,ORAI3 (93129)
ACH-000464,-0.2951983816950182
ACH-000466,-0.15461344176938832
ACH-000467,-0.2489868425139168
ACH-000468,-0.18885063587106335
ACH-000469,-0.16690547901786934
ACH-000470,0.006325640900912107
ACH-000471,-0.3405492918859586
ACH-000472,-0.1332916065846982
ACH-000473,-0.07727488603907533
ACH-000475,-0.16899306859659458
ACH-000476,-0.3708804417603546
ACH-000477,-0.2536305741424728
ACH-000479,-0.5834889286532461
ACH-000480,-0.20792965020309506
ACH-000481,-0.28830820485211395
ACH-000483,-0.3526719140705222
ACH-000484,-0.16926028099823348
ACH-000485,-0.3030119084312093
ACH-000486,-0.3266493399373346
ACH-000487,-0.08904791491145106
ACH-000488,-0.1835993837772721
ACH-000490,-0.11315436346397505
ACH-000491,-0.17211638290716508
ACH-000495,-0.20324257469631266
ACH-000496,-0.3504964310361575
ACH-000499,-0.4115848310739007
ACH-000500,-0.23340377039475385
ACH-000502,-0.2418218863402245
ACH-000503,-0.042362119209942865
ACH-000505,-0.17524304659564668
ACH-000507,-0.15583385403032807
ACH-000510,-0.3569858404401488
ACH-000511,-0.1711590712984521
ACH-000512,-0.06488386089792737
ACH-000516,-0.3003284267659813
ACH-000517,-0.1747413573385027
ACH-000518,-0.03377940485053215
ACH-000520,-0.2481703426081965
ACH-000521,-0.14401805227944486
ACH-000522,-0.10006044903683753
ACH-000524,-0.1192291777761294
ACH-000527,-0.14014391694399636
ACH-000528,-0.16363674016368793
ACH-000537,-0.27595943203507445
ACH-000541,-0.471851795044239
ACH-000542,-0.14400645095168302
ACH-000544,-0.16373472365921535
ACH-000545,-0.0687939147003271
ACH-000547,-0.21575559013372184
ACH-000548,-0.27388923350008515
ACH-000549,-0.2159029800213505
ACH-000550,-0.07999792603766795
ACH-000552,-0.2919042394963659
ACH-000556,-0.22307614076798785
ACH-000557,-0.20144032170615409
ACH-000569,-0.13678356249524198
ACH-000570,-0.09567551218743026
ACH-000571,-0.1994762277108261
ACH-000573,-0.2292902609492869
ACH-000576,-0.10367785030679068
ACH-000579,-0.25090947912056233
ACH-000580,-0.21497854080638507
ACH-000584,-0.1299360837386405
ACH-000585,-0.2068548586208448
ACH-000588,-0.2232983393301332
ACH-000589,-0.18399937890614246
ACH-000591,-0.2822185550235526
ACH-000593,-0.1748604039986685
ACH-000600,-0.17297277817826698
ACH-000601,-0.3230791864257836
ACH-000605,-0.12050559452537912
ACH-000606,-0.2442054459912774
ACH-000608,-0.1638908625437038
ACH-000614,-0.12049642601137366
ACH-000616,-0.33846996893119746
ACH-000618,-0.11174891035546493
ACH-000619,-0.3357645425307059
ACH-000620,-0.15249331820371972
ACH-000621,-0.19731170000129805
ACH-000622,-0.18810207688666045
ACH-000623,-0.2300856956424036
ACH-000624,-0.2382120150178612
ACH-000627,-0.08819361729192879
ACH-000630,-0.21591059911604174
ACH-000631,-0.2030154420326325
ACH-000632,-0.29360169712136536
ACH-000633,-0.21541273445179024
ACH-000637,-0.28754448132383026
ACH-000638,-0.30390839814319137
ACH-000646,-0.1463004499814781
ACH-000647,-0.1586409188548484
ACH-000648,-0.3046993028893299
ACH-000649,-0.20274490570898224
ACH-000651,-0.06937953934219081
ACH-000652,-0.29743414325819073
ACH-000653,-0.3721292330575433
ACH-000657,-0.2062225344619112
ACH-000658,-0.1504393342167206
ACH-000661,-0.2143226242354878
ACH-000662,-0.1374682804035293
ACH-000663,-0.22921122693012255
ACH-000665,-0.2753181748472919
ACH-000671,-0.24210638851137356
ACH-000672,0.025520889647439458
ACH-000673,-0.3327871421269037
ACH-000676,-0.12805577364260082
ACH-000677,-0.18160104132792404
ACH-000681,-0.19097975377475454
ACH-000683,-0.24184354422673546
ACH-000684,-0.3344269207998404
ACH-000688,-0.23949798201369485
ACH-000693,-0.08435268614540567
ACH-000694,-0.04764541853428327
ACH-000695,-0.07654285848136423
ACH-000696,-0.22597909432946395
ACH-000697,-0.14776391141871215
ACH-000699,-0.330591331725478
ACH-000701,-0.21457414802004668
ACH-000706,-0.14134011081261927
ACH-000711,-0.1474664960413926
ACH-000713,-0.3418561916458969
ACH-000714,-0.22396706526011986
ACH-000718,-0.11495941840350345
ACH-000720,-0.11302538444473108
ACH-000721,-0.3652258007385353
ACH-000724,-0.3579786560475617
ACH-000725,-0.32845047937145
ACH-000732,-0.2407684313584492
ACH-000734,-0.1640722056622966
ACH-000735,-0.04714213148583822
ACH-000736,-0.13144974730998688
ACH-000738,-0.14780755754016595
ACH-000746,-0.22994143389444985
ACH-000747,-0.3938173389776422
ACH-000748,-0.2685179692886239
ACH-000753,-0.2290685831409426
ACH-000756,-0.21832204210639627
ACH-000757,-0.15711532873567066
ACH-000758,-0.16632659078093054
ACH-000760,-0.2178416289124446
ACH-000762,-0.18605871308606686
ACH-000763,-0.2371201265796113
ACH-000764,-0.3113423685008849
ACH-000765,-0.14080218197392508
ACH-000766,-0.3566114555693543
ACH-000767,-0.1922913762599408
ACH-000768,-0.05310781255442722
ACH-000769,-0.03599723847268962
ACH-000770,-0.20743103607151456
ACH-000771,-0.1314545135273457
ACH-000773,-0.14962474876820075
ACH-000776,-0.20278067227064975
ACH-000777,-0.002411705314284876
ACH-000778,-0.1985558631697633
ACH-000781,-0.10246636788999428
ACH-000782,-0.03863150305201831
ACH-000783,-0.28637081170886
ACH-000784,-0.2039562184323562
ACH-000785,-0.08891775216198322
ACH-000787,-0.05414060568135878
ACH-000788,-0.2715207132433398
ACH-000791,-0.2738421809909804
ACH-000792,-0.17905373624391605
ACH-000794,-0.1932337119336789
ACH-000796,-0.04057059102418152
ACH-000798,-0.13227896251085244
ACH-000799,-0.4211753610897172
ACH-000800,-0.1822445241927168
ACH-000802,-0.387940313786811
ACH-000804,-0.21152139843481715
ACH-000805,0.017172787066738516
ACH-000809,-0.14697503333113296
ACH-000810,0.08404533289731346
ACH-000811,-0.19723415980775535
ACH-000817,-0.3190383667258393
ACH-000819,-0.2706788962070422
ACH-000820,-0.19179247784133968
ACH-000821,-0.14501079105765494
ACH-000822,-0.040936013314982415
ACH-000823,-0.07694842722967671
ACH-000824,-0.06028072625847356
ACH-000827,-0.18655139945419072
ACH-000829,-0.10782161107610733
ACH-000831,-0.06649664188846903
ACH-000832,-0.3466112369006659
ACH-000833,-0.06456765897970994
ACH-000834,-0.08166855122121094
ACH-000835,-0.11701170923422564
ACH-000836,-0.19801487058743988
ACH-000837,-0.10720062363195212
ACH-000838,-0.18275593773946436
ACH-000839,-0.2537995239121067
ACH-000840,-0.2272714447612303
ACH-000841,-0.1667013407225566
ACH-000843,-0.10257271023746524
ACH-000846,-0.16471671796118925
ACH-000847,-0.04278739307574075
ACH-000848,-0.17757504025573145
ACH-000849,-0.3145260548707921
ACH-000851,-0.2400847027206532
ACH-000855,-0.2589750634244787
ACH-000856,-0.2591070062432082
ACH-000858,-0.18655238698827054
ACH-000859,-0.09300781897574976
ACH-000861,-0.31677984882291643
ACH-000862,-0.11216495074908288
ACH-000865,-0.036402920109951005
ACH-000866,-0.15754816275039107
ACH-000867,-0.20666900513307807
ACH-000869,0.0008155249888053888
ACH-000872,-0.3601913323367389
ACH-000873,-0.4120096492498445
ACH-000876,-0.17662322612011094
ACH-000878,-0.08711159235869782
ACH-000880,-0.3327595205279843
ACH-000881,-0.1768787127226116
ACH-000882,-0.17581719398273174
ACH-000884,-0.3095478616709277
ACH-000885,-0.08189956874272998
ACH-000887,-0.11337618376122212
ACH-000889,-0.16650569477011765
ACH-000896,-0.15846378826222168
ACH-000898,-0.3576067029462458
ACH-000900,-0.5241923016443248
ACH-000901,-0.29207091676871005
ACH-000905,-0.10987817000908054
ACH-000906,-0.11573738372323435
ACH-000907,-0.3029174112205136
ACH-000910,-0.08711970369306904
ACH-000911,-0.18845171315772768
ACH-000912,-0.1789458695055553
ACH-000913,-0.1823512173310263
ACH-000915,-0.21482119630272065
ACH-000916,-0.2704688678236881
ACH-000917,-0.30497494183350776
ACH-000920,-0.52508594663658
ACH-000921,-0.25575763025502685
ACH-000924,-0.2071436197731029
ACH-000926,-0.3296440981060953
ACH-000928,-0.3528389432765169
ACH-000929,-0.4027642751629729
ACH-000932,-0.23574294916311134
ACH-000935,-0.3681497301925655
ACH-000936,-0.22842633755753505
ACH-000937,-0.19166428291637927
ACH-000938,-0.12825354123899416
ACH-000939,-0.2909205711467899
ACH-000941,-0.3934984098385804
ACH-000943,-0.14905983888943472
ACH-000946,-0.22281734561276564
ACH-000947,-0.12562854000047236
ACH-000948,-0.09668067470600764
ACH-000950,-0.01749861714522532
ACH-000953,-0.5917614791442332
ACH-000954,-0.15686325780688254
ACH-000957,-0.31143976076239777
ACH-000958,-0.29200216295719866
ACH-000960,-0.19098736522398685
ACH-000963,-0.2919423208555803
ACH-000968,-0.17470940161471066
ACH-000969,-0.2469644185045136
ACH-000972,-0.015696603253538492
ACH-000973,-0.24708175195065515
ACH-000974,-0.10242394038121208
ACH-000978,0.08783810232265353
ACH-000984,-0.2437433755910702
ACH-000986,-0.2538919710718267
ACH-000988,-0.20650210928087612
ACH-000993,-0.4060403888679469
ACH-000994,-0.13884585347075454
ACH-000996,-0.21645297035747527
ACH-001001,-0.17804881751732332
ACH-001020,-0.312388877052286
ACH-001028,-0.14943596758850908
ACH-001031,-0.3142687174468879
ACH-001038,-0.1923685120482016
ACH-001048,-0.16071044984943364
ACH-001050,-0.2391346194007116
ACH-001053,-0.06354830824897273
ACH-001054,-0.14894240955765595
ACH-001061,-0.22083853720032226
ACH-001067,-0.14919437576066488
ACH-001075,0.05655104627350902
ACH-001096,-0.042260591152237036
ACH-001111,-0.13893464709166042
ACH-001119,-0.27948121297809925
ACH-001128,-0.35346803490275075
ACH-001134,-0.3205876523642613
ACH-001151,-0.181528096597623
ACH-001163,-0.34812397824350644
ACH-001164,-0.15774466952990976
ACH-001183,-0.16250352019146094
ACH-001192,-0.1486588748117146
ACH-001193,-0.08074207742529962
ACH-001196,-0.1398237228290203
ACH-001197,0.005023627774727928
ACH-001205,-0.061959101081873226
ACH-001211,-0.22342558947546945
ACH-001212,-0.232375505433362
ACH-001228,-0.09639209507621173
ACH-001232,-0.2369727847569971
ACH-001239,-0.2721954125512239
ACH-001270,-0.0792259843537108
ACH-001274,-0.17846741026251342
ACH-001275,-0.2560877991231638
ACH-001277,-0.16622452602337795
ACH-001278,0.017959807018871322
ACH-001280,-0.14586744336906454
ACH-001283,-0.2721441500403671
ACH-001289,-0.0371702392859551
ACH-001300,-0.11836477455739873
ACH-001301,-0.2302178676838285
ACH-001302,-0.3705548163711173
ACH-001306,-0.23634831209870816
ACH-001318,-0.1273933614022357
ACH-001322,-0.2396369699209621
ACH-001328,-0.1852277225430536
ACH-001332,-0.21307574598055373
ACH-001336,-0.33353725506061355
ACH-001346,-0.2263109323566916
ACH-001353,-0.17254330000006307
ACH-001354,0.017790146233588645
ACH-001367,-0.1531953069324386
ACH-001368,-0.3553482936162235
ACH-001374,-0.5680251362066056
ACH-001377,-0.18911555983868214
ACH-001380,-0.01604421122892187
ACH-001391,-0.23328598946661602
ACH-001408,-0.15885567014934812
ACH-001430,0.0526387300753442
ACH-001431,-0.0725271321162651
ACH-001450,-0.2689441935109757
ACH-001496,-0.12091003331206605
ACH-001500,-0.11485737706992105
ACH-001523,-0.20183295456850897
ACH-001532,-0.11437415975496328
ACH-001550,-0.1468826536614951
ACH-001552,-0.24231114227699355
ACH-001554,-0.13961882186254784
ACH-001654,-0.19468481851521324
ACH-001735,-0.17770711824507926
ACH-001736,-0.1912094221565717
ACH-001737,0.07759141090379629
ACH-001740,-0.18341149253372155
ACH-001745,-0.08222242546479533
ACH-001765,-0.15477045547590434
