,TRMT12 (55039)
ACH-000004,-0.31789796831663397
ACH-000005,0.14677374168084886
ACH-000007,-0.24434080252265666
ACH-000009,0.04755456558664986
ACH-000011,-0.08308266424946159
ACH-000012,-0.03003538811482642
ACH-000013,0.05427361948340858
ACH-000014,0.011382400129941916
ACH-000015,-0.07453569297634767
ACH-000017,-0.34124440246233306
ACH-000018,0.02747917866776951
ACH-000019,-0.10381928889873927
ACH-000021,-0.05258117034538527
ACH-000022,-0.09057645941482463
ACH-000025,-0.3729453290034545
ACH-000028,0.07018170322506115
ACH-000030,-0.050142613449677666
ACH-000035,-0.1473616643916598
ACH-000036,-0.09431675321416616
ACH-000037,-0.1178907575055527
ACH-000039,-0.06307998495784893
ACH-000040,-0.1766418639250976
ACH-000041,-0.008308004313919478
ACH-000042,0.028205296405378562
ACH-000045,0.1071641928536138
ACH-000047,-0.06697849691035197
ACH-000052,-0.042494340250574
ACH-000053,-0.19453250707651426
ACH-000054,-0.09975001563516762
ACH-000055,-0.2147576282806765
ACH-000060,-0.08807664155532408
ACH-000067,-0.07083260793150818
ACH-000070,0.173808655742527
ACH-000075,0.11811791386537142
ACH-000078,-0.3177607693270288
ACH-000082,-0.005834805096234621
ACH-000085,0.016904576282320147
ACH-000086,-0.06417832276729245
ACH-000087,-0.16410501307599806
ACH-000092,-0.058128547727990476
ACH-000095,-0.016032806689965755
ACH-000097,-0.024373539832379595
ACH-000098,-0.029876899314834345
ACH-000099,-0.0518987644034596
ACH-000108,-0.017780210043496822
ACH-000113,-0.14655881556307446
ACH-000116,-0.1743554021633189
ACH-000118,-0.03961651580519603
ACH-000120,-0.011171522264355598
ACH-000123,-0.015330554593682454
ACH-000127,-0.10732629260889792
ACH-000128,-0.010787474320157269
ACH-000132,0.008576884545714565
ACH-000133,-0.2466014002516435
ACH-000137,-0.2083595468040167
ACH-000138,0.0527398090712361
ACH-000142,-0.2480222528221713
ACH-000143,-0.012978081896029713
ACH-000146,-0.031396306914223834
ACH-000148,-0.06563725735231057
ACH-000150,-0.25417319652295656
ACH-000152,-0.08215670197633894
ACH-000153,-0.09672368215694213
ACH-000159,-0.06360508425826251
ACH-000160,0.005246203596301418
ACH-000163,-0.061043353322522614
ACH-000167,-0.06991148756658415
ACH-000168,-0.22592234034631026
ACH-000169,-0.1197240173931281
ACH-000178,-0.07455773627276416
ACH-000183,0.10596997715972883
ACH-000188,-0.01231586371988598
ACH-000189,-0.16586831501919774
ACH-000190,-0.20710854743872226
ACH-000198,-0.1249421148271176
ACH-000203,-0.15293331551120698
ACH-000204,-0.01959436856187149
ACH-000206,0.3329327581266057
ACH-000207,-0.2082201899454547
ACH-000208,-0.09255161751738117
ACH-000210,-0.20970330729699968
ACH-000211,-0.04503143102878982
ACH-000215,-0.0833712646655966
ACH-000221,-0.20285329056860787
ACH-000222,-0.0014803729145371936
ACH-000223,-0.15500729821115636
ACH-000226,-0.2438069792732847
ACH-000227,-0.03356802964329028
ACH-000228,0.1409403457615961
ACH-000231,-0.10665134740238386
ACH-000232,-0.08155717631809606
ACH-000233,-0.11236140782966332
ACH-000234,0.08666330384663135
ACH-000235,-0.11339291378123582
ACH-000237,-0.1733036091504743
ACH-000238,-0.11427580496253024
ACH-000242,-0.005673593794251272
ACH-000243,-0.16173335809463407
ACH-000244,0.2206843920394268
ACH-000246,-0.1727835185711707
ACH-000248,-0.33099606451877994
ACH-000250,-0.11491164913007484
ACH-000251,0.11774620137600215
ACH-000252,-0.12605414716867008
ACH-000253,-0.026566591691150124
ACH-000255,-0.1537028358200814
ACH-000256,-0.01909057855887404
ACH-000257,0.01815420835425589
ACH-000258,0.034741121332835134
ACH-000259,-0.0827242907515726
ACH-000260,0.030610980221801563
ACH-000261,-0.06412603757752856
ACH-000262,-0.1810137959302245
ACH-000263,0.1920805855537241
ACH-000264,-0.0578498184676336
ACH-000265,-0.227740761349438
ACH-000266,-0.08752666033818844
ACH-000272,-0.1336737219704224
ACH-000274,-0.09272920950233922
ACH-000277,-0.5674323830046559
ACH-000278,-0.15404602218025054
ACH-000279,-0.11702503774571285
ACH-000280,-0.18296647042361355
ACH-000281,0.09182090119634242
ACH-000288,0.0919739953351565
ACH-000291,-0.09772081237857674
ACH-000293,0.07773270221278378
ACH-000294,0.05408617739653311
ACH-000295,0.3381434384823045
ACH-000296,0.0386636549271285
ACH-000302,-0.0658096872785393
ACH-000304,-0.12749935500403245
ACH-000307,-0.08623568672548862
ACH-000308,-0.05375300495696296
ACH-000310,0.09849497585829099
ACH-000311,0.0018764185524848835
ACH-000312,-0.026359467685111212
ACH-000315,0.07192203295224506
ACH-000316,-0.005619161950927022
ACH-000317,-0.1091329398403608
ACH-000318,0.10281760735886443
ACH-000319,-0.15146763311876918
ACH-000320,-0.2666479853182648
ACH-000322,-0.1820748445435863
ACH-000323,-0.23617601547154776
ACH-000324,-0.0297581281432639
ACH-000329,-0.17031929973692264
ACH-000330,-0.12292978737403205
ACH-000331,0.029983747379415487
ACH-000332,-0.08300000248012661
ACH-000334,-0.08578678035592179
ACH-000335,0.017531831755050478
ACH-000336,-0.2939855949787863
ACH-000337,-0.2278316689616853
ACH-000338,-0.08255039884321404
ACH-000339,-0.010020039238438229
ACH-000341,0.0006570686221746504
ACH-000348,-0.08030183827656852
ACH-000350,-0.19955992423645652
ACH-000352,-0.12434063766331695
ACH-000356,0.14819006870137733
ACH-000361,0.05112588235275963
ACH-000362,-0.031797510579581904
ACH-000363,-0.1490064129821166
