,KIFAP3 (22920)
ACH-000004,-0.04415289014713168
ACH-000005,-0.23507607711112305
ACH-000007,-0.13392846834080033
ACH-000009,-0.34618260270470136
ACH-000011,-0.15718815840928566
ACH-000012,-0.14486670240646687
ACH-000013,-0.2418921345386849
ACH-000014,-0.1447438462274047
ACH-000015,-0.2308999583062692
ACH-000017,-0.17049076874450522
ACH-000018,-0.28129958988347153
ACH-000019,-0.2019674479859541
ACH-000021,-0.1126331870033998
ACH-000022,-0.11719988452698413
ACH-000025,-0.15285973571963798
ACH-000028,-0.22149320234250847
ACH-000030,-0.1306380050271604
ACH-000035,-0.15112267810231414
ACH-000036,-0.12530331045256965
ACH-000037,-0.1770210570905873
ACH-000039,-0.08307495709817041
ACH-000040,-0.050948877110452206
ACH-000041,-0.08413593538558851
ACH-000042,-0.0957497492273063
ACH-000045,-0.2496364249199185
ACH-000047,-0.1097307589678117
ACH-000052,-0.12608723135040995
ACH-000053,-0.08351204130814265
ACH-000054,-0.1773537093737585
ACH-000055,0.1708938348005994
ACH-000060,0.06338078209045289
ACH-000067,-0.16864239059902764
ACH-000070,-0.11544984526858013
ACH-000075,-0.07798003544673235
ACH-000078,-0.04984653728955263
ACH-000082,-0.2079757426578097
ACH-000085,-0.00989781047150578
ACH-000086,-0.10575549722306267
ACH-000087,0.19429429449618146
ACH-000092,-0.1348548501365686
ACH-000095,-0.14199298271630878
ACH-000097,-0.19228936338138253
ACH-000098,-0.22959279866326
ACH-000099,-0.10832981122696468
ACH-000108,0.005857937394452404
ACH-000113,-0.0861945385581049
ACH-000116,-0.17602522162413095
ACH-000118,-0.056829663539175686
ACH-000120,-0.12285121893589834
ACH-000123,-0.19230993701938254
ACH-000127,-0.10439246806747277
ACH-000128,-0.1316612131257182
ACH-000132,-0.12237018596213685
ACH-000133,-0.21238939167578091
ACH-000137,-0.10037720931648512
ACH-000138,-0.027050548083656072
ACH-000142,-0.2517405477889255
ACH-000143,-0.06903887228399136
ACH-000146,-0.05836822651703244
ACH-000148,-0.14279135899938208
ACH-000150,-0.18248560457150484
ACH-000152,-0.15834432122392691
ACH-000153,-0.12543515787414697
ACH-000159,-0.1891252233180832
ACH-000160,-0.0743086280762416
ACH-000163,-0.2296726023827657
ACH-000167,0.10893331964328136
ACH-000168,-0.08135518572603895
ACH-000169,-0.1367167555473951
ACH-000178,-0.06515904981658606
ACH-000183,-0.16125511511741766
ACH-000188,-0.12128837135676787
ACH-000189,-0.061682918407938776
ACH-000190,-0.2766069824393801
ACH-000198,-0.17584152354734406
ACH-000203,-0.2828968680076085
ACH-000204,-0.21341540462601927
ACH-000206,-0.026985930970643723
ACH-000207,-0.10552366499348577
ACH-000208,0.08534599585547023
ACH-000210,-0.13644136660133802
ACH-000211,-0.19925297544228887
ACH-000215,-0.130517704564683
ACH-000221,-0.27778143642437386
ACH-000222,-0.2624480045726353
ACH-000223,-0.2358582471023066
ACH-000226,-0.17119382091831753
ACH-000227,-0.2089954423844259
ACH-000228,-0.08143960667882168
ACH-000231,-0.09291956030648292
ACH-000232,-0.11270040744407372
ACH-000233,-0.04676912986953941
ACH-000234,-0.03742044234503423
ACH-000235,-0.11973180864451705
ACH-000237,0.006462226822531053
ACH-000238,-0.12216806807461003
ACH-000242,-0.2770390532265585
ACH-000243,-0.08712153405140828
ACH-000244,-0.2317487119743505
ACH-000246,-0.12547820471945076
ACH-000248,0.10448656865207463
ACH-000250,-0.1080127319746627
ACH-000251,-0.024612523885417792
ACH-000252,0.12672390802675504
ACH-000253,-0.12438873688120793
ACH-000255,-0.10801679916138572
ACH-000256,-0.18735936767219516
ACH-000257,-0.07442852438003465
ACH-000258,-0.16829999872800994
ACH-000259,-0.1244707981462869
ACH-000260,-0.10138775787546912
ACH-000261,-0.06210616402446891
ACH-000262,0.02639531201109537
ACH-000263,0.03713829271036432
ACH-000264,-0.13634667375419146
ACH-000265,-0.020312734356974067
ACH-000266,-0.13357502797860435
ACH-000272,-0.12541025306245146
ACH-000274,-0.06877493091415429
ACH-000277,-0.0839101385639136
ACH-000278,-0.041580369023955815
ACH-000279,-0.11408709829908115
ACH-000280,-0.02283226889751836
ACH-000281,-0.27737393735728577
ACH-000288,-0.09940077275453324
ACH-000291,-0.06911128444873094
ACH-000293,-0.09379943932395116
ACH-000294,-0.13941935311683915
ACH-000295,-0.11639433021996134
ACH-000296,-0.10244213541987304
ACH-000302,-0.15742091811153153
ACH-000304,0.059872955778093234
ACH-000307,-0.09030770008350636
ACH-000308,-0.13843533640966146
ACH-000310,-0.2544539981160103
ACH-000311,-0.14833503152406113
ACH-000312,-0.11992770323261795
ACH-000315,-0.3049755572647084
ACH-000316,-0.09974250653130194
ACH-000317,-0.17215931148038674
ACH-000318,-0.1157120761835836
ACH-000319,-0.004315399960203985
ACH-000320,0.07809755602326265
ACH-000322,-0.12293689842153707
ACH-000323,-0.060712221391384026
ACH-000324,-0.09383953675312308
ACH-000329,-0.014498126929234587
ACH-000330,0.1098371667701432
ACH-000331,-0.15854424018045613
ACH-000332,-0.06515890342850314
ACH-000334,-0.2460886702902447
ACH-000335,-0.1701243498065446
ACH-000336,-0.5787028528144396
ACH-000337,-0.2117735550943609
ACH-000338,-0.33439202701086995
ACH-000339,-0.07251313479083622
ACH-000341,-0.2399373310468131
ACH-000348,0.03442865577286243
ACH-000350,-0.2281652606744924
ACH-000352,-0.052068687160958735
ACH-000356,-0.08488024691389519
ACH-000361,-0.2169117513628807
ACH-000362,-0.010043084300877376
ACH-000363,-0.0767664034704099
ACH-000364,-0.12269325360823613
ACH-000365,-0.17472273341845454
ACH-000366,-0.035317423663084824
ACH-000368,0.023336503732658158
ACH-000374,-0.04217029108885431
ACH-000375,-0.13215137340026034
ACH-000376,-0.15277422074522365
ACH-000381,-0.21397803122792394
ACH-000383,-0.0878274902400598
ACH-000387,-0.11886876873259447
ACH-000389,-0.1568367007433642
ACH-000390,-0.12107216980151778
ACH-000393,-0.05928449143191161
ACH-000395,-0.058858954398501986
ACH-000396,-0.08169949554745523
ACH-000397,-0.07649614629581554
ACH-000401,-0.07008884205836903
ACH-000402,-0.10534250652675073
ACH-000403,-0.12200106574068838
ACH-000404,-0.2653542140793235
ACH-000406,-0.0903489045530165
ACH-000407,-0.17665871409389447
ACH-000408,-0.09987899293293094
ACH-000410,-0.20422067644277547
ACH-000411,0.0062629867006509425
ACH-000414,0.01403745819667645
ACH-000415,-0.0633388816329592
ACH-000416,-0.2820524975928368
ACH-000420,-0.17016166554170772
ACH-000421,-0.16171893422568515
ACH-000424,-0.15540763558046078
ACH-000425,-0.09365643274615973
ACH-000426,0.1030520628989074
ACH-000427,-0.13901558236021705
ACH-000433,0.03015863865141628
ACH-000435,-0.014608941641281504
ACH-000436,-0.03351160966794536
ACH-000444,0.0010242464684656833
ACH-000445,-0.08009698958241039
ACH-000448,-0.11381628156803365
ACH-000450,-0.16806875385633946
ACH-000452,-0.05459587298655909
ACH-000454,0.011757984874026564
ACH-000458,-0.14306960396260374
ACH-000459,0.18025876190086365
ACH-000460,-0.11362603890863952
ACH-000461,-0.08922981013386329
ACH-000463,-0.017524757224055772
ACH-000464,-0.028354893245105768
ACH-000466,-0.08419459912786192
ACH-000467,-0.09406435164958526
ACH-000468,-0.053111830025238484
ACH-000469,-0.05178824875024248
ACH-000470,-0.08095550955273513
ACH-000471,-0.07242940726958934
ACH-000472,-0.07421651525025427
ACH-000473,-0.08784710687986699
ACH-000475,-0.18039850171443889
ACH-000476,-0.2237769930147844
ACH-000477,-0.011000121480735902
ACH-000479,-0.024148931627312912
ACH-000480,-0.08459443479308845
ACH-000481,-0.16352992576713765
ACH-000483,-0.058992854145257026
ACH-000484,-0.060158578911750776
ACH-000485,-0.10835989551477718
ACH-000486,-0.17503628774067612
ACH-000487,-0.0039324235063730745
ACH-000488,-0.06125336258792674
ACH-000490,-0.15192729662160634
ACH-000491,-0.15421303294020433
ACH-000495,-0.1334127579173147
ACH-000496,-0.10232455905444947
ACH-000499,-0.07426684972996793
ACH-000500,-0.1033397926710478
ACH-000502,-0.01719682213781816
ACH-000503,0.06495236434826747
ACH-000505,-0.08185098253656016
ACH-000507,-0.3199657494267335
ACH-000510,-0.1838706896668954
ACH-000511,-0.09521504133121514
ACH-000512,-0.3556533608832109
ACH-000516,-0.1724823266478098
ACH-000517,-0.1133089492377312
ACH-000518,-0.08154626709545193
ACH-000520,-0.12163936486385288
ACH-000521,-0.00395329661744335
ACH-000522,-0.21868218092724875
ACH-000524,-0.15910158210284034
ACH-000527,-0.14494518203238574
ACH-000528,-0.12336124115094532
ACH-000537,-0.14558458281440131
ACH-000541,0.1163628511216263
ACH-000542,-0.19129694954670576
ACH-000544,-0.06752239755200838
ACH-000545,-0.06051179585076054
ACH-000547,0.23426639136990104
ACH-000548,-0.15439278737253728
ACH-000549,-0.05425986805949632
ACH-000550,-0.08822195651544035
ACH-000552,-0.13309003284680276
ACH-000556,-0.07913611357382579
ACH-000557,-0.03824179341294606
ACH-000569,0.14214055532921235
ACH-000570,-0.16645651266701575
ACH-000571,-0.15895843447799676
ACH-000573,-0.01213641926179726
ACH-000576,-0.17874015951376018
