,DLG5 (9231)
ACH-000004,0.07350082065321963
ACH-000005,-0.02683180370112555
ACH-000007,-0.3998185539132264
ACH-000009,-0.1581769992670219
ACH-000011,-0.7111804508962498
ACH-000012,0.031331881127612635
ACH-000013,-0.09169836166217646
ACH-000014,-0.1665910204362704
ACH-000015,-0.16672216685785105
ACH-000017,-0.4162590831598024
ACH-000018,-0.4362107209242212
ACH-000019,-0.1669158043364999
ACH-000021,-0.24644375045675174
ACH-000022,-0.21382035445509245
ACH-000025,-0.24869298684776306
ACH-000028,-0.2871244470923052
ACH-000030,-0.5658952150772235
ACH-000035,-0.42273244427538015
ACH-000036,-0.4619072924673346
ACH-000037,-0.09663974566137364
ACH-000039,-0.09720676614745308
ACH-000040,-0.4276877205955112
ACH-000041,-0.012706716699574771
ACH-000042,-0.4406230018303516
ACH-000045,-0.2501392730933761
ACH-000047,-0.3327396883404372
ACH-000052,-0.1442906391775036
ACH-000053,-0.1376177680404538
ACH-000054,-0.4153148031797097
ACH-000055,-0.16432653293308153
ACH-000060,-0.5586725537153644
ACH-000067,-0.5177344435841108
ACH-000070,-0.1163427325145694
ACH-000075,-0.21033887948895946
ACH-000078,-0.2446878303523931
ACH-000082,-0.22079570058626616
ACH-000085,-0.5829197203414038
ACH-000086,-0.099694516293863
ACH-000087,-0.15903442693130065
ACH-000092,-0.24203510679150464
ACH-000095,-0.20050157999540094
ACH-000097,-0.13964461429017422
ACH-000098,-0.44270659958439024
ACH-000099,-0.18233204878696224
ACH-000108,-0.20714973021614447
ACH-000113,-0.22768028251257336
ACH-000116,-0.26070747892789603
ACH-000118,-0.4649791132755569
ACH-000120,-0.2128831236390148
ACH-000123,-0.09875905923930108
ACH-000127,-0.3191202884430359
ACH-000128,-0.5179204482356884
ACH-000132,-0.6967529865346679
ACH-000133,-0.21020238281034676
ACH-000137,-0.37123542760933376
ACH-000138,-0.4070413244991923
ACH-000142,-0.4142685938470664
ACH-000143,-0.3200106638489953
ACH-000146,-0.12164600989652527
ACH-000148,-0.17002645252767404
ACH-000150,-0.1590056106022467
ACH-000152,-0.1831116777288052
ACH-000153,-0.024933878178958268
ACH-000159,-0.2404894772325934
ACH-000160,-0.2500683464357877
ACH-000163,-0.4161788717054365
ACH-000167,-0.4675198327049576
ACH-000168,-0.1879807400379706
ACH-000169,-0.3250352287378399
ACH-000178,-0.259173983868128
ACH-000183,-0.1790587855741364
ACH-000188,-0.21540308976894676
ACH-000189,-0.05427280627813906
ACH-000190,-0.456244212544605
ACH-000198,-0.18364001406288252
ACH-000203,-1.0556831270237037
ACH-000204,0.004703733491320443
ACH-000206,-0.3170245202517296
ACH-000207,-0.2205753179590917
ACH-000208,-0.7261277733784656
ACH-000210,0.07312294742314497
ACH-000211,-0.33855155521677416
ACH-000215,-0.3337868095829585
ACH-000221,-0.03694173415122085
ACH-000222,-0.2232591184711364
ACH-000223,-0.3492959223108401
ACH-000226,-0.1597682823241064
ACH-000227,-0.2717339076110489
ACH-000228,-0.43567880228425376
ACH-000231,-0.33973140136845803
ACH-000232,-0.4631006775242266
ACH-000233,-0.20717077165810807
ACH-000234,-0.3387634327178709
ACH-000235,-0.5042950778453723
ACH-000237,-0.3041871476389353
ACH-000238,-0.059819873185403626
ACH-000242,-0.19138706638566447
ACH-000243,-0.17227856868053834
ACH-000244,-0.481830992477372
ACH-000246,-0.500069808232536
ACH-000248,-0.4359474340542922
ACH-000250,-0.22004473335528787
ACH-000251,-0.28351899512699746
ACH-000252,-0.3892546506926067
ACH-000253,-0.25960245055744
ACH-000255,-0.30107389856393085
ACH-000256,-0.18809064337027695
ACH-000257,-0.3997438841902524
ACH-000258,-0.21432811797924486
ACH-000259,-0.16839881585738395
ACH-000260,-0.18533799865031209
ACH-000261,-0.06345178651847327
ACH-000262,-0.6765514191566615
ACH-000263,-0.4929426568537679
ACH-000264,-0.07107980551575968
ACH-000265,-0.2102644715617484
ACH-000266,-0.5726687393945823
ACH-000272,-0.17184976741321442
