,PRRX2 (51450)
ACH-000004,-0.09880620052452403
ACH-000005,-0.2766603668329934
ACH-000007,-0.1917676819873148
ACH-000009,-0.011060055341617005
ACH-000011,-0.24410336218337125
ACH-000012,-0.20367887482487493
ACH-000013,-0.03971226101268604
ACH-000014,-0.009311011362064891
ACH-000015,-0.08747389511152763
ACH-000017,-0.1037767808629057
ACH-000018,-0.025587079205901413
ACH-000019,-0.048655751752164536
ACH-000021,-0.12430417647408545
ACH-000022,-0.050595026261086584
ACH-000025,-0.0717607352441134
ACH-000028,0.27927657360980124
ACH-000030,-0.1531663437022703
ACH-000035,0.16434368512712544
ACH-000036,-0.015202213653475922
ACH-000037,-0.059784640425815536
ACH-000039,-0.10146707454359356
ACH-000040,-0.2121347820347554
ACH-000041,-0.17139822547247938
ACH-000042,-0.046133812561595315
ACH-000045,-0.15887865264599565
ACH-000047,0.05287227237359004
ACH-000052,0.03398946773571706
ACH-000053,0.0035928514558464172
ACH-000054,0.09287090476307548
ACH-000055,-0.14620234422301426
ACH-000060,-0.042964769876836416
ACH-000067,-0.16452318542997174
ACH-000070,-0.05180911632392786
ACH-000075,0.0066985841184197285
ACH-000078,0.026097138941372926
ACH-000082,-0.08260356789461816
ACH-000085,-0.5016916526972219
ACH-000086,-0.06721477068090655
ACH-000087,-0.2411302292326187
ACH-000092,-0.09674864437003876
ACH-000095,-0.08854479261644288
ACH-000097,-0.16029559603976842
ACH-000098,-0.07161047709097397
ACH-000099,-0.014447412451466784
ACH-000108,-0.06257335990971402
ACH-000113,-0.11545770340361365
ACH-000116,-0.06746083885858538
ACH-000118,-0.10584992842569728
ACH-000120,-0.016536152125834234
ACH-000123,-0.16721714128443896
ACH-000127,-0.03815947234148637
ACH-000128,-0.17504751156612156
ACH-000132,-0.12793476191700712
ACH-000133,-0.00787327227581258
ACH-000137,0.13827136773124396
ACH-000138,-0.051726366506067004
ACH-000142,-0.010095283668999104
ACH-000143,-0.25211204006689275
ACH-000146,0.004001043422818898
ACH-000148,-0.21530240373238035
ACH-000150,-0.01452662145378547
ACH-000152,-0.13227600251598254
ACH-000153,0.13846886776510706
ACH-000159,0.00864664011910561
ACH-000160,-0.040686826600957286
ACH-000163,-0.14196093050374864
ACH-000167,-0.12777696508061426
ACH-000168,-0.009158087986656474
ACH-000169,-0.03998845081087104
ACH-000178,-0.06679837526328071
ACH-000183,-0.0008624054886871137
ACH-000188,-0.12233330429564175
ACH-000189,-0.07653726001128829
ACH-000190,0.2419329313287241
ACH-000198,-0.0772205451909077
ACH-000203,0.2466204567662292
ACH-000204,-0.0008184380203126349
ACH-000206,-0.5656180238695729
ACH-000207,-0.17904309536985127
ACH-000208,-0.5201200897354903
ACH-000210,-0.05672598638335686
ACH-000211,0.017275128670156674
ACH-000215,-0.028889695530218883
ACH-000221,-0.13652225611364285
ACH-000222,0.04508255574570432
ACH-000223,-0.14097624201013165
ACH-000226,-0.21164393236373572
ACH-000227,0.01521095164167606
ACH-000228,-0.3221621697278257
ACH-000231,-0.027998603089615003
ACH-000232,-0.062336091844003176
ACH-000233,0.013892442599637608
ACH-000234,-0.017627345291526198
ACH-000235,-0.04878580688339268
ACH-000237,-0.20140000289996488
ACH-000238,-0.12487935605906267
ACH-000242,-0.029752024751213718
ACH-000243,-0.04126512880717534
ACH-000244,0.031144521496368517
ACH-000246,-0.08128838691804399
ACH-000248,-0.17190796620716484
ACH-000250,-0.0756390503073236
ACH-000251,-0.005045055830943797
ACH-000252,-0.4797859762858521
ACH-000253,-0.3367717292331868
ACH-000255,-0.34562702739954504
ACH-000256,-0.13622004968421114
ACH-000257,-0.17977535514503054
ACH-000258,5.8941658756412575e-06
ACH-000259,-0.10221505027280102
ACH-000260,-0.12927374508618658
ACH-000261,-0.07694419706547383
ACH-000262,-0.037122189447877034
ACH-000263,-0.07337711341087158
ACH-000264,-0.14681496926676565
ACH-000265,-0.08537474337438528
ACH-000266,-0.09199857235624104
ACH-000272,-0.04626515698652306
ACH-000274,-0.1815862672964728
ACH-000277,-0.14601415522292507
ACH-000278,0.0636429326063691
ACH-000279,-0.07012082463261513
ACH-000280,-0.06242003654665058
ACH-000281,-0.19262519539727926
ACH-000288,0.02679839453400478
ACH-000291,-0.1616860777750754
ACH-000293,-0.17767379627487126
ACH-000294,0.07651058419543859
ACH-000295,0.2470304471913124
ACH-000296,-0.1129396939897655
ACH-000302,-0.04734155530806014
ACH-000304,-0.02469862371704565
ACH-000307,0.038989804576598334
ACH-000308,0.039607029596108866
ACH-000310,-0.019063492170026564
ACH-000311,-0.21898978751113196
ACH-000312,-0.13443650503874
ACH-000315,0.08556497727906574
ACH-000316,0.19561855813377085
ACH-000317,-0.034003723439918414
ACH-000318,-0.16176050758964985
ACH-000319,0.14396099334326545
ACH-000320,0.08604385375859122
ACH-000322,-0.07690647708237583
ACH-000323,-0.009483970776420256
ACH-000324,-0.0593457485251947
ACH-000329,-0.1587654832641632
ACH-000330,-0.08341815530641265
ACH-000331,-0.11682697584935316
ACH-000332,-0.10420339425451604
ACH-000334,-0.32745962280111857
ACH-000335,-0.383174758946663
ACH-000336,0.15532104566087335
ACH-000337,-0.217361959957784
ACH-000338,0.17314499723734045
ACH-000339,-0.00846097576543505
ACH-000341,0.04652218181250297
ACH-000348,-0.07691563543050155
ACH-000350,0.018600399645687285
ACH-000352,0.002096243178995128
ACH-000356,-0.08291580326030723
ACH-000361,0.11485990117793599
ACH-000362,-0.08228274950308298
ACH-000363,0.009705976259093972
ACH-000364,-0.15713319757682329
ACH-000365,0.049323876547809724
ACH-000366,-0.08744921466169328
ACH-000368,-0.07173532737797006
ACH-000374,-0.12046305384852896
ACH-000375,0.057319536551334864
ACH-000376,0.05371829249391112
ACH-000381,-0.1223176831102616
ACH-000383,-0.12931864234708382
ACH-000387,-0.16122201606929865
ACH-000389,-0.09964834701012727
ACH-000390,0.06862257831599454
ACH-000393,0.02711504412495149
ACH-000395,-0.3549736409952765
ACH-000396,-0.23719690877097124
ACH-000397,0.08943265552337383
ACH-000401,-0.033915309476524526
ACH-000402,-0.4899650143529775
ACH-000403,-0.15497670726266016
ACH-000404,-0.0542751463498477
ACH-000406,0.04549029110554676
ACH-000407,-0.014576324205202941
ACH-000408,-0.14910577405431855
ACH-000410,0.000493262341006592
ACH-000411,-0.04029066130502151
ACH-000414,-0.15828720266839486
ACH-000415,0.0553337692299491
ACH-000416,-0.15254183673876592
ACH-000420,0.21083226281220085
ACH-000421,-0.05218855730444714
ACH-000424,0.02353432194731665
ACH-000425,-0.02080423570477864
ACH-000426,-0.25239284677796786
ACH-000427,-0.16191594346821872
ACH-000433,-0.0824427883112234
ACH-000435,0.06767917843390582
ACH-000436,-0.003701118400677089
ACH-000444,-0.19305135420998887
ACH-000445,-0.15471310530328292
ACH-000448,-0.015494376311810484
ACH-000450,-0.04439182689092516
ACH-000452,-0.08437526400102847
ACH-000454,-0.2402464304880602
ACH-000458,-0.18376955013628785
ACH-000459,0.07228786705197507
ACH-000460,-0.1404253478103653
ACH-000461,-0.17860584388907186
ACH-000463,-0.22377106548956116
ACH-000464,0.050632104142805535
ACH-000466,-0.0909722414594665
ACH-000467,-0.14767236367586728
ACH-000468,-0.03290519212025516
ACH-000469,0.03722052830157839
ACH-000470,-0.19976079570437333
ACH-000471,-0.07777437710970159
ACH-000472,-0.10016735899480694
ACH-000473,0.12133166346927896
ACH-000475,-0.06525847320639018
ACH-000476,-0.19211367660062775
ACH-000477,-0.02261362444437668
ACH-000479,-0.1586902699105742
ACH-000480,-0.2142172780785876
ACH-000481,0.0655013044863041
ACH-000483,-0.1739705665363508
ACH-000484,0.02464348969021569
ACH-000485,-0.039497711410190574
ACH-000486,-0.0243058284543528
ACH-000487,-0.16435031969495348
ACH-000488,-0.08818361602129124
ACH-000490,-0.14346456098487526
ACH-000491,0.014964990089655931
ACH-000495,-0.08763915528651355
ACH-000496,-0.049891820438772425
ACH-000499,-0.09880733629336176
ACH-000500,-0.1355340525460576
ACH-000502,-0.054018282656301
ACH-000503,-0.3300053460428868
ACH-000505,-0.09460176711811986
ACH-000507,-0.05506988319649057
ACH-000510,-0.0528866312138752
ACH-000511,-0.1463455362843485
ACH-000512,-0.02154429379464269
ACH-000516,-0.05320799693855198
ACH-000517,-0.08352619181002192
ACH-000518,0.024780736059981302
ACH-000520,0.044656144780945296
ACH-000521,-0.1676564596048748
ACH-000522,-0.05534426697028981
ACH-000524,-0.13317816302982574
ACH-000527,-0.03638597761565924
ACH-000528,-0.09207997976104923
ACH-000537,-0.06918645823270951
ACH-000541,0.2602849467266369
ACH-000542,-0.07597986269139778
ACH-000544,-0.07892339622648711
ACH-000545,0.046619652457323864
ACH-000547,-0.31080735710051377
ACH-000548,-0.053467720543071716
ACH-000549,-0.0299616729216522
ACH-000550,-0.11715494091796785
ACH-000552,-0.1045449117747298
ACH-000556,-0.08938698583553152
ACH-000557,-0.01649931498412155
ACH-000569,-0.07923323262084447
ACH-000570,-0.09847190384490176
ACH-000571,-0.15352975703936705
ACH-000573,-0.050043492958784505
ACH-000576,-0.2028073127873028
ACH-000579,0.03175756422847858
ACH-000580,0.02820285094034176
ACH-000584,0.08191799392068168
ACH-000585,-0.04351493707323864
ACH-000588,0.07962746542481552
ACH-000589,-0.08146596666636204
ACH-000591,0.05045043704976748
ACH-000593,0.04127902791945316
ACH-000600,0.026101926544651256
ACH-000601,0.01095247935416555
ACH-000605,-0.24050449060475484
ACH-000606,-0.09930001128869677
ACH-000608,0.008392113055204951
ACH-000614,-0.18670328621305848
ACH-000616,0.02955677653959284
ACH-000618,-0.08968722317810304
ACH-000619,-0.022445728536395138
ACH-000620,-0.028092153243420608
ACH-000621,-0.06857360218350153
ACH-000622,-0.08273579136595231
ACH-000623,-0.20863315368376706
ACH-000624,-0.1551964760583762
ACH-000627,0.04215787840365154
ACH-000630,-0.14494335696368826
ACH-000631,-0.09546779443258094
ACH-000632,-0.08983311724589073
