,BMI1 (648)
ACH-000004,0.12392547452967685
ACH-000005,0.3962450268402747
ACH-000007,0.4242877423535708
ACH-000009,0.10373666920217042
ACH-000011,0.0050430714717852355
ACH-000012,0.12402001738049358
ACH-000013,0.02338852975313509
ACH-000014,0.15530724283570954
ACH-000015,0.16196156750367718
ACH-000017,0.06590908686663162
ACH-000018,0.15202923255986878
ACH-000019,0.3135323217240002
ACH-000021,0.04162735383502577
ACH-000022,0.16468015398489405
ACH-000025,0.20989985223412086
ACH-000028,0.07063612379444405
ACH-000030,0.167855896496891
ACH-000035,0.08439364657753172
ACH-000036,0.01122452036112533
ACH-000037,0.1524076285950652
ACH-000039,0.05168525513502818
ACH-000040,0.09180499790884017
ACH-000041,0.03742842379859294
ACH-000042,0.13675113126184646
ACH-000045,0.3296215073626678
ACH-000047,0.23015613669027002
ACH-000052,0.2030686885428769
ACH-000053,0.227195106586791
ACH-000054,0.14385687882851728
ACH-000055,0.2579762610490636
ACH-000060,0.198360110738394
ACH-000067,0.2237678285613031
ACH-000070,-0.11155574072689592
ACH-000075,0.06986898701021033
ACH-000078,0.1287746675805347
ACH-000082,0.09825904056936184
ACH-000085,0.08147900342366242
ACH-000086,0.09516702716060464
ACH-000087,0.3862259940776966
ACH-000092,0.1132922386246431
ACH-000095,-0.35684828243035005
ACH-000097,0.14735524330401595
ACH-000098,0.04346181921165824
ACH-000099,0.20397090396309975
ACH-000108,0.13822889497401394
ACH-000113,-0.4866909579609978
ACH-000116,0.13555471432261615
ACH-000118,0.06836785755078346
ACH-000120,-0.10837316683196632
ACH-000123,0.0493258643091008
ACH-000127,0.21038691790622108
ACH-000128,0.09271736013904132
ACH-000132,0.06809628630557857
ACH-000133,0.19335452267445186
ACH-000137,0.08486595897543946
ACH-000138,0.16360630809430693
ACH-000142,0.1921519138316025
ACH-000143,-0.5196792389236561
ACH-000146,0.057021472381892875
ACH-000148,-0.061459504987196864
ACH-000150,0.3697459458116595
ACH-000152,0.15071405621810052
ACH-000153,0.060191048673586926
ACH-000159,0.19743159904036914
ACH-000160,0.19838756757643544
ACH-000163,0.2424768123674749
ACH-000167,0.3399832475452888
ACH-000168,0.22150991982770768
ACH-000169,0.14032045830225134
ACH-000178,0.10310290441434083
ACH-000183,0.06405019438300634
ACH-000188,0.13879957875429413
ACH-000189,0.3229255626221825
ACH-000190,0.33246839584320576
ACH-000198,0.2299624564143033
ACH-000203,-0.420216569678902
ACH-000204,0.01938311772827278
ACH-000206,0.06553676901797463
ACH-000207,0.10402081621334036
ACH-000208,0.11273539159224298
ACH-000210,0.2529646348685932
ACH-000211,0.1836626626335026
ACH-000215,0.16580086187742266
ACH-000221,0.1906793729077393
ACH-000222,0.1436433574604711
ACH-000223,-0.017537254893948598
ACH-000226,0.2425710253202085
ACH-000227,0.048753026093535184
ACH-000228,0.1624575521939216
ACH-000231,0.11211446154245927
ACH-000232,0.3753682142992204
ACH-000233,0.13848371131126552
ACH-000234,0.08523082480248663
ACH-000235,0.10016020901734914
ACH-000237,0.12529636769740793
ACH-000238,0.1306923243523185
ACH-000242,0.2358716837835472
ACH-000243,0.1590493044612232
ACH-000244,0.3026574601512973
ACH-000246,0.009247613093940208
ACH-000248,0.19494642334266
ACH-000250,0.08079075118729707
ACH-000251,0.17957781883839494
ACH-000252,0.04758774675780901
ACH-000253,0.10397882424870966
ACH-000255,0.2604070877882824
ACH-000256,0.2610452171744441
ACH-000257,-0.3662706685018649
ACH-000258,-0.07412414707753978
ACH-000259,0.2541535587039181
ACH-000260,-0.38482880648054907
ACH-000261,0.11843049562184225
ACH-000262,0.1785923508486052
ACH-000263,0.1280234362788802
ACH-000264,0.13809967600395046
ACH-000265,0.3266460325131066
ACH-000266,0.0644972647505854
ACH-000272,0.08753832911658117
ACH-000274,0.07527409606233566
ACH-000277,0.17039561157042146
