,CUL9 (23113)
ACH-000004,-0.17161175265572648
ACH-000005,0.11667422628321544
ACH-000007,-0.11547550695103567
ACH-000009,-0.1439771578580302
ACH-000011,-0.13941657802788973
ACH-000012,-0.19987577689627334
ACH-000013,-0.23339459894563197
ACH-000014,-0.28185650346371344
ACH-000015,-0.11197547425646466
ACH-000017,-0.13918201228865906
ACH-000018,-0.22514456844708247
ACH-000019,-0.08789149718830237
ACH-000021,-0.17027085746799306
ACH-000022,-0.2584416249340972
ACH-000025,-0.12795631115769632
ACH-000028,-0.11531409704773725
ACH-000030,-0.10906576635080333
ACH-000035,-0.13083512928056826
ACH-000036,-0.20900435385311847
ACH-000037,-0.20287984985249133
ACH-000039,-0.0276329203548898
ACH-000040,-0.1529928742724689
ACH-000041,-0.03540835264659443
ACH-000042,-0.08303547490983855
ACH-000045,-0.2737823900835737
ACH-000047,-0.21745289213743932
ACH-000052,-0.0011141556719807368
ACH-000053,-0.031813103468344
ACH-000054,-0.13934294373734665
ACH-000055,-0.09484873835206184
ACH-000060,-0.057477226653694764
ACH-000067,-0.2837437578016416
ACH-000070,-0.08012854589384026
ACH-000075,-0.18264618958435594
ACH-000078,-0.11847531253732588
ACH-000082,-0.18900757196619875
ACH-000085,-0.08784721133217686
ACH-000086,-0.21721598294535369
ACH-000087,-0.01297293590011468
ACH-000092,-0.060303598463408124
ACH-000095,-0.1757189389974288
ACH-000097,-0.051152795873955936
ACH-000098,-0.2109328960561465
ACH-000099,-0.009859960976145787
ACH-000108,-0.1051904590991808
ACH-000113,-0.1447980274046547
ACH-000116,-0.16642038576849086
ACH-000118,-0.1694092826549008
ACH-000120,-0.22344140875555835
ACH-000123,-0.03909269806490048
ACH-000127,-0.16421944004815592
ACH-000128,-0.18738724672811655
ACH-000132,-0.21563121653214076
ACH-000133,-0.15613949662955395
ACH-000137,-0.2632116557514453
ACH-000138,-0.18448881332186373
ACH-000142,-0.1374849524238824
ACH-000143,-0.14766143780351187
ACH-000146,-0.051367210406604365
ACH-000148,-0.12740916116447434
ACH-000150,0.027518393317442096
ACH-000152,-0.14043170573729502
ACH-000153,0.08187031632191208
ACH-000159,-0.12617197538404334
ACH-000160,-0.15835791688425158
ACH-000163,-0.18398318337429664
ACH-000167,-0.1957133979037263
ACH-000168,-0.30770987309051817
ACH-000169,-0.2118517432801994
ACH-000178,-0.15439544893236234
ACH-000183,-0.15941438208700018
ACH-000188,-0.16275019951883266
ACH-000189,-0.037920716519445535
ACH-000190,-0.09562677451965483
ACH-000198,-0.2873779385125683
ACH-000203,0.2688264650385597
ACH-000204,-0.12899382303992266
ACH-000206,0.09332900050101653
ACH-000207,-0.2512498143652097
ACH-000208,-0.15289123945575708
ACH-000210,-0.21178169095276594
ACH-000211,-0.11350493686513673
ACH-000215,-0.07781480379993072
ACH-000221,-0.10660255156467613
ACH-000222,-0.20663195424697636
ACH-000223,-0.28772835080300896
ACH-000226,-0.04467299230005844
ACH-000227,-0.22098372625597573
ACH-000228,-0.14537282992248365
ACH-000231,-0.1593708990301358
ACH-000232,-0.12711990967546613
ACH-000233,-0.07610067059582291
ACH-000234,-0.2305732866709425
ACH-000235,-0.14408430128626326
ACH-000237,-0.02453569806894601
ACH-000238,-0.021762869131514043
ACH-000242,-0.07691292322661644
ACH-000243,-0.16607644421943596
ACH-000244,-0.23925190851210035
ACH-000246,-0.1707228786653296
ACH-000248,0.051140029387816636
ACH-000250,-0.20633795788483544
ACH-000251,-0.4034137459965649
ACH-000252,-0.12072548445183665
ACH-000253,-0.1810368272895172
ACH-000255,-0.1177697702767762
ACH-000256,0.03601982242026852
ACH-000257,-0.2619633621886057
ACH-000258,-0.1081464535382014
ACH-000259,-0.12931394789240286
ACH-000260,-0.081666527113752
ACH-000261,-0.11867908933877275
ACH-000262,-0.17761347746763326
ACH-000263,0.1874879675901128
ACH-000264,-0.1621911151062654
ACH-000265,-0.19048950653165234
ACH-000266,-0.03976730846492245
ACH-000272,-0.19960113181864506
ACH-000274,-0.07709409046043522
ACH-000277,-0.1884494724650171
ACH-000278,-0.03056293384160245
ACH-000279,-0.19620881009511065
ACH-000280,-0.06946151687389147
ACH-000281,-0.2727347914948881
ACH-000288,-0.10467840767611346
ACH-000291,-0.12431700871517044
ACH-000293,-0.2769038067928123
ACH-000294,-0.06015850233174171
ACH-000295,-0.5734497334717061
ACH-000296,-0.19970886788533607
ACH-000302,-0.15182631616649325
ACH-000304,-0.15022731955838614
ACH-000307,-0.20186303013577225
ACH-000308,-0.10148597013658872
ACH-000310,-0.1550436732434243
ACH-000311,-0.28340228998536554
ACH-000312,-0.14106925627612327
ACH-000315,-0.14747452520908327
ACH-000316,-0.1955011648362955
ACH-000317,-0.2333950448836603
ACH-000318,-0.15011930203625246
ACH-000319,-0.1882604636082321
ACH-000320,-0.4723684909434291
ACH-000322,-0.2350615190612245
ACH-000323,-0.18605473243915785
ACH-000324,-0.06368882835946553
ACH-000329,-0.08756105510836201
ACH-000330,-0.4060770804731468
ACH-000331,-0.06621109138683992
ACH-000332,-0.114851973324794
ACH-000334,-0.15010863714816713
ACH-000335,-0.13595633946949115
ACH-000336,0.21238990901398253
ACH-000337,-0.25145498917674164
ACH-000338,-0.40293708519241456
ACH-000339,-0.11677688270481333
ACH-000341,-0.24773158430546816
ACH-000348,-0.17202102478801432
ACH-000350,0.014419346606947991
ACH-000352,-0.1696486623357917
ACH-000356,-0.39888252088343396
ACH-000361,-0.20045884695476107
ACH-000362,-0.12255774691710307
ACH-000363,-0.05470989846323223
ACH-000364,-0.1508165028116376
ACH-000365,-0.20219483825883655
ACH-000366,-0.15047979542526194
ACH-000368,-0.27661939573813304
ACH-000374,-0.1684952018580081
ACH-000375,-0.13782957074151134
ACH-000376,-0.19870041235951194
ACH-000381,-0.21362523418526366
ACH-000383,-0.2179623916834348
ACH-000387,-0.1719170101642582
ACH-000389,0.01368771913885432
ACH-000390,-0.2902928496619438
ACH-000393,-0.2011730378447817
ACH-000395,-0.2020243991701079
ACH-000396,-0.16003044942230166
ACH-000397,-0.09930270720894956
ACH-000401,0.04766498449882865
ACH-000402,-0.5618679019381602
ACH-000403,0.033490352311502034
ACH-000404,-0.2422773801095059
ACH-000406,-0.1494571875324746
ACH-000407,-0.10996547839998533
ACH-000408,-0.1262103346480705
ACH-000410,-0.18774393490682376
ACH-000411,0.03193315297060147
ACH-000414,-0.17189311401625293
ACH-000415,-0.22292903497876096
ACH-000416,-0.0871975043951054
ACH-000420,-0.01466208922558655
ACH-000421,-0.1819067477689904
ACH-000424,0.07318217605701922
ACH-000425,-0.024701652108890387
ACH-000426,-0.03739728005225895
ACH-000427,-0.028501823462174957
ACH-000433,-0.22781563160902704
ACH-000435,-0.1895775083062474
ACH-000436,-0.2225344022285166
ACH-000444,-0.049487584191717685
ACH-000445,-0.04889514572042567
ACH-000448,-0.14503410596699118
ACH-000450,-0.04524801760391698
ACH-000452,-0.15846757333191944
ACH-000454,-0.3248029343990279
ACH-000458,-0.0642732677002594
ACH-000459,-0.011969832829630057
ACH-000460,-0.09982412342599528
ACH-000461,-0.13938082983504646
ACH-000463,0.1425181141554867
ACH-000464,-0.01826200985219364
ACH-000466,-0.2879063666270938
ACH-000467,-0.17904516852593008
ACH-000468,-0.15242306415916065
ACH-000469,-0.2128351821361938
ACH-000470,-0.09327468464992797
ACH-000471,-0.1393911858272047
ACH-000472,-0.10774491521339197
ACH-000473,-0.15644842210090387
ACH-000475,-0.1483905812615089
ACH-000476,-0.16349474343806308
ACH-000477,-0.17270781420859646
ACH-000479,-0.12792215793283568
ACH-000480,0.049451040528970064
ACH-000481,-0.1027719930324122
ACH-000483,-0.12330259751887875
ACH-000484,-0.018811041444828192
ACH-000485,-0.04327387325330663
ACH-000486,-0.2054426671595121
ACH-000487,-0.28153185067993525
ACH-000488,-0.16855034173771624
ACH-000490,-0.17151002469554427
ACH-000491,-0.3365693989080716
ACH-000495,-0.08095739055887394
ACH-000496,-0.20336727109070935
ACH-000499,0.07641755080344867
ACH-000500,0.30018472929715434
ACH-000502,-0.2356184044619951
ACH-000503,-0.06238261141158191
