,HDLBP (3069)
ACH-000348,-0.11034702163369632
ACH-000350,-0.15802330575842444
ACH-000352,-0.2556222682298971
ACH-000356,-0.21296572778105397
ACH-000361,-0.2515728256770538
ACH-000362,-0.25753511729772793
ACH-000363,-0.021079891110659964
ACH-000364,-0.21325918584196366
ACH-000365,-0.03432085581318574
ACH-000366,-0.2366936817379724
ACH-000368,-0.15584545371520256
ACH-000374,-0.18192822856241567
ACH-000375,-0.29130994154736745
ACH-000376,-0.17802368783415334
ACH-000381,-0.0987392911773241
ACH-000383,-0.2314819635853503
ACH-000387,-0.0912440932464326
ACH-000389,-0.08773771443641705
ACH-000390,-0.2696270538679535
ACH-000393,-0.14213465365748454
ACH-000395,-0.23733145318933446
ACH-000396,0.2785541528444563
ACH-000397,-0.12405344497994927
ACH-000401,-0.08009497845697712
ACH-000402,-0.4104141020918301
ACH-000403,-0.2902543821020177
ACH-000404,0.10196455317053163
ACH-000406,-0.17339457187234034
ACH-000407,0.03802255229109563
ACH-000408,-0.18651804765408286
ACH-000410,-0.10263801250990376
ACH-000411,-0.09254579686416496
ACH-000414,-0.0200964700241385
ACH-000415,-0.06528328980251415
ACH-000416,-0.15960254662752013
ACH-000420,-0.042905083057869414
ACH-000421,-0.13730147850597166
ACH-000424,-0.2878816603111435
ACH-000425,-0.029574865336134563
ACH-000426,-0.19242922918603966
ACH-000427,-0.016710377162516343
ACH-000433,-0.2308850821920585
ACH-000435,-0.2374667449999314
ACH-000436,-0.2618213128130934
ACH-000444,-0.106061346184639
ACH-000445,-0.19893613203250632
ACH-000448,-0.13449841777456245
ACH-000450,-0.09178378033853488
ACH-000452,-0.2921096502357686
ACH-000454,-0.2427223924334061
ACH-000458,0.016453151091496362
ACH-000459,-0.05209719546620736
ACH-000460,-0.12477847303102076
ACH-000461,-0.051114804386434703
ACH-000463,-0.2761739486742933
ACH-000464,0.06682510533644595
ACH-000466,0.024544870118087318
ACH-000467,-0.08011750188197439
ACH-000468,-0.11477942920510678
ACH-000469,-0.21344125201626526
ACH-000470,-0.12172533488790235
ACH-000471,-0.2960301224735895
ACH-000472,-0.05885962904980387
ACH-000473,0.041535194442757765
ACH-000475,-0.06680422139044181
ACH-000476,-0.10488862738221064
ACH-000477,0.03802313585371697
ACH-000479,-0.20194467950072692
ACH-000480,-0.28396511064828633
ACH-000481,0.08066425323778471
ACH-000483,0.09530409406361
ACH-000484,-0.204995652806026
ACH-000485,-0.032832385288272634
ACH-000486,0.02171748114120984
ACH-000487,-0.11461079461085395
ACH-000488,-0.12826537740747754
ACH-000490,-0.19356134400152356
ACH-000491,0.035020606326536106
ACH-000495,-0.041129418359849484
ACH-000496,-0.2807165002283341
ACH-000499,0.2178024261147713
ACH-000500,-0.3770995055886663
ACH-000502,0.020808302852289257
ACH-000503,-0.360032120059169
ACH-000505,-0.17617305708669267
ACH-000507,-0.27139329329324424
ACH-000510,-0.1366099427169834
ACH-000511,-0.14353530970081935
ACH-000512,-0.12939472533221905
ACH-000516,-0.1179375004228642
ACH-000517,-0.16105096221828058
ACH-000518,-0.055262162678281386
ACH-000520,-0.3339624923480564
ACH-000521,-0.051111969204313545
ACH-000522,-0.08356784493402153
ACH-000524,-0.07243213928388552
ACH-000527,0.0031880082169761176
ACH-000528,-0.13132046903675704
ACH-000537,-0.17567777304867846
ACH-000541,-0.03842577733146893
ACH-000542,-0.07455642837138747
ACH-000544,-0.08163235011430453
ACH-000545,-0.04364511739728466
ACH-000547,-0.013526441892021877
ACH-000548,-0.23535040219485465
ACH-000549,-0.0569850886355401
ACH-000550,-0.17702932054627293
ACH-000552,-0.09217453692960556
ACH-000556,-0.04044456178017648
ACH-000557,-0.02403026075087237
ACH-000569,0.023593177493552837
ACH-000570,-0.01813916920295972
ACH-000571,-0.21769091643021246
ACH-000573,0.061098730575165135
ACH-000576,-0.08484821506005777
ACH-000579,-0.19930206894799926
ACH-000580,-0.23432324690939446
ACH-000584,-0.1500679873241806
ACH-000585,-0.10920882754847322
ACH-000588,-0.013974372090752382
ACH-000589,-0.06758849817212037
ACH-000591,0.029852344797748124
ACH-000593,0.06042857538185752
ACH-000600,0.1901445903164197
ACH-000601,-0.15510518435216664
ACH-000605,-0.1192493559383644
ACH-000606,-0.1624675408597054
ACH-000608,-0.13428931185522047
ACH-000614,-0.02223921152493967
ACH-000616,-0.2270761496037158
ACH-000618,-0.13724462065878967
ACH-000619,-0.1615588483307238
ACH-000620,-0.13949634099322586
ACH-000621,-0.19015801813342226
ACH-000622,-0.22504141383724224
ACH-000623,-0.2594872242066236
ACH-000624,-0.08156886466458173
ACH-000627,-0.3410663596197038
ACH-000630,-0.02386295813674326
ACH-000631,-0.4674192985701908
ACH-000632,-0.2699536873048822
ACH-000633,-0.1580197248055285
ACH-000637,-0.2771042193730513
ACH-000638,-0.07608729005406477
ACH-000646,-0.1882740161710809
ACH-000647,-0.07151593795985238
ACH-000648,-0.21883986532853844
ACH-000649,-0.20002824800528815
ACH-000651,-0.10930985008253134
ACH-000652,-0.24905681533878934
ACH-000653,-0.19030470867905389
ACH-000657,-0.05601415466091217
ACH-000658,0.1588749124261528
ACH-000661,-0.19107479998673405
ACH-000662,-0.2565929103090533
ACH-000663,-0.05517920908324613
ACH-000665,-0.03276295090756423
ACH-000671,0.017934170554724
ACH-000672,-0.7865056613016845
ACH-000673,-0.24878674494575276
ACH-000676,-0.12029162189634895
ACH-000677,-0.15425239527348678
ACH-000681,-0.13030805756854294
ACH-000683,-0.07537155003312489
ACH-000684,0.06471994765277836
ACH-000688,0.016219290543983998
ACH-000693,-0.0907155193690619
ACH-000694,-0.057867383612163426
ACH-000695,0.07170645403572573
ACH-000696,-0.13467909835657954
ACH-000697,-0.062003662539882064
ACH-000699,-0.1368011002601447
ACH-000701,-0.16373464271880436
ACH-000706,-0.04532363406561203
ACH-000711,-0.12526905573979918
ACH-000713,0.042151462663140786
ACH-000714,-0.13632555157916545
ACH-000718,-0.06368076159703144
ACH-000720,-0.10182367782879316
ACH-000721,-0.2037021363887544
ACH-000724,0.003178091401514159
ACH-000725,-0.0831818236395315
ACH-000732,-0.13613766598132346
ACH-000734,-0.09110477893963524
ACH-000735,-0.21173371377377045
ACH-000736,-0.29878113214404023
ACH-000738,-0.06684650508819127
ACH-000746,-0.14372462610672604
ACH-000747,0.121131986823136
ACH-000748,0.030672005338601118
ACH-000753,-0.12599562840200104
ACH-000756,-0.18283277524395994
ACH-000757,0.012492907388593724
ACH-000758,-0.0927995204835732
ACH-000760,-0.1106407783903241
ACH-000762,-0.2500022278198594
ACH-000763,0.1437814966939319
ACH-000764,0.17927848091277435
ACH-000765,-0.14316533223840894
ACH-000766,0.02356935852378285
ACH-000767,-0.3758830473962604
ACH-000768,-0.13712328102545396
ACH-000769,-0.1282952489123297
ACH-000770,-0.13489665016330565
ACH-000771,-0.07508262963899077
ACH-000773,-0.04177079259340697
ACH-000776,-0.03132418206643857
ACH-000777,-0.19007335437376
ACH-000778,-0.02190483711879618
ACH-000781,-0.05052211167153894
ACH-000782,-0.1591842274853573
ACH-000783,-0.10056620267309656
ACH-000784,-0.1612268071042866
ACH-000785,-0.026209934251470147
ACH-000787,-0.14334488008524374
ACH-000788,-0.14476646360082554
ACH-000791,-0.09606364096492664
ACH-000792,0.0016442876127435904
ACH-000794,-0.3261948372663315
ACH-000796,-0.2586662326406743
ACH-000798,0.09679149898738526
ACH-000799,-0.1555524436518699
ACH-000800,-0.0423026520430446
ACH-000802,-0.1837016503687508
ACH-000804,0.0007477416544716947
ACH-000805,-0.2808074680266752
ACH-000809,-0.2587643615067979
ACH-000810,-0.24058896791353115
ACH-000811,-0.03565627230437573
ACH-000817,-0.27351643520514657
ACH-000819,-0.1125750897228514
ACH-000820,0.056496236206902986
ACH-000821,-0.13970001124597278
ACH-000822,0.004452412102332194
ACH-000823,-0.11600842428923028
ACH-000824,-0.016110463204518956
ACH-000827,-0.1254397424427448
ACH-000829,-0.05918921128255473
ACH-000831,-0.15503552296213555
ACH-000832,-0.04184162269758387
ACH-000833,-0.08905635305691856
ACH-000834,0.06362300392009973
ACH-000835,-0.13644249773411396
ACH-000836,-0.07348964861053292
ACH-000837,-0.03101337283511743
ACH-000838,-0.060214300087542486
ACH-000839,-0.06835751480285446
ACH-000840,0.03407439807586498
ACH-000841,-0.2966106516864149
ACH-000843,-0.004632882070377648
ACH-000846,-0.14867438744627928
ACH-000847,-0.0372974429122556
ACH-000848,-0.15573293708861774
ACH-000849,-0.15907438153227965
ACH-000851,0.09495763574834876
ACH-000855,0.007495712498640249
ACH-000856,-0.2237957041538643
ACH-000858,-0.03436357356143687
ACH-000859,-0.11309718109038926
ACH-000861,-0.11624743435881807
ACH-000862,-0.10936013386868476
ACH-000865,-0.09394947571728203
ACH-000866,-0.12581131226096212
ACH-000867,-0.15106763823312366
ACH-000869,-0.23039128232484024
ACH-000872,-0.028399329933633158
ACH-000873,-0.19658459603906694
ACH-000876,-0.17306201028661153
ACH-000878,-0.004446432413765171
ACH-000880,-0.1538996384139616
ACH-000881,-0.11847573388722504
ACH-000882,-0.2239422842646812
ACH-000884,-0.11361139917742305
ACH-000885,-0.10982953611885367
ACH-000887,-0.13484036080677522
ACH-000889,-0.09441244491693647
ACH-000896,-0.1578223627599329
ACH-000898,-0.04758876549005989
ACH-000900,-0.18941875126313756
ACH-000901,-0.055392929350354864
ACH-000905,-0.03190895288435268
ACH-000906,-0.18750075454456452
ACH-000907,-0.11479931072924075
ACH-000910,-0.144796496668419
ACH-000911,-0.15667477971308694
ACH-000912,0.04270210086571092
ACH-000913,-0.12087099354346027
ACH-000915,-0.18107379536644866
ACH-000916,-0.3749751362020192
ACH-000917,-0.013417052018582794
ACH-000920,0.20170240006441156
ACH-000921,-0.08895760630233736
ACH-000924,-0.06379428395820835
ACH-000926,-0.1936769522784456
ACH-000928,-0.10417914368094526
ACH-000929,0.039090129686773716
ACH-000932,-0.15024824734281986
ACH-000935,-0.1624221110984487
ACH-000936,-0.10036945080233453
ACH-000937,-0.17214291002274495
ACH-000938,-0.24599218032474235
ACH-000939,0.0037007908436593375
ACH-000941,-0.03558451724422579
ACH-000943,-0.08613682925967273
ACH-000946,0.02489815912989521
ACH-000947,-0.1955612797932305
ACH-000948,0.07044377024132692
ACH-000950,-0.14916478046464252
ACH-000953,-0.04993760023006949
ACH-000954,-0.35433822706923546
ACH-000957,-0.042817046816493655
ACH-000958,-0.07343630169196909
ACH-000960,0.0016308290056853704
ACH-000963,-0.3090945517756968
ACH-000968,0.017413565949960567
ACH-000969,0.0073595626364991685
ACH-000972,0.14274111669120004
ACH-000973,-0.13941020048049202
ACH-000974,-0.12409076297026955
ACH-000978,0.3145820551719821
ACH-000984,-0.05788872915174202
ACH-000986,-0.11400166540223222
ACH-000988,0.025659988578662363
ACH-000993,-0.057552286872729425
ACH-000994,-0.05510437198744363
ACH-000996,-0.2976619302075189
ACH-001001,-0.01222526399205758
ACH-001020,-0.06849337854283981
ACH-001028,-0.04718742932628031
ACH-001031,-0.10845589903322957
ACH-001038,-0.08094089352362033
ACH-001048,-0.3177468039534688
ACH-001050,-0.21126278086935746
ACH-001053,-0.1668338179099399
ACH-001054,-0.1906825986146792
ACH-001061,-0.03646854514537468
ACH-001067,-0.33320680581744544
ACH-001075,-0.19747971019219407
ACH-001096,-0.2144462742346344
ACH-001111,-0.07799515390934464
ACH-001119,0.01565576485847384
ACH-001128,-0.4811007070740009
ACH-001134,-0.12120131306849072
ACH-001151,-0.09962015171818248
ACH-001163,-0.0577540837451952
ACH-001164,0.15707632447204153
ACH-001183,0.010684126038463458
ACH-001192,-0.23940573723824635
ACH-001193,-0.2823273769372979
ACH-001196,-0.2919648707973975
ACH-001197,-0.4183018551693508
ACH-001205,-0.26720521767533045
ACH-001211,-0.22288134602478746
ACH-001212,-0.3157511043790536
ACH-001228,-0.043612365739772715
ACH-001232,-0.15692218195522434
ACH-001239,-0.19236851124931756
ACH-001270,-0.004397577260540077
ACH-001274,-0.05953839944705861
ACH-001275,-0.1281934036818032
ACH-001277,0.08635972093346499
ACH-001278,-0.053513688158268506
ACH-001280,0.032611030164735204
ACH-001283,-0.25236073467229203
ACH-001289,0.020860740414032256
ACH-001300,-0.17947870082225634
ACH-001301,-0.07774674584260725
ACH-001302,-0.2887469165581306
ACH-001306,-0.1045798745656303
ACH-001318,0.03329220806217418
ACH-001322,-0.3508209608533872
ACH-001328,0.01732395727233881
ACH-001332,-0.10015884100690783
ACH-001336,-0.02760591367321357
ACH-001346,-0.14588525468717858
ACH-001353,0.05019780517157856
ACH-001354,-0.04341046955007781
ACH-001367,-0.06147799841600291
ACH-001368,-0.201181423491804
ACH-001374,-0.09308340011359713
ACH-001377,0.06379434918593763
ACH-001380,-0.01221275065787775
ACH-001391,-0.12311020987375593
ACH-001408,0.05388718186655347
ACH-001430,0.051137170855904114
ACH-001431,-0.11252907219375087
ACH-001450,-0.06836862561367857
ACH-001496,-0.23854570584812415
ACH-001500,-0.1460961417728978
ACH-001523,-0.26293604569580964
ACH-001532,0.043141332184553176
ACH-001550,-0.1294156187665242
ACH-001552,-0.12099584906747128
ACH-001554,-0.2291872027431048
ACH-001654,-0.07960746400473491
ACH-001735,-0.10184877428935524
ACH-001736,-0.14453451261860148
ACH-001737,-0.032927950721175235
ACH-001740,-0.11125220402330263
ACH-001745,-0.18377442299811853
ACH-001765,-0.03934878848660454
