,TMEM14E (645843)
ACH-000004,0.13620848233883753
ACH-000005,0.06465124140593283
ACH-000007,-0.06838962687326268
ACH-000009,-0.029627605253521906
ACH-000011,-0.05662214888535212
ACH-000012,0.02734897363514944
ACH-000013,0.08279016149382573
ACH-000014,-0.1743221576863796
ACH-000015,-0.03986065962257965
ACH-000017,0.13666008023216691
ACH-000018,0.36016640750449685
ACH-000019,-0.1546536973269892
ACH-000021,0.034963746978428564
ACH-000022,-0.14184791513332526
ACH-000025,0.004905717056525868
ACH-000028,-0.006053585522450318
ACH-000030,-0.008886693508072774
ACH-000035,0.10533568225656996
ACH-000036,0.08447284912842945
ACH-000037,-0.10429334299323774
ACH-000039,0.002900991919771968
ACH-000040,-0.13309423430143502
ACH-000041,0.0412510350004864
ACH-000042,0.15324585603452318
ACH-000045,0.0487130187195749
ACH-000047,0.13062595930073245
ACH-000052,-0.10708392441206917
ACH-000053,0.008843672290275616
ACH-000054,-0.05837800482392061
ACH-000055,-0.09024979205611122
ACH-000060,-0.12275608722149285
ACH-000067,-0.1100359543584767
ACH-000070,-0.031186989685742933
ACH-000075,0.1916074226930023
ACH-000078,0.044928299030605696
ACH-000082,-0.0589040570485771
ACH-000085,-0.019279722202034104
ACH-000086,0.11123480153707713
ACH-000087,-0.10763454792311453
ACH-000092,-0.00587958272508053
ACH-000095,-0.10364888787448633
ACH-000097,-0.08194115879922052
ACH-000098,0.04746948434212976
ACH-000099,-0.04442020376751823
ACH-000108,-3.358302987458893e-05
ACH-000113,-0.1811671004667687
ACH-000116,0.017923510338858542
ACH-000118,-0.03359047883708754
ACH-000120,-0.08008399526888828
ACH-000123,0.04550981289446946
ACH-000127,-0.0947580960990863
ACH-000128,-0.17912743224969996
ACH-000132,-0.021476938047058424
ACH-000133,-0.07916463616905843
ACH-000137,0.02103609386362177
ACH-000138,0.054434608336702585
ACH-000142,-0.08782362343445868
ACH-000143,-0.12686585826737698
ACH-000146,0.0885910636046456
ACH-000148,-0.0386928613463213
ACH-000150,0.05614675642527658
ACH-000152,-0.07042683345033633
ACH-000153,-0.06726660915835826
ACH-000159,0.031223108500036782
ACH-000160,0.04838554069779278
ACH-000163,-0.16589475809321605
ACH-000167,0.1575143239158462
ACH-000168,-0.2922668435396538
ACH-000169,0.002143130444823841
ACH-000178,0.09018692239884936
ACH-000183,-0.13384944759303471
ACH-000188,0.0042502329410836846
ACH-000189,-0.22230434357273304
ACH-000190,-0.1745675717563399
ACH-000198,-0.04715147258319949
ACH-000203,0.20313416411236498
ACH-000204,-0.3436462420629243
ACH-000206,0.11818677151607085
ACH-000207,0.011012210252788528
ACH-000208,0.04593556833081328
ACH-000210,-0.4685065955588146
ACH-000211,-0.031145390808202007
ACH-000215,-0.023902524568493868
ACH-000221,0.15283080578813252
ACH-000222,0.06758237067581163
ACH-000223,0.03404716259692417
ACH-000226,0.1409076006084037
ACH-000227,-0.2048282137183673
ACH-000228,0.04902737087667792
ACH-000231,-0.021678711851144474
ACH-000232,-0.09433213635924943
ACH-000233,-0.090930074110669
ACH-000234,-0.01983600814882708
ACH-000235,0.005055804076142991
ACH-000237,0.10921255148918953
ACH-000238,-0.02253757346194165
ACH-000242,0.14678900353938062
ACH-000243,0.0633545422235319
ACH-000244,-0.0841741429367136
ACH-000246,0.11063603554478443
ACH-000248,0.018264037825115088
ACH-000250,0.02460802015532684
ACH-000251,0.03717504870842495
ACH-000252,0.12328366618859067
ACH-000253,0.04327615936227508
ACH-000255,0.0060909336181092675
ACH-000256,-0.0385668670351778
ACH-000257,-0.20690505323842967
ACH-000258,-0.018006210192737078
ACH-000259,0.1062201975378096
ACH-000260,0.0742085802178662
ACH-000261,0.0030531876716111345
ACH-000262,0.015667725796506
ACH-000263,0.2069715673348945
ACH-000264,-0.0022168903147740462
ACH-000265,0.06567206455418917
ACH-000266,0.031412836346529735
ACH-000272,0.015794757018989882
ACH-000274,-0.05510168760279003
ACH-000277,0.04537381680171858
ACH-000278,-0.0431278973155766
ACH-000279,-0.1359388611782675
ACH-000280,0.13748105093459462
ACH-000281,0.001479202811440701
ACH-000288,-0.037556618105020215
ACH-000291,-0.05564107838658774
ACH-000293,-0.027302854713426236
ACH-000294,-0.11771229354087738
ACH-000295,-0.08348990720321435
ACH-000296,-0.31894012881447953
ACH-000302,-0.008185178837455316
ACH-000304,-0.12567630382097258
ACH-000307,0.051398681940475824
ACH-000308,0.0540339279494083
ACH-000310,0.02746104218056424
ACH-000311,-0.1147437833783954
ACH-000312,0.16087919797713598
ACH-000315,-0.03748673773042758
ACH-000316,-0.053046041923417664
ACH-000317,0.2345866229515965
ACH-000318,0.05095739402666346
ACH-000319,-0.013301892801298391
ACH-000320,0.05573121716292318
ACH-000322,0.009679991242073508
ACH-000323,-0.06214814070840896
ACH-000324,-0.00965928793672502
ACH-000329,-0.03226793260122262
ACH-000330,0.08973143718439215
ACH-000331,-0.05608156175892525
ACH-000332,0.01983810486092549
ACH-000334,-0.05277156973492494
ACH-000335,0.2571474044113461
ACH-000336,-0.005132568796417125
ACH-000337,-0.18837009334440047
ACH-000338,0.4611555635555602
ACH-000339,0.009656372898261972
ACH-000341,-0.05989871684478189
ACH-000348,0.011721145856301234
ACH-000350,-0.04142005263822608
ACH-000352,0.16672136259020726
ACH-000356,-0.14128834312162444
ACH-000361,-0.07302830049675506
ACH-000362,-0.09561353464591893
ACH-000363,-0.007622894786750711
ACH-000364,-0.22745551205238976
ACH-000365,-0.05998641175670199
ACH-000366,-0.0846247890893519
ACH-000368,-0.07443900668649188
ACH-000374,0.14215470645086814
ACH-000375,0.046043958753760016
ACH-000376,-0.1150583123828237
ACH-000381,0.055148944914397466
ACH-000383,-0.04700239892918514
ACH-000387,-0.00022299101102791723
ACH-000389,-0.02048216240955224
ACH-000390,-0.0061459946263233405
ACH-000393,0.04333133631610067
ACH-000395,-0.08461735532190068
ACH-000396,0.18868976701126985
ACH-000397,0.05399534462791041
