,BZRAP1 (9256)
ACH-000163,-0.09453742405339867
ACH-000167,0.08403066027870311
ACH-000168,-0.08605267727133707
ACH-000169,-0.10822423361448126
ACH-000178,-0.2610572026797895
ACH-000183,0.07169079707344639
ACH-000188,-0.14432563657864886
ACH-000189,0.1357016281352023
ACH-000190,-0.3527934678448961
ACH-000198,-0.12880349190597395
ACH-000203,-0.21109573084689628
ACH-000204,-0.23614164838205864
ACH-000206,-0.0032952427558429523
ACH-000207,-0.22005946800513893
ACH-000208,-0.13147778992650505
ACH-000210,0.05024983571796261
ACH-000211,-0.10836021413068236
ACH-000215,-0.14024809587805728
ACH-000221,-0.17361652265540328
ACH-000222,-0.17287887688616374
ACH-000223,-0.0920281326171109
ACH-000226,-0.002304847202552258
ACH-000227,-0.2228809870580457
ACH-000228,-0.07640358410748585
ACH-000231,-0.22299506199218266
ACH-000232,0.018627340600576272
ACH-000233,-0.20558986126240247
ACH-000234,-0.16635117533863872
ACH-000235,-0.16774797237869882
ACH-000237,-0.098867187301133
ACH-000238,-0.16497043091775287
ACH-000242,-0.23195637667382385
ACH-000243,-0.3378887632931386
ACH-000244,-0.3858127347437014
ACH-000246,-0.07858002209022184
ACH-000248,0.06251908657376892
ACH-000250,-0.17950338900382354
ACH-000251,-0.4305093294804283
ACH-000252,-0.009424383445848169
ACH-000253,-0.19110351401818124
ACH-000255,-0.11098469981507887
ACH-000256,-0.0518590768920598
ACH-000257,-0.02147218696835675
ACH-000258,-0.022897783443075533
ACH-000259,-0.1242601530826967
ACH-000260,-0.14892496492227286
ACH-000261,-0.122470838403934
ACH-000262,-0.08713975715254102
ACH-000263,-0.03700248683976355
ACH-000264,-0.15686124282557753
ACH-000265,-0.14934895004964266
ACH-000266,-0.10506422458653134
ACH-000272,-0.15864285394308789
ACH-000274,-0.1842060661167389
ACH-000277,-0.2015345608845097
ACH-000278,-0.2071439952938156
ACH-000279,-0.124684587595362
ACH-000280,-0.09892335469986342
ACH-000281,-0.17254572301713753
ACH-000288,-0.28600900019248376
ACH-000291,-0.17531018496816012
ACH-000293,-0.2451570105567021
ACH-000294,-0.02219542746881113
ACH-000295,-0.4079368715694343
ACH-000296,-0.06884751618732912
ACH-000302,-0.04125390856005705
ACH-000304,-0.1243815635539858
ACH-000307,-0.027086646690488943
ACH-000308,-0.06760919742867609
ACH-000310,-0.2986024445245625
ACH-000311,-0.12913826571676018
ACH-000312,-0.39437438650076734
ACH-000315,-0.20487283924722516
ACH-000316,-0.05707359881247478
ACH-000317,-0.15401659598211834
ACH-000318,-0.02069301557073505
ACH-000319,0.0068018138173468615
ACH-000320,-0.16206308268889466
ACH-000322,-0.14438282228520868
ACH-000323,-0.3980069758408303
ACH-000324,-0.2608500997567336
ACH-000329,-0.21705225346944376
ACH-000330,-0.14819349349231198
ACH-000331,-0.15928576914508094
ACH-000332,-0.12857761841199966
ACH-000334,0.0011201082123754758
ACH-000335,-0.16733003931509238
ACH-000336,-0.31372686614377715
ACH-000337,-0.27676171129039745
ACH-000338,-0.2335068943529608
ACH-000339,-0.04912407384917091
ACH-000341,0.09849404852741908
ACH-000348,-0.11804962762679615
ACH-000350,-0.18469749963752588
ACH-000352,-0.2810774676574456
ACH-000356,-0.3314129939356359
ACH-000361,-0.0690757492709141
ACH-000362,-0.12273427366108006
ACH-000363,-0.15593575817965394
ACH-000364,-0.14660309086264772
ACH-000365,-0.014558680369293172
ACH-000366,-0.11348968205960334
ACH-000368,-0.012456074672743176
ACH-000374,-0.061964655365195076
ACH-000375,-0.029802542795205927
ACH-000376,-0.049813649857617714
ACH-000381,0.027495542660127284
ACH-000383,-0.07051073343628944
ACH-000387,-0.052184752783771785
ACH-000389,-0.23733001319779545
ACH-000390,-0.19661193238481364
ACH-000393,-0.02763196530456922
ACH-000395,-0.06859029495861209
ACH-000396,0.15733473641193418
ACH-000397,-0.2636045458584593
ACH-000401,-0.3177008846578089
ACH-000402,-0.1788356763142388
ACH-000403,-0.12806336559864726
ACH-000404,-0.022024957981706363
ACH-000406,-0.028912426002085025
ACH-000407,-0.2840285220728787
ACH-000408,-0.0362165987043201
ACH-000410,-0.20864479299134409
ACH-000411,-0.11623900782997156
ACH-000414,-0.1714292189745843
ACH-000415,-0.2734465149683725
ACH-000416,-0.15503646111175046
ACH-000420,-0.2325416438018083
ACH-000421,-0.1040307586709523
ACH-000424,0.01577837725784621
ACH-000425,-0.12589216804591888
ACH-000426,-0.14712478522180014
ACH-000427,-0.06786285344041906
ACH-000433,-0.11354486165026473
ACH-000435,-0.5055674092992776
ACH-000436,-0.10065552434940964
ACH-000444,-0.1852605440429159
ACH-000445,-0.17024298796243573
ACH-000448,-0.198640077718736
ACH-000450,-0.33167185364352786
ACH-000452,-0.15656527447944926
ACH-000454,0.08017295525891115
ACH-000458,-0.2924897100731137
ACH-000459,-0.1392045368651336
ACH-000460,-0.17778044196254092
ACH-000461,0.08013002415925373
ACH-000463,-0.15055569317153245
ACH-000464,-0.14679303966332674
ACH-000466,-0.06492743299384843
ACH-000467,-0.22139477141245664
ACH-000468,-0.05375238030859004
ACH-000469,-0.12152160999677718
ACH-000470,-0.21626457733897975
ACH-000471,-0.1413647553042481
ACH-000472,-0.2077279747566675
ACH-000473,-0.2303569789059673
ACH-000475,-0.1674917881549025
ACH-000476,-0.24262554374795495
ACH-000477,-0.23984396242245615
ACH-000479,0.1010615986333366
ACH-000480,-0.27732113652002643
ACH-000481,-0.07212619017290585
ACH-000483,-0.37167559258403204
ACH-000484,-0.15991623476570194
ACH-000485,-0.2964358319088227
ACH-000486,-0.2018033933851044
ACH-000487,-0.2132285207967068
ACH-000488,-0.2134057579885895
ACH-000490,-0.18981119761964016
ACH-000491,-0.14725246419813387
ACH-000495,-0.07307807536062373
ACH-000496,-0.11170942471754193
ACH-000499,-0.10324723588192776
ACH-000500,-0.4307367149884615
ACH-000502,-0.26786581148569605
ACH-000503,0.007655374087641852
ACH-000505,-0.21654612315446195
ACH-000507,-0.06156386424799998
ACH-000510,-0.15382417465520934
ACH-000511,-0.06459692276451945
ACH-000512,-0.0038898780256562187
ACH-000516,-0.23831268360280655
ACH-000517,-0.22783244269660236
ACH-000518,-0.22604170321698
ACH-000520,-0.23350270321483615
ACH-000521,-0.4747577122254086
ACH-000522,-0.13085065640094973
ACH-000524,-0.22478157764044396
ACH-000527,-0.15457425212434245
ACH-000528,-0.20984133048934034
ACH-000537,-0.0127124593287666
ACH-000541,-0.07146875625585272
ACH-000542,-0.0646442040619327
ACH-000544,-0.3903033949572887
ACH-000545,-0.03041479495583426
ACH-000547,-0.3211583844876607
ACH-000548,-0.2222917974357597
ACH-000549,-0.23603664837628016
ACH-000550,-0.006860134014197438
ACH-000552,-0.026261947958742968
ACH-000556,-0.19113741073317012
ACH-000557,-0.1069826022052752
ACH-000569,0.01412756724018719
ACH-000570,-0.1758766411237954
ACH-000571,-0.11924567784628445
ACH-000573,-0.16383981025714736
ACH-000576,-0.20651864507644654
ACH-000579,-0.05038564638996389
ACH-000580,-0.15067131591851154
ACH-000584,-0.19828028446401594
ACH-000585,-0.1314755911367659
ACH-000588,-0.08006696356263543
ACH-000589,-0.2691644261206204
ACH-000591,-0.040413178003182004
ACH-000593,-0.17857314599072865
ACH-000600,-0.07764513457072011
ACH-000601,-0.09974193877872488
ACH-000605,-0.2296759907762133
ACH-000606,-0.16056962247226847
ACH-000608,-0.12816568374121065
ACH-000614,-0.030770700244996733
ACH-000616,-0.1495600106745842
ACH-000618,-0.16622894274457006
ACH-000619,-0.2953559836387061
ACH-000620,-0.0844506308826995
ACH-000621,-0.2063299867389
ACH-000622,-0.18777715258312835
ACH-000623,-0.23605678062439414
ACH-000624,-0.13589230708945474
ACH-000627,-0.2043008775378757
ACH-000630,-0.11967179289894105
ACH-000631,-0.05158370901339118
ACH-000632,-0.17102792690883747
ACH-000633,-0.23607079945706502
ACH-000637,-0.2841441332275032
ACH-000638,-0.18314599760040387
ACH-000646,-0.27434266800659257
ACH-000647,-0.15838022210042876
ACH-000648,-0.12955832781468238
ACH-000649,-0.12753119777130018
ACH-000651,-0.15789072174977622
ACH-000652,-0.06216913945467065
ACH-000653,-0.15964196437538902
ACH-000657,-0.20801413453748754
ACH-000658,-0.15860504585067112
ACH-000661,-0.05286503060598613
ACH-000662,-0.2922489969209439
ACH-000663,-0.23635537321284544
ACH-000665,-0.08034693552760161
ACH-000671,-0.10392788751261543
ACH-000672,0.03150297489104531
ACH-000673,-0.21802063992753115
ACH-000676,-0.13561915690253915
ACH-000677,-0.07094631365508187
ACH-000681,-0.13100833084892427
ACH-000683,-0.112872517558705
ACH-000684,-0.24006676448868586
ACH-000688,-0.4230875481290581
ACH-000693,-0.1341465507085744
ACH-000694,-0.03995011497211905
ACH-000695,-0.3431643136182761
ACH-000696,-0.218765030019642
ACH-000697,0.032475517565407716
ACH-000699,-0.07295748622576362
ACH-000701,-0.2451640254293998
ACH-000706,-0.02326044218329255
ACH-000711,-0.23192057876926345
ACH-000713,0.024652618146325918
ACH-000714,-0.2512233514967793
ACH-000718,-0.19790372050600627
ACH-000720,-0.1752593040050104
ACH-000721,-0.15369435674374182
ACH-000724,-0.20443821707879145
ACH-000725,0.08089625894363309
ACH-000732,-0.020528425375229926
ACH-000734,-0.03922167895581834
ACH-000735,-0.19988720853287492
ACH-000736,-0.2647136040320816
ACH-000738,-0.10980983639926263
ACH-000746,-0.3242768028047341
ACH-000747,-0.1704885401597146
ACH-000748,-0.16857568762175815
ACH-000753,-0.19577984747425384
ACH-000756,-0.14118579311655366
ACH-000757,-0.009610351098820635
ACH-000758,-0.0696045315279399
ACH-000760,-0.18235549746325505
ACH-000762,-0.3737270526488933
ACH-000763,-0.17403155054729974
ACH-000764,-0.1450252734089524
ACH-000765,-0.3091450671372328
ACH-000766,-0.2794017401892448
ACH-000767,-0.13143795152012694
ACH-000768,-0.24817733052250526
ACH-000769,-0.20909520609845286
ACH-000770,-0.1720042796440909
ACH-000771,-0.2033187419542772
ACH-000773,-0.24422825539783835
ACH-000776,-0.18204194410434696
ACH-000777,-0.07705542373199986
ACH-000778,-0.21407066776729455
ACH-000781,-0.11056992258664924
ACH-000782,-0.001100626206466868
ACH-000783,-0.1233455254486826
ACH-000784,-0.18367100382488555
ACH-000785,-0.19676830959939887
ACH-000787,-0.1935416065438555
ACH-000788,-0.20853776036867475
ACH-000791,-0.1722630925671983
ACH-000792,-0.2478136863110777
ACH-000794,-0.1795113957722004
ACH-000796,-0.12613044622232822
ACH-000798,0.09688180328663733
ACH-000799,-0.2260334031674079
ACH-000800,0.07931194342267933
ACH-000802,-0.08634473933577871
ACH-000804,-0.1703647787524056
ACH-000805,-0.07385278922647619
ACH-000809,-0.16771174148169796
ACH-000810,-0.2770116425833102
ACH-000811,-0.1394826652221413
ACH-000817,-0.1150812788917221
ACH-000819,-0.1543145508359853
ACH-000820,-0.15518872152891927
ACH-000821,-0.06551291099116277
ACH-000822,-0.1040092005041822
ACH-000823,-0.06994222640596062
ACH-000824,-0.1809412253292005
ACH-000827,-0.18718093011029335
ACH-000829,0.03305205375119637
ACH-000831,-0.14095602981496744
ACH-000832,-0.1985903793392067
ACH-000833,-0.2671331787530207
ACH-000834,-0.1477776073527597
ACH-000835,-0.17102801771210488
ACH-000836,-0.17636857534075204
ACH-000837,-0.2260333776630239
ACH-000838,-0.49085078177068
ACH-000839,0.012917622704683156
ACH-000840,-0.1293184610168756
ACH-000841,-0.13720699845019566
ACH-000843,-0.1785252892194182
ACH-000846,-0.2945105551732838
ACH-000847,-0.10413511785999696
ACH-000848,-0.1565154208975302
ACH-000849,-0.0971398619681874
ACH-000851,-0.1536249799383059
ACH-000855,-0.15558375108911565
ACH-000856,-0.18983420048529528
ACH-000858,-0.15959901468646184
ACH-000859,-0.15436334438291974
ACH-000861,-0.0721240488050081
ACH-000862,-0.1737151148718283
ACH-000865,-0.10903534075813004
ACH-000866,-0.1627369778820471
ACH-000867,-0.0723798198528554
ACH-000869,-0.18105418810524573
ACH-000872,-0.13531712350286826
ACH-000873,-0.2516288684795712
ACH-000876,-0.1585265042126477
ACH-000878,-0.2479930761798525
ACH-000880,-0.17681193237717474
ACH-000881,-0.2319941797372597
ACH-000882,-0.09895072694962607
ACH-000884,-0.24964699174951216
ACH-000885,-0.30741701272201405
ACH-000887,-0.13923862233260004
ACH-000889,-0.15001264076065982
ACH-000896,-0.2419933777021818
ACH-000898,0.04226649784227668
ACH-000900,-0.07057783416621458
ACH-000901,-0.1695759775471602
ACH-000905,-0.15147005371374558
ACH-000906,-0.22393622395894505
ACH-000907,-0.1845011845887672
ACH-000910,0.040401990769455186
ACH-000911,-0.11082383331563253
ACH-000912,-0.16071326183416831
ACH-000913,-0.17507798392259488
ACH-000915,-0.08517366439438179
ACH-000916,-0.16491877209092007
ACH-000917,-0.14724152740875476
ACH-000920,-0.46975478089763895
ACH-000921,-0.2014046511825396
ACH-000924,-0.0852892749769282
ACH-000926,-0.20471329062175608
ACH-000928,-0.05475191518627461
ACH-000929,0.030444872348357417
ACH-000932,-0.1760695502152451
ACH-000935,0.061505852078318685
ACH-000936,-0.0998850404066046
ACH-000937,-0.0712809030653828
ACH-000938,-0.13699360648599362
ACH-000939,-0.013920775312738843
ACH-000941,-0.08719433012575555
ACH-000943,-0.12366298981377385
ACH-000946,-0.09179209806971607
ACH-000947,-0.10365490593008644
ACH-000948,-0.06722433930767484
ACH-000950,-0.15362960609036755
ACH-000953,-0.1841874776252013
ACH-000954,-0.15957292969883027
ACH-000957,-0.11840264077527962
ACH-000958,-0.09168135939551757
ACH-000960,-0.22644313041796266
ACH-000963,-0.1621310726833668
ACH-000968,-0.07072894678837156
ACH-000969,0.10281992590014054
ACH-000972,0.049478383191801666
ACH-000973,-0.07700280401666143
ACH-000974,-0.20170912329382884
ACH-000978,0.020587399528421285
ACH-000984,-0.18977724828523426
ACH-000986,-0.1301632856342614
ACH-000988,-0.07788889937036758
ACH-000993,-0.22391587754565367
ACH-000994,0.021010603118254742
ACH-000996,-0.12151849499074435
ACH-001001,-0.17331416937145044
ACH-001020,-0.03855175994793498
ACH-001028,-0.0867393032071231
ACH-001031,-0.17539672728924138
ACH-001038,-0.22331597657314944
ACH-001048,-0.1259142958402125
ACH-001050,-0.06123051018681326
ACH-001053,-0.14239009097594016
ACH-001054,-0.04601564624080227
ACH-001061,-0.16601905612688614
ACH-001067,-0.11793278271341008
ACH-001075,-0.08938409795849027
ACH-001096,-0.2156617624410536
ACH-001111,-0.1445338875111214
ACH-001119,0.028447481953570837
ACH-001128,-0.331154926568639
ACH-001134,-0.18330115884623616
ACH-001151,-0.12660933961198914
ACH-001163,-0.1534030040080942
ACH-001164,-0.3105289236172352
ACH-001183,-0.20235588056211606
ACH-001192,-0.33109057147745596
ACH-001193,-0.387569141497716
ACH-001196,-0.2207469862030966
ACH-001197,-0.025466843021211556
ACH-001205,-0.2309482842955232
ACH-001211,-0.19657229807481053
ACH-001212,0.018795423826821055
ACH-001228,-0.2377540360296104
ACH-001232,-0.3274222077986178
ACH-001239,-0.19964604323343946
ACH-001270,-0.31813457105571163
ACH-001274,-0.12324350603842504
ACH-001275,-0.05929735670317213
ACH-001277,0.00809716362768335
ACH-001278,-0.09180826683618236
ACH-001280,-0.11564485328023087
ACH-001283,-0.2706015427829864
ACH-001289,0.016762767261889557
ACH-001300,-0.31734398560354715
ACH-001301,-0.10559510652671816
ACH-001302,-0.3720643027586244
ACH-001306,-0.1287697484600716
ACH-001318,-0.16020192619392368
ACH-001322,-0.1866080909483572
ACH-001328,-0.2758981633894468
ACH-001332,-0.17534321276695147
ACH-001336,-0.1791183815503149
ACH-001346,-0.16519447160613734
ACH-001353,-0.14565523187369925
ACH-001354,-0.14216165637553865
ACH-001367,-0.3071567761019953
ACH-001368,-0.2656067311988279
ACH-001374,-0.11996774047675995
ACH-001377,-0.06590030303195264
ACH-001380,-0.1605397335174145
ACH-001391,-0.11845612236077015
ACH-001408,-0.21455487596683345
ACH-001430,-0.0241849889479894
ACH-001431,-0.4654470371719666
ACH-001450,-0.11571107355129473
ACH-001496,-0.2014082557267542
ACH-001500,-0.2707806480662746
ACH-001523,-0.2662393580098568
ACH-001532,-0.02531673902450144
ACH-001550,-0.08322773075917098
ACH-001552,-0.3592706584047921
ACH-001554,-0.08880379200368542
ACH-001654,-0.2584832345977752
ACH-001735,-0.11042422620372927
ACH-001736,-0.15077991102136884
ACH-001737,-0.3986502512875014
ACH-001740,-0.019570762292070592
ACH-001745,-0.08752905436540684
ACH-001765,-0.2410424668204462
