,DOPEY1 (23033)
ACH-000004,0.17336522658033193
ACH-000005,0.17262573488048366
ACH-000007,0.1660087915564209
ACH-000009,0.09593254661371726
ACH-000011,0.1286869843622417
ACH-000012,0.035048977108417256
ACH-000013,0.04204818189942194
ACH-000014,0.2050402466930772
ACH-000015,0.05547632120499224
ACH-000017,0.14321865809526432
ACH-000018,0.05344607125121153
ACH-000019,0.12124384118909858
ACH-000021,0.017835407432186885
ACH-000022,0.1946717429428512
ACH-000025,0.2869149897766229
ACH-000028,0.025611025607027157
ACH-000030,0.11979910077980475
ACH-000035,0.19312221257689305
ACH-000036,0.128395795910127
ACH-000037,0.08065195557034338
ACH-000039,0.0262037018413216
ACH-000040,0.0962320836557258
ACH-000041,0.09848471672099524
ACH-000042,0.1712609294830569
ACH-000045,0.07819913482897249
ACH-000047,0.07343435484612586
ACH-000052,0.04701004657825703
ACH-000053,0.035196488350656745
ACH-000054,0.13188122226036514
ACH-000055,0.09706955811168272
ACH-000060,-0.024931782947806458
ACH-000067,-0.09764560863186432
ACH-000070,0.19988733079705776
ACH-000075,0.3759002735004832
ACH-000078,0.014848882141226255
ACH-000082,0.09528310433039004
ACH-000085,0.13525264352693905
ACH-000086,0.14676429344243924
ACH-000087,0.0861239532839655
ACH-000092,0.10357913847108838
ACH-000095,0.0938625163846254
ACH-000097,0.14806828449922912
ACH-000098,0.05186581107167288
ACH-000099,0.11862738313595647
ACH-000108,0.07336111596309443
ACH-000113,0.24354979571178506
ACH-000116,0.15120509742908106
ACH-000118,0.1437493899673317
ACH-000120,0.12244372429198147
ACH-000123,0.1144678454236876
ACH-000127,0.024333112006413127
ACH-000128,0.17829157686286554
ACH-000132,0.07264292547076856
ACH-000133,0.12847737107595358
ACH-000137,0.13174293111031807
ACH-000138,0.16266451295589715
ACH-000142,0.1950633428751192
ACH-000143,0.15444872005695878
ACH-000146,0.15937965751203756
ACH-000148,0.06396976724869187
ACH-000150,-0.05063401913910096
ACH-000152,0.07222437274290136
ACH-000153,0.005377848255048361
ACH-000159,0.0239421850434542
ACH-000160,0.03935080864562068
ACH-000163,0.13206012703989392
ACH-000167,-0.18145108157478212
ACH-000168,0.18496327686303535
ACH-000169,0.3460661795713145
ACH-000178,0.05514513556228408
ACH-000183,0.3381630309226978
ACH-000188,0.11163048245941164
ACH-000189,0.04288136602586233
ACH-000190,0.18398501682207088
ACH-000198,0.04932779436433287
ACH-000203,0.013202479766141063
ACH-000204,0.468545724549649
ACH-000206,0.17381077747457327
ACH-000207,0.1547814169785749
ACH-000208,0.10242239804651733
ACH-000210,0.15772668515973312
ACH-000211,0.15371259183277294
ACH-000215,0.07988090084315289
ACH-000221,0.10558325301890023
ACH-000222,0.23728995252589555
ACH-000223,0.09747990116337817
ACH-000226,0.09476857480789967
ACH-000227,0.16508811183683855
ACH-000228,0.03931302881389754
ACH-000231,0.09152788521383573
ACH-000232,0.1816647723400401
ACH-000233,0.2209437713967856
ACH-000234,0.1971961686070725
ACH-000235,0.13248506838347804
ACH-000237,0.11009276330993102
ACH-000238,0.22660259941477645
ACH-000242,0.13277879004117973
ACH-000243,0.06867380712795375
ACH-000244,0.3519051542675691
ACH-000246,0.18886587093828533
ACH-000248,0.022829658878216152
ACH-000250,0.13014329405782518
ACH-000251,0.04167956998990082
ACH-000252,0.1569310375535771
ACH-000253,0.2293337352161945
ACH-000255,0.14764007894465614
ACH-000256,0.10015810413646403
ACH-000257,-0.032764365153411176
ACH-000258,0.2295505061202404
ACH-000259,0.261304516136318
ACH-000260,0.09785494027179877
ACH-000261,0.13319965155085708
ACH-000262,0.2544456975947478
ACH-000263,-0.004601846977248149
ACH-000264,0.06212321466388152
ACH-000265,0.14057546733081372
ACH-000266,0.1754518741251313
ACH-000272,0.07718803982661268
ACH-000274,0.13990817674411107
ACH-000277,0.07553287646091568
ACH-000278,0.2256330294959517
ACH-000279,0.04974394391313281
ACH-000280,0.17868160884620246
ACH-000281,0.1886394786174966
ACH-000288,0.0538780620156532
ACH-000291,0.22733521769405796
ACH-000293,0.060389461464987235
ACH-000294,0.18749053440907432
ACH-000295,0.11509954711111052
ACH-000296,0.007384544178322428
ACH-000302,0.01669138545705429
ACH-000304,0.19338632825223706
ACH-000307,0.20707544917912166
ACH-000308,0.004918109376597267
ACH-000310,0.03114260977607944
ACH-000311,0.2367759926490804
ACH-000312,0.2163006863412488
ACH-000315,0.2276532388638155
ACH-000316,0.22137796925208852
ACH-000317,0.07182034558975768
ACH-000318,0.1317275199789785
ACH-000319,0.08726171548022353
ACH-000320,0.31303112136239525
ACH-000322,0.10587136463641388
ACH-000323,0.08567848515730282
ACH-000324,0.16870545074657753
ACH-000329,0.11474432442072136
ACH-000330,0.05017485903156051
ACH-000331,0.18605017727643866
ACH-000332,0.12326683341360202
ACH-000334,-0.004252196610339059
ACH-000335,-0.011117375466277252
ACH-000336,0.2562922100508941
ACH-000337,-0.05109826202563112
ACH-000338,0.6312210420930444
