,CAMSAP2 (23271)
ACH-000004,0.15106754267641873
ACH-000005,-0.3769029294895
ACH-000007,0.02506857660710396
ACH-000009,-0.18755345305650448
ACH-000011,-0.10419779349734767
ACH-000012,-0.1032389878865181
ACH-000013,0.031841547542772214
ACH-000014,-0.040251012633260086
ACH-000015,0.1039928687476978
ACH-000017,-0.08256411712845528
ACH-000018,-0.5611353340978772
ACH-000019,-0.0837744594222016
ACH-000021,-0.40708647263666337
ACH-000022,-0.04729949932168098
ACH-000025,-0.01830440944674553
ACH-000028,0.017026109517102817
ACH-000030,-0.3796011145219077
ACH-000035,-0.29685849953358184
ACH-000036,-0.16860848212557614
ACH-000037,-0.20608366496096905
ACH-000039,-0.04730288044155169
ACH-000040,-0.1883548170327084
ACH-000041,0.0066593817937176045
ACH-000042,-0.122968290025459
ACH-000045,0.04286643082698387
ACH-000047,0.039352433208043734
ACH-000052,-0.05728326920624691
ACH-000053,-0.08744782204222705
ACH-000054,-0.0752887540539413
ACH-000055,-0.19140782891015493
ACH-000060,-0.19523202251249686
ACH-000067,0.11599003411383008
ACH-000070,-0.14439702216076006
ACH-000075,-0.2681085169755487
ACH-000078,-0.17246262322937014
ACH-000082,-0.1080301994972566
ACH-000085,-0.4740553072087759
ACH-000086,-0.18569759693870733
ACH-000087,-0.40931069026246025
ACH-000092,-0.1775326801598081
ACH-000095,-0.1536086221247926
ACH-000097,-0.042393030792907765
ACH-000098,-0.14014187173760126
ACH-000099,0.007069262924664181
ACH-000108,-0.19248806620100234
ACH-000113,-0.2833419573449545
ACH-000116,-0.02643375276814576
ACH-000118,0.08515310363066753
ACH-000120,-0.16144465092266466
ACH-000123,-0.052613106656985216
ACH-000127,-0.12552891135951405
ACH-000128,0.04134821078798944
ACH-000132,0.0891461914687047
ACH-000133,-0.16487846346140406
ACH-000137,0.04197609546845734
ACH-000138,-0.028006683133978656
ACH-000142,0.06613530334475974
ACH-000143,-0.4599093869162745
ACH-000146,-0.07883182435261704
ACH-000148,-0.11519965726741625
ACH-000150,-0.008523099602323319
ACH-000152,-0.10661484770976376
ACH-000153,-0.14116152342373034
ACH-000159,-0.028089019169643632
ACH-000160,-0.24251889018980316
ACH-000163,-0.2357855500671128
ACH-000167,-0.24048576004208194
ACH-000168,-0.15775280982432166
ACH-000169,-0.0686682163128018
ACH-000178,-0.15630325712724938
ACH-000183,-0.15608747215262286
ACH-000188,-0.2886125708729098
ACH-000189,0.10064387924795598
ACH-000190,-0.20671599578717287
ACH-000198,-0.041473416079982006
ACH-000203,-0.7377583028115566
ACH-000204,-0.5286122756991211
ACH-000206,-0.12048926360369967
ACH-000207,-0.2267894023775445
ACH-000208,-0.3849027307503339
ACH-000210,0.03141010747986305
ACH-000211,-0.003570846392872032
ACH-000215,-0.10312087764188546
ACH-000221,0.05135936695638554
ACH-000222,-0.0916990001615962
ACH-000223,-0.02958096471249852
ACH-000226,-0.094844447691884
ACH-000227,-0.03627133790785735
ACH-000228,-0.09475923321999542
ACH-000231,-0.07995227956104409
ACH-000232,-0.10735549802713924
ACH-000233,0.017747828361281463
ACH-000234,0.011266115178952945
ACH-000235,-0.1486436185293762
ACH-000237,-0.2029241833535516
ACH-000238,-0.4383757210230459
ACH-000242,-0.05786886173919545
ACH-000243,-0.164202262263613
ACH-000244,-0.3333205961316185
ACH-000246,0.0165949672271849
ACH-000248,-0.15277792202637153
ACH-000250,0.03427378236044351
ACH-000251,-0.07248722946586597
ACH-000252,-0.0014864112786099758
ACH-000253,0.019584320073496638
ACH-000255,-0.13490802062822255
ACH-000256,-0.09541554887820364
ACH-000257,-0.30767355625787873
ACH-000258,-0.12423890895976025
ACH-000259,-0.07182105296661663
ACH-000260,-0.09804508645688999
ACH-000261,-0.09459524907429086
ACH-000262,-0.1842232574698116
ACH-000263,-0.17393767079778452
ACH-000264,-0.061620798522051275
ACH-000265,0.1129782290673734
ACH-000266,-0.10804382137072556
ACH-000272,-0.14765254470870648
ACH-000274,-0.0397667387552192
ACH-000277,0.05000670533857232
ACH-000278,0.028525464440944327
ACH-000279,-0.1282548474351376
ACH-000280,-0.2264893202751256
ACH-000281,-0.10694608522438552
ACH-000288,-0.2826976638603318
ACH-000291,0.054522168888817855
ACH-000293,-0.16097048297259145
ACH-000294,0.015829311265034268
ACH-000295,-0.039570775605490584
ACH-000296,-0.1416250221180454
ACH-000302,-0.07392173960505243
ACH-000304,0.006334538203126629
ACH-000307,-0.25744074557063024
