,CCSER2 (54462)
ACH-000004,0.19305305362299732
ACH-000005,0.25520873149120804
ACH-000007,0.4361151706737729
ACH-000009,0.18675620362258566
ACH-000011,0.29562636711384355
ACH-000012,0.15544303911906346
ACH-000013,0.17129015495746444
ACH-000014,0.08760274282533799
ACH-000015,0.18387769132316226
ACH-000017,0.2478755535180515
ACH-000018,-0.03252660645375593
ACH-000019,0.13840285906746194
ACH-000021,0.2019344994976876
ACH-000022,0.1879739048186756
ACH-000025,0.30266459602351764
ACH-000028,0.26905867646893433
ACH-000030,0.14515538829098262
ACH-000035,0.11582733151622965
ACH-000036,0.1759865687203821
ACH-000037,0.3270744183640447
ACH-000039,0.1015133168695786
ACH-000040,0.11294324517564855
ACH-000041,0.25070899048915024
ACH-000042,0.1528502425342668
ACH-000045,0.19334015871844784
ACH-000047,0.0667982796116799
ACH-000052,0.2801180439015182
ACH-000053,0.20753516580383305
ACH-000054,0.14825642238429287
ACH-000055,0.3006858980496125
ACH-000060,0.19335393382081115
ACH-000067,0.158982530809677
ACH-000070,0.14769677922546454
ACH-000075,0.4252878596860008
ACH-000078,0.3463225680566898
ACH-000082,0.2255815205919723
ACH-000085,0.2573443414957061
ACH-000086,0.13664675205804094
ACH-000087,0.04255795570802546
ACH-000092,0.19681038318206054
ACH-000095,0.25956965712034186
ACH-000097,0.25660476142449284
ACH-000098,0.2281280670987755
ACH-000099,0.2053382052460581
ACH-000108,0.1714512995983084
ACH-000113,0.2306656584747944
ACH-000116,0.2012808150300004
ACH-000118,0.14635955712271292
ACH-000120,0.334161710643896
ACH-000123,0.19892248404009294
ACH-000127,0.2006255988497921
ACH-000128,0.27056394882188217
ACH-000132,0.22797529446263026
ACH-000133,0.25122556164953336
ACH-000137,0.27066449911324003
ACH-000138,0.1761112081224778
ACH-000142,0.383806389572981
ACH-000143,0.1582893315093745
ACH-000146,0.3417856636686669
ACH-000148,0.13728132414751595
ACH-000150,0.21125646826354566
ACH-000152,0.26040525859796904
ACH-000153,0.13358250130535165
ACH-000159,0.027833069863579557
ACH-000160,0.13769139673900962
ACH-000163,0.2643041476680417
ACH-000167,0.12632664460476714
ACH-000168,0.16530049166497787
ACH-000169,0.11505890342516795
ACH-000178,0.25792769347066713
ACH-000183,0.0281721716067156
ACH-000188,0.184637938091726
ACH-000189,0.3159025829541357
ACH-000190,0.14641907835314785
ACH-000198,0.24558398803994974
ACH-000203,-0.1923753128101714
ACH-000204,0.1815348052528052
ACH-000206,0.3850323278361158
ACH-000207,0.20552379808139834
ACH-000208,0.2292021211921988
ACH-000210,0.5117507508959822
ACH-000211,0.26889847575872844
ACH-000215,0.16921404496509512
ACH-000221,0.17194743751663272
ACH-000222,0.2509273156246105
ACH-000223,0.1865236106147467
ACH-000226,0.14197175727358294
ACH-000227,0.3111173807250535
ACH-000228,0.2955610826214816
ACH-000231,0.23782699693070705
ACH-000232,0.2152563025251518
ACH-000233,0.24990878622363566
ACH-000234,0.1973690488741112
ACH-000235,0.18647123262623352
ACH-000237,0.09929589812388803
ACH-000238,0.2503586581104708
ACH-000242,0.18566675499766755
ACH-000243,0.11601043073382722
ACH-000244,0.28058012283801365
ACH-000246,0.18763358664607094
ACH-000248,0.10648124311085183
ACH-000250,0.17379848191829958
ACH-000251,0.12962395564752194
ACH-000252,0.3242177077957143
ACH-000253,0.29214337481694186
ACH-000255,0.23626383195300424
ACH-000256,0.317327363312404
ACH-000257,0.11026481103805562
ACH-000258,0.3651369780615613
ACH-000259,0.21532837385952774
ACH-000260,0.17165628379199688
ACH-000261,0.24676607264070904
ACH-000262,0.15422832170395856
ACH-000263,0.20305723992132407
ACH-000264,0.16743740953573866
ACH-000265,0.2567788569293246
ACH-000266,0.1731728317988947
