,PNISR (25957)
ACH-000356,-0.6586659373067615
ACH-000361,-0.24621849487224495
ACH-000362,-0.12090169759639308
ACH-000363,-0.5412699000637787
ACH-000364,-0.35249236098920056
ACH-000365,-0.2926487095734132
ACH-000366,-0.3070892400208267
ACH-000368,-0.3214646998128041
ACH-000374,-0.4534913320707643
ACH-000375,-0.28632460882485555
ACH-000376,-0.35913170104240305
ACH-000381,-0.3667318683753848
ACH-000383,-0.2312164382165925
ACH-000387,-0.2828924192221757
ACH-000389,-0.2517606517241146
ACH-000390,-0.33437059302747546
ACH-000393,-0.2761328364800997
ACH-000395,-0.3624971236870699
ACH-000396,-0.452192471464677
ACH-000397,-0.3869582358486531
ACH-000401,-0.19667196207305204
ACH-000402,-0.09440496954757573
ACH-000403,-0.538620323771767
ACH-000404,-0.37479405580058
ACH-000406,-0.3204758896870901
ACH-000407,-0.3778612203844781
ACH-000408,-0.3821673133200296
ACH-000410,-0.2843922918035908
ACH-000411,-0.3352035310571617
ACH-000414,-0.33627928958982806
ACH-000415,-0.3281897742257046
ACH-000416,-0.5684935878859018
ACH-000420,-0.29436594688732026
ACH-000421,-0.5398499870353288
ACH-000424,-0.20341068346890728
ACH-000425,-0.43345105561075103
ACH-000426,-0.5082540533876552
ACH-000427,-0.5570318099745576
ACH-000433,-0.2883265976972364
ACH-000435,-0.29275783769420993
ACH-000436,-0.28179631423361995
ACH-000444,-0.5534917380890713
ACH-000445,-0.48086325444584993
ACH-000448,-0.21807443872566773
ACH-000450,-0.2937498610658347
ACH-000452,-0.30055137344648875
ACH-000454,-0.4017035843364155
ACH-000458,-0.6515174532045256
ACH-000459,-0.27362837920626604
ACH-000460,-0.4271620296014149
ACH-000461,-0.2496764166764199
ACH-000463,-0.37830285680875614
ACH-000464,-0.17536114521284882
ACH-000466,-0.2728403524442776
ACH-000467,-0.5101391095585226
ACH-000468,-0.2608844882197425
ACH-000469,-0.41868603186737663
ACH-000470,-0.2504430488718657
ACH-000471,-0.276253371291146
ACH-000472,-0.29246081093622844
ACH-000473,-0.09146841276561067
ACH-000475,-0.38347622820898414
ACH-000476,-0.4198196890911403
ACH-000477,-0.07256364129615707
ACH-000479,-0.2142452536623344
ACH-000480,-0.4345903494241761
ACH-000481,-0.3035114158866524
ACH-000483,-0.26423956656932845
ACH-000484,-0.33378954990892795
ACH-000485,-0.3591421721437365
ACH-000486,-0.31519451452995817
ACH-000487,-0.4074230251969075
ACH-000488,-0.4907914814883178
ACH-000490,-0.4783800559146435
ACH-000491,-0.4565936193602712
ACH-000495,-0.4217827059360911
ACH-000496,-0.2780832469063839
ACH-000499,-0.22878973229335145
ACH-000500,-0.5707891235287961
ACH-000502,-0.4691097410773849
ACH-000503,-0.2471591527622139
ACH-000505,-0.16606311847537547
ACH-000507,-0.4169573976729952
ACH-000510,-0.1686457201763984
ACH-000511,-0.3999355955057261
ACH-000512,-0.3749893523570284
ACH-000516,-0.7132017629959587
ACH-000517,-0.3798091936526871
ACH-000518,-0.3663515006252545
ACH-000520,-0.3757507064938999
ACH-000521,-0.4105867562413422
ACH-000522,-0.3759348987014402
ACH-000524,-0.33813216870506896
ACH-000527,-0.4348624607664727
ACH-000528,-0.40140449011907
ACH-000537,-0.3779200020202572
ACH-000541,-0.24978197996427945
ACH-000542,-0.3091924410177678
ACH-000544,-0.4527638201365676
ACH-000545,-0.3163353558054481
ACH-000547,-0.5914094294842882
ACH-000548,-0.4420886980418786
ACH-000549,-0.3127464261224051
ACH-000550,-0.3833283886837494
ACH-000552,-0.4129078557392309
ACH-000556,-0.2571982797485175
ACH-000557,-0.26463866991250146
ACH-000569,-0.4427763004507245
ACH-000570,-0.330424879856197
ACH-000571,-0.3887621314266655
ACH-000573,-0.3561394568965657
ACH-000576,-0.6905694102145884
ACH-000579,-0.5169047676251722
ACH-000580,-0.19497679552410074
ACH-000584,-0.3147278734906845
ACH-000585,-0.3645655140367759
ACH-000588,-0.3419119081926786
ACH-000589,-0.3697375716745739
ACH-000591,-0.2587548646135597
ACH-000593,-0.2852352245677923
ACH-000600,-0.05188908774940496
ACH-000601,-0.28640082057795485
ACH-000605,-0.5001323151646399
ACH-000606,-0.34333640483830324
ACH-000608,-0.3025724267226273
ACH-000614,-0.14918001045642135
ACH-000616,-0.16616102894459087
ACH-000618,-0.6815279686607515
ACH-000619,-0.4210228417053056
ACH-000620,-0.5228630593654688
ACH-000621,-0.4779097635314668
ACH-000622,-0.4157225059717081
ACH-000623,-0.31901137934482765
ACH-000624,-0.56878263421872
ACH-000627,-0.18820629701636865
ACH-000630,-0.3196952205166919
ACH-000631,-0.051049591524451016
ACH-000632,-0.3614835113594782
ACH-000633,-0.2334713824860119
ACH-000637,-0.466330646222128
ACH-000638,-0.329430533834294
ACH-000646,-0.6774913807809696
ACH-000647,-0.21216448703965424
ACH-000648,-0.4428459714478296
ACH-000649,-0.2455295833127481
ACH-000651,-0.5594196213262345
ACH-000652,-0.3315471282133641
ACH-000653,-0.3983734458436916
ACH-000657,-0.2726187753979332
ACH-000658,-0.4277188891422236
ACH-000661,-0.3247683584939349
ACH-000662,-0.03802150514227461
ACH-000663,-0.2422726269605017
ACH-000665,-0.4426915445761549
ACH-000671,-0.34243309250710285
ACH-000672,-0.20384920413931
ACH-000673,-0.3735258145458751
ACH-000676,-0.3256059534571633
ACH-000677,-0.36717544099578825
ACH-000681,-0.2970659324776971
ACH-000683,-0.23511737009212225
ACH-000684,-0.4731497411914306
ACH-000688,-0.5785873617781008
ACH-000693,-0.3711169512402119
ACH-000694,-0.4394123780955789
ACH-000695,-0.4095224381428301
ACH-000696,-0.4444588418742348
ACH-000697,-0.3569949062025721
ACH-000699,-0.3006728864244981
ACH-000701,-0.3577268471730221
ACH-000706,-0.3446264027880998
ACH-000711,-0.4648263910137229
ACH-000713,-0.363301556121956
ACH-000714,-0.3784236916492446
ACH-000718,-0.2332019025465323
ACH-000720,-0.4797574401702786
ACH-000721,-0.4250029853750481
ACH-000724,-0.3215625011888153
ACH-000725,-0.4387544662230145
ACH-000732,-0.3287255716492893
ACH-000734,-0.31268271640767004
ACH-000735,-0.12533176077335556
ACH-000736,-0.14881624128366674
ACH-000738,-0.3905686348069861
ACH-000746,-0.2980467465027071
ACH-000747,-0.293147756205116
ACH-000748,-0.3310538476349568
ACH-000753,-0.30104075715831763
ACH-000756,-0.3470145634341415
ACH-000757,-0.22195726606037025
ACH-000758,-0.3113530007399065
ACH-000760,-0.5405109965414631
ACH-000762,-0.3630562947755371
ACH-000763,-0.4141293933603077
ACH-000764,-0.08255458811716666
ACH-000765,-0.4731736707400544
ACH-000766,-0.2605351627043854
ACH-000767,-0.2692947298896726
ACH-000768,-0.4759313048210552
ACH-000769,-0.20484913888384146
ACH-000770,-0.5630124918047478
ACH-000771,-0.4113603363656969
ACH-000773,-0.18785690217979006
ACH-000776,-0.15017328035290786
ACH-000777,-0.2658056453183958
ACH-000778,-0.4352738397748809
ACH-000781,-0.27527719926594896
ACH-000782,-0.5179467624907399
ACH-000783,-0.5254116721818011
ACH-000784,-0.3328340311595383
ACH-000785,-0.4027932304525858
ACH-000787,-0.4308715289218237
ACH-000788,-0.368519137935438
ACH-000791,-0.31952280279994544
ACH-000792,-0.3716783187695761
ACH-000794,-0.2938192470702997
ACH-000796,-0.2725125022499227
ACH-000798,-0.3758448684096888
ACH-000799,-0.5577508170573822
ACH-000800,-0.5115646055894197
ACH-000802,-0.3305382123861565
ACH-000804,-0.4434198783726249
ACH-000805,-0.4733920326367814
ACH-000809,-0.3327024364899418
ACH-000810,-0.4619551767554407
ACH-000811,-0.4078200569199769
ACH-000817,-0.4156334052040743
ACH-000819,-0.26217236839878755
ACH-000820,-0.2752765010903656
ACH-000821,-0.3401282210139569
ACH-000822,-0.3195062074274749
ACH-000823,-0.4596034759436682
ACH-000824,-0.0719193662325895
ACH-000827,-0.4770672127388407
ACH-000829,-0.1451268098692749
ACH-000831,-0.3773494509250359
ACH-000832,-0.27657358969768203
ACH-000833,-0.11769391469260725
ACH-000834,-0.23241432049351265
ACH-000835,-0.4380846350711968
ACH-000836,-0.4547263392205472
ACH-000837,-0.3505478818128489
ACH-000838,-0.30118979622917114
ACH-000839,-0.4995408061998192
ACH-000840,-0.3950785497193027
ACH-000841,-0.2258954080566592
ACH-000843,-0.4194141441744224
ACH-000846,-0.4207647747981826
ACH-000847,-0.5762388140255904
ACH-000848,-0.2853328042418002
ACH-000849,-0.3378665705168636
ACH-000851,-0.3988012785481077
ACH-000855,-0.4039025186863708
ACH-000856,-0.024465419981664138
ACH-000858,-0.44028616133954496
ACH-000859,-0.22881615601710434
ACH-000861,-0.2699102298478513
ACH-000862,-0.6211603680748393
ACH-000865,-0.3255309997771968
ACH-000866,-0.4731050874429783
ACH-000867,-0.3744005308764839
ACH-000869,-0.3823700919175192
ACH-000872,-0.4780860019879949
ACH-000873,-0.2127833444616303
ACH-000876,-0.2494981156558684
ACH-000878,-0.11846120836144156
ACH-000880,-0.3585216857996558
ACH-000881,-0.3480611796046084
ACH-000882,-0.31467025836800105
ACH-000884,-0.40371848703348706
ACH-000885,-0.2826553930274225
ACH-000887,-0.3202841063955175
ACH-000889,-0.2864868504998478
ACH-000896,-0.307840445521394
ACH-000898,-0.3107825843218869
ACH-000900,-0.4869440538358047
ACH-000901,-0.32518089574280074
ACH-000905,-0.3811821322499709
ACH-000906,-0.2994033830598805
ACH-000907,-0.7207798746772393
ACH-000910,-0.214934433507462
ACH-000911,-0.3387789702696567
ACH-000912,-0.5645111360937473
ACH-000913,-0.5259221011066727
ACH-000915,-0.3008524970391224
ACH-000916,-0.8123239964051374
ACH-000917,-0.34498713254276986
ACH-000920,-0.21758736077638688
ACH-000921,-0.4673738279395822
ACH-000924,-0.2600815324547337
ACH-000926,-0.4372256028598399
ACH-000928,-0.4861583709040022
ACH-000929,-0.4468624993968577
ACH-000932,-0.5268187515246779
ACH-000935,-0.31300731383618074
ACH-000936,-0.2741660881443219
ACH-000937,-0.29174653576847337
ACH-000938,-0.3384005262684843
ACH-000939,-0.5165617729464228
ACH-000941,-0.39822152476995626
ACH-000943,-0.4014681516958489
ACH-000946,-0.4493527432538608
ACH-000947,-0.25295674843899
ACH-000948,-0.6052072830547293
ACH-000950,-0.2868570507699321
ACH-000953,-0.4053861157804608
ACH-000954,-0.4991042928470602
ACH-000957,-0.3615862186707763
ACH-000958,-0.3087111750381238
ACH-000960,-0.3630039615621703
ACH-000963,-0.32664969015616496
ACH-000968,-0.5358894944601678
ACH-000969,-0.4569125483937553
ACH-000972,-0.6333798493975893
ACH-000973,-0.4291339947371707
ACH-000974,-0.3616865635189601
ACH-000978,-0.2818938357276393
ACH-000984,-0.4367778098143406
ACH-000986,-0.5044184407156355
ACH-000988,-0.6033207035808665
ACH-000993,-0.43006914592504203
ACH-000994,-0.2160179490608768
ACH-000996,-0.38147859030924697
ACH-001001,-0.3792944015385171
ACH-001020,-0.2608310390452604
ACH-001028,-0.3063616744405079
ACH-001031,-0.4257962444813135
ACH-001038,-0.3732993023309146
ACH-001048,-0.2708446142054091
ACH-001050,-0.22447196978159015
ACH-001053,-0.3015451456842261
ACH-001054,-0.447182660147592
ACH-001061,-0.5053106811623203
ACH-001067,-0.3037813437088402
ACH-001075,-0.3812413081763867
ACH-001096,-0.22963998606333236
ACH-001111,-0.09685921287540597
ACH-001119,-0.4136189912552146
ACH-001128,-0.5082735992607138
ACH-001134,-0.3362470943231057
ACH-001151,-0.3971085681012071
ACH-001163,-0.19395592260506564
ACH-001164,-0.3157113988182341
ACH-001183,-0.03330628517059124
ACH-001192,-0.06891225665616693
ACH-001193,-0.2687424459899165
ACH-001196,-0.4239200820721464
ACH-001197,-0.28394367843772084
ACH-001205,-0.26283240623921106
ACH-001211,-0.5175169592655875
ACH-001212,-0.34073381111111245
ACH-001228,-0.1219055841059266
ACH-001232,-0.4402073350661481
ACH-001239,-0.28812365782279564
ACH-001270,-0.3805939724306286
ACH-001274,-0.19549700153166602
ACH-001275,-0.2162013396952431
ACH-001277,-0.15931718996140504
ACH-001278,-0.15387124931438728
ACH-001280,-0.2693026176695701
ACH-001283,-0.2747937423990182
ACH-001289,-0.3755395684798647
ACH-001300,-0.2883845245740637
ACH-001301,-0.27803653365581643
ACH-001302,-0.14073499217868946
ACH-001306,-0.3959562133068594
ACH-001318,-0.3974923804963482
ACH-001322,-0.4981070592442136
ACH-001328,-0.44032845260146497
ACH-001332,-0.5909123045154054
ACH-001336,-0.3779802328067608
ACH-001346,-0.22541821298215475
ACH-001353,-0.4175334457921607
ACH-001354,-0.23964196428880344
ACH-001367,-0.4115638715847953
ACH-001368,-0.3380829744978194
ACH-001374,-0.5705401189966032
ACH-001377,-0.4511128981685893
ACH-001380,-0.4471687771355241
ACH-001391,-0.2761290915116299
ACH-001408,-0.3260807851999216
ACH-001430,-0.34165988851559803
ACH-001431,-0.019453793886266228
ACH-001450,-0.208690877434394
ACH-001496,-0.5394399162552393
ACH-001500,-0.4625848588776473
ACH-001523,-0.2644391214804166
ACH-001532,-0.3856885321208365
ACH-001550,-0.28017394590859296
ACH-001552,-0.2325560715669217
ACH-001554,-0.5100086137223494
ACH-001654,-0.3276360688739434
ACH-001735,-0.3255516370990998
ACH-001736,-0.5106462218219705
ACH-001737,-0.729250975584697
ACH-001740,-0.447010350750694
ACH-001745,-0.37408836508073906
ACH-001765,-0.4064004001908704
