,DDOST (1650)
ACH-000848,-0.7397469699639778
ACH-000849,-0.8304823302079286
ACH-000851,-0.7672781916555632
ACH-000855,-0.7739922783278878
ACH-000856,-0.7824487936945586
ACH-000858,-0.6501779550283517
ACH-000859,-0.6653578511140849
ACH-000861,-0.6665434819389748
ACH-000862,-0.8404695225990964
ACH-000865,-0.8644172099907015
ACH-000866,-0.8687812034657688
ACH-000867,-0.7023844363323508
ACH-000869,-0.7813623234263835
ACH-000872,-0.8236688510118706
ACH-000873,-0.668023140886314
ACH-000876,-0.5814920006771611
ACH-000878,-0.7663228773753886
ACH-000880,-0.6248048206557757
ACH-000881,-0.8038460273971526
ACH-000882,-0.5097009879601866
ACH-000884,-0.8783500627510255
ACH-000885,-0.6991723483750625
ACH-000887,-0.7825042617491665
ACH-000889,-0.6388589405444908
ACH-000896,-1.0015386724281092
ACH-000898,-0.6032856701609239
ACH-000900,-0.8072513773648536
ACH-000901,-0.6930547099065303
ACH-000905,-0.7322407623290682
ACH-000906,-0.6277681463473124
ACH-000907,-0.786029515650486
ACH-000910,-0.5559988841745921
ACH-000911,-0.8440389752044865
ACH-000912,-0.7516123595761173
ACH-000913,-0.8009385667102734
ACH-000915,-0.7073459302985613
ACH-000916,-0.9023396955295452
ACH-000917,-0.9528747046470076
ACH-000920,-0.6628587651405079
ACH-000921,-1.0555661665545548
ACH-000924,-0.7821232710965295
ACH-000926,-0.8518707753107844
ACH-000928,-0.8944297198473005
ACH-000929,-0.8936043378568547
ACH-000932,-0.6293464101581417
ACH-000935,-0.8156962067286208
ACH-000936,-0.7714705920191037
ACH-000937,-0.5863741500642751
ACH-000938,-0.6512984617618562
ACH-000939,-0.9173328454927792
ACH-000941,-0.8007716917122838
ACH-000943,-0.7316684095521994
ACH-000946,-0.7053737279549149
ACH-000947,-0.5711818659635468
ACH-000948,-0.7332091331305279
ACH-000950,-0.7915611312566421
ACH-000953,-0.44333633194895344
ACH-000954,-0.562703093608626
ACH-000957,-0.7838471827256972
ACH-000958,-0.8505510791104351
ACH-000960,-0.5351703670740288
ACH-000963,-0.5404366104504034
ACH-000968,-0.8217052256241434
ACH-000969,-0.6732545324566057
ACH-000972,-0.6116907897620868
ACH-000973,-0.7444059350547201
ACH-000974,-0.7016888594228956
ACH-000978,-1.0695649662335676
ACH-000984,-0.6272672083016125
ACH-000986,-0.6801114678964953
ACH-000988,-0.9007088000679885
ACH-000993,-0.9058889219755236
ACH-000994,-0.6567682339319408
ACH-000996,-0.8958735721373404
ACH-001001,-0.7705889357783591
ACH-001020,-0.7909794289235892
ACH-001028,-0.6688871771284983
ACH-001031,-0.5957782311783795
ACH-001038,-0.5302950447872611
ACH-001048,-0.8399720605832556
ACH-001050,-0.9292942846404096
ACH-001053,-0.8511564199960194
ACH-001054,-0.6998022640304637
ACH-001061,-0.8070914666133814
ACH-001067,-0.8010725053110123
ACH-001075,-1.0212016226033145
ACH-001096,-0.7927988449184759
ACH-001111,-0.5241879162663728
ACH-001119,-0.6970327405487986
ACH-001128,-0.8054854385803956
ACH-001134,-0.8096902656685674
ACH-001151,-0.8850426053365025
ACH-001163,-0.7321699404245828
ACH-001164,-0.9750940999778652
ACH-001183,-0.9682048806933288
ACH-001192,-0.6696164255315195
ACH-001193,-0.6786193437254662
ACH-001196,-0.7009478299502705
ACH-001197,-0.4902317808709029
ACH-001205,-0.6300953124661683
ACH-001211,-0.4343694404957929
ACH-001212,-0.8508875962196112
ACH-001228,-0.841371141860068
ACH-001232,-0.7484282408597729
ACH-001239,-0.6719374875340354
ACH-001270,-0.9080838332267565
ACH-001274,-0.7259160601467013
ACH-001275,-0.5269403686230988
ACH-001277,-0.6878234674608295
ACH-001278,-0.7527288684957459
ACH-001280,-0.518595859173105
ACH-001283,-0.7838088683750417
ACH-001289,-0.8889183115072492
ACH-001300,-0.7111219612363098
ACH-001301,-1.1223476939104404
ACH-001302,-0.7900132421769126
ACH-001306,-0.7694444689317409
ACH-001318,-0.8617030829528604
ACH-001322,-0.9025144078047006
ACH-001328,-0.7312325267497293
ACH-001332,-0.7007458121382503
ACH-001336,-0.7913164427742746
ACH-001346,-0.6846546246764759
ACH-001353,-0.7868502522141744
ACH-001354,-0.7228125123903558
ACH-001367,-0.590761348725538
ACH-001368,-0.6454272843807961
ACH-001374,-0.7893612976174919
ACH-001377,-0.7884843634289169
ACH-001380,-0.8952417120464955
ACH-001391,-0.6416157371046044
ACH-001408,-0.815803146184398
ACH-001430,-0.8714891792235421
ACH-001431,-0.7487147458521665
ACH-001450,-0.8922272226758104
ACH-001496,-0.7795337281608185
ACH-001500,-0.6632705483908801
ACH-001523,-0.9111258022695649
ACH-001532,-0.641218699841583
ACH-001550,-0.7788773029572506
ACH-001552,-1.0259621051360153
ACH-001554,-0.7148733964967673
ACH-001654,-0.9807543527979518
ACH-001735,-0.6841722003425157
ACH-001736,-0.4671297229728332
ACH-001737,-0.8518637782046897
ACH-001740,-0.8765332476445384
ACH-001745,-0.7759348875636901
ACH-001765,-0.6489799478983059
