,ACHE (43)
ACH-000215,-0.21928259064485986
ACH-000221,-0.5974111253463389
ACH-000222,-0.226583330031272
ACH-000223,-0.07795122780558826
ACH-000226,-0.14897358367806962
ACH-000227,-0.18002358608639066
ACH-000228,-0.25272156846812344
ACH-000231,-0.2576771827630037
ACH-000232,-0.2526586951927775
ACH-000233,-0.2734208189376831
ACH-000234,-0.19747289021630515
ACH-000235,-0.3006886701685642
ACH-000237,-0.1163071981722176
ACH-000238,-0.3666830304005881
ACH-000242,-0.19992750063148065
ACH-000243,-0.2449279204945336
ACH-000244,-0.4784186865556919
ACH-000246,-0.3618266708960535
ACH-000248,-0.09281023768489202
ACH-000250,-0.207100698761964
ACH-000251,-0.35029321275821657
ACH-000252,-0.3092399482208716
ACH-000253,-0.29363240089357623
ACH-000255,-0.1739308049828023
ACH-000256,-0.25647694877492555
ACH-000257,-0.29677606996379435
ACH-000258,-0.2023108403908732
ACH-000259,-0.2966545719816308
ACH-000260,-0.20309143387478004
ACH-000261,-0.207778174239591
ACH-000262,-0.44869898017987053
ACH-000263,-0.17757921718292055
ACH-000264,-0.3366467747288502
ACH-000265,-0.2143795446668184
ACH-000266,-0.08227280373223267
ACH-000272,-0.2821903492017071
ACH-000274,-0.24775265772328275
ACH-000277,-0.15248616849314295
ACH-000278,-0.170526855862164
ACH-000279,-0.2954571966201135
ACH-000280,-0.1293073356386888
ACH-000281,-0.21251057595172035
ACH-000288,-0.2748721380207637
ACH-000291,-0.3368041758693947
ACH-000293,-0.5270285774995481
ACH-000294,-0.12704531712998388
ACH-000295,-0.07029333501111527
ACH-000296,-0.1964751105470784
ACH-000302,-0.21086078789006915
ACH-000304,-0.007683458725003648
ACH-000307,-0.20662378846111365
ACH-000308,-0.2479639502162811
ACH-000310,-0.11285863988250748
ACH-000311,-0.2657111702741009
ACH-000312,-0.2770221899773405
ACH-000315,-0.3379598890078019
ACH-000316,-0.08247128729028404
ACH-000317,-0.1100579097591789
ACH-000318,-0.2110720833151213
ACH-000319,-0.14847562622442578
ACH-000320,-0.24866177653446636
ACH-000322,-0.16163573873373815
ACH-000323,-0.3458662443558829
ACH-000324,-0.2533716530129288
ACH-000329,-0.08447532182536723
ACH-000330,-0.2937212746998625
ACH-000331,-0.18952855939549126
ACH-000332,-0.26572243228308484
ACH-000334,-0.3491171685420351
ACH-000335,-0.25175104454193986
ACH-000336,-0.29998107852182376
ACH-000337,-0.25617721946367383
ACH-000338,-0.1844718932036344
ACH-000339,-0.21300676827221066
ACH-000341,-0.2287896141985545
ACH-000348,-0.26823364603870625
ACH-000350,-0.12269171169758362
ACH-000352,-0.3128238362018411
ACH-000356,-0.15146386553806188
ACH-000361,-0.2043446624679192
ACH-000362,-0.1722437980487978
ACH-000363,-0.1716570882648335
ACH-000364,-0.18583857006405347
ACH-000365,-0.2747179517253531
ACH-000366,-0.21014350922897446
ACH-000368,0.12936130821429045
ACH-000374,-0.3274736360402352
ACH-000375,-0.4402729506490989
ACH-000376,-0.17503138820578829
ACH-000381,-0.5081938718050788
ACH-000383,-0.23918578130839374
ACH-000387,-0.3130220143094446
ACH-000389,-0.3605000045028151
ACH-000390,-0.3317286215383912
ACH-000393,-0.2502702342621257
ACH-000395,-0.2719901113187349
ACH-000396,-0.4949428965042896
ACH-000397,-0.2317963787830801
ACH-000401,-0.30222417986360056
ACH-000402,0.014251204090948297
ACH-000403,-0.3006351809821139
ACH-000404,-0.2735062911958869
ACH-000406,-0.2086508312295684
ACH-000407,-0.4017242902990551
ACH-000408,-0.3805817967527397
ACH-000410,-0.3485592807966777
ACH-000411,-0.29910715407868965
ACH-000414,-0.2706445153428342
ACH-000415,-0.28137849895178496
ACH-000416,-0.29304480967585184
ACH-000420,-0.31231656646127154
ACH-000421,-0.316312760500799
ACH-000424,-0.15771107201069196
ACH-000425,-0.3055521255565561
ACH-000426,-0.04708281427788984
ACH-000427,-0.11744769866522865
ACH-000433,-0.21733140886760294
ACH-000435,-0.5716095271177629
ACH-000436,-0.04282272362908702
ACH-000444,-0.3055130246804312
ACH-000445,-0.0481702465291544
ACH-000448,-0.2662954151838391
ACH-000450,-0.2020834531218896
ACH-000452,-0.2549311917851546
ACH-000454,-0.09315891996018527
ACH-000458,-0.21443745112121426
ACH-000459,-0.4133022192746951
ACH-000460,-0.1685037613432503
ACH-000461,-0.28903759949789914
ACH-000463,-0.10960679901139342
ACH-000464,-0.280132203949225
ACH-000466,-0.13946777374659847
ACH-000467,-0.36045686736258703
ACH-000468,-0.2524734373736404
ACH-000469,-0.32168561466638323
ACH-000470,-0.23754465643514805
ACH-000471,-0.21765222648557034
ACH-000472,-0.3102534212445673
ACH-000473,-0.2900032411023607
ACH-000475,-0.1923601907908169
ACH-000476,-0.16674299386419672
ACH-000477,-0.3083725210787712
ACH-000479,-0.5524364749652112
ACH-000480,-0.09506478391993288
ACH-000481,-0.1831887183948554
ACH-000483,-0.1571359165406032
ACH-000484,0.01314187866752652
ACH-000485,-0.340865962513668
ACH-000486,-0.16251286548178226
ACH-000487,-0.3039379439656195
ACH-000488,-0.18215264641944096
ACH-000490,-0.3061078765514623
ACH-000491,-0.1915165994318788
ACH-000495,-0.4723063653025358
ACH-000496,-0.22790575916428185
ACH-000499,-0.030647166120644737
ACH-000500,-0.12728677974910724
ACH-000502,-0.28879490458877066
ACH-000503,-0.2461126279595901
ACH-000505,-0.1871409359620433
ACH-000507,-0.21792068109390092
ACH-000510,-0.2866993782359328
ACH-000511,-0.20417733285987416
ACH-000512,0.20263304016201789
ACH-000516,-0.270018105672982
ACH-000517,-0.2368517894572599
ACH-000518,-0.2702924550824564
ACH-000520,-0.4681516664274765
ACH-000521,-0.18600148727806667
ACH-000522,-0.15926881075326146
ACH-000524,-0.22957526835775416
ACH-000527,-0.2938348137784259
ACH-000528,-0.22247433124665025
ACH-000537,-0.3098523061540997
ACH-000541,-0.190043481894451
ACH-000542,-0.22137756150507396
ACH-000544,-0.3674223906321668
ACH-000545,-0.4198357373133984
ACH-000547,-0.10248673530496537
ACH-000548,-0.1153362364862001
ACH-000549,0.12681908578169807
ACH-000550,-0.3651558227301809
ACH-000552,-0.17312208959088454
ACH-000556,-0.28475714205509306
ACH-000557,-0.3105305487242869
ACH-000569,-0.4494237030047839
ACH-000570,-0.1903663165527887
ACH-000571,-0.21260275244018856
ACH-000573,-0.22688446718677605
ACH-000576,-0.2038846912139844
ACH-000579,-0.21288266078776666
ACH-000580,-0.24636142239740105
ACH-000584,-0.2600963551358077
ACH-000585,-0.3232985904302702
ACH-000588,-0.3130569529057109
ACH-000589,-0.08365141041122398
ACH-000591,-0.2533119448173354
ACH-000593,-0.2530279045437842
ACH-000600,-0.10115862258879436
ACH-000601,-0.20790690573798767
ACH-000605,-0.1862646855802165
ACH-000606,-0.2104289237093402
ACH-000608,-0.27214499379303275
ACH-000614,-0.424466633933243
ACH-000616,-0.3385986815607781
ACH-000618,-0.21197479068164468
ACH-000619,-0.1799187811909981
ACH-000620,-0.21842067299007506
ACH-000621,-0.20173563764347885
ACH-000622,-0.25077350064365445
ACH-000623,-0.12372672820661253
ACH-000624,-0.3450198226597884
ACH-000627,-0.31070173404063595
ACH-000630,-0.17086382897819805
ACH-000631,-0.2130060507661775
ACH-000632,-0.3793113563204217
ACH-000633,-0.202594107872252
ACH-000637,-0.3792605810997127
ACH-000638,-0.3038464085174314
ACH-000646,-0.3552596793106753
ACH-000647,-0.09822829437990176
ACH-000648,-0.051537152477337235
ACH-000649,-0.2497972405395745
ACH-000651,-0.1751451114594573
ACH-000652,-0.1402464716377126
ACH-000653,-0.12395021924949212
ACH-000657,-0.26066714197296426
ACH-000658,-0.15938630310493626
ACH-000661,-0.2513853137447878
ACH-000662,-0.09089429686903296
ACH-000663,-0.2761076375083333
ACH-000665,-0.2571518816974729
ACH-000671,-0.1841361939502515
ACH-000672,-0.18777322791849327
ACH-000673,-0.29640593489393924
ACH-000676,-0.2407248409997307
ACH-000677,-0.1303538251330255
ACH-000681,-0.2366189358104731
ACH-000683,-0.18324237756709255
ACH-000684,-0.35670546903746153
ACH-000688,-0.21232526340998956
ACH-000693,-0.3231517261241376
ACH-000694,-0.290669318127258
ACH-000695,-0.2469342608895093
ACH-000696,-0.267665277087621
ACH-000697,-0.08759961616867375
ACH-000699,-0.22332489147620413
ACH-000701,-0.1746796129988696
ACH-000706,-0.3273410795891653
ACH-000711,-0.2120440967007488
ACH-000713,-0.3534525122283366
ACH-000714,-0.2814344100641777
ACH-000718,-0.2107052221567925
ACH-000720,-0.2838491047369384
ACH-000721,-0.25729425375508425
ACH-000724,-0.4557296828833926
ACH-000725,-0.3939102070739117
ACH-000732,-0.1408934099882944
ACH-000734,-0.25576147559507983
ACH-000735,-0.2264296078530812
ACH-000736,-0.3875178363550928
ACH-000738,-0.3071644584574001
ACH-000746,-0.06786500354692371
ACH-000747,-0.18823133254062585
ACH-000748,-0.1971303256397671
ACH-000753,-0.22792976468749954
ACH-000756,-0.22195643129717008
ACH-000757,-0.2828487954972592
ACH-000758,-0.2401546584303673
ACH-000760,-0.18317703023262705
ACH-000762,-0.09224244511915324
ACH-000763,-0.1990276457714356
ACH-000764,-0.3603961707385761
ACH-000765,-0.09785464865002036
ACH-000766,-0.16019918796585042
ACH-000767,-0.2783896644062035
ACH-000768,-0.2312793462659944
ACH-000769,-0.22028240921848827
ACH-000770,-0.23284147949306075
ACH-000771,-0.34461605333498657
ACH-000773,-0.2268338676744349
ACH-000776,-0.2658705540787177
ACH-000777,-0.2288147036741276
ACH-000778,-0.11963871838819368
ACH-000781,-0.22001821450996525
ACH-000782,-0.25127183359905964
ACH-000783,-0.2602064489057295
ACH-000784,-0.3077343954559936
ACH-000785,-0.1854151565581084
ACH-000787,-0.12522548153034013
ACH-000788,-0.3915625540188655
ACH-000791,-0.2015496220598194
ACH-000792,-0.19826591229574364
ACH-000794,-0.14869770232667956
ACH-000796,-0.16144584967809106
ACH-000798,-0.027410337831293145
ACH-000799,-0.3926890537622243
ACH-000800,-0.4790008068133128
ACH-000802,-0.2034353195722288
ACH-000804,-0.08785484069677837
ACH-000805,-0.30012332585472884
ACH-000809,-0.15282971410344298
ACH-000810,-0.24392121298492814
ACH-000811,-0.30893934205646023
ACH-000817,-0.3182735350607657
ACH-000819,-0.17657219140711042
ACH-000820,-0.4482810880817023
ACH-000821,-0.05004867752554422
ACH-000822,-0.3905976649659858
ACH-000823,-0.2455731594375081
ACH-000824,-0.15030464040876124
ACH-000827,-0.23618304914429025
ACH-000829,-0.37203090621802093
ACH-000831,-0.4226274397042501
ACH-000832,-0.3501738053396817
ACH-000833,-0.2604808323001935
ACH-000834,-0.2545421584429441
ACH-000835,-0.18859352238913132
ACH-000836,-0.25926385344381075
ACH-000837,-0.1883246312007032
ACH-000838,-0.10184703361062407
ACH-000839,-0.2050898635537758
ACH-000840,-0.3398055922985818
ACH-000841,-0.24185151867057386
ACH-000843,-0.2574874117076497
ACH-000846,-0.15700721166129133
ACH-000847,-0.2033521204867583
ACH-000848,-0.33309617805498304
ACH-000849,-0.23437659172189615
ACH-000851,-0.22098509549555254
ACH-000855,0.15944723692363064
ACH-000856,-0.3000306447636463
ACH-000858,-0.1772927919558773
ACH-000859,-0.19004869178515174
ACH-000861,-0.2983080559026767
ACH-000862,-0.2311175711216624
ACH-000865,-0.08930652395031627
ACH-000866,-0.3625367867962268
ACH-000867,-0.3362066642390795
ACH-000869,-0.12058071012132256
ACH-000872,-0.18530231147563814
ACH-000873,-0.3299414055158001
ACH-000876,-0.2637781921845425
ACH-000878,-0.1241921710062392
ACH-000880,-0.15411721402570572
ACH-000881,-0.26731267876108344
ACH-000882,-0.3073140874447706
ACH-000884,-0.2857490057910079
ACH-000885,-0.12884108209828332
ACH-000887,-0.2197384022843692
ACH-000889,-0.3844857256341603
ACH-000896,-0.13498116622301534
ACH-000898,-0.4163929115448497
ACH-000900,-0.4041983490528765
ACH-000901,-0.2816755665478945
ACH-000905,-0.20582876357719973
ACH-000906,-0.15072774952829626
ACH-000907,-0.16994872070847328
ACH-000910,-0.2756488231065436
ACH-000911,-0.28375463319746924
ACH-000912,-0.24257381675865455
ACH-000913,-0.2472055521493917
ACH-000915,-0.3208099238124526
ACH-000916,-0.3551902452062559
ACH-000917,-0.0933916816155586
ACH-000920,-0.10960780551160884
ACH-000921,-0.3929977818605038
ACH-000924,-0.31916064608697153
ACH-000926,-0.3074442242744809
ACH-000928,-0.5092552958535779
ACH-000929,-0.11750483525774093
ACH-000932,-0.2524615125541683
ACH-000935,-0.19049031039623188
ACH-000936,-0.3657610260771951
ACH-000937,-0.21614581820177686
ACH-000938,-0.28545166589258714
ACH-000939,-0.1614629802864093
ACH-000941,-0.17538006623203156
ACH-000943,-0.2673214165869829
ACH-000946,-0.275212996977984
ACH-000947,-0.3916517693199216
ACH-000948,-0.31961635136477146
ACH-000950,-0.24559270114022624
ACH-000953,-0.2258644718894734
ACH-000954,-0.18875263142785215
ACH-000957,-0.24633076146177596
ACH-000958,-0.2327208311531633
ACH-000960,-0.3962059785754316
ACH-000963,-0.26845608013020195
ACH-000968,-0.16438553115740254
ACH-000969,-0.24567592992259565
ACH-000972,-0.5196583282208164
ACH-000973,-0.34238359771624377
ACH-000974,-0.35484343383063977
ACH-000978,-0.295515098193476
ACH-000984,-0.3755491395462741
ACH-000986,-0.1925282688043489
ACH-000988,-0.31956028477666776
ACH-000993,-0.2839744776947261
ACH-000994,-0.32849405841695645
ACH-000996,-0.022069456602501532
ACH-001001,-0.44924939642967415
ACH-001020,-0.3698805189339197
ACH-001028,-0.3347985664852162
ACH-001031,-0.110908601117173
ACH-001038,-0.13975875497479992
ACH-001048,-0.2749957877690271
ACH-001050,-0.27596240184682563
ACH-001053,-0.3330367181294344
ACH-001054,-0.23947144995162364
ACH-001061,-0.2275502366639673
ACH-001067,-0.4499497900269223
ACH-001075,-0.06627095046594722
ACH-001096,-0.18044255341660467
ACH-001111,-0.1261350243878488
ACH-001119,-0.4653130120708551
ACH-001128,-0.4819842414255918
ACH-001134,-0.18689943512811746
ACH-001151,-0.3270756662147669
ACH-001163,-0.2706699232680314
ACH-001164,-0.06412900679141173
ACH-001183,-0.20234010263093305
ACH-001192,-0.3988258464657509
ACH-001193,-0.3338077269696995
ACH-001196,-0.05037107461035585
ACH-001197,-0.17482632124411904
ACH-001205,-0.18017798718776276
ACH-001211,-0.4960947692447331
ACH-001212,-0.3823754259167896
ACH-001228,-0.3137122212620134
ACH-001232,-0.2222528506101677
ACH-001239,-0.31238529446391233
ACH-001270,-0.00975513503780683
ACH-001274,-0.305600373256747
ACH-001275,-0.2839414114704736
ACH-001277,-0.4801619327699595
ACH-001278,-0.06652378362652048
ACH-001280,-0.21693275559825032
ACH-001283,-0.1917007762541999
ACH-001289,-0.2804020690630358
ACH-001300,-0.3633505847532981
ACH-001301,-0.3469056366517492
ACH-001302,-0.1951310727748911
ACH-001306,-0.3236044480672061
ACH-001318,-0.11884986590745412
ACH-001322,-0.4933981302478319
ACH-001328,-0.31864929328440145
ACH-001332,-0.3986304616221088
ACH-001336,-0.33230360285783583
ACH-001346,-0.23119735721293075
ACH-001353,-0.147603047708611
ACH-001354,0.09638809441056002
ACH-001367,-0.4439324184991817
ACH-001368,-0.13569425887055428
ACH-001374,-0.21449532602147944
ACH-001377,-0.3884304886880603
ACH-001380,-0.37384504534465374
ACH-001391,-0.20538479435435095
ACH-001408,0.013294540620811087
ACH-001430,-0.07682833990401748
ACH-001431,0.35653576679062443
ACH-001450,0.028665188298721837
ACH-001496,-0.0180761796795427
ACH-001500,-0.2925481414194685
ACH-001523,-0.2787759495735145
ACH-001532,-0.17681735735554982
ACH-001550,-0.2156951466053674
ACH-001552,-0.3206929128381445
ACH-001554,-0.3495730081136232
ACH-001654,-0.29425207703529205
ACH-001735,-0.3037976188944828
ACH-001736,-0.341894551257274
ACH-001737,-0.11790490011056293
ACH-001740,-0.2287666113310443
ACH-001745,-0.14053664563317186
ACH-001765,-0.1339787264985586
