,DARS (1615)
ACH-000203,-0.5612742779636255
ACH-000204,-0.9476440581655788
ACH-000206,-1.1473675410038795
ACH-000207,-1.067280893686959
ACH-000208,-0.7902710990210335
ACH-000210,-1.073396931638231
ACH-000211,-0.9455832130421562
ACH-000215,-0.8061033876070952
ACH-000221,-1.3338080098662657
ACH-000222,-0.6521727805651435
ACH-000223,-0.9284823057338956
ACH-000226,-0.9777735050132944
ACH-000227,-0.7630421231159725
ACH-000228,-0.8048578269175519
ACH-000231,-1.129225674339919
ACH-000232,-0.8810364127692942
ACH-000233,-0.7746270168617035
ACH-000234,-0.8789918899130812
ACH-000235,-0.9015262949721858
ACH-000237,-0.9703456650100482
ACH-000238,-0.8503418607436205
ACH-000242,-0.6055817080739649
ACH-000243,-0.8647962406368906
ACH-000244,-0.9951383007487328
ACH-000246,-0.8129305151644638
ACH-000248,-1.0755701398663398
ACH-000250,-0.7598013726986308
ACH-000251,-0.4809277725738874
ACH-000252,-0.8509899927136784
ACH-000253,-0.9645125312143408
ACH-000255,-0.8974297458757997
ACH-000256,-0.8724435704211886
ACH-000257,-0.9836671472281454
ACH-000258,-0.8501005222100873
ACH-000259,-1.0487588894972926
ACH-000260,-0.8367354020116086
ACH-000261,-1.1301689504554702
ACH-000262,-0.804665052332654
ACH-000263,-0.9321655604630754
ACH-000264,-1.016986144692854
ACH-000265,-0.8760103660312271
ACH-000266,-0.8710216668319591
ACH-000272,-0.8350406619821413
ACH-000274,-0.9237418942214348
ACH-000277,-1.0085235917054078
ACH-000278,-0.9164349818238604
ACH-000279,-0.9318123107298656
ACH-000280,-0.8049102046592479
ACH-000281,-0.8516330306127066
ACH-000288,-0.8654571903780367
ACH-000291,-0.9000042860266187
ACH-000293,-0.7528892215718649
ACH-000294,-0.9129261430102938
ACH-000295,-0.9739185309675968
ACH-000296,-0.5417208430035817
ACH-000302,-0.906362278421404
ACH-000304,-0.6709836206589932
ACH-000307,-0.8684112902910391
ACH-000308,-0.7318548851392812
ACH-000310,-0.9794764873871724
ACH-000311,-1.202064713253268
ACH-000312,-0.938834851078346
ACH-000315,-0.5968898068703588
ACH-000316,-1.0078497046911974
ACH-000317,-0.9361157697738659
ACH-000318,-1.0395758164499755
ACH-000319,-0.9596332526457028
ACH-000320,-0.9497520769650408
ACH-000322,-0.914174309406148
ACH-000323,-1.0950735621928056
ACH-000324,-0.7067135075679188
ACH-000329,-0.8460005382456472
ACH-000330,-0.8830743955489477
ACH-000331,-1.053132202068522
ACH-000332,-0.8662017372333681
ACH-000334,-1.1978949201319793
ACH-000335,-0.9104247418905168
ACH-000336,-0.9841928960517008
ACH-000337,-0.9300950718462968
ACH-000338,-0.9812035568079004
ACH-000339,-0.8121398308548763
ACH-000341,-0.8691475968106455
ACH-000348,-0.8616858602895475
ACH-000350,-0.8388002093271241
ACH-000352,-0.823963196210133
ACH-000356,-1.0769548875340451
ACH-000361,-0.7524572764004309
ACH-000362,-0.8578067162840703
ACH-000363,-0.7353001388322791
ACH-000364,-0.7684634336060336
ACH-000365,-0.9125309637698984
ACH-000366,-0.8703550184913184
ACH-000368,-0.926191205683498
ACH-000374,-0.931659246881168
ACH-000375,-0.6995115012772228
ACH-000376,-0.960077564791152
ACH-000381,-0.8353420158309381
ACH-000383,-1.0183121269605384
ACH-000387,-0.9919192308111128
ACH-000389,-1.0015838683776102
ACH-000390,-1.0732506577194083
ACH-000393,-1.0628935529349062
ACH-000395,-0.8083278219679181
ACH-000396,-0.6799501458817698
ACH-000397,-0.8115648476116751
ACH-000401,-0.7910163047598995
ACH-000402,-1.1291501086925173
ACH-000403,-0.867866080856021
ACH-000404,-0.8767888912701665
ACH-000406,-0.9163621327368856
ACH-000407,-0.9883127473979164
ACH-000408,-0.7616903660624792
ACH-000410,-0.8289762417345793
ACH-000411,-0.8961692434713437
ACH-000414,-1.0189964795335775
ACH-000415,-0.8440036292775401
ACH-000416,-0.7069387354799439
ACH-000420,-0.7731364142035392
ACH-000421,-0.8271954507840921
ACH-000424,-1.2618633416545246
ACH-000425,-0.9334276805825172
ACH-000426,-0.8964878756021488
ACH-000427,-0.9368549500066968
ACH-000433,-0.6553354784056102
ACH-000435,-0.8060636904722907
ACH-000436,-0.8373462392472482
ACH-000444,-1.0457893932514872
ACH-000445,-0.9271868637626028
ACH-000448,-0.8634560920361852
ACH-000450,-0.7208111931078839
ACH-000452,-1.0820762177925762
ACH-000454,-1.043073470840368
ACH-000458,-0.9102480756449692
ACH-000459,-0.5054180597791019
ACH-000460,-0.813840570926727
ACH-000461,-0.5299781748443678
ACH-000463,-0.8944953174037519
ACH-000464,-0.6944204034443483
ACH-000466,-0.8473540133367236
ACH-000467,-0.8008798285411242
ACH-000468,-0.8043484332224395
ACH-000469,-0.8482400483933538
ACH-000470,-0.87649011816954
ACH-000471,-0.9058838396038884
ACH-000472,-1.0421131390790803
ACH-000473,-0.9978101856666709
ACH-000475,-0.8930781924165925
ACH-000476,-0.7961064394305729
ACH-000477,-0.7785308016203217
ACH-000479,-0.8788473360896158
ACH-000480,-0.7579870273633939
ACH-000481,-1.4187424705881404
ACH-000483,-0.7780226954568439
ACH-000484,-1.2194280709377718
ACH-000485,-0.9169528649209508
ACH-000486,-1.200550636446428
ACH-000487,-1.0718231162140488
ACH-000488,-0.9300299532045876
ACH-000490,-0.7891090819682492
ACH-000491,-0.6902060010085691
ACH-000495,-0.8954093673035824
ACH-000496,-0.9653282961165937
ACH-000499,-0.7288775468292537
ACH-000500,-1.1595972908599574
ACH-000502,-0.7957715438260793
ACH-000503,-0.7431976557933552
ACH-000505,-0.8377510820945657
ACH-000507,-0.9308635503482332
ACH-000510,-0.8964051721417843
ACH-000511,-0.8591103238409021
ACH-000512,-0.9393140463982376
ACH-000516,-0.770440696046566
ACH-000517,-0.823252814376159
ACH-000518,-1.0872004422707269
ACH-000520,-0.8213568926363559
ACH-000521,-0.989014771453538
ACH-000522,-1.0101339756296472
ACH-000524,-0.7768926785552321
ACH-000527,-0.8403567729686142
ACH-000528,-1.0276421127871287
ACH-000537,-0.8274462527394568
ACH-000541,-1.0899822608251404
ACH-000542,-1.0466828224947464
ACH-000544,-0.8651116594738124
ACH-000545,-0.8908265802256656
ACH-000547,-0.7614789971054917
ACH-000548,-0.8953224912476624
ACH-000549,-0.8050463222418063
ACH-000550,-0.8377932441095756
ACH-000552,-1.0765358341687312
ACH-000556,-0.880010903681077
ACH-000557,-0.7657161813188564
ACH-000569,-0.8778591929360883
ACH-000570,-0.9573236080269538
ACH-000571,-1.101181934946456
ACH-000573,-1.0232489387792842
ACH-000576,-0.8601054989390875
ACH-000579,-0.7263015621042067
ACH-000580,-1.3724179583094114
ACH-000584,-0.8414594002997786
ACH-000585,-0.9191777731146912
ACH-000588,-0.6901196774145589
ACH-000589,-0.971025642075362
ACH-000591,-0.8058886813300944
ACH-000593,-0.9081461089974454
ACH-000600,-0.9364335023011912
ACH-000601,-0.7464618119056882
ACH-000605,-1.3006116326006434
ACH-000606,-1.0451698444318789
ACH-000608,-0.7255249265060079
ACH-000614,-1.100834119922368
ACH-000616,-0.841827645589072
ACH-000618,-0.7267714204032798
ACH-000619,-0.8753810955895036
ACH-000620,-0.9727224866988824
ACH-000621,-0.86740827946045
ACH-000622,-1.0101682778629897
ACH-000623,-0.9435606279731752
ACH-000624,-0.9269343686974924
ACH-000627,-0.9677590286579444
ACH-000630,-0.7879889220637472
ACH-000631,-1.1880391528805565
ACH-000632,-0.8858990292337612
ACH-000633,-0.8548987807113231
ACH-000637,-1.03359373302479
ACH-000638,-0.8350842429559417
ACH-000646,-0.5704775991589783
ACH-000647,-0.935787652423398
ACH-000648,-1.2856022233516111
ACH-000649,-0.951016138805848
ACH-000651,-1.006690865381251
ACH-000652,-0.7784260876358914
ACH-000653,-0.9623545715812362
ACH-000657,-1.0438447804218127
ACH-000658,-0.8561305233038042
ACH-000661,-1.3119318946133809
ACH-000662,-0.8060205680722471
ACH-000663,-0.7482540662632118
ACH-000665,-0.7924404501472295
ACH-000671,-0.8287097564285877
ACH-000672,-1.0855467685293785
ACH-000673,-0.9132474998558018
ACH-000676,-0.6923881782178781
ACH-000677,-0.8381784840769071
ACH-000681,-0.6884093419011456
ACH-000683,-1.1237116643046692
ACH-000684,-0.7157400349249703
ACH-000688,-0.8113095602881174
ACH-000693,-1.0892765349169808
ACH-000694,-0.8546399500183047
ACH-000695,-0.9564694385099028
ACH-000696,-1.0283441477396411
ACH-000697,-0.8150154777125457
ACH-000699,-1.0555215314408342
ACH-000701,-0.8259703857530696
ACH-000706,-0.9148149144264832
ACH-000711,-0.9376252473842834
ACH-000713,-0.6218566757085204
ACH-000714,-0.9914967068738796
ACH-000718,-1.0101403495856145
ACH-000720,-0.9227648716205479
ACH-000721,-1.3077516748900877
ACH-000724,-0.7255303858054618
ACH-000725,-1.272210727527446
ACH-000732,-0.9829904114388062
ACH-000734,-0.9738786485419548
ACH-000735,-0.7884449405916051
ACH-000736,-0.8793924109353165
ACH-000738,-0.8941979586509563
ACH-000746,-1.0877587220366711
ACH-000747,-0.7998414232558033
ACH-000748,-0.9182601325857528
ACH-000753,-0.7613656387946941
ACH-000756,-0.8658860003738663
ACH-000757,-0.8490159627064288
ACH-000758,-0.8039166789245612
ACH-000760,-0.9415781765043806
ACH-000762,-0.6915420771732651
ACH-000763,-1.0193022651717616
ACH-000764,-1.0829479298101867
ACH-000765,-0.9095402465221816
ACH-000766,-0.9142330424140136
ACH-000767,-0.9214688788437432
ACH-000768,-0.8635446354669185
ACH-000769,-0.7843023354724213
ACH-000770,-0.923011500545482
ACH-000771,-0.7833985524218897
ACH-000773,-0.8738246462936083
ACH-000776,-0.9603908041005124
ACH-000777,-0.8022374166321963
ACH-000778,-1.0604504263551724
ACH-000781,-0.8473553952843305
ACH-000782,-0.7542414508823503
ACH-000783,-0.7322166806762674
ACH-000784,-1.1202604161094871
ACH-000785,-0.888631878346246
ACH-000787,-0.8257187109416488
ACH-000788,-0.9472010405528204
ACH-000791,-0.9353752364255298
ACH-000792,-0.8269311586558283
ACH-000794,-0.8410968964066655
ACH-000796,-1.018157161248049
ACH-000798,-0.7805248985645689
ACH-000799,-0.8890157796003787
ACH-000800,-1.299069537485332
ACH-000802,-0.93224482431054
ACH-000804,-0.8299440195479919
ACH-000805,-0.9359119222397472
ACH-000809,-0.9459248720460738
ACH-000810,-0.8590678137255039
ACH-000811,-0.8771237464557228
ACH-000817,-0.96347142887006
ACH-000819,-0.9049156059695226
ACH-000820,-1.2782237376163272
ACH-000821,-0.9376463959028892
ACH-000822,-1.1183600512570335
ACH-000823,-0.9072031567749156
ACH-000824,-0.9668629792239076
ACH-000827,-0.9449082413326956
ACH-000829,-0.9283138248992836
ACH-000831,-0.7151910786044651
ACH-000832,-1.0125729857171537
ACH-000833,-0.8232937104581932
ACH-000834,-0.9451856585139322
ACH-000835,-0.8479192208495218
ACH-000836,-0.953357168886244
ACH-000837,-0.9694387016230552
ACH-000838,-0.9000853978305563
ACH-000839,-0.6800001230842923
ACH-000840,-0.8054656034884053
ACH-000841,-0.8448159428872227
ACH-000843,-0.8536967980778111
ACH-000846,-0.7716432658916131
ACH-000847,-0.9869034226085504
ACH-000848,-0.7939850226394367
ACH-000849,-0.7556760344483234
ACH-000851,-0.8973572298904089
ACH-000855,-0.9890132810119734
ACH-000856,-0.7635525687137736
ACH-000858,-0.8610986645088831
ACH-000859,-0.9461766428093779
ACH-000861,-0.8394267269429274
ACH-000862,-0.8345645666387802
ACH-000865,-0.9606251223097608
ACH-000866,-1.0774236794046106
ACH-000867,-0.7551354379090035
ACH-000869,-0.9343124117508191
ACH-000872,-1.0903432679578078
ACH-000873,-0.6944110822402737
ACH-000876,-1.2715467208670663
ACH-000878,-0.8394346121407956
ACH-000880,-0.7066918014106687
ACH-000881,-1.1721506791515677
ACH-000882,-0.9301876688353552
ACH-000884,-0.7329394430042567
ACH-000885,-0.8045548257151475
ACH-000887,-0.8427455477373129
ACH-000889,-0.9542280696432116
ACH-000896,-1.1871862769325652
ACH-000898,-1.003552106312298
ACH-000900,-0.6660412585021278
ACH-000901,-0.9083074187427456
ACH-000905,-0.9069627672772176
ACH-000906,-1.0832736975397024
ACH-000907,-0.9158948917984834
ACH-000910,-0.857642376760001
ACH-000911,-0.7085015415849168
ACH-000912,-0.7833408467511295
ACH-000913,-0.8265895150083966
ACH-000915,-1.0127769414475634
ACH-000916,-0.7785574140306154
ACH-000917,-0.9001136811806751
ACH-000920,-0.5892967757892603
ACH-000921,-0.9252488652450376
ACH-000924,-0.893089302351218
ACH-000926,-1.1932325773148422
ACH-000928,-0.671575025127237
ACH-000929,-1.0561198631609494
ACH-000932,-0.873978730618456
ACH-000935,-0.6653102867118598
ACH-000936,-0.8385811423502162
ACH-000937,-0.7533829508864778
ACH-000938,-0.8097396611864072
ACH-000939,-1.0362065184236762
ACH-000941,-1.0588849919627796
ACH-000943,-1.034966591805172
ACH-000946,-0.964416473507396
ACH-000947,-0.8990546981098065
ACH-000948,-0.8632130483514551
ACH-000950,-0.9319866654514444
ACH-000953,-0.8516671345103444
ACH-000954,-0.9605429161289298
ACH-000957,-0.9878943023901564
ACH-000958,-0.8264888850493355
ACH-000960,-0.7757132778404902
ACH-000963,-0.8645614291525467
ACH-000968,-0.9367865457915254
ACH-000969,-1.002284538827226
ACH-000972,-0.7733906716757851
ACH-000973,-0.9091144341520728
ACH-000974,-0.8624172185789009
ACH-000978,-0.7941204229541468
ACH-000984,-0.9252908303134524
ACH-000986,-0.8890465709578571
ACH-000988,-0.8288769210626437
ACH-000993,-0.7765501929772956
ACH-000994,-0.8373576781047409
ACH-000996,-0.8320055604082683
ACH-001001,-1.1208416230979381
ACH-001020,-0.7773176065196252
ACH-001028,-1.1157761867755809
ACH-001031,-0.8028521529671461
ACH-001038,-1.1315914752051697
ACH-001048,-0.9166891847034124
ACH-001050,-0.83209100362096
ACH-001053,-0.6428065459992461
ACH-001054,-0.8717447471735934
ACH-001061,-0.9876654752698114
ACH-001067,-0.9533965991161859
ACH-001075,-1.0029964722367275
ACH-001096,-0.8630674005310013
ACH-001111,-1.0081856627801975
ACH-001119,-0.9517745644539026
ACH-001128,-0.9542655651158228
ACH-001134,-0.7689220088418569
ACH-001151,-0.8675607603095046
ACH-001163,-1.0026102195024236
ACH-001164,-0.9443075097000988
ACH-001183,-1.2597574378792225
ACH-001192,-0.9450718413540148
ACH-001193,-1.0339220720144686
ACH-001196,-0.6651571948559347
ACH-001197,-0.5219241791017739
ACH-001205,-1.1925774232109083
ACH-001211,-0.7704042754199214
ACH-001212,-0.6530349114142813
ACH-001228,-0.7211642799015832
ACH-001232,-0.9420412335828084
ACH-001239,-0.7867909245941527
ACH-001270,-0.7380385890570583
ACH-001274,-0.946316549729598
ACH-001275,-0.8338526580992214
ACH-001277,-1.0831887474309243
ACH-001278,-0.7552168999953645
ACH-001280,-0.9856703425498704
ACH-001283,-1.0150127942145877
ACH-001289,-0.7872934233786825
ACH-001300,-0.8088826228011162
ACH-001301,-0.7310044374397995
ACH-001302,-0.9530991182103205
ACH-001306,-1.0126872311690407
ACH-001318,-0.9030761327492977
ACH-001322,-0.7543590728928153
ACH-001328,-0.8925998166448652
ACH-001332,-1.1329943480606597
ACH-001336,-0.854158747554851
ACH-001346,-0.603244609436656
ACH-001353,-0.7210276344838362
ACH-001354,-1.035915504218816
ACH-001367,-1.0185717986764242
ACH-001368,-1.1535044847042728
ACH-001374,-0.8442341721205819
ACH-001377,-1.1028720115914068
ACH-001380,-1.0747352678955602
ACH-001391,-0.9218139259719932
ACH-001408,-0.7182205940954093
ACH-001430,-0.8177363283817314
ACH-001431,-0.8991101814585778
ACH-001450,-0.8167820961784011
ACH-001496,-0.7309742633789126
ACH-001500,-1.077669894511638
ACH-001523,-0.8401665979898268
ACH-001532,-0.9745016747749056
ACH-001550,-1.1392540519186063
ACH-001552,-0.7706420737993127
ACH-001554,-0.8478659551229552
ACH-001654,-0.8531609699673758
ACH-001735,-0.9087415678068466
ACH-001736,-0.6873248149810005
ACH-001737,-1.03284208135875
ACH-001740,-0.749335553666981
ACH-001745,-0.7471931937041968
ACH-001765,-0.6126798915519184
