,PGAP3 (93210)
ACH-000004,-0.2550078145264894
ACH-000005,-0.21434560797607768
ACH-000007,-0.17926715541800975
ACH-000009,-0.2426578930171516
ACH-000011,-0.05122381851069003
ACH-000012,-0.2399409850573358
ACH-000013,-0.219472480229829
ACH-000014,-0.17916890687919246
ACH-000015,-0.10512191010621977
ACH-000017,-0.22302789891810615
ACH-000018,0.028928312968991125
ACH-000019,-0.08155339531302211
ACH-000021,-0.1949894081468488
ACH-000022,-0.029026800707039536
ACH-000025,-0.03109783503352269
ACH-000028,-0.1970345077044526
ACH-000030,-0.17632327864078187
ACH-000035,-0.4060065168752718
ACH-000036,-0.16902918723360166
ACH-000037,-0.15626995244066358
ACH-000039,-0.14954972935254054
ACH-000040,-0.1412795204695119
ACH-000041,-0.23314422456510356
ACH-000042,-0.13751426575039705
ACH-000045,-0.3120976426242333
ACH-000047,-0.14872288391057176
ACH-000052,-0.37749633383722014
ACH-000053,-0.07943751243530238
ACH-000054,-0.20458232670328685
ACH-000055,-0.23582459254590654
ACH-000060,-0.1919162576975818
ACH-000067,-0.2012543063201541
ACH-000070,-0.29149526152617544
ACH-000075,-0.4099115081663708
ACH-000078,-0.07860592740581507
ACH-000082,-0.2819743017373296
ACH-000085,-0.20820967984932415
ACH-000086,-0.19530342109695292
ACH-000087,-0.19280967562031606
ACH-000092,-0.13536957023944007
ACH-000095,-0.2179350588823632
ACH-000097,-0.2044634491692731
ACH-000098,-0.253153152704132
ACH-000099,-0.22951084003920202
ACH-000108,-0.1973142148648297
ACH-000113,-0.24800842995412545
ACH-000116,-0.21229930313102166
ACH-000118,-0.1550078764377243
ACH-000120,-0.3539357703895134
ACH-000123,-0.01493875955083217
ACH-000127,-0.14192882039083318
ACH-000128,-0.23594354743255785
ACH-000132,-0.14071587933682198
ACH-000133,-0.10531309794742848
ACH-000137,-0.0920843658161892
ACH-000138,-0.3825893562340617
ACH-000142,-0.2472048373650789
ACH-000143,-0.1070027257612464
ACH-000146,-0.11568839028408807
ACH-000148,-0.10442796573246277
ACH-000150,-0.24251581793247326
ACH-000152,-0.22312995788099985
ACH-000153,-0.05317658154292361
ACH-000159,-0.19393325280767354
ACH-000160,-0.36175649747638106
ACH-000163,-0.22222889634708967
ACH-000167,-0.17626877027975196
