,GLTPD2 (388323)
ACH-000004,-0.06468753899271751
ACH-000005,-0.10552249197904623
ACH-000007,0.09445976135933908
ACH-000009,-0.05744449831852224
ACH-000011,0.062020520689509376
ACH-000012,-0.005132102157802514
ACH-000013,0.02336676789105572
ACH-000014,0.15262487235319533
ACH-000015,-0.018259056397094842
ACH-000017,-0.018457809125737967
ACH-000018,0.17799593518694887
ACH-000019,-0.027766587602964316
ACH-000021,0.045204439010305526
ACH-000022,0.04701902021580822
ACH-000025,-0.028853707508610806
ACH-000028,-0.01005953727956291
ACH-000030,0.05677828995167709
ACH-000035,0.056563131790501285
ACH-000036,0.08123070878756931
ACH-000037,-0.11139590264572663
ACH-000039,0.031645108353342534
ACH-000040,0.003286797515784952
ACH-000041,0.010012673422984193
ACH-000042,-0.05499251603253687
ACH-000045,0.12421003897224142
ACH-000047,0.030065932614795905
ACH-000052,0.04038025708277096
ACH-000053,-0.0708242064941834
ACH-000054,-0.04590675841768566
ACH-000055,0.2548209776384444
ACH-000060,-0.0009211920217888519
ACH-000067,-0.10000238582161246
ACH-000070,-0.01919550876492413
ACH-000075,-0.11975941122050712
ACH-000078,-0.07261722121203057
ACH-000082,-0.03459736267314727
ACH-000085,0.005201619105738845
ACH-000086,0.004655259597455172
ACH-000087,0.08844904536321346
ACH-000092,0.03650344897353697
ACH-000095,-0.021736082708086742
ACH-000097,0.059411257847185636
ACH-000098,0.06169790887925039
ACH-000099,0.027059564265988982
ACH-000108,-0.004811666090760246
ACH-000113,0.0895341141681874
ACH-000116,-0.04367879796368356
ACH-000118,0.011441364754302644
ACH-000120,-0.03856991006315054
ACH-000123,0.05195422983019652
ACH-000127,0.0973752620809702
ACH-000128,0.15473897926110422
ACH-000132,0.027870002364662392
ACH-000133,-0.014767360018133687
ACH-000137,0.06978169260027625
ACH-000138,0.0049596140779429795
ACH-000142,0.09283641762778563
ACH-000143,-0.05491016435579709
ACH-000146,-0.026682735568905568
ACH-000148,-0.0039022207134058046
ACH-000150,0.07972222545697492
ACH-000152,0.03178936830550333
ACH-000153,0.006120193424270468
ACH-000159,-0.006579085819384366
ACH-000160,-0.11411053088852678
ACH-000163,0.12580696988773787
ACH-000167,-0.3630119352639842
ACH-000168,-0.09992045135273224
ACH-000169,0.12255979867450136
ACH-000178,0.030467110306854738
ACH-000183,0.10247516351585334
ACH-000188,0.039803659704653854
ACH-000189,0.11338883612280395
ACH-000190,-0.014402470666923253
ACH-000198,0.02560457800592781
ACH-000203,0.3421002098884864
ACH-000204,-0.07448822829769353
ACH-000206,0.12481646973524167
ACH-000207,0.031468768166937056
ACH-000208,0.07761709669726688
ACH-000210,0.06963189257079716
ACH-000211,0.028943934902814595
ACH-000215,0.08856624649024436
ACH-000221,0.17335715650011185
ACH-000222,0.09272301313567584
ACH-000223,0.01259515977066504
ACH-000226,0.06687744980060481
ACH-000227,0.04221132746915415
ACH-000228,0.0858699430929659
ACH-000231,-0.0644206104336493
ACH-000232,0.07086378332608351
ACH-000233,0.1543308490910218
ACH-000234,-0.022055964414081718
ACH-000235,0.04692668238568262
ACH-000237,0.047977709865607385
ACH-000238,-0.011726266486148128
ACH-000242,0.22355600773333972
ACH-000243,0.013575136812907136
ACH-000244,0.3418126033827119
ACH-000246,-0.053314995416708574
ACH-000248,-0.05265639040285953
ACH-000250,-0.005154382057753268
ACH-000251,0.12881219734004662
ACH-000252,0.3318382212556101
ACH-000253,-0.005033397409434458
ACH-000255,0.2047640955562705
ACH-000256,-0.008473794774129744
ACH-000257,-0.024933360784379625
ACH-000258,-0.01609471946610262
ACH-000259,-0.018067080069421815
ACH-000260,0.057175178961952386
ACH-000261,0.043480647887869775
ACH-000262,-0.051987970486958496
ACH-000263,0.11538390456926576
ACH-000264,-0.003149968770617103
ACH-000265,0.09457106996927622
ACH-000266,0.01610533762509709
ACH-000272,-0.02302467511025337
ACH-000274,-0.04964341785668879
ACH-000277,-0.20509668327665234
ACH-000278,0.0015487279787158535
ACH-000279,-0.02048596699243797
ACH-000280,0.07817315822768478
ACH-000281,0.22575333812845294
ACH-000288,-0.028204189900925464
ACH-000291,0.13746945344726874
ACH-000293,0.16898285770938215
ACH-000294,0.07432370440898216
ACH-000295,-0.0685617768185397
ACH-000296,-0.2010892753845735
ACH-000302,0.05241592479028665
ACH-000304,0.19155986796317195
ACH-000307,0.05448186852743199
ACH-000308,0.056532608239818
ACH-000310,-0.11510721286775527
ACH-000311,-0.0585272476144744
ACH-000312,-0.01505291428071587
ACH-000315,0.03807002997201851
ACH-000316,0.11330138052064435
ACH-000317,0.01841649336564001
ACH-000318,0.01848142751152307
ACH-000319,-0.08867828189968101
ACH-000320,0.0237667170165043
ACH-000322,-0.05189185034123619
ACH-000323,0.0011689733359968447
ACH-000324,-0.0278243992817768
ACH-000329,0.0453921632881139
ACH-000330,0.16018443756605133
ACH-000331,-0.09255714394003392
ACH-000332,-0.03093370325423501
ACH-000334,0.2345863333849253
ACH-000335,0.09160050842842846
ACH-000336,0.0510647773565676
ACH-000337,0.11314987671346573
ACH-000338,0.5863123507318411
ACH-000339,0.02626212665685643
ACH-000341,0.06310407654032765
ACH-000348,-0.06697102411504878
ACH-000350,0.024988286027834688
ACH-000352,0.022772274952832995
ACH-000356,0.1471094021299627
ACH-000361,-0.03275116405447559
ACH-000362,-0.05680387646370499
ACH-000363,0.004949782364317267
ACH-000364,0.005062142720580188
ACH-000365,-0.02333874707774224
ACH-000366,-0.0329005077196089
ACH-000368,0.19750366224397636
ACH-000374,0.0017779932399068857
ACH-000375,0.06562139436194417
ACH-000376,0.12086832935622842
ACH-000381,0.04055873204285408
ACH-000383,0.031186855709014437
ACH-000387,0.0731612335131191
ACH-000389,0.10474500029509153
ACH-000390,-0.061201837236110626
ACH-000393,0.0043643830462670695
ACH-000395,0.12310945347524545
ACH-000396,0.2468905082806445
ACH-000397,0.05672742131599269
ACH-000401,0.21078760177789888
ACH-000402,-0.05394615982448185
ACH-000403,0.06191101477533684
ACH-000404,-0.04772365855107873
ACH-000406,0.020836298899621467
ACH-000407,0.08427538807539245
ACH-000408,0.0357919285319965
ACH-000410,0.11202088110964813
ACH-000411,0.2723398968552142
ACH-000414,0.07649727654113858
ACH-000415,-0.06850781251040637
ACH-000416,-0.020712348506132336
ACH-000420,-0.0028552375997626805
ACH-000421,0.027070201630532247
ACH-000424,0.012330820047998448
ACH-000425,0.05377664464334416
ACH-000426,-0.13024020500662226
ACH-000427,-0.00040440909763872653
