,PGD (5226)
ACH-000215,-0.9180819221252072
ACH-000221,-0.7467191985738367
ACH-000222,-0.7150710764959218
ACH-000223,-0.6356878901842988
ACH-000226,-0.8679998323569723
ACH-000227,-0.5723091869583193
ACH-000228,-0.5020973426711909
ACH-000231,-0.6738931181145839
ACH-000232,-0.7428317683456741
ACH-000233,-1.0391992547217004
ACH-000234,-1.0451064169309523
ACH-000235,-1.1001266303171984
ACH-000237,-1.0248227531409286
ACH-000238,-0.4806964447829181
ACH-000242,-0.6632233167186141
ACH-000243,-1.0632712130609738
ACH-000244,-0.2958591944961946
ACH-000246,-0.5958693663939644
ACH-000248,-1.231484195519789
ACH-000250,-1.065044417106613
ACH-000251,-0.2778850602398746
ACH-000252,-0.7676831001258161
ACH-000253,-0.9037606299567718
ACH-000255,-0.9719110006788684
ACH-000256,-0.7783843093262942
ACH-000257,-1.1710778200528404
ACH-000258,-0.8414828609231833
ACH-000259,-0.7405370641244415
ACH-000260,-1.1018108770117103
ACH-000261,-0.8301211369998921
ACH-000262,-0.959783464593404
ACH-000263,-0.4600503440941111
ACH-000264,-0.4348466636625104
ACH-000265,-0.7953450130875884
ACH-000266,-0.3966343369192503
ACH-000272,-0.8434706636169278
ACH-000274,-1.146410501853762
ACH-000277,-0.9825875731200544
ACH-000278,-1.0701537402744072
ACH-000279,-1.0593935961451986
ACH-000280,-0.8356096862187242
ACH-000281,-1.0831903358694372
ACH-000288,-0.8142022980657131
ACH-000291,-0.2519480657021068
ACH-000293,-0.4910488022900249
ACH-000294,-0.7284610599600961
ACH-000295,-1.0766558583038621
ACH-000296,-0.8698318508516436
ACH-000302,-0.8488911021905533
ACH-000304,-0.7168766232306745
ACH-000307,-0.8933201599912152
ACH-000308,-0.3138831888750965
ACH-000310,-0.5140043653406544
ACH-000311,-0.8738172102304836
ACH-000312,-0.8703481879602012
ACH-000315,-1.245803225850928
ACH-000316,-0.8214008292656588
ACH-000317,-1.3776213451745922
ACH-000318,-0.862068183420572
ACH-000319,-0.8047122212203031
ACH-000320,-0.8462946095570715
ACH-000322,-0.6629214056283158
ACH-000323,-0.6388691382522222
ACH-000324,-0.8009913879630656
ACH-000329,-1.0969353941291329
ACH-000330,-1.0567098230421224
ACH-000331,-0.6571514846183776
ACH-000332,-0.528785424727337
ACH-000334,-1.22432788254597
ACH-000335,-1.0564175019420774
ACH-000336,-0.9731363799406709
ACH-000337,-1.2644261814216322
ACH-000338,-1.2283902338569062
ACH-000339,-1.0590643243001996
ACH-000341,-0.8600771685661635
ACH-000348,-0.4935757141706684
ACH-000350,-0.5357131772582485
ACH-000352,-1.0374470866041918
ACH-000356,-0.8145156296424836
ACH-000361,-0.6635287455095474
ACH-000362,-1.0385620394564767
ACH-000363,-0.8058332868105452
ACH-000364,-0.5077636564455894
ACH-000365,-0.966975121302858
ACH-000366,-0.9407969120931678
ACH-000368,-0.7084766521691385
ACH-000374,-0.6347493219093212
ACH-000375,-0.8232684200028423
ACH-000376,-1.0642741856991302
ACH-000381,-1.1521323275550952
ACH-000383,-1.228046114760904
ACH-000387,-1.1443971161408628
ACH-000389,-0.8734546310050482
ACH-000390,-1.092766915751863
ACH-000393,-0.4278265077353109
ACH-000395,-0.8110885910153347
ACH-000396,-1.1654258651691682
ACH-000397,-0.9281351433995384
ACH-000401,-1.2846304046950259
ACH-000402,-0.8821368340832095
ACH-000403,-0.7510115368979359
ACH-000404,-0.8794240919397684
ACH-000406,-1.150269149579345
ACH-000407,-0.6656539162340108
ACH-000408,-1.0210953082858716
ACH-000410,-0.6007838275007127
ACH-000411,-0.8556147137081876
ACH-000414,-0.6555205162085209
ACH-000415,-0.7081870535232128
ACH-000416,-0.9424421410862384
ACH-000420,-0.5904482007608597
ACH-000421,-0.8673600885953641
ACH-000424,-0.8549900599295799
ACH-000425,-0.5596137385962376
ACH-000426,-1.4352517592655087
ACH-000427,-0.21966872672396984
ACH-000433,-0.6032772821090036
ACH-000435,-1.1888416122120251
ACH-000436,-0.7851114339523982
ACH-000444,-0.7583174202999835
ACH-000445,-0.8369224903209074
ACH-000448,-0.5645808361048903
ACH-000450,-0.9103160856894982
ACH-000452,-0.6275736945789875
ACH-000454,-1.3156683355368488
ACH-000458,-1.2072231993331364
ACH-000459,-1.1686922957957429
ACH-000460,-1.0629741257088758
ACH-000461,-0.4920027946319144
ACH-000463,-0.546430875723961
ACH-000464,-0.6176112689325525
ACH-000466,-0.5932433822237902
ACH-000467,-0.5760553709989303
ACH-000468,-0.8661857476293798
ACH-000469,-0.491152431441648
ACH-000470,-0.5965068253246848
ACH-000471,-0.9257528892626457
ACH-000472,-0.6656570826315336
ACH-000473,-0.214955584141492
ACH-000475,-0.7618068213133601
ACH-000476,-0.6105457656379552
ACH-000477,-0.8656175165915435
ACH-000479,-0.4229262948295331
ACH-000480,-0.5096800829045534
ACH-000481,-1.1142509132896854
ACH-000483,-0.6211458941650674
ACH-000484,-0.9908026495168428
ACH-000485,-0.9545205581431696
ACH-000486,-0.9990522417080768
ACH-000487,-0.9387657113132648
ACH-000488,-0.8042417811536201
ACH-000490,-0.4710757471801077
ACH-000491,-0.6802326223631447
ACH-000495,-0.8960484642683587
ACH-000496,-1.1524907804419888
ACH-000499,-0.6387969642535277
ACH-000500,-0.927044814366892
ACH-000502,-0.7199040666447479
ACH-000503,-1.1348886605841564
ACH-000505,-0.6449192302566369
ACH-000507,-0.8768597764289578
ACH-000510,-0.910921104776965
ACH-000511,-1.1869093944262628
ACH-000512,-0.8809411856513701
ACH-000516,-0.3073310257544826
ACH-000517,-1.2065632993225026
ACH-000518,-0.5171430951020745
ACH-000520,-1.0120958463615997
ACH-000521,-0.8235427523026035
ACH-000522,-1.2099998905839675
ACH-000524,-0.5319341283006391
ACH-000527,-0.3079995026351494
ACH-000528,-0.7071785117020358
ACH-000537,-1.0754235683071165
ACH-000541,-0.9824883778404059
ACH-000542,-0.7697383810990254
ACH-000544,-0.7792006967686792
ACH-000545,-0.7133879469139152
ACH-000547,-0.3393220138481341
ACH-000548,-1.0975280765231794
ACH-000549,-1.0127437359633351
ACH-000550,-1.1854201225077947
ACH-000552,-0.6459504684750399
ACH-000556,-0.8907946837616356
ACH-000557,-0.7968793488067156
ACH-000569,-0.5329604374188668
ACH-000570,-0.6188025473945813
ACH-000571,-1.1900933087637966
ACH-000573,-0.923378801623053
ACH-000576,-0.9811822469572988
ACH-000579,-1.1744290717059498
ACH-000580,-1.3222322021236903
ACH-000584,-1.0423237238605574
ACH-000585,-0.9401728719414943
ACH-000588,-0.8705476604042375
ACH-000589,-0.7516364276004743
ACH-000591,-0.902411428704366
ACH-000593,-0.5468785188635441
ACH-000600,-0.18623357198156515
ACH-000601,-0.8296056275534047
ACH-000605,-0.757498788541183
ACH-000606,-0.4174461222249665
ACH-000608,-0.8626934689217569
ACH-000614,-1.1535058454324227
ACH-000616,-0.8690243450676508
ACH-000618,-1.0690561043187046
ACH-000619,-1.0304990992419976
ACH-000620,-0.9327526718790609
ACH-000621,-0.5107280917931546
ACH-000622,-0.572350547373673
ACH-000623,-0.6642213835773729
ACH-000624,-0.8712223094371553
ACH-000627,-1.0914818625902456
ACH-000630,-0.7841196881552513
ACH-000631,-1.201097420113758
ACH-000632,-1.377003754881384
ACH-000633,-0.7573972658961551
ACH-000637,-0.5098582457859868
ACH-000638,-0.9229784784468787
ACH-000646,-0.524402178842837
ACH-000647,-0.7452382711186596
ACH-000648,-1.5369863638881152
ACH-000649,-1.1660430181368702
ACH-000651,-0.6940938384880023
ACH-000652,-1.104404004016232
ACH-000653,-1.1038284904213311
ACH-000657,-0.26639796296952084
ACH-000658,-1.0949636026278005
ACH-000661,-1.290546342740308
ACH-000662,-0.8385312538795019
ACH-000663,-0.7257434227303523
ACH-000665,-1.2726963976899708
ACH-000671,-0.20621754793270114
ACH-000672,-0.8484754235331531
ACH-000673,-0.4509289877976769
ACH-000676,-1.210002595241798
ACH-000677,-0.7284992554755755
ACH-000681,-1.0809151534273689
ACH-000683,-0.7105348078149629
ACH-000684,-0.9354507502950654
ACH-000688,-0.5012593154293412
ACH-000693,-1.1567051686677456
ACH-000694,-1.0571605728066122
ACH-000695,-0.9546802964834116
ACH-000696,-0.8733071295495985
ACH-000697,-1.2181757978553034
ACH-000699,-1.0580216696124043
ACH-000701,-0.9483534500184314
ACH-000706,-1.0095383702513872
ACH-000711,-1.0593608395692664
ACH-000713,-1.159120498402728
ACH-000714,-0.8031093107832724
ACH-000718,-0.5504576472396164
ACH-000720,-0.6051398690490224
ACH-000721,-1.0133243441069393
ACH-000724,-0.4418523838310884
ACH-000725,-0.9708179097954892
ACH-000732,-0.8052521888577281
ACH-000734,-1.0301381559753997
ACH-000735,-0.8339009692353138
ACH-000736,-0.9615999420773452
ACH-000738,-0.33538431922499234
ACH-000746,-0.7361962943103014
ACH-000747,-0.749429337965264
ACH-000748,-0.6275744480342582
ACH-000753,-0.978741835515058
ACH-000756,-0.3215226557883233
ACH-000757,-0.6024984843835225
ACH-000758,-1.0636245682984178
ACH-000760,-0.7807138666436482
ACH-000762,-0.6942671941217772
ACH-000763,-0.7347104355467997
ACH-000764,-1.0901072961274825
ACH-000765,-1.3544806423433997
ACH-000766,-0.6785591226597422
ACH-000767,-1.1859962231875658
ACH-000768,-1.1310707103234914
ACH-000769,-0.9143408070856066
ACH-000770,-0.6126125977481346
ACH-000771,-0.5459362526243001
ACH-000773,-0.7310075116737432
ACH-000776,-1.076470260435163
ACH-000777,-1.1183884960166792
ACH-000778,-0.7968215870634325
ACH-000781,-0.9852441939836468
ACH-000782,-0.9778422156605898
ACH-000783,-0.9198458407423364
ACH-000784,-0.6453584723885666
ACH-000785,-1.1955879265938587
ACH-000787,-1.1546182727072078
ACH-000788,-1.0530824579079057
ACH-000791,-0.999462248521804
ACH-000792,-1.2364795105155943
ACH-000794,-0.8419525574086575
ACH-000796,-0.4882503373262849
ACH-000798,-0.5025163393783091
ACH-000799,-0.7922214990711516
ACH-000800,-1.1055719133920572
ACH-000802,-0.9236877945101559
ACH-000804,-1.1211522416880142
ACH-000805,-0.7660507270455791
ACH-000809,-0.7291851334000622
ACH-000810,-1.01676907936094
ACH-000811,-0.6746141375489351
ACH-000817,-0.8692937213735131
ACH-000819,-0.9997583849605596
ACH-000820,-1.1224041642769491
ACH-000821,-0.9871655598638612
ACH-000822,-1.1391483443423018
ACH-000823,-0.8819024502423378
ACH-000824,-0.3319724750818293
ACH-000827,-0.9907750174260036
ACH-000829,-0.876893201134516
ACH-000831,-0.5977850733396874
ACH-000832,-0.7287763302014877
ACH-000833,-1.1473710539975144
ACH-000834,-0.5663250053689844
ACH-000835,-1.2961310557537469
ACH-000836,-0.6858442141599029
ACH-000837,-1.1708763836787572
ACH-000838,-0.9119867930240828
ACH-000839,-0.4464647653048525
ACH-000840,-0.7693847508585459
ACH-000841,-0.973342956633272
ACH-000843,-1.4655776702905663
ACH-000846,-0.9432906857103264
ACH-000847,-0.9422606935955896
ACH-000848,-0.7762009112496304
ACH-000849,-0.8655393149757912
ACH-000851,-1.1542306324305958
ACH-000855,-0.9846836106222756
ACH-000856,-0.8056252576585521
ACH-000858,-0.4664044136839965
ACH-000859,-0.8329493640100328
ACH-000861,-0.8197317383384443
ACH-000862,-0.4977017926386218
ACH-000865,-0.4270129379446049
ACH-000866,-0.7081901432121109
ACH-000867,-0.7276611531583389
ACH-000869,-0.8242057615481523
ACH-000872,-1.1413792303633208
ACH-000873,-0.8776844539880768
ACH-000876,-0.7371465559773562
ACH-000878,-0.8829924298210199
ACH-000880,-0.9720896025029953
ACH-000881,-0.995385320335576
ACH-000882,-1.0201804232430391
ACH-000884,-1.0138507332299849
ACH-000885,-0.3722401530460223
ACH-000887,-0.8441554559391202
ACH-000889,-0.9691895590933496
ACH-000896,-1.318301673194879
ACH-000898,-0.7715120424899521
ACH-000900,-0.8177147108863191
ACH-000901,-0.4844354964534788
ACH-000905,-0.5102526034830455
ACH-000906,-1.066052352796624
ACH-000907,-0.4791968671257766
ACH-000910,-0.9861434558315963
ACH-000911,-0.9002991148132266
ACH-000912,-0.8871234067066327
ACH-000913,-0.8091485484716245
ACH-000915,-1.0304772139297054
ACH-000916,-1.5741105358295802
ACH-000917,-1.0615969173277822
ACH-000920,-0.8003318461040306
ACH-000921,-0.8677206435515181
ACH-000924,-1.031100454725821
ACH-000926,-1.0094552257366216
ACH-000928,-0.3680958843528578
ACH-000929,-1.0552297716305596
ACH-000932,-0.941961905927962
ACH-000935,-0.9635107526104494
ACH-000936,-1.0953867738571348
ACH-000937,-0.960388235462048
ACH-000938,-0.9597191837139972
ACH-000939,-0.4667434097820277
ACH-000941,-0.7264303085266087
ACH-000943,-1.0014599669712012
ACH-000946,-0.7787411721023891
ACH-000947,-0.720165650783318
ACH-000948,-0.3647625008340785
ACH-000950,-0.8512547556844949
ACH-000953,-0.8519903698660712
ACH-000954,-0.8056730412531379
ACH-000957,-0.7302143529225447
ACH-000958,-0.5327337569958738
ACH-000960,-0.7879253771528579
ACH-000963,-0.5093678992978841
ACH-000968,-0.6521398282261938
ACH-000969,-0.4181703079888332
ACH-000972,-0.3876122949782427
ACH-000973,-0.7317438111750542
ACH-000974,-0.6196923841030559
ACH-000978,-0.9462513927242769
ACH-000984,-0.6240558826327154
ACH-000986,-0.8666980500710558
ACH-000988,-1.0470785924970318
ACH-000993,-0.5008687278214792
ACH-000994,-0.6449676478182803
ACH-000996,-0.5469432845691112
ACH-001001,-0.07797893728131831
ACH-001020,-0.8197050737923567
ACH-001028,-0.7019572683064307
ACH-001031,-0.5482830447028074
ACH-001038,-0.8098185213284899
ACH-001048,-0.931190810672287
ACH-001050,-1.06636768659962
ACH-001053,-1.0350666690207508
ACH-001054,-1.0284837000440417
ACH-001061,-1.0060182258370345
ACH-001067,-0.6359695974864039
ACH-001075,-0.7662722949059134
ACH-001096,-0.5349188261119412
ACH-001111,-0.7122962151383408
ACH-001119,-0.6888328537345094
ACH-001128,-0.4973674036553186
ACH-001134,-0.7918310726786744
ACH-001151,-0.7901234041808672
ACH-001163,-1.2111842464817093
ACH-001164,-0.8919299767648056
ACH-001183,-0.1829282014423497
ACH-001192,-0.7468598223229256
ACH-001193,-0.8894010109908308
ACH-001196,-1.1194373202790735
ACH-001197,-0.8485071545103026
ACH-001205,-0.6606631777758809
ACH-001211,-0.5890173392141094
ACH-001212,-0.6219536829768492
ACH-001228,-0.23380780725617306
ACH-001232,-0.7114337018456952
ACH-001239,-0.8812752080277065
ACH-001270,-1.0421742207538174
ACH-001274,-0.8899474903622909
ACH-001275,-1.1567300620576608
ACH-001277,-0.5408362522458616
ACH-001278,-1.0056078681220937
ACH-001280,-0.4983795260934673
ACH-001283,-0.8900015249606466
ACH-001289,-0.687192011553157
ACH-001300,-0.8070126927715753
ACH-001301,-0.7981751300578539
ACH-001302,-1.121230515768987
ACH-001306,-0.8803842103613836
ACH-001318,-0.8183558598941496
ACH-001322,-0.8224793904135796
ACH-001328,-0.8288952984374455
ACH-001332,-0.8572037399715215
ACH-001336,-0.6840302035192231
ACH-001346,-0.476806207413387
ACH-001353,-0.7650849416866454
ACH-001354,-1.433238943478322
ACH-001367,-0.9349256036415328
ACH-001368,-0.976172637755812
ACH-001374,-0.4830589881176314
ACH-001377,-0.4573023463238268
ACH-001380,-1.1721830063266134
ACH-001391,-0.7352466334445892
ACH-001408,-1.0433131353935865
ACH-001430,-0.6791148476846143
ACH-001431,-0.9477475051626272
ACH-001450,-1.0097705322792685
ACH-001496,-0.991553436509953
ACH-001500,-1.040921021617818
ACH-001523,-1.0609209394542642
ACH-001532,-0.6240368597166505
ACH-001550,-0.9333082886921421
ACH-001552,-0.3871859708368762
ACH-001554,-0.8184082351718097
ACH-001654,-0.7170118418619243
ACH-001735,-0.8129789888191797
ACH-001736,-0.8660740414744441
ACH-001737,-0.4390432251969022
ACH-001740,-1.078386070937247
ACH-001745,-1.1012154894087969
ACH-001765,-1.0336079722724243
