,KIF18B (146909)
ACH-000004,-0.33942688254380826
ACH-000005,-0.6247801561910195
ACH-000007,-0.20065048735007676
ACH-000009,-0.6569553997566473
ACH-000011,-0.9531355184515978
ACH-000012,-0.2311333305303683
ACH-000013,-0.2670790679002145
ACH-000014,-0.8546215110535543
ACH-000015,-0.3472670361650429
ACH-000017,-0.32430831260353715
ACH-000018,-0.3874074192268465
ACH-000019,-0.439349292520964
ACH-000021,-0.378848289314114
ACH-000022,-0.517305347379308
ACH-000025,-0.3429914683916769
ACH-000028,-0.5608378521283023
ACH-000030,-0.30654275112121965
ACH-000035,-0.4769519521123236
ACH-000036,-0.7304090045456179
ACH-000037,-0.8891402982389451
ACH-000039,-0.4220219167200481
ACH-000040,-0.7885349087290953
ACH-000041,-0.3661460077333236
ACH-000042,-0.4993034327081246
ACH-000045,-0.5353277505488366
ACH-000047,-0.34133124016379995
ACH-000052,-0.15349310346410402
ACH-000053,-0.21711240625833564
ACH-000054,-0.8689287217121231
ACH-000055,-0.4908156783004762
ACH-000060,-0.2592808742025604
ACH-000067,-0.3999832599428377
ACH-000070,-0.09269596636301823
ACH-000075,-0.7133722504252987
ACH-000078,-0.36094398477186607
ACH-000082,-0.4963340808916657
ACH-000085,-0.16774092816504338
ACH-000086,-1.0320243324628788
ACH-000087,-0.17633583489801427
ACH-000092,-0.2532207126578437
ACH-000095,-0.7324402236091913
ACH-000097,-0.6777825203186405
ACH-000098,-0.4279423305868321
ACH-000099,-0.22240589220612655
ACH-000108,-0.5132483565206284
ACH-000113,-0.18929679000930555
ACH-000116,-0.3453972679130072
ACH-000118,-0.2426671479036918
ACH-000120,-1.159894993896663
ACH-000123,-0.6716380076751056
ACH-000127,-0.3111918246052861
ACH-000128,-0.3158380032060641
ACH-000132,-0.2981135800272443
ACH-000133,-0.6265770881290029
ACH-000137,-0.3196438466272351
ACH-000138,-0.4799867978044134
ACH-000142,-0.2909565750469832
ACH-000143,-0.2394607258532647
ACH-000146,-0.5240241584280302
ACH-000148,-0.4606449834820453
ACH-000150,-0.2609142626337139
ACH-000152,-0.5935131566303435
ACH-000153,-0.6187616948659358
ACH-000159,-0.9852262058170144
ACH-000160,-0.5517188727792863
ACH-000163,-0.8918601338217333
ACH-000167,-0.3493434111178049
ACH-000168,-0.3653131798959928
ACH-000169,-0.4014127910407327
ACH-000178,-0.7171686921961073
ACH-000183,-0.3986591165276967
ACH-000188,-0.2386040530238724
ACH-000189,-0.7931131136622056
ACH-000190,-0.31557062537195946
ACH-000198,-0.5432370871290465
ACH-000203,0.08401503646788654
ACH-000204,-0.7730018581043534
ACH-000206,-0.8429543303254475
ACH-000207,-0.25752715809379995
ACH-000208,-0.6751804239405211
ACH-000210,-0.6353484587058671
ACH-000211,-0.564927491165916
ACH-000215,-0.4079082078554656
ACH-000221,-0.21500544615468906
ACH-000222,-0.34900776356716673
ACH-000223,-0.3731872121266489
ACH-000226,-0.3351479709369151
ACH-000227,-0.4458968812414383
ACH-000228,-0.9747298709097164
ACH-000231,-0.3868280141528891
ACH-000232,-0.32561159102552856
ACH-000233,-0.13917701231682447
ACH-000234,-1.1101740198955763
ACH-000235,-0.6408450399984503
ACH-000237,-0.8775358362389638
ACH-000238,-0.7277296072939795
ACH-000242,-0.009457712667729896
ACH-000243,-0.4985039194955693
ACH-000244,-1.046061167310875
ACH-000246,-0.2652206429882472
ACH-000248,-0.5260479943709154
ACH-000250,-1.1463730953543052
ACH-000251,-0.0708685620352556
ACH-000252,-0.29571391729484736
ACH-000253,-0.1876822096806915
ACH-000255,-0.7332545990444754
ACH-000256,-0.32243742099503564
ACH-000257,-0.2787626018976486
ACH-000258,-0.6475567966060067
ACH-000259,-0.21615395151585406
ACH-000260,-0.07873045501231597
ACH-000261,-0.3052360988177201
ACH-000262,-1.1914074464417146
ACH-000263,-0.2117971580206444
ACH-000264,-0.42314695145824177
ACH-000265,-0.35113457743774223
ACH-000266,-0.33543805968888885
ACH-000272,-0.22154199286404996
ACH-000274,-0.3435683778038677
ACH-000277,-0.24762839498024156
ACH-000278,-0.3473940185344581
ACH-000279,-0.23881249091952705
ACH-000280,-0.5404497583822762
ACH-000281,-0.4196886657619992
ACH-000288,-0.7946926528550153
ACH-000291,-0.15323917246796304
ACH-000293,-0.2686273624179433
ACH-000294,-0.3427874474833619
ACH-000295,-0.4681600772036201
ACH-000296,-0.3793054636649884
ACH-000302,-0.7667366042691091
ACH-000304,-0.33971858200362
ACH-000307,-0.31966291582024703
ACH-000308,-0.2607497444921221
ACH-000310,-0.3944842329229639
ACH-000311,-0.3780273046788137
ACH-000312,-0.4153598169266601
ACH-000315,-0.2992096594802379
ACH-000316,-0.4624914487772805
ACH-000317,-0.3708089853363657
ACH-000318,-0.3831350271396503
