,TCTN2 (79867)
ACH-000004,0.13608691742790024
ACH-000005,-0.05636922628515925
ACH-000007,-0.09424321535432784
ACH-000009,-0.11445253457433127
ACH-000011,0.21121183388571635
ACH-000012,-0.00753369847293386
ACH-000013,-0.055217396941219785
ACH-000014,-0.10490068238699254
ACH-000015,0.032097180190136736
ACH-000017,-0.0426576262365072
ACH-000018,0.026130875662178858
ACH-000019,-0.1923952413095184
ACH-000021,-0.05220119325268405
ACH-000022,0.11544882875099405
ACH-000025,-0.10946323580219006
ACH-000028,0.17028046611651582
ACH-000030,-0.002648788159106576
ACH-000035,0.05273976476317089
ACH-000036,0.04889663577057151
ACH-000037,-0.060874127608223624
ACH-000039,0.020094662862539317
ACH-000040,-0.13792293511888656
ACH-000041,-0.0626948439811784
ACH-000042,0.008107910109480606
ACH-000045,-0.02265823470685456
ACH-000047,0.07354517899566658
ACH-000052,-0.20738104585183625
ACH-000053,0.04194453677225938
ACH-000054,-0.028934797991521162
ACH-000055,-0.12816775818532072
ACH-000060,0.1992780483005068
ACH-000067,0.05051473683524922
ACH-000070,-0.039863528513863024
ACH-000075,-0.1534317210982407
ACH-000078,0.02594731319145736
ACH-000082,-0.08064723481948244
ACH-000085,0.02193593544985057
ACH-000086,-0.1311028986812479
ACH-000087,-0.10490453607426632
ACH-000092,0.023206910131063692
ACH-000095,0.02447374068902628
ACH-000097,-0.0422708604802442
ACH-000098,0.032261743981275834
ACH-000099,0.00906453957406725
ACH-000108,-0.017406586067045003
ACH-000113,-0.06641424900370681
ACH-000116,-0.013453822731719026
ACH-000118,-0.1838618712712553
ACH-000120,0.025223545067726613
ACH-000123,-0.09363343931506307
ACH-000127,-0.014783303881452953
ACH-000128,-0.0021049255453163547
ACH-000132,0.02035762482938008
ACH-000133,-0.05998351357206341
ACH-000137,-0.020239808055862854
ACH-000138,0.004792210592957757
ACH-000142,-0.15761582907399385
ACH-000143,0.1040377218154304
ACH-000146,-0.06876800760108848
ACH-000148,-0.03557534479035845
ACH-000150,-0.169652811803958
ACH-000152,-0.25082022254049685
ACH-000153,0.1959900212263271
ACH-000159,0.03597352257876402
ACH-000160,-0.19814496832581646
ACH-000163,-0.07439109001256243
ACH-000167,0.10272996181101036
ACH-000168,0.05719816159419035
ACH-000169,-0.1554619614982564
ACH-000178,-0.010908937616867679
ACH-000183,0.127824721919741
ACH-000188,-0.032150190691809424
ACH-000189,-0.11753798032873165
ACH-000190,-0.2867418788190702
ACH-000198,-0.07156172149174828
ACH-000203,0.05929808866895004
ACH-000204,-0.008520652424984706
ACH-000206,-0.0810343232735189
ACH-000207,-0.0015861295541844864
ACH-000208,0.0688204904201851
ACH-000210,0.008686664553414937
ACH-000211,0.015774286846342654
ACH-000215,0.03337362546313963
ACH-000221,-0.05349201471014392
ACH-000222,-0.304730202221149
ACH-000223,-0.034527140655952915
ACH-000226,-0.012631568824168072
ACH-000227,-0.2473548105341289
ACH-000228,-0.06205661414869604
ACH-000231,-0.046064246947263694
ACH-000232,0.009057500928556964
ACH-000233,-0.008638982744710364
ACH-000234,-0.05133543003137295
ACH-000235,-0.08563842281488783
ACH-000237,-0.19057769323952653
ACH-000238,-0.1506804103980286
ACH-000242,0.01922005821359761
ACH-000243,0.045834994016261316
ACH-000244,0.017145957633461818
ACH-000246,-0.018318139434654438
ACH-000248,0.0782195539776303
ACH-000250,0.011447545827711113
ACH-000251,0.2833515846113745
ACH-000252,0.21951413502118347
ACH-000253,-0.09392055114683832
ACH-000255,-0.013856635765843846
ACH-000256,-0.11716916299657022
ACH-000257,-0.10833741325640804
ACH-000258,0.1153648097221034
ACH-000259,-0.034781738217850786
ACH-000260,0.011190351872682256
ACH-000261,-0.06211194663290755
ACH-000262,0.23704932596898104
ACH-000263,-0.2599062104702666
ACH-000264,0.040569037636489697
ACH-000265,0.05220095684258018
ACH-000266,-0.03916689115764819
ACH-000272,0.05443618016604368
ACH-000274,-0.10552885596436566
ACH-000277,-0.05414179760536387
ACH-000278,-0.17218743876894946
ACH-000279,-0.0461130298131452
ACH-000280,-0.0030651308503894
ACH-000281,-0.1951109114750772
ACH-000288,-0.11306920470699927
ACH-000291,-0.08661928523501616
ACH-000293,0.019216311209306284
ACH-000294,0.0011370834933643204
ACH-000295,0.06916061927613583
ACH-000296,0.060933048079254114
ACH-000302,0.09401411928530297
ACH-000304,-0.12068727433140435
ACH-000307,0.03984113106576873
ACH-000308,0.008454501517532001
ACH-000310,-0.03331550171726698
ACH-000311,-0.05221775014555505
ACH-000312,-0.04293852335896403
ACH-000315,-0.045878734703840233
ACH-000316,-0.03414438913250424
ACH-000317,0.100194993369034
ACH-000318,0.11324989089559225
ACH-000319,0.1046643569301789
ACH-000320,0.017138729843243952
ACH-000322,-0.02891910702720902
ACH-000323,0.033287184426447375
ACH-000324,-0.014321861790215431
ACH-000329,-0.024567790153781903
ACH-000330,-0.06641386793227312
ACH-000331,-0.06625872731065735
ACH-000332,-0.06021597737286006
ACH-000334,-0.3889499677716948
ACH-000335,0.0011521965510011749
ACH-000336,0.08590468607768667
ACH-000337,0.10280731867292976
ACH-000338,0.27125029840430026
ACH-000339,0.046395932490099816
ACH-000341,-0.016889681101490056
ACH-000348,-0.09425850864148587
ACH-000350,0.023066103294909338
ACH-000352,0.05019682863772605
ACH-000356,0.18938999171708268
ACH-000361,0.1476148438480365
ACH-000362,0.06790866600902364
ACH-000363,-0.12042276894838068
ACH-000364,-0.03620869453858641
ACH-000365,-0.10390848615394156
ACH-000366,-0.047317422910122114
ACH-000368,-0.07759979417688441
ACH-000374,-0.12476735393134145
ACH-000375,-0.08604326699486953
ACH-000376,0.04276337734289022
ACH-000381,-0.04875128860871244
ACH-000383,-0.032959351219546136
ACH-000387,-0.019518391384357608
ACH-000389,0.0489626028523568
ACH-000390,-0.11885006843779365
ACH-000393,-0.03270639688067848
ACH-000395,0.05021151493810285
ACH-000396,0.08226888967870058
ACH-000397,-0.03660640453861425
ACH-000401,-0.35901382416335514
ACH-000402,-0.2611612841656422
ACH-000403,-0.13444298070427024
ACH-000404,0.1606722695232572
ACH-000406,0.030568851150720423
