,RAD51B (5890)
ACH-000311,-0.07526876391306889
ACH-000312,0.01046211929799827
ACH-000315,-0.005046015802485592
ACH-000316,-0.17708846392437022
ACH-000317,-0.2483035072560979
ACH-000318,-0.054594369115185365
ACH-000319,-0.29150283289567835
ACH-000320,-0.11341876128277208
ACH-000322,-0.2001684331022605
ACH-000323,-0.3201581911365799
ACH-000324,-0.1054829529957356
ACH-000329,-0.11790229358234534
ACH-000330,0.005843226772769892
ACH-000331,0.07692808356340994
ACH-000332,-0.05308483319823737
ACH-000334,-0.20664042704153804
ACH-000335,-0.04475560255095057
ACH-000336,-0.28804498446389865
ACH-000337,-0.3209401180616378
ACH-000338,-0.7234376830453187
ACH-000339,-0.221161553870087
ACH-000341,-0.2873099029161004
ACH-000348,-0.2634790319917466
ACH-000350,0.003811918395398515
ACH-000352,-0.052149769944906485
ACH-000356,0.15059735314735
ACH-000361,-0.589109748078337
ACH-000362,-0.028990706040764317
ACH-000363,-0.3233035124025517
ACH-000364,-0.2523851837244218
ACH-000365,0.10317214236545323
ACH-000366,0.0836026467288976
ACH-000368,-0.1909894572764116
ACH-000374,-0.3194462895183494
ACH-000375,-0.33241544715862265
ACH-000376,-0.19085947164544026
ACH-000381,-0.3809758107858274
ACH-000383,-0.1926519653973485
ACH-000387,-0.06679330077760844
ACH-000389,-0.20323317356002335
ACH-000390,-0.057878506095385036
ACH-000393,-0.19865579313449366
ACH-000395,-0.08704166831117338
ACH-000396,-0.16923845292008308
ACH-000397,-0.3259603738587537
ACH-000401,-0.2458790396341509
ACH-000402,0.0008367094661997843
ACH-000403,-0.11390514456564507
ACH-000404,-0.07171689505206075
ACH-000406,-0.011047714259745028
ACH-000407,-0.3084722050635686
ACH-000408,-0.06641514332935962
ACH-000410,-0.29742693778291185
ACH-000411,-0.11140495201741836
ACH-000414,-0.09325054193949953
ACH-000415,-0.3076030751082442
ACH-000416,-0.08442044565538293
ACH-000420,-0.10282408479729553
ACH-000421,0.02746094874811297
ACH-000424,-0.2763341486827606
ACH-000425,-0.1878127753460292
ACH-000426,0.05938284350236474
ACH-000427,-0.10224122764735806
ACH-000433,-0.20893130657876952
ACH-000435,0.028114910697277253
ACH-000436,-0.32270552054298385
ACH-000444,-0.22022201266887112
ACH-000445,-0.056503633301797675
ACH-000448,-0.083373074990161
ACH-000450,-0.13184434872954878
ACH-000452,-0.0375983753833183
ACH-000454,-0.07490033383352969
ACH-000458,-0.04304132607385512
ACH-000459,-0.15627464579178696
ACH-000460,-0.07404356659515511
ACH-000461,-0.01251907835460405
ACH-000463,-0.1444414974557863
ACH-000464,-0.15500593164110366
ACH-000466,0.11799400413798718
ACH-000467,-0.0018404560642227628
ACH-000468,0.06256823663421934
ACH-000469,-0.164682187813906
ACH-000470,-0.2549991506044616
ACH-000471,-0.2621335259571707
ACH-000472,-0.2165304042671313
ACH-000473,-0.2320459821420065
ACH-000475,-0.12144594302987675
ACH-000476,-0.18505979536461498
ACH-000477,-0.020687399577022637
ACH-000479,-0.02338897981934308
ACH-000480,-0.16353656162810656
ACH-000481,-0.1754615597734942
ACH-000483,-0.21317748075195
ACH-000484,-0.147076464306516
ACH-000485,-0.03818413294361527
ACH-000486,-0.10091559796056658
ACH-000487,-0.25360866108296376
ACH-000488,-0.1561722572798629
ACH-000490,-0.12543231014056766
ACH-000491,-0.15739338044237092
ACH-000495,-0.7209069042340965
ACH-000496,-0.12897477578132585
ACH-000499,-0.2605014975884955
ACH-000500,0.06829967905622521
ACH-000502,-0.0461860002218684
ACH-000503,-0.15117147936307754
ACH-000505,-0.10336313571164814
ACH-000507,-0.1033429745802358
ACH-000510,-0.09844756990168904
ACH-000511,-0.05340333395960359
ACH-000512,-0.3518736902817001
ACH-000516,-0.3135679061081323
ACH-000517,-0.1280514310753524
ACH-000518,0.014006856198605923
ACH-000520,-0.4220081597796196
ACH-000521,-0.015511676949750782
ACH-000522,-0.3989251873159109
ACH-000524,-0.12705290450526974
ACH-000527,-0.003524521589607318
ACH-000528,-0.5714847142906657
ACH-000537,-0.1825835303450378
ACH-000541,-0.2306040406063167
ACH-000542,-0.2794448758261339
ACH-000544,-0.26870412133834976
ACH-000545,-0.1504703631333907
ACH-000547,-0.1942985599692577
ACH-000548,-0.18630923396314686
ACH-000549,0.015927231974092706
ACH-000550,-0.25892626857355
ACH-000552,0.04433052748193273
ACH-000556,-0.06701255452471865
ACH-000557,-0.023811338727387426
ACH-000569,-0.1335604045176173
ACH-000570,-0.3194786794891357
ACH-000571,-0.21829681900681674
ACH-000573,-0.1282642701879958
ACH-000576,0.20193510625154448
ACH-000579,0.029484980801977718
ACH-000580,-0.23512620728556666
ACH-000584,-0.4559698711993972
ACH-000585,-0.10081580868446112
ACH-000588,-0.3010358208865328
ACH-000589,0.0009275894446974769
ACH-000591,-0.14987383456463876
ACH-000593,-0.06203546895497555
ACH-000600,-0.057356288031467376
ACH-000601,-0.02880066476475616
ACH-000605,-0.0098325390575713
ACH-000606,-0.09710144441817044
ACH-000608,-0.11601911735958913
ACH-000614,-0.08603860973756286
ACH-000616,-0.11337623442653083
ACH-000618,-0.03579827817907255
ACH-000619,-0.0637438955778458
ACH-000620,-0.11912117445099632
ACH-000621,-0.2328124143188245
ACH-000622,-0.07894648727070372
ACH-000623,-0.15888266520256347
ACH-000624,-0.12621036825278228
ACH-000627,-0.17122321907523774
ACH-000630,-0.30557877516582377
ACH-000631,-0.5685315057170339
ACH-000632,-0.11536148908793015
ACH-000633,-0.05283589592122656
ACH-000637,-0.2413509600127709
ACH-000638,-0.038996351374143735
ACH-000646,-0.009622100322402105
ACH-000647,-0.13052641235906112
ACH-000648,-0.33417524568237506
ACH-000649,-0.14212900861379674
ACH-000651,0.13616652484548608
ACH-000652,-0.059979375281414074
ACH-000653,-0.4182888301271184
ACH-000657,-0.2452189181097552
ACH-000658,-0.03839959140418056
ACH-000661,-0.19051212959708747
ACH-000662,-0.16100113857390452
ACH-000663,-0.22118178570658825
ACH-000665,-0.14885490410868585
ACH-000671,-0.11427970319462948
ACH-000672,-0.3220267802078472
ACH-000673,-0.10381953981440224
ACH-000676,0.0013611699037717705
ACH-000677,-0.2048025464575368
ACH-000681,-0.16453881888081814
ACH-000683,-0.04965604478367285
ACH-000684,-0.4510760417871393
ACH-000688,-0.2855033575602145
ACH-000693,-0.10135972185542687
ACH-000694,-0.12394278872050775
ACH-000695,-0.17051177733469738
ACH-000696,-0.3808365719652599
ACH-000697,-0.19830420694720266
ACH-000699,-0.20776120619562605
ACH-000701,-0.05304588356176354
ACH-000706,-0.14766047957886094
ACH-000711,-0.17693274672558698
ACH-000713,-0.2143610524058036
ACH-000714,-0.4673218684209187
ACH-000718,-0.5029828186075649
ACH-000720,-0.5212354556524994
ACH-000721,-0.15943217315922598
ACH-000724,0.045370362989051685
ACH-000725,-0.31421153949633296
ACH-000732,-0.3369454198737345
ACH-000734,-0.11459656250180257
ACH-000735,-0.14137632860575233
ACH-000736,0.10209535699706916
ACH-000738,-0.18022421820096995
ACH-000746,-0.11353202498529133
ACH-000747,0.03989606113888985
ACH-000748,-0.2596431146406436
ACH-000753,-0.07368552281003075
ACH-000756,-0.43734107912414544
ACH-000757,0.0401226535694767
ACH-000758,0.09299462806443147
ACH-000760,0.01576272736858407
ACH-000762,-0.1465923965958872
ACH-000763,-0.32706909591817124
ACH-000764,-0.23685779419207645
ACH-000765,-0.24667172504944404
ACH-000766,0.038553929766445734
ACH-000767,-0.139814205166211
ACH-000768,-0.34741022177389963
ACH-000769,-0.4605753943132209
ACH-000770,0.0829144065518395
ACH-000771,0.01104655779860621
ACH-000773,-0.1331203527640002
ACH-000776,-0.22802167422243136
ACH-000777,-0.4601244741771081
ACH-000778,-0.12179924150410985
ACH-000781,-0.2668192862306984
ACH-000782,0.06420377018788641
ACH-000783,0.03811384699916564
ACH-000784,-0.05860821750946212
ACH-000785,-0.11065177663516217
ACH-000787,-0.34978473385593106
ACH-000788,-0.3745567080555198
ACH-000791,-0.1105312859823848
ACH-000792,-0.28232247433841434
ACH-000794,-0.06744254506322436
ACH-000796,-0.22447462151025405
ACH-000798,-0.5041882055850959
ACH-000799,-0.1874229463252241
ACH-000800,-0.1732578663342064
ACH-000802,-0.12052087676184225
ACH-000804,-0.2011652503869132
ACH-000805,-0.4550066961771612
ACH-000809,-0.2299163012464725
ACH-000810,-0.08369312997563058
ACH-000811,-0.20796019349826567
ACH-000817,-0.3553920027281058
ACH-000819,-0.12061953645662317
ACH-000820,-0.19799182792961315
ACH-000821,-0.057273688138297925
ACH-000822,-0.1722130001334254
ACH-000823,-0.004192031102432077
ACH-000824,-0.04239761093266883
ACH-000827,-0.2525479627871164
ACH-000829,-0.5772201035634409
ACH-000831,-0.2511041988757822
ACH-000832,-0.028196740866073468
ACH-000833,-0.07087104629283347
ACH-000834,-0.2715569740824353
ACH-000835,-0.4113838732832417
ACH-000836,-0.4744457309820171
ACH-000837,-0.18065537187202868
ACH-000838,-0.16292126010806848
ACH-000839,-0.3216233926083549
ACH-000840,-0.036941995499232924
ACH-000841,-0.2968561067837959
ACH-000843,-0.16890534151163475
ACH-000846,0.120817610895488
ACH-000847,-0.27966634962418924
ACH-000848,-0.19363426691855512
ACH-000849,-0.38316386102836303
ACH-000851,-0.10616352898507682
ACH-000855,-0.29377780167284195
ACH-000856,-0.3473716776350758
ACH-000858,-0.11483181126646375
ACH-000859,-0.20675490395563287
ACH-000861,-0.09674873097110227
ACH-000862,-0.15832477829495334
ACH-000865,-0.13613630840712596
ACH-000866,-0.06752990012732331
ACH-000867,-0.08876033057894568
ACH-000869,-0.010706466259689604
ACH-000872,0.09403620505907226
ACH-000873,-0.3059042902645772
ACH-000876,-0.2669061807828993
ACH-000878,-0.3802716521405621
ACH-000880,-0.14987326920937524
ACH-000881,-0.06271549648987143
ACH-000882,-0.054761052379934685
ACH-000884,-0.22368335799269026
ACH-000885,-0.2796756956430351
ACH-000887,-0.07725458427813574
ACH-000889,-0.11820708082561232
ACH-000896,-0.09938740373209898
ACH-000898,-0.12842761671249228
ACH-000900,-0.4591835191308196
ACH-000901,-0.2103490174724344
ACH-000905,-0.2389009785462235
ACH-000906,-0.2945739009365214
ACH-000907,-0.4010298682941157
ACH-000910,-0.04502487744604428
ACH-000911,-0.2289144920248292
ACH-000912,-0.08885444047092693
ACH-000913,-0.27793134584881585
ACH-000915,-0.0028969791697696875
ACH-000916,-0.09312594848761636
ACH-000917,-0.14019161016328852
ACH-000920,0.06969196759443061
ACH-000921,-0.2754164481612783
ACH-000924,0.05494831383015057
ACH-000926,-0.17290130728831174
ACH-000928,-0.03092888158416155
ACH-000929,-0.14356913193858678
ACH-000932,-0.013108715315313086
ACH-000935,-0.31698561041502543
ACH-000936,-0.19682605029571865
ACH-000937,0.0636488863999149
ACH-000938,-0.3246484789528485
ACH-000939,-0.20984014292604447
ACH-000941,-0.2103931397108382
ACH-000943,-0.225217906666218
ACH-000946,-0.3614822196256233
ACH-000947,0.12426384869840584
ACH-000948,0.001277843609089669
ACH-000950,0.11828400522976378
ACH-000953,0.09181962008709052
ACH-000954,-0.2049758718261664
ACH-000957,-0.33220557697306924
ACH-000958,0.03349421769261946
ACH-000960,-0.07278786323702445
ACH-000963,-0.4953183172598536
ACH-000968,-0.13775575474912075
ACH-000969,-0.13372934410930107
ACH-000972,-0.2511522780218569
ACH-000973,-0.22101296904321027
ACH-000974,-0.0362300432730981
ACH-000978,-0.2087211465861115
ACH-000984,0.03880935232935928
ACH-000986,-0.19261724274286726
ACH-000988,-0.3271628134497049
ACH-000993,-0.3013541348456229
ACH-000994,-0.06579413432992846
ACH-000996,-0.11563124223676127
ACH-001001,-0.34310876881130103
ACH-001020,-0.11085592833418463
ACH-001028,-0.0753630366404206
ACH-001031,-0.14368095002329154
ACH-001038,-0.032790319272863765
ACH-001048,-0.2745957831240001
ACH-001050,-0.1833453997360206
ACH-001053,-0.22238851286589315
ACH-001054,-0.25296226181757664
ACH-001061,0.02784765128678799
ACH-001067,-0.3599907941051857
ACH-001075,-0.4091894443363239
ACH-001096,-0.10029648989220716
ACH-001111,-0.08718345235671121
ACH-001119,-0.11091057030235674
ACH-001128,-0.25537533380493205
ACH-001134,-0.16638492574686078
ACH-001151,-0.20106810964732272
ACH-001163,-0.11116035528527717
ACH-001164,-0.3446304455771441
ACH-001183,-0.09777333057176434
ACH-001192,-0.03700572401979815
ACH-001193,-0.2733761946256623
ACH-001196,-0.29355533829311925
ACH-001197,0.2547938152400576
ACH-001205,-0.31788259766490706
ACH-001211,-0.12771059439109553
ACH-001212,-0.08301984356988522
ACH-001228,-0.039607917731712086
ACH-001232,-0.09830236258128652
ACH-001239,-0.08146878683003361
ACH-001270,-0.2169312411116044
ACH-001274,-0.07719920630894568
ACH-001275,-0.4607151482693314
ACH-001277,-0.11039029484960346
ACH-001278,-0.13821529452214618
ACH-001280,-0.2656808396104675
ACH-001283,-0.2029757240235313
ACH-001289,-0.01687327332950976
ACH-001300,-0.025377877589360456
ACH-001301,0.10961678233708223
ACH-001302,-0.13100133084983906
ACH-001306,-0.030766984020906007
ACH-001318,-0.05214122384727615
ACH-001322,-0.3773816095781941
ACH-001328,-0.09513200807502542
ACH-001332,-0.006621002799217035
ACH-001336,-0.09159429303429527
ACH-001346,-0.08575201680174872
ACH-001353,-0.16797374264260548
ACH-001354,-0.4662061886296594
ACH-001367,-0.1624013186393682
ACH-001368,-0.3619779521509083
ACH-001374,-0.3492044610154916
ACH-001377,-0.08342780192144192
ACH-001380,-0.07208886308495605
ACH-001391,-0.043464454123684666
ACH-001408,-0.3202191372446672
ACH-001430,-0.2053097157699897
ACH-001431,-0.03616487288359256
ACH-001450,-0.14331647499195033
ACH-001496,-0.026767901884425644
ACH-001500,-0.08498247656317963
ACH-001523,-0.264240914236093
ACH-001532,-0.09946065061833667
ACH-001550,-0.20381505835747327
ACH-001552,-0.27993335671314074
ACH-001554,-0.09543153269706403
ACH-001654,-0.08994295013400644
ACH-001735,0.10376958630853853
ACH-001736,-0.17688240186730628
ACH-001737,-0.020023103484962286
ACH-001740,-0.2027892892574185
ACH-001745,-0.17933420788767593
ACH-001765,0.05075265939545414
