,MTHFD2L (441024)
ACH-000406,-0.15576289782591074
ACH-000407,-0.2157592638033348
ACH-000408,-0.22645868507188566
ACH-000410,-0.10389577821718823
ACH-000411,-0.06496244783735715
ACH-000414,-0.07132127065479223
ACH-000415,-0.2716875872671483
ACH-000416,-0.2008626110402896
ACH-000420,-0.05378079245432831
ACH-000421,-0.16374662644403226
ACH-000424,-0.3443733807643645
ACH-000425,-0.13995438470011334
ACH-000426,-0.20265661652053246
ACH-000427,-0.13526985157624846
ACH-000433,-0.061856918008420025
ACH-000435,-0.2720006007598857
ACH-000436,-0.08218989337345264
ACH-000444,-0.1165554727082146
ACH-000445,-0.16779299357878974
ACH-000448,-0.212785356077674
ACH-000450,-0.12490236050091146
ACH-000452,-0.2006296994602746
ACH-000454,-0.298298117583162
ACH-000458,-0.2464490727475957
ACH-000459,-0.013700723656761222
ACH-000460,-0.16576734531279658
ACH-000461,-0.16506804481950296
ACH-000463,-0.1771467568960794
ACH-000464,-0.2544773319615086
ACH-000466,-0.1402765576841465
ACH-000467,-0.3874395811369212
ACH-000468,-0.2671369210046406
ACH-000469,-0.19476282026573274
ACH-000470,-0.0645078027327612
ACH-000471,-0.2481949051898423
ACH-000472,-0.11555153794460557
ACH-000473,-0.0929535972180224
ACH-000475,-0.17358048059532444
ACH-000476,-0.2388849507927982
ACH-000477,-0.16422960232235792
ACH-000479,-0.3646828790770295
ACH-000480,-0.205988343296392
ACH-000481,-0.1396952331826892
ACH-000483,-0.2340773250599745
ACH-000484,-0.08943288701057904
ACH-000485,-0.17307573655948882
ACH-000486,-0.2208519431863026
ACH-000487,-0.12932396834314405
ACH-000488,-0.21225680942906325
ACH-000490,-0.22950141926515505
ACH-000491,-0.21253778661498146
ACH-000495,-0.18922695567918366
ACH-000496,-0.19731655386356226
ACH-000499,-0.1295366012367833
ACH-000500,-0.11341175697330215
ACH-000502,-0.20555366342054684
ACH-000503,-0.2107053314114886
ACH-000505,-0.17245804327197864
ACH-000507,-0.3078648226480457
ACH-000510,-0.27455901512680125
ACH-000511,-0.2716142661997111
ACH-000512,-0.07539197824038489
ACH-000516,-0.07819580478516774
ACH-000517,-0.2282688827279347
ACH-000518,-0.15220422147951065
ACH-000520,-0.21776036839230056
ACH-000521,-0.13027299421185434
ACH-000522,-0.2024835314815431
ACH-000524,-0.1562843521666364
ACH-000527,-0.16507186047174166
ACH-000528,-0.14904686226699526
ACH-000537,-0.4113664397906844
ACH-000541,-0.3175970751350869
ACH-000542,-0.1747681093363646
ACH-000544,-0.10235507327433778
ACH-000545,-0.27122896625860543
ACH-000547,-0.3487135513940946
ACH-000548,-0.15780700617309787
ACH-000549,-0.39750882136123183
ACH-000550,-0.11587988977260355
ACH-000552,-0.2101487447966984
ACH-000556,-0.2704016084430409
ACH-000557,-0.10194193079406448
ACH-000569,0.203754650779874
ACH-000570,-0.16658236121151296
ACH-000571,-0.20212021578491096
ACH-000573,-0.2568657161459762
ACH-000576,0.0118826816879833
ACH-000579,-0.2026815380153296
ACH-000580,-0.07635389490225658
ACH-000584,-0.14175936414179466
ACH-000585,-0.16623946365651732
ACH-000588,-0.0770283898097707
ACH-000589,-0.11628586537653833
ACH-000591,-0.15275996674639544
ACH-000593,-0.2656295414522784
ACH-000600,-0.2242392045569788
ACH-000601,-0.16566841917415184
ACH-000605,-0.20340226296537287
ACH-000606,-0.2344111948326133
ACH-000608,-0.22947664775422402
ACH-000614,-0.15714065857162554
ACH-000616,-0.2832011504313327
ACH-000618,-0.26813482972637
ACH-000619,-0.253685539017228
ACH-000620,-0.14899858350631678
ACH-000621,-0.19430616808563397
ACH-000622,-0.09691563982958212
ACH-000623,-0.0795734673611583
ACH-000624,-0.16067479295080336
ACH-000627,-0.13493578831253922
ACH-000630,-0.12287723501594505
ACH-000631,-0.20708079058371245
ACH-000632,-0.21710877011245205
ACH-000633,-0.06726766924321155
ACH-000637,-0.1991124289821574
ACH-000638,-0.09806244160545216
ACH-000646,-0.042549871504161854
ACH-000647,-0.1742903595715803
ACH-000648,-0.07670090911281936
ACH-000649,-0.287664589480544
ACH-000651,-0.11209506698055556
ACH-000652,-0.3089486485311323
ACH-000653,-0.26914931510590545
ACH-000657,-0.09175435574488758
ACH-000658,-0.17624775705372728
ACH-000661,-0.2362931104800759
ACH-000662,-0.16376081551867544
ACH-000663,-0.1315216887811029
ACH-000665,-0.14263117713630985
ACH-000671,-0.2785608262214865
ACH-000672,-0.1996384412603517
ACH-000673,-0.1742861263282214
ACH-000676,-0.19982303809918064
ACH-000677,-0.216172137739974
ACH-000681,0.009832708428850423
ACH-000683,-0.2075450873759173
ACH-000684,-0.3193175615984337
ACH-000688,-0.2324135807664115
ACH-000693,-0.16744138531322597
ACH-000694,-0.2832357909707592
ACH-000695,-0.10266888700280206
ACH-000696,-0.2446456390341331
ACH-000697,-0.4096794706464485
ACH-000699,-0.08100707073507878
ACH-000701,-0.1731648372055191
ACH-000706,-0.10627637669683107
ACH-000711,-0.17818484470685975
ACH-000713,-0.3703592409623552
ACH-000714,-0.1241058435092225
ACH-000718,-0.11968319476265556
ACH-000720,-0.3295147701131174
ACH-000721,-0.13584770435016078
ACH-000724,-0.3002493211541277
ACH-000725,-0.14711873808884382
ACH-000732,-0.265926644082624
ACH-000734,-0.07174525805973822
ACH-000735,-0.3301551070876897
ACH-000736,-0.19990725973186607
ACH-000738,-0.19531164232735046
ACH-000746,0.03613418479363812
ACH-000747,-0.2320607974097768
ACH-000748,-0.2324926363121528
ACH-000753,-0.17911579275649706
ACH-000756,-0.0489386671944854
ACH-000757,-0.082279625880765
ACH-000758,-0.2824647978289105
ACH-000760,-0.08777799034169055
ACH-000762,-0.2777448475219398
ACH-000763,-0.2064612166105277
ACH-000764,-0.3911074000386415
ACH-000765,-0.24588496910961166
ACH-000766,-0.22073236177529715
ACH-000767,-0.2506553137585028
ACH-000768,-0.20493207906642505
ACH-000769,-0.07102403592971879
ACH-000770,-0.23401272146975666
ACH-000771,-0.11428631493014305
ACH-000773,-0.05498279305938117
ACH-000776,-0.2674608763479848
ACH-000777,-0.13810428233250166
ACH-000778,-0.08140841698080853
ACH-000781,-0.1606643968842967
ACH-000782,-0.2331404015532352
ACH-000783,-0.2128384185991048
ACH-000784,-0.22050638203752929
ACH-000785,-0.02610960025523677
ACH-000787,0.008681792616455805
ACH-000788,-0.13617675117426745
ACH-000791,-0.2252474622045948
ACH-000792,-0.2535373500391242
ACH-000794,-0.3754207219446418
ACH-000796,-0.17137382081014174
ACH-000798,-0.1709381990133581
ACH-000799,-0.3212858758626693
ACH-000800,-0.2498246524441409
ACH-000802,-0.13263924727989093
ACH-000804,-0.2691286600379618
ACH-000805,-0.021424246600488545
ACH-000809,-0.2393011371928577
ACH-000810,-0.2281279080019788
ACH-000811,-0.14166832156538578
ACH-000817,-0.3295677226159052
ACH-000819,-0.20648670760431104
ACH-000820,-0.2994615336964577
ACH-000821,-0.0957377068164822
ACH-000822,-0.021979526748135414
ACH-000823,-0.1856377769376324
ACH-000824,-0.1752614927876941
ACH-000827,-0.2172303216394378
ACH-000829,-0.18155059172064186
ACH-000831,-0.265883234692458
ACH-000832,-0.20793914341622566
ACH-000833,-0.2339864745104659
ACH-000834,-0.2326522376094197
ACH-000835,-0.21066912741839156
ACH-000836,-0.1654590455774988
ACH-000837,-0.03735980828384896
ACH-000838,0.06995255673211913
ACH-000839,-0.4296698848855981
ACH-000840,-0.5017715657068735
ACH-000841,-0.4079659629826125
ACH-000843,-0.08164815574148909
ACH-000846,-0.3871215138719927
ACH-000847,-0.17575251149199944
ACH-000848,-0.10878968649454616
ACH-000849,-0.1994984304555852
ACH-000851,-0.16361521672669027
ACH-000855,-0.2156158872266003
ACH-000856,-0.2774053278524091
ACH-000858,-0.22275844094639669
ACH-000859,-0.02662009513859644
ACH-000861,-0.2799227795750223
ACH-000862,-0.02075025128488029
ACH-000865,-0.19711284104989898
ACH-000866,-0.040156625687558026
ACH-000867,-0.18837497340305645
ACH-000869,0.05186682277118845
ACH-000872,-0.19681303493121488
ACH-000873,0.009055107978278468
ACH-000876,-0.2062541568367907
ACH-000878,-0.055845538169709004
ACH-000880,-0.12592235406457214
ACH-000881,-0.21129141592586895
ACH-000882,-0.2505425279765021
ACH-000884,-0.19542934127410613
ACH-000885,-0.07707273739868774
ACH-000887,-0.12568234431218156
ACH-000889,-0.05794890612584903
ACH-000896,-0.20319914814841636
ACH-000898,-0.05452340954844559
ACH-000900,-0.1493089536610125
ACH-000901,-0.2076775759283156
ACH-000905,-0.16905484401531862
ACH-000906,-0.16618393976008364
ACH-000907,0.015234548821452731
ACH-000910,-0.059086926070624976
ACH-000911,-0.24663099268870306
ACH-000912,-0.08822452763286069
ACH-000913,-0.18748803695187072
ACH-000915,-0.0061970104100706955
ACH-000916,0.1847299638603811
ACH-000917,-0.2524164778527557
ACH-000920,-0.4710173354748515
ACH-000921,-0.12659047759349007
ACH-000924,-0.13892751125167885
ACH-000926,-0.11755411387118828
ACH-000928,-0.16396878038753762
ACH-000929,-0.1550408765116147
ACH-000932,-0.11400216199270614
ACH-000935,-0.3186583031310044
ACH-000936,-0.3773707924885124
ACH-000937,-0.14855901373014674
ACH-000938,-0.13096701271353306
ACH-000939,-0.008306494103829809
ACH-000941,-0.19802908781657905
ACH-000943,-0.1255449572068702
ACH-000946,-0.11464420711112795
ACH-000947,-0.13996078877924584
ACH-000948,-0.20561037084173767
ACH-000950,0.015695183056037492
ACH-000953,-0.11316366545578754
ACH-000954,-0.5468129367432181
ACH-000957,-0.34865156345611664
ACH-000958,-0.20086358825129408
ACH-000960,-0.17072007951107393
ACH-000963,-0.08023385372797097
ACH-000968,-0.06684021965974582
ACH-000969,-0.16395965799334913
ACH-000972,-0.5794613209899723
ACH-000973,-0.17881474010946094
ACH-000974,-0.17149997264841718
ACH-000978,0.07605788791944529
ACH-000984,-0.052559302030683513
ACH-000986,-0.243220373511168
ACH-000988,-0.08945810096970518
ACH-000993,-0.06528181404739798
ACH-000994,-0.18499027605444712
ACH-000996,-0.17962121390761251
ACH-001001,-0.2237885842928698
ACH-001020,0.3622734283284825
ACH-001028,-0.13345664761970638
ACH-001031,-0.16753256660580088
ACH-001038,0.007147741022750939
ACH-001048,-0.15458799510917529
ACH-001050,-0.12415398710406098
ACH-001053,-0.04025391941041349
ACH-001054,-0.08460975225906159
ACH-001061,-0.1900017205104997
ACH-001067,-0.19283356338220212
ACH-001075,-0.10656583722210736
ACH-001096,-0.14380914573805867
ACH-001111,0.05254657106902705
ACH-001119,-0.3136364625266904
ACH-001128,0.005477652053490052
ACH-001134,-0.01068559244405735
ACH-001151,-0.16133189156243852
ACH-001163,-0.1039726122465604
ACH-001164,-0.1719198634268363
ACH-001183,0.012193499924638765
ACH-001192,-0.21969513421218634
ACH-001193,-0.014508248103804997
ACH-001196,-0.17833959872923955
ACH-001197,-0.07024485501336737
ACH-001205,-0.2379118884468843
ACH-001211,-0.12038456543612636
ACH-001212,-0.2287417854070556
ACH-001228,-0.2777891668843306
ACH-001232,-0.20046251805089413
ACH-001239,-0.13708373982109415
ACH-001270,-0.2938028734706942
ACH-001274,-0.19836740371690686
ACH-001275,-0.14966787377801416
ACH-001277,-0.41288644375603534
ACH-001278,-0.2400625198941541
ACH-001280,-0.1343950528550972
ACH-001283,-0.2168278473676934
ACH-001289,-0.0495370343123593
ACH-001300,-0.09832543792245313
ACH-001301,0.0408915800537123
ACH-001302,-0.2345459555755768
ACH-001306,-0.12334264272564245
ACH-001318,-0.4009185377882123
ACH-001322,-0.3552794904945233
ACH-001328,-0.18714962771190405
ACH-001332,-0.34046735501844005
ACH-001336,-0.19241174465496916
ACH-001346,-0.15055629876033294
ACH-001353,-0.18959375780554588
ACH-001354,0.03676600172235955
ACH-001367,0.07099810571553293
ACH-001368,-0.12711723734385272
ACH-001374,0.009194290789395584
ACH-001377,-0.199126655439388
ACH-001380,-0.1225706870419997
ACH-001391,-0.15328214414698182
ACH-001408,-0.21247737594490296
ACH-001430,0.01578088945678644
ACH-001431,-0.10315398290176807
ACH-001450,-0.022444676695013932
ACH-001496,-0.19529822230083105
ACH-001500,-0.3219205331172116
ACH-001523,-0.304333435157134
ACH-001532,-0.1488708447402713
ACH-001550,-0.2077429368771306
ACH-001552,-0.19140216216572045
ACH-001554,-0.236981539061079
ACH-001654,-0.21007258350587865
ACH-001735,-0.1389550047606831
ACH-001736,-0.28431716358210546
ACH-001737,-0.223132422313846
ACH-001740,-0.21470347605348306
ACH-001745,-0.21111756496141293
ACH-001765,-0.0619665807578154
