,RANGAP1 (5905)
ACH-000152,-0.9910786234489668
ACH-000153,-0.8681393396458109
ACH-000159,-0.508399004789178
ACH-000160,-0.927205562139062
ACH-000163,-0.6207935006203491
ACH-000167,-0.8952120238742434
ACH-000168,-0.7714934360380429
ACH-000169,-0.8810695779111576
ACH-000178,-0.7487846253317179
ACH-000183,-0.8641220190503491
ACH-000188,-0.8338568265600259
ACH-000189,-0.544092828507098
ACH-000190,-0.927188664699026
ACH-000198,-0.6284148760763397
ACH-000203,-0.9282173031315104
ACH-000204,-1.0699495793328435
ACH-000206,-0.8888589358806201
ACH-000207,-0.6991778893639705
ACH-000208,-0.8428065413370037
ACH-000210,-0.5970271665930337
ACH-000211,-0.6036155850389778
ACH-000215,-0.7383462644275135
ACH-000221,-0.8799762680003353
ACH-000222,-0.7949547264019092
ACH-000223,-0.9040341319845476
ACH-000226,-0.8315935908065214
ACH-000227,-0.4416908413609313
ACH-000228,-0.6980815681728618
ACH-000231,-1.020172697800163
ACH-000232,-0.8534126008690046
ACH-000233,-0.6791603211317631
ACH-000234,-0.8300376068156181
ACH-000235,-0.8123103954877212
ACH-000237,-0.7513244973809615
ACH-000238,-0.6887192519925341
ACH-000242,-0.8787112493440307
ACH-000243,-0.8495025875336536
ACH-000244,-0.7162301863712286
ACH-000246,-0.6093350288007555
ACH-000248,-0.8668118097315508
ACH-000250,-0.773923027856389
ACH-000251,-0.8118331628872318
ACH-000252,-0.9839083142244116
ACH-000253,-0.7209175392050688
ACH-000255,-0.7849883812672355
ACH-000256,-0.7713345842942477
ACH-000257,-0.7398063792844153
ACH-000258,-0.8275378721663931
ACH-000259,-0.7055839129581656
ACH-000260,-0.9773765446398996
ACH-000261,-0.8083302600265452
ACH-000262,-0.836449077169756
ACH-000263,-1.0615303278585382
ACH-000264,-0.8780740196741811
ACH-000265,-0.6700518249670481
ACH-000266,-0.8295307341334307
ACH-000272,-0.8341561151753368
ACH-000274,-0.9128330269905756
ACH-000277,-0.7259775511592841
ACH-000278,-0.9466329664295948
ACH-000279,-0.7862085049988901
ACH-000280,-0.9587121956150187
ACH-000281,-0.7771172949849944
ACH-000288,-0.8141298920935515
ACH-000291,-0.7631364296532887
ACH-000293,-1.0424055312076714
ACH-000294,-0.8751257880869043
ACH-000295,-1.098611315923838
ACH-000296,-1.0389699414760432
ACH-000302,-0.8415266857940927
ACH-000304,-0.8529719804239024
ACH-000307,-0.8344136048604931
ACH-000308,-0.9419977523704391
ACH-000310,-0.7192328760598187
ACH-000311,-0.8065992045470232
ACH-000312,-0.5792981137479931
ACH-000315,-0.7103430618829326
ACH-000316,-1.0685977013557564
ACH-000317,-0.6601353580484125
ACH-000318,-0.7103490145029526
ACH-000319,-0.7698095804823515
ACH-000320,-0.8208377967001853
ACH-000322,-0.8102789063000128
ACH-000323,-0.8960490046959695
ACH-000324,-0.5720280969176695
ACH-000329,-0.8021560982375887
ACH-000330,-0.9473571910673378
ACH-000331,-0.9228646669456918
ACH-000332,-0.9106944709842444
ACH-000334,-1.2197340414812812
ACH-000335,-0.7984016329972903
ACH-000336,-0.6813122104127084
ACH-000337,-0.7707606386175753
ACH-000338,-1.062336187080848
ACH-000339,-0.8672427063093668
ACH-000341,-0.6377157227599968
ACH-000348,-0.8708846749925165
ACH-000350,-0.9683454989296496
ACH-000352,-0.8320282875263074
ACH-000356,-1.0931878673032287
ACH-000361,-0.7489745596291522
ACH-000362,-0.8441930697628305
ACH-000363,-0.7182676966418678
ACH-000364,-0.7848658744824224
ACH-000365,-0.9733129180609184
ACH-000366,-0.6270998591395313
ACH-000368,-0.8938935620737287
ACH-000374,-0.7462612040845202
ACH-000375,-0.6861198129786072
ACH-000376,-0.8104010929115194
ACH-000381,-0.7995267326607514
ACH-000383,-0.7116105349160808
ACH-000387,-0.9603085888443712
ACH-000389,-0.8170925599818929
ACH-000390,-0.7522399155230752
ACH-000393,-0.9074904195076396
ACH-000395,-0.6136652672461274
ACH-000396,-0.990924382993802
ACH-000397,-0.7852736331460646
ACH-000401,-0.7238213638535779
ACH-000402,-0.7428215496900132
ACH-000403,-0.9939423391539032
ACH-000404,-0.444263285352266
ACH-000406,-0.9242661314876114
ACH-000407,-0.5773630961557855
ACH-000408,-0.7831599314976508
ACH-000410,-0.8872553072235958
ACH-000411,-0.6811900236720198
ACH-000414,-0.6263990263796495
ACH-000415,-0.8253258750391141
ACH-000416,-1.062243672084308
ACH-000420,-0.7711493225392568
ACH-000421,-0.9232981306562944
ACH-000424,-0.8108718999620913
ACH-000425,-0.8835891491615259
ACH-000426,-1.1921669371872097
ACH-000427,-0.9573891186151736
ACH-000433,-0.7548285212993976
ACH-000435,-0.9838953614963132
ACH-000436,-0.9287919802436928
ACH-000444,-0.8293543861506458
ACH-000445,-0.6949286374798742
ACH-000448,-0.9583199537156224
ACH-000450,-0.6551596588017145
ACH-000452,-0.7350359350949166
ACH-000454,-0.7867893395169918
ACH-000458,-0.7341476985882355
ACH-000459,-0.4165774904219003
ACH-000460,-0.9196636808253094
ACH-000461,-0.6812322281163716
ACH-000463,-0.7209865036031303
ACH-000464,-0.6377524771401497
ACH-000466,-0.8555207567080161
ACH-000467,-0.7777048047638159
ACH-000468,-0.7692424522837334
ACH-000469,-0.7443985612714247
ACH-000470,-0.9755486381396262
ACH-000471,-0.9485290259938166
ACH-000472,-0.6895380458669801
ACH-000473,-0.7255158064192395
ACH-000475,-0.9708079402390626
ACH-000476,-0.7745629507398849
ACH-000477,-0.5070863849810167
ACH-000479,-0.7089341869392278
ACH-000480,-0.4881283836822151
ACH-000481,-0.9153936374600999
ACH-000483,-0.696253332851371
ACH-000484,-0.5954969300848125
ACH-000485,-0.5291278453700343
ACH-000486,-0.7081914586937474
ACH-000487,-0.7820458137389684
ACH-000488,-0.7990708391263762
ACH-000490,-0.904646055762092
ACH-000491,-0.7900497339512975
ACH-000495,-0.5529711289120623
ACH-000496,-0.8513869754123706
ACH-000499,-0.8079549861303101
ACH-000500,-0.956194719332078
ACH-000502,-0.8138726767759289
ACH-000503,-0.8142843288202375
ACH-000505,-0.7549359013425035
ACH-000507,-0.7589996504148682
ACH-000510,-0.6681158152493863
ACH-000511,-1.049953143914457
ACH-000512,-0.6828014503080688
ACH-000516,-0.6941781648585397
ACH-000517,-0.836872287234851
ACH-000518,-0.8223415370264716
ACH-000520,-0.6784765573702369
ACH-000521,-0.8128525376405642
ACH-000522,-0.8863372980900399
ACH-000524,-0.8114173405465601
ACH-000527,-0.7471421000873003
ACH-000528,-0.7675524711198404
ACH-000537,-1.013287768600471
ACH-000541,-0.441574270266976
ACH-000542,-0.8508711824454891
ACH-000544,-0.774469605009333
ACH-000545,-0.6465257239932259
ACH-000547,-0.9746356466001092
ACH-000548,-0.8081321736461033
ACH-000549,-0.5169485973371832
ACH-000550,-0.7774076847422207
ACH-000552,-0.9339619969781814
ACH-000556,-0.904847249598486
ACH-000557,-0.7653086648461801
ACH-000569,-0.9489937178781048
ACH-000570,-0.771353756456181
ACH-000571,-0.6818306369779306
ACH-000573,-0.8955671834965219
ACH-000576,-0.5463921889285484
ACH-000579,-0.8268071616246774
ACH-000580,-0.8711664416184773
ACH-000584,-0.9377757016097108
ACH-000585,-0.6142701442304019
ACH-000588,-0.7778477730340705
ACH-000589,-0.8239885250448074
ACH-000591,-0.7356316029501855
ACH-000593,-0.7121985716090451
ACH-000600,-0.6701033046782849
ACH-000601,-0.8411340443309114
ACH-000605,-0.9712398406113334
ACH-000606,-0.7189320189231438
ACH-000608,-0.7487847559947973
ACH-000614,-0.6109918901807067
ACH-000616,-0.8655001390749215
ACH-000618,-0.7287079217549305
ACH-000619,-0.7624622233753837
ACH-000620,-0.7022963577993564
ACH-000621,-0.8242691809386848
ACH-000622,-0.8874308774820358
ACH-000623,-0.7928201407784585
ACH-000624,-0.8792854797753892
ACH-000627,-0.7834366424186204
ACH-000630,-0.6381255294826027
ACH-000631,-0.5290341883089996
ACH-000632,-0.8864310899564428
ACH-000633,-0.6134777488646139
ACH-000637,-1.0531039984055122
ACH-000638,-0.7762069033811078
ACH-000646,-0.6310401254213909
ACH-000647,-0.8191651883501357
ACH-000648,-0.7702842658379194
ACH-000649,-0.7009305538748347
ACH-000651,-0.7925941312683508
ACH-000652,-0.9920615449860803
ACH-000653,-0.8866030866051436
ACH-000657,-0.65712216473732
ACH-000658,-0.8825896278179229
ACH-000661,-0.6580252519480021
ACH-000662,-0.4927781033258838
ACH-000663,-0.6068275505116639
ACH-000665,-0.8606780515275734
ACH-000671,-0.6644888154376059
ACH-000672,-0.8376121484047852
ACH-000673,-0.706078678425912
ACH-000676,-0.7413958378269562
ACH-000677,-0.6441860429891633
ACH-000681,-0.6923063071631026
ACH-000683,-0.7293464846122544
ACH-000684,-0.6309543197606827
ACH-000688,-0.8320496652204041
ACH-000693,-0.8589280124762517
ACH-000694,-0.859969718990275
ACH-000695,-0.748324047633141
ACH-000696,-0.8243236833917571
ACH-000697,-0.8361017393203548
ACH-000699,-0.9638177562182249
ACH-000701,-0.7027926043147258
ACH-000706,-0.7857642713086168
ACH-000711,-0.8631540030998558
ACH-000713,-0.7324966692310699
ACH-000714,-1.0676112047677528
ACH-000718,-1.0210232342382504
ACH-000720,-0.8837649516791937
ACH-000721,-1.1073890483412632
ACH-000724,-0.7384626399070101
ACH-000725,-1.061161863587068
ACH-000732,-1.0051509465577713
ACH-000734,-0.6964464685293351
ACH-000735,-0.7763043652666133
ACH-000736,-0.8262440447228654
ACH-000738,-0.6201986968153955
ACH-000746,-0.8609864702746377
ACH-000747,-0.8861903528335032
ACH-000748,-0.7888863510366946
ACH-000753,-0.8110384408081128
ACH-000756,-0.8445598153295291
ACH-000757,-0.8728344094950473
ACH-000758,-0.8628736754683393
ACH-000760,-0.9005427096333717
ACH-000762,-0.7162025651782971
ACH-000763,-0.753237569651292
ACH-000764,-0.8614565597843308
ACH-000765,-0.6583561674891804
ACH-000766,-0.9318002111346624
ACH-000767,-1.0069212160252932
ACH-000768,-0.7208247882951537
ACH-000769,-0.7952007915628108
ACH-000770,-0.8341379204362597
ACH-000771,-0.7939972271740132
ACH-000773,-0.7803479011555846
ACH-000776,-0.7399926133450515
ACH-000777,-0.9301152003888944
ACH-000778,-0.9952429540049366
ACH-000781,-0.8900031981528096
ACH-000782,-0.7289798741763002
ACH-000783,-0.9658825620865094
ACH-000784,-0.7319167867988468
ACH-000785,-0.8540738098732129
ACH-000787,-0.9278944714510536
ACH-000788,-0.9111447856325304
ACH-000791,-0.8886447413807834
ACH-000792,-0.9349376724638332
ACH-000794,-0.7264014871046607
ACH-000796,-0.9502589226460806
ACH-000798,-0.8857176104951107
ACH-000799,-0.8260969685847092
ACH-000800,-1.0310152440151892
ACH-000802,-0.8304507024945645
ACH-000804,-0.5740772602234405
ACH-000805,-0.7571485193226741
ACH-000809,-0.7968785408827102
ACH-000810,-0.5970939321369336
ACH-000811,-0.7237052333594718
ACH-000817,-0.6600408210862603
ACH-000819,-1.0185687981948546
ACH-000820,-1.084464652711978
ACH-000821,-0.8089759073621674
ACH-000822,-0.7442966851991397
ACH-000823,-0.6082903349200115
ACH-000824,-0.8349160849722056
ACH-000827,-0.9455608500940872
ACH-000829,-0.8370089536594023
ACH-000831,-0.7430994630767471
ACH-000832,-0.928182681492552
ACH-000833,-0.5886879854317135
ACH-000834,-0.5928328370483332
ACH-000835,-1.0274553413532286
ACH-000836,-0.8384914122507546
ACH-000837,-0.7901081981172166
ACH-000838,-0.8172847233126359
ACH-000839,-0.7765566715875026
ACH-000840,-0.8755621787756629
ACH-000841,-0.8012651357199777
ACH-000843,-0.9888142415085892
ACH-000846,-0.5525040812536557
ACH-000847,-0.8438656913553939
ACH-000848,-0.4037846242324669
ACH-000849,-0.5623198103874906
ACH-000851,-0.8289918387258218
ACH-000855,-0.9033247549147764
ACH-000856,-0.6926766868252906
ACH-000858,-0.7976598561770029
ACH-000859,-0.7592372033996999
ACH-000861,-0.8044434105473174
ACH-000862,-0.7605079017897914
ACH-000865,-0.7641128329904427
ACH-000866,-0.7589277563251058
ACH-000867,-0.8897367754501782
ACH-000869,-0.7287982515834831
ACH-000872,-0.7292179588320591
ACH-000873,-0.7095155860898054
ACH-000876,-0.7451315839994613
ACH-000878,-0.8587888486086555
ACH-000880,-0.7172864023609355
ACH-000881,-0.7291110017462423
ACH-000882,-0.6410055238706757
ACH-000884,-0.8181437806650086
ACH-000885,-0.6618486808084002
ACH-000887,-0.7782948540099225
ACH-000889,-0.6528438158274473
ACH-000896,-0.8193016727097172
ACH-000898,-0.8106724584606807
ACH-000900,-0.8670717523281857
ACH-000901,-0.7585097171578904
ACH-000905,-0.6990879081092836
ACH-000906,-0.9133477213437671
ACH-000907,-0.5515123377918247
ACH-000910,-0.6688253351253334
ACH-000911,-0.9248490697411396
ACH-000912,-1.0329074706138472
ACH-000913,-0.8025117361750644
ACH-000915,-0.663278937843882
ACH-000916,-0.8577075550038861
ACH-000917,-0.8226030276157428
ACH-000920,-0.8977863963496941
ACH-000921,-0.6867526343685292
ACH-000924,-0.5920237000637745
ACH-000926,-0.9172943724676916
ACH-000928,-1.1398040138842451
ACH-000929,-0.545111739588075
ACH-000932,-0.8438784792949777
ACH-000935,-0.6580150328007383
ACH-000936,-0.6751291962240721
ACH-000937,-0.8027145911615008
ACH-000938,-0.6639761964201832
ACH-000939,-0.8135987831475835
ACH-000941,-0.9529644637593137
ACH-000943,-0.7714705282967791
ACH-000946,-0.7558466092636331
ACH-000947,-0.7535614137541707
ACH-000948,-0.6556045841905952
ACH-000950,-0.7918111409167763
ACH-000953,-0.7347940567695621
ACH-000954,-0.7221458906348298
ACH-000957,-0.7451025821649796
ACH-000958,-0.8605913031734524
ACH-000960,-0.7981632148575303
ACH-000963,-1.0345913253620034
ACH-000968,-0.5723104186136518
ACH-000969,-0.7761788817465379
ACH-000972,-0.827704525152478
ACH-000973,-0.9150933708063438
ACH-000974,-0.4080858008198456
ACH-000978,-0.7827506584031063
ACH-000984,-0.8031463109308273
ACH-000986,-0.9099250490420279
ACH-000988,-0.6720100985277196
ACH-000993,-0.7726211182359242
ACH-000994,-0.8979770146152154
ACH-000996,-1.0646884600498272
ACH-001001,-0.7545284433080454
ACH-001020,-0.8222490312683675
ACH-001028,-0.8716878553674672
ACH-001031,-0.7962247000583655
ACH-001038,-0.9096184990119902
ACH-001048,-0.7600473142186142
ACH-001050,-0.7538086711892015
ACH-001053,-0.7512532857681893
ACH-001054,-0.7259926392544371
ACH-001061,-0.7985352524647589
ACH-001067,-0.9091418162221164
ACH-001075,-1.3487282035926336
ACH-001096,-0.7383777827056657
ACH-001111,-0.8194251447352183
ACH-001119,-1.010156554527433
ACH-001128,-0.8458864221086819
ACH-001134,-0.9180364082447124
ACH-001151,-0.7450557102242454
ACH-001163,-0.8530209353313756
ACH-001164,-0.5605051340247316
ACH-001183,-0.7806913971470969
ACH-001192,-0.7950730182522088
ACH-001193,-1.043941313117032
ACH-001196,-0.6696613008683187
ACH-001197,-0.8503397005713013
ACH-001205,-0.6806284870288728
ACH-001211,-0.7489995830306326
ACH-001212,-0.8727277648682785
ACH-001228,-0.8029643944755684
ACH-001232,-0.8298516907872758
ACH-001239,-0.6433455190181268
ACH-001270,-0.7847172959003973
ACH-001274,-0.6859193771648724
ACH-001275,-0.6496199793790477
ACH-001277,-0.8114376998206204
ACH-001278,-0.7626682074893484
ACH-001280,-0.8503525620036981
ACH-001283,-0.8603930367623265
ACH-001289,-0.5788801989029586
ACH-001300,-0.6535610351392198
ACH-001301,-0.7174089204993804
ACH-001302,-0.8047196006685841
ACH-001306,-0.7540456593022165
ACH-001318,-0.7567788897691272
ACH-001322,-0.6994958651355614
ACH-001328,-0.6507516427672578
ACH-001332,-0.7271696898665669
ACH-001336,-0.6874589082654466
ACH-001346,-1.0011778303312842
ACH-001353,-0.6700658662668632
ACH-001354,-0.7406173990866444
ACH-001367,-0.8537092544643029
ACH-001368,-0.8535169876203966
ACH-001374,-0.6067023267755857
ACH-001377,-0.6377062762611779
ACH-001380,-0.5464480155630851
ACH-001391,-0.7928468495096977
ACH-001408,-0.7843405702180932
ACH-001430,-0.8533459996981291
ACH-001431,-0.7726864807584695
ACH-001450,-1.0145151302419992
ACH-001496,-1.0174979088924478
ACH-001500,-0.8622655452105868
ACH-001523,-0.6706693584706033
ACH-001532,-0.8345375883092919
ACH-001550,-0.9370195256752224
ACH-001552,-0.7613264362330612
ACH-001554,-0.7678246330251546
ACH-001654,-0.8064802996173349
ACH-001735,-0.9077094668482618
ACH-001736,-0.8787764537231282
ACH-001737,-0.3924114498410099
ACH-001740,-0.7245147229296028
ACH-001745,-0.6375832721141652
ACH-001765,-0.7357672351634401
