,MOG (4340)
ACH-000414,-0.6668202705222487
ACH-000415,-0.7770078429222905
ACH-000416,-0.3916004395939589
ACH-000420,-0.3733077308406496
ACH-000421,-0.6693328409056929
ACH-000424,-0.4519918761191065
ACH-000425,-0.5038266707059821
ACH-000426,-0.7367221131993016
ACH-000427,-0.4449196835611011
ACH-000433,-0.3674671871557709
ACH-000435,-0.7716023024924261
ACH-000436,-0.3607573507757399
ACH-000444,-0.657326232459446
ACH-000445,-0.3713795450071876
ACH-000448,-0.4743109245953009
ACH-000450,-0.4107066080489295
ACH-000452,-0.5086867818672345
ACH-000454,-0.843684463364972
ACH-000458,-0.3475483716775454
ACH-000459,-0.4690326694911465
ACH-000460,-0.5714532093949245
ACH-000461,-0.4248791465234173
ACH-000463,-0.4718046324777694
ACH-000464,-0.5908475395448717
ACH-000466,-0.4165309362155225
ACH-000467,-0.484331208058399
ACH-000468,-0.5188168527059402
ACH-000469,-0.7809738073517124
ACH-000470,-0.5878220286305055
ACH-000471,-0.5559562048080721
ACH-000472,-0.448021512919582
ACH-000473,-0.494325237720525
ACH-000475,-0.7946840970935495
ACH-000476,-0.5861856404027008
ACH-000477,-0.6326202941353174
ACH-000479,-0.5430411268009622
ACH-000480,-0.380254764961018
ACH-000481,-0.4993542713092883
ACH-000483,-0.4774005113149217
ACH-000484,-0.3914996283038999
ACH-000485,-0.5488266841031841
ACH-000486,-0.5366489271198781
ACH-000487,-0.4929172308642084
ACH-000488,-0.5347307067846803
ACH-000490,-0.5265627938612921
ACH-000491,-0.7416512009277578
ACH-000495,-0.3113202655264277
ACH-000496,-0.4501885704790957
ACH-000499,-0.26939266069145085
ACH-000500,-1.2054913465059007
ACH-000502,-0.4614922606595482
ACH-000503,-0.3884922379118265
ACH-000505,-0.5488196304828803
ACH-000507,-0.3659022752585835
ACH-000510,-0.3964111264399367
ACH-000511,-0.4170468170834983
ACH-000512,-0.2996846367846042
ACH-000516,-0.6346039777103463
ACH-000517,-0.5096615922944836
ACH-000518,-0.3999293820014362
ACH-000520,-0.7469775788305499
ACH-000521,-0.30705550165722306
ACH-000522,-0.5244332808694752
ACH-000524,-0.5001393763755061
ACH-000527,-0.47642045095672
ACH-000528,-0.26767952396801337
ACH-000537,-0.3402270881469781
ACH-000541,-0.2717276671796649
ACH-000542,-0.4600981117828032
ACH-000544,-0.5680791593169744
ACH-000545,-0.4978199589811799
ACH-000547,-0.400038238360354
ACH-000548,-0.3588433187126529
ACH-000549,-0.2969747486365857
ACH-000550,-0.5828244092189873
ACH-000552,-0.3435648370832222
ACH-000556,-0.5354592612352991
ACH-000557,-0.5870167820103349
ACH-000569,-0.4199946031954142
ACH-000570,-0.3785308672183396
ACH-000571,-0.40015131788949604
ACH-000573,-0.5649571993381144
ACH-000576,-0.4404909345632877
ACH-000579,-1.0019141821354305
ACH-000580,-0.07914383503342527
ACH-000584,-0.5016762113161773
ACH-000585,-0.8408489137146664
ACH-000588,-0.5081945604099289
ACH-000589,-0.6315255481139919
ACH-000591,-0.2918714120005672
ACH-000593,-0.4329444845401992
ACH-000600,-0.6519793876731689
ACH-000601,-0.30696522799804665
ACH-000605,-0.562024119824906
ACH-000606,-0.8702305584257243
ACH-000608,-0.746676896600986
ACH-000614,-0.3904320860871404
ACH-000616,-0.3265007846575713
ACH-000618,-0.4858048865675234
ACH-000619,-0.4013370788981345
ACH-000620,-0.4599513094386347
ACH-000621,-0.4464507868333629
ACH-000622,-0.3695807184489837
ACH-000623,-0.5857767592477894
ACH-000624,-0.4662355979894903
ACH-000627,-0.3595863807967547
ACH-000630,-0.4829379290550973
ACH-000631,0.03752935162466285
ACH-000632,-0.4496697604571472
ACH-000633,-0.3249204872322011
ACH-000637,-0.3732259733776716
ACH-000638,-0.453804364258359
ACH-000646,-0.4632227944789058
ACH-000647,-0.4658713548453782
ACH-000648,-0.40050784813714746
ACH-000649,-0.4219505113164052
ACH-000651,-0.4928823127177519
ACH-000652,-0.5680279761582153
ACH-000653,-0.4704969408011471
ACH-000657,-0.5190021026140021
ACH-000658,-0.4526154927430329
ACH-000661,-0.6289728604044095
ACH-000662,-0.5480892941675143
ACH-000663,-0.5985204019744342
ACH-000665,-0.5681311472183919
ACH-000671,-0.4366091321289723
ACH-000672,-0.5416766355895783
ACH-000673,-0.5149270735605123
ACH-000676,-0.3644948321040432
ACH-000677,-0.5401213122996489
ACH-000681,-0.3925167650037136
ACH-000683,-0.5425203624869093
ACH-000684,-0.2797873783729363
ACH-000688,-0.7079211585120309
ACH-000693,-0.4252843337265144
ACH-000694,-0.3694182777827336
ACH-000695,-0.5573647342125483
ACH-000696,-0.5769121827904881
ACH-000697,-0.19235046313559265
ACH-000699,-0.5032274354639225
ACH-000701,-0.5405266938398748
ACH-000706,-0.5536145271793409
ACH-000711,-0.4432475740888349
ACH-000713,-0.3463494448562959
ACH-000714,-0.5236549352220886
ACH-000718,-0.6798875705263238
ACH-000720,-0.4893182335881736
ACH-000721,-0.5752593641113839
ACH-000724,-0.473323342362236
ACH-000725,-0.5704400291501844
ACH-000732,-0.06828252095913201
ACH-000734,-0.3743994356788481
ACH-000735,-0.4851782824845882
ACH-000736,-0.8115284941188077
ACH-000738,-0.5513258025925465
ACH-000746,-0.4638207305945206
ACH-000747,-0.8497202548690678
ACH-000748,-0.5222837915679381
ACH-000753,-0.42975336040113105
ACH-000756,-0.4523842818680503
ACH-000757,-0.3757953986681216
ACH-000758,-0.7080954458735544
ACH-000760,-0.3687904040635772
ACH-000762,-0.5770490871660793
ACH-000763,-0.5434149298588687
ACH-000764,-0.5578390322830349
ACH-000765,-0.4441194115285447
ACH-000766,-0.43686355767331503
ACH-000767,-0.5427100310002889
ACH-000768,-0.4680310670365994
ACH-000769,-0.4615058938510357
ACH-000770,-0.5139405097613422
ACH-000771,-0.4413440925645693
ACH-000773,-0.4886448725560174
ACH-000776,-0.43793736086833696
ACH-000777,-0.5388489994172974
ACH-000778,-0.8632858373490002
ACH-000781,-0.6179470888410191
ACH-000782,-0.4852476903930645
ACH-000783,-0.6285289841388723
ACH-000784,-0.5023597065653863
ACH-000785,-0.954128270574394
ACH-000787,-0.6442305254600635
ACH-000788,-0.5416797557421529
ACH-000791,-0.6239541435403908
ACH-000792,-0.5893975861364359
ACH-000794,-0.4377780663470478
ACH-000796,-0.4499613807286234
ACH-000798,-0.4621446334248226
ACH-000799,-0.4174005616088816
ACH-000800,-0.8327836202066341
ACH-000802,-0.5122644119430014
ACH-000804,-0.6362478362674858
ACH-000805,-0.6442463446677894
ACH-000809,-0.3552575769401508
ACH-000810,-0.24095840126021698
ACH-000811,-0.7241151269528603
ACH-000817,-0.4070954119726572
ACH-000819,-0.37655996805825226
ACH-000820,-0.12410279910956913
ACH-000821,-0.6600424106078511
ACH-000822,-0.5585882658500252
ACH-000823,-0.4885814936722523
ACH-000824,-0.9308798477727576
ACH-000827,-0.3371857900792106
ACH-000829,-0.38612772444967003
ACH-000831,-0.5150535987484597
ACH-000832,-0.5653304964087518
ACH-000833,-0.5163778513028547
ACH-000834,-0.4064914246188484
ACH-000835,-0.6407573678773623
ACH-000836,-0.40167587829798906
ACH-000837,-0.6326846452004269
ACH-000838,-0.5462697810654953
ACH-000839,-0.2563611997440666
ACH-000840,-0.6455132081148164
ACH-000841,-0.7578654116192174
ACH-000843,-0.8127474358058167
ACH-000846,-0.5000875015244436
ACH-000847,-0.5685346205211321
ACH-000848,-0.4360104867863056
ACH-000849,-0.4709761451296669
ACH-000851,-0.6378620238170741
ACH-000855,-0.807734850617477
ACH-000856,-0.6269477567131972
ACH-000858,-0.5485665829631142
ACH-000859,-0.6095286260095133
ACH-000861,-0.5827213240792626
ACH-000862,-0.5126319304641372
ACH-000865,-0.3893297230433925
ACH-000866,-0.4891708791537089
ACH-000867,-0.7179872122674731
ACH-000869,-0.5557770475389371
ACH-000872,-0.5294085882834809
ACH-000873,-0.4082409957099119
ACH-000876,-0.6135190043043955
ACH-000878,-0.3546565174405793
ACH-000880,-0.6373079166611489
ACH-000881,-0.4365350915733511
ACH-000882,-0.5959087354678183
ACH-000884,-0.3769302112475826
ACH-000885,-0.11974309768478995
ACH-000887,-0.33686682280466085
ACH-000889,-0.5259600889301118
ACH-000896,-0.5644199390926236
ACH-000898,-0.4730132928361753
ACH-000900,-0.6147892168280326
ACH-000901,-0.4163403285006516
ACH-000905,-0.5180354082518073
ACH-000906,-0.4235148376244531
ACH-000907,-0.4922752032473128
ACH-000910,-0.5418357594871281
ACH-000911,-0.6660685664252953
ACH-000912,-0.7951057810044712
ACH-000913,-0.41233169993984026
ACH-000915,-0.4913388110073842
ACH-000916,-0.20032631241379625
ACH-000917,-0.5513469543896415
ACH-000920,-0.53217010330904
ACH-000921,-0.6042663163329339
ACH-000924,-0.23655512641401305
ACH-000926,-0.3310667554585778
ACH-000928,-0.5646181522848452
ACH-000929,-0.8508525551265708
ACH-000932,-0.3526297549901489
ACH-000935,-0.4794518407036668
ACH-000936,-0.6026773397241204
ACH-000937,-0.5032136955758275
ACH-000938,-0.5097299102293767
ACH-000939,-0.5792230014135418
ACH-000941,-0.8144200114323155
ACH-000943,-0.5289481744297538
ACH-000946,-0.4884444222425531
ACH-000947,-0.600995260298416
ACH-000948,-0.5513592306658793
ACH-000950,-0.3732349331216381
ACH-000953,-0.4678579631844789
ACH-000954,-0.4313106356962077
ACH-000957,-0.4522834996059153
ACH-000958,-0.3759756940354485
ACH-000960,-0.5432741559966372
ACH-000963,-0.7348058529528784
ACH-000968,-0.4094025454062303
ACH-000969,-0.2332800495935965
ACH-000972,-0.4574922367815301
ACH-000973,-0.3331755957596332
ACH-000974,-0.7759493021647449
ACH-000978,-0.30605903566266385
ACH-000984,-0.4391906137559589
ACH-000986,-0.7625221617506204
ACH-000988,-0.4111542365512169
ACH-000993,-0.6062598623988346
ACH-000994,-0.5026422106924482
ACH-000996,-0.7272075488300416
ACH-001001,-0.27464851927999256
ACH-001020,-0.6876989089096801
ACH-001028,-0.4879782042012825
ACH-001031,-0.6733333831482498
ACH-001038,-0.4584187464470726
ACH-001048,-0.4750439303288661
ACH-001050,-0.3992315790785467
ACH-001053,-0.3815421758877873
ACH-001054,-0.44598089518495176
ACH-001061,-0.4008996682785576
ACH-001067,-0.2292513626444329
ACH-001075,-0.19496425710984527
ACH-001096,-0.5418165480715711
ACH-001111,-0.8538083862823583
ACH-001119,-0.6679273116531419
ACH-001128,-0.4731333860233435
ACH-001134,-0.4824930695014654
ACH-001151,-0.37800489197294973
ACH-001163,-0.4094810508395267
ACH-001164,-0.6828105702754089
ACH-001183,-0.6358809404640005
ACH-001192,-0.59766587301176
ACH-001193,-0.07138414780825635
ACH-001196,-0.5506785761257957
ACH-001197,-0.4012362406701131
ACH-001205,-0.3358779665413662
ACH-001211,-0.4516628498309139
ACH-001212,-0.5528731938753221
ACH-001228,-0.298119113509227
ACH-001232,-0.4606362317244979
ACH-001239,-0.41779171203332016
ACH-001270,-0.1974881169128357
ACH-001274,-0.548241837960804
ACH-001275,-0.4554194358580673
ACH-001277,-0.5615723682501407
ACH-001278,-0.6217284863729031
ACH-001280,-0.7118920548647756
ACH-001283,-0.8648428709984138
ACH-001289,-0.5275732088155414
ACH-001300,-0.4980842871164422
ACH-001301,-0.4499814920127557
ACH-001302,-0.4658959713356048
ACH-001306,-0.4944490657996893
ACH-001318,-0.6785277975941759
ACH-001322,-0.5504714459524973
ACH-001328,-0.4147562536285246
ACH-001332,-0.4057570295424517
ACH-001336,-0.3450584777477597
ACH-001346,-0.5719217847939103
ACH-001353,-0.4542008189778362
ACH-001354,-0.3238778058588225
ACH-001367,-0.4250476249877658
ACH-001368,-0.4195244342951458
ACH-001374,-0.5753180748641895
ACH-001377,-0.5181615365142967
ACH-001380,-0.3766484785256789
ACH-001391,-0.4214873327370893
ACH-001408,-0.5378293313239932
ACH-001430,-0.7325980967401813
ACH-001431,-0.590861338448089
ACH-001450,-0.33406231448935964
ACH-001496,-0.7540600216884809
ACH-001500,-0.6873163955011151
ACH-001523,-0.6181305060842477
ACH-001532,-0.4136092460466078
ACH-001550,-0.4529766128752494
ACH-001552,-0.7733195278327268
ACH-001554,-0.4881227405906889
ACH-001654,-0.5482238179461325
ACH-001735,-0.3572920612061404
ACH-001736,-0.5745885958692227
ACH-001737,-0.9918244694792838
ACH-001740,-0.3378982429236723
ACH-001745,-0.38160396750850456
ACH-001765,-0.5647526147188643
