,HEXIM1 (10614)
ACH-000004,-0.4557400010605134
ACH-000005,-0.20500921878753267
ACH-000007,0.4898755404204326
ACH-000009,-0.23869964878318986
ACH-000011,-0.09561750618393024
ACH-000012,-0.37661828172135214
ACH-000013,-0.016331703826455102
ACH-000014,0.06616894585827097
ACH-000015,-0.08377787998498358
ACH-000017,-0.3999079479211963
ACH-000018,0.1778162183863142
ACH-000019,-0.18386551046882904
ACH-000021,-0.321634559766284
ACH-000022,-0.34518972233083633
ACH-000025,-0.1704324987907702
ACH-000028,-0.38342425644486827
ACH-000030,-0.23708280101033946
ACH-000035,-0.007111382019486758
ACH-000036,-0.19412757681792708
ACH-000037,-0.32093146605435663
ACH-000039,-0.16387541730457686
ACH-000040,-0.3439227552941137
ACH-000041,-0.3882425994108026
ACH-000042,-0.18178972687843675
ACH-000045,-0.38999622932061095
ACH-000047,-0.3600363462867409
ACH-000052,0.06410203105917513
ACH-000053,0.14795727919602789
ACH-000054,0.0038885060029417227
ACH-000055,-0.4623745340297086
ACH-000060,-0.37563609401295983
ACH-000067,-0.291496281673149
ACH-000070,-0.008482986249918695
ACH-000075,-0.20719249385476987
ACH-000078,-0.0817791677717994
ACH-000082,-0.3356248575102975
ACH-000085,0.01570138896469029
ACH-000086,-0.41187570298777815
ACH-000087,-0.17377445297665695
ACH-000092,-0.2101536298721932
ACH-000095,0.12902321914496015
ACH-000097,-0.3478070501872476
ACH-000098,-0.056837822820498415
ACH-000099,-0.2571222120771756
ACH-000108,-0.20950327565328225
ACH-000113,-0.34344230376096624
ACH-000116,-0.3633621741594268
ACH-000118,-0.3507986627610935
ACH-000120,-0.2287538980483067
ACH-000123,-0.15607178597835772
ACH-000127,-0.26578123130235903
ACH-000128,-0.06523043422119437
ACH-000132,-0.225442317367364
ACH-000133,-0.35904107129745993
ACH-000137,-0.1817191624047025
ACH-000138,-0.16327031211633045
ACH-000142,-0.2481469183737079
ACH-000143,-0.08966760161115574
ACH-000146,-0.10027329409465273
ACH-000148,-0.3558837275278882
ACH-000150,-0.3740880617796946
ACH-000152,-0.42676200953047816
ACH-000153,-0.3596764747003736
ACH-000159,-0.2454806597047837
ACH-000160,-0.07190346423942602
ACH-000163,-0.3412275459383137
ACH-000167,0.10156271098948197
ACH-000168,0.07085856393022763
ACH-000169,-0.551170536220122
ACH-000178,-0.1296372832420132
ACH-000183,-0.3811020104454724
ACH-000188,-0.47547165042216494
ACH-000189,-0.23179486284888914
ACH-000190,-0.47919242494996794
ACH-000198,-0.5259957019840331
ACH-000203,-0.7290445387807095
ACH-000204,-0.304039113994073
ACH-000206,-0.4489637636881951
ACH-000207,-0.22361141335300266
ACH-000208,-0.1910078120280199
ACH-000210,-0.22473761329309488
ACH-000211,-0.2813906456708148
ACH-000215,-0.25858420166636703
ACH-000221,-0.3554580635758585
ACH-000222,-0.14822076179774296
ACH-000223,-0.2418944776214893
ACH-000226,-0.2707102038205628
ACH-000227,-0.36251822719496457
ACH-000228,-0.486506997849559
ACH-000231,-0.3916736744956632
ACH-000232,-0.04289601299704949
ACH-000233,-0.2427144504036653
ACH-000234,-0.34920447644174113
ACH-000235,-0.4126485440800788
ACH-000237,-0.3535668566610683
ACH-000238,-0.4329692783320124
ACH-000242,-0.5270912564837487
ACH-000243,-0.47496392958178796
ACH-000244,-0.6411200828554113
ACH-000246,-0.13429613021103862
ACH-000248,-0.2239900502727439
ACH-000250,-0.32806567327527525
ACH-000251,-0.3885647622447182
ACH-000252,0.0957047506184657
ACH-000253,-0.1514922623796337
ACH-000255,-0.399919397808878
ACH-000256,-0.1687577256796922
ACH-000257,-0.25224531511345993
ACH-000258,-0.2929452082205776
ACH-000259,-0.3583601838356143
ACH-000260,-0.3407835031682303
ACH-000261,-0.2134817314824909
ACH-000262,-0.41857381907209595
ACH-000263,0.018699291356442698
ACH-000264,-0.2811580649752425
ACH-000265,-0.4645424890616714
ACH-000266,-0.1833927686239274
ACH-000272,-0.017718158731937463
ACH-000274,-0.17008296321975744
ACH-000277,-0.5021060811793174
ACH-000278,-0.2965606324714567
ACH-000279,-0.15007796939171736
ACH-000280,-0.17320832980223644
ACH-000281,0.015281878680384388
ACH-000288,-0.3996529682159149
ACH-000291,-0.3140715168932492
ACH-000293,-0.4937528241947397
ACH-000294,-0.3445122853834313
ACH-000295,-0.3432843483720497
ACH-000296,-0.0770846513982956
ACH-000302,-0.17793998193949287
ACH-000304,-0.12855911375025136
ACH-000307,-0.3516626825281895
ACH-000308,-0.17221376790998325
ACH-000310,-0.21910573718818604
ACH-000311,-0.11447362248345692
ACH-000312,-0.2262587798664815
ACH-000315,0.056875668355801524
ACH-000316,-0.20734441953904814
ACH-000317,-0.2664660955809838
ACH-000318,-0.2910798403772948
ACH-000319,-0.1938983984835664
ACH-000320,-0.2129306336806376
ACH-000322,-0.17055318306241446
ACH-000323,-0.2957060124231709
ACH-000324,-0.39934044531751584
ACH-000329,-0.3020961278385342
ACH-000330,-0.4473835007204563
ACH-000331,-0.043046309702307814
ACH-000332,-0.23853422042810235
ACH-000334,-0.3520619834610855
ACH-000335,-0.20259582461413306
ACH-000336,0.0727320285374109
ACH-000337,-0.09680857518744634
ACH-000338,-0.20327470245263915
ACH-000339,-0.038365327859874086
ACH-000341,-0.452997408125445
ACH-000348,-0.20591210540946409
ACH-000350,-0.05046470211885233
ACH-000352,-0.2500081862214898
ACH-000356,-0.4435707728421652
ACH-000361,-0.09663209321011353
ACH-000362,-0.0908050358707342
ACH-000363,-0.04105336708311134
ACH-000364,-0.6013841396571034
ACH-000365,-0.06822524948810843
ACH-000366,-0.18868618278388533
ACH-000368,-0.2276146267137948
ACH-000374,-0.13489186489818292
ACH-000375,-0.2782657522024485
ACH-000376,-0.1907934057855491
ACH-000381,-0.14423483854545294
ACH-000383,-0.2787915674140359
ACH-000387,-0.4499153270127864
ACH-000389,-0.6150558149437034
ACH-000390,-0.3270004233787662
ACH-000393,-0.026520222098002904
ACH-000395,-0.28415367842131395
ACH-000396,-0.21117017416129
ACH-000397,-0.16503905119009546
ACH-000401,0.15529322590462769
ACH-000402,0.1395821380499385
ACH-000403,-0.5753802238931859
ACH-000404,-0.2676709986084339
ACH-000406,-0.1911983153792428
ACH-000407,-0.1810107903799943
ACH-000408,-0.2557604720340347
ACH-000410,-0.2489231661101313
ACH-000411,-0.2602255347411791
ACH-000414,-0.04986834349955496
ACH-000415,-0.377318708873314
ACH-000416,-0.42290116440235065
ACH-000420,-0.22752683840721075
ACH-000421,-0.5169260991208094
ACH-000424,-0.0603432311657354
ACH-000425,-0.045382606976155836
ACH-000426,-0.3419880849165849
ACH-000427,-0.4934761216520216
ACH-000433,-0.2905201069748473
ACH-000435,-0.08871088995318574
ACH-000436,-0.04608152041323808
ACH-000444,-0.27922446384238137
ACH-000445,-0.3731870647911544
ACH-000448,-0.12587439947548684
ACH-000450,-0.21737487513879397
ACH-000452,-0.3267270541087665
ACH-000454,-0.329610982435801
ACH-000458,-0.20412864119151936
ACH-000459,-0.041539808893982434
ACH-000460,-0.34665099908420616
ACH-000461,-0.31532687894504424
ACH-000463,-0.4044648849865912
ACH-000464,-0.2492866882990451
ACH-000466,-0.2550983933184689
ACH-000467,-0.482306690152848
ACH-000468,-0.10238862955994148
ACH-000469,-0.368830514657685
ACH-000470,-0.02769432348639314
ACH-000471,-0.4111614241717276
ACH-000472,-0.3347499186530333
ACH-000473,0.033088628970531594
ACH-000475,-0.21785018084440644
ACH-000476,0.020886223139172683
ACH-000477,0.01378200142586593
ACH-000479,-0.35299320265327244
ACH-000480,-0.22233948672019602
ACH-000481,-0.3050093577196964
ACH-000483,-0.28590708431737977
ACH-000484,-0.44057036490695456
ACH-000485,-0.1780186413215579
ACH-000486,-0.25469149830058824
ACH-000487,-0.20104134781801603
ACH-000488,-0.20366261705696573
ACH-000490,-0.3983850551890339
ACH-000491,-0.31214318309249434
ACH-000495,-0.4191582090232805
ACH-000496,-0.4721552359536181
ACH-000499,-0.23145995539327666
ACH-000500,-0.5028615964382765
ACH-000502,-0.4339768648387065
ACH-000503,-0.4643726808795609
ACH-000505,-0.2627379393066769
ACH-000507,-0.1957370581322308
ACH-000510,-0.31195868412618155
ACH-000511,-0.24975882058334745
ACH-000512,-0.5814158648798957
ACH-000516,-0.19743230267303355
ACH-000517,-0.1588260108950425
ACH-000518,-0.11537214949016047
ACH-000520,-0.2198931737556608
ACH-000521,-0.16110529426983508
ACH-000522,-0.2829887770031927
ACH-000524,-0.08909847699155336
ACH-000527,-0.12413381333040882
ACH-000528,-0.11497398660120135
ACH-000537,-0.12571773326571206
ACH-000541,-0.2924308792366844
ACH-000542,-0.22241924866666848
ACH-000544,-0.4556772846308446
ACH-000545,-0.3012983404907231
ACH-000547,-0.5154722013915524
ACH-000548,-0.15890981905307186
ACH-000549,-0.07152022473293836
ACH-000550,-0.07711182638985574
ACH-000552,-0.15353592988132578
ACH-000556,-0.008445895531898723
ACH-000557,0.025641219540581014
ACH-000569,-0.2269873956607152
ACH-000570,-0.20776605584250676
ACH-000571,-0.10676337862073612
ACH-000573,-0.16111649225917554
ACH-000576,-0.2619769406995438
ACH-000579,-0.3846755845114254
ACH-000580,-0.460628764859013
ACH-000584,-0.2613166470458343
ACH-000585,-0.686307577972423
ACH-000588,-0.23397340674040665
ACH-000589,-0.2488986972478755
ACH-000591,-0.2872905142308789
ACH-000593,-0.09127774133626383
ACH-000600,-0.2448067066565705
ACH-000601,-0.36503955489363904
ACH-000605,-0.2469847062667986
ACH-000606,-0.34727386828455425
ACH-000608,-0.3440509612973812
ACH-000614,-0.11817170315802955
ACH-000616,-0.2446431833842235
ACH-000618,-0.16110319223368533
ACH-000619,-0.3341357334027411
ACH-000620,-0.2562838694402785
ACH-000621,-0.31471037697779103
ACH-000622,-0.2398116798408935
ACH-000623,-0.3416859655057613
ACH-000624,-0.2407957145897113
ACH-000627,-0.17434494027733002
ACH-000630,-0.19773680435047292
ACH-000631,-0.16758914952644893
ACH-000632,-0.2143130741309878
ACH-000633,-0.13002401927210175
ACH-000637,-0.25983006292414224
ACH-000638,-0.5040637369255775
ACH-000646,-0.2752736679737553
ACH-000647,-0.4025710593975755
ACH-000648,0.008300592773953097
ACH-000649,-0.1002968688422858
ACH-000651,-0.23993616505202425
ACH-000652,0.11336566602083352
ACH-000653,-0.2519212630546959
ACH-000657,-0.16825976435248566
ACH-000658,-0.32134344108623275
ACH-000661,-0.18560762011661985
ACH-000662,-0.4540155504829345
ACH-000663,-0.16042790406421414
ACH-000665,-0.18592260189842996
ACH-000671,-0.023880374560858796
ACH-000672,-0.06604284768415007
ACH-000673,-0.2612071209721158
ACH-000676,-0.39869852605351935
ACH-000677,-0.14961975720571352
ACH-000681,-0.11395491174335652
ACH-000683,-0.22475537977278975
ACH-000684,-0.4370642050429632
ACH-000688,-0.3167369841172725
ACH-000693,-0.28011363316026955
ACH-000694,-0.14308838847071687
ACH-000695,-0.3582654707090404
ACH-000696,-0.4201651728121144
ACH-000697,-0.13645904116454002
ACH-000699,-0.2798901067656309
ACH-000701,-0.3152121542186989
ACH-000706,-0.31529498888857305
ACH-000711,-0.4952648277578644
ACH-000713,-0.19421767605349896
ACH-000714,-0.7694430258332197
ACH-000718,-0.3931643472289361
ACH-000720,-0.3973533251745591
ACH-000721,-0.21341058026348386
ACH-000724,-0.14207464262145855
ACH-000725,-0.3312318448928744
ACH-000732,-0.282154404751846
ACH-000734,-0.12896402272926724
ACH-000735,-0.4663640104249866
ACH-000736,-0.3718712817086569
ACH-000738,-0.2353056904709639
ACH-000746,-0.536858521355644
ACH-000747,-0.5577843554590235
ACH-000748,-0.2709355943337621
ACH-000753,-0.24275792177280495
ACH-000756,-0.3063104160261769
ACH-000757,-0.25812725793651503
ACH-000758,-0.5450425606210785
ACH-000760,-0.1381480874461256
ACH-000762,-0.2510973120261115
ACH-000763,-0.11744291506255462
ACH-000764,-0.18822421803439188
ACH-000765,-0.07527444235521892
ACH-000766,-0.3542388762551265
ACH-000767,-0.09729310520598967
ACH-000768,-0.2009311086101628
ACH-000769,-0.07454607863053651
ACH-000770,-0.16911360146883864
ACH-000771,-0.5442820851451652
ACH-000773,0.12349384376517088
ACH-000776,-0.4894044951807777
ACH-000777,-0.3461605541149317
ACH-000778,-0.36862142258156416
ACH-000781,-0.25590822599319685
ACH-000782,-0.2376925873352905
ACH-000783,-0.4207519362049522
ACH-000784,-0.19435009435859188
ACH-000785,-0.09861990589638923
ACH-000787,-0.30162275902070884
ACH-000788,-0.09614911530205232
ACH-000791,-0.3210633741211853
ACH-000792,-0.4199671419133856
ACH-000794,-0.3724306876764396
ACH-000796,-0.11788314257449545
ACH-000798,-0.4659846731978446
ACH-000799,-0.2644058318721068
ACH-000800,-0.3748155222116758
ACH-000802,-0.3154665458898029
ACH-000804,-0.3585181673690043
ACH-000805,-0.34655825075990576
ACH-000809,-0.2485022286237213
ACH-000810,0.0620310347223386
ACH-000811,-0.200086370180166
ACH-000817,-0.382157614853444
ACH-000819,0.07638073396317656
ACH-000820,-0.11604042212242785
ACH-000821,-0.17981553136890285
ACH-000822,-0.13118661092871728
ACH-000823,-0.30618084458771405
ACH-000824,-0.11773612957828584
ACH-000827,-0.04141764754507784
ACH-000829,0.03571172077995588
ACH-000831,-0.279939269634562
ACH-000832,-0.36773542610604426
ACH-000833,-0.26331201980162394
ACH-000834,-0.23914056745406134
ACH-000835,-0.1399260057288217
ACH-000836,-0.2287816077616382
ACH-000837,-0.2621472727438638
ACH-000838,-0.2496705976334125
ACH-000839,-0.2790426937269337
ACH-000840,-0.2306521939468568
ACH-000841,-0.256603315698927
ACH-000843,-0.5467033260139329
ACH-000846,-0.3083017607069971
ACH-000847,-0.10274584048175374
ACH-000848,-0.20249421043351387
ACH-000849,-0.20746462491896486
ACH-000851,0.03811490045126618
ACH-000855,-0.2143996280705222
ACH-000856,0.05001753969768216
ACH-000858,-0.2435674619778123
ACH-000859,-0.425984046629217
ACH-000861,-0.3370446743725665
ACH-000862,-0.2533023168780331
ACH-000865,-0.2616405793013566
ACH-000866,-0.3076209459234255
ACH-000867,-0.40588805130321853
ACH-000869,-0.21255520721781124
ACH-000872,-0.18169097198170706
ACH-000873,-0.4803564994407914
ACH-000876,-0.3306028905929819
ACH-000878,-0.06428042274625607
ACH-000880,-0.09551115440249268
ACH-000881,-0.05885560631544939
ACH-000882,-0.2273416697692048
ACH-000884,-0.15769162741383766
ACH-000885,-0.1090808948988026
ACH-000887,-0.19554951893330202
ACH-000889,-0.3392917282856896
ACH-000896,-0.40566504785336255
ACH-000898,-0.14026532803764102
ACH-000900,-0.4457609352245296
ACH-000901,-0.2725554241032243
ACH-000905,-0.33905437026731805
ACH-000906,-0.16892204175505107
ACH-000907,-0.3699814163872402
ACH-000910,-0.08185842479003905
ACH-000911,-0.5576873798366039
ACH-000912,-0.5540159057266835
ACH-000913,-0.1347784628705715
ACH-000915,0.006124400075270074
ACH-000916,-0.3076674756263169
ACH-000917,-0.4926989354211854
ACH-000920,-0.7858661228115045
ACH-000921,-0.4866851053596728
ACH-000924,-0.12588696854947326
ACH-000926,-0.1171844995861436
ACH-000928,-0.39160673118850975
ACH-000929,-0.4332966305987314
ACH-000932,-0.16837710660295988
ACH-000935,-0.1653735901080204
ACH-000936,-0.25477223140594696
ACH-000937,-0.17995908563997245
ACH-000938,-0.26867532663131705
ACH-000939,-0.1236426786747708
ACH-000941,0.001897325012587691
ACH-000943,-0.4657229324217126
ACH-000946,-0.2963111838817811
ACH-000947,-0.16942340868627542
ACH-000948,-0.2557281668409486
ACH-000950,0.07161635530396443
ACH-000953,-0.3842234291310943
ACH-000954,-0.023832552348618904
ACH-000957,-0.2275078483138439
ACH-000958,-0.03344871834190193
ACH-000960,-0.15256256771165666
ACH-000963,-0.2859614627312139
ACH-000968,0.2402079597157873
ACH-000969,-0.13068696499474378
ACH-000972,-0.5496571067544417
ACH-000973,-0.2940515463573008
ACH-000974,-0.1600394376413785
ACH-000978,-0.2148851870356777
ACH-000984,-0.2026751141819837
ACH-000986,-0.2330996002046285
ACH-000988,-0.2993770925704246
ACH-000993,-0.19876335421923352
ACH-000994,0.013967521673518916
ACH-000996,-0.17348567493150505
ACH-001001,-0.03741966236900225
ACH-001020,-0.24476648572957435
ACH-001028,-0.18012085480992665
ACH-001031,-0.43707503482016175
ACH-001038,-0.2300489548187299
ACH-001048,0.011387336406636993
ACH-001050,-0.3280474727238689
