,REV1 (51455)
ACH-000004,0.08268960687116654
ACH-000005,-0.04984339983634243
ACH-000007,-0.07174303897996626
ACH-000009,-0.06579701117218696
ACH-000011,-0.1634118214036278
ACH-000012,0.030993965193618463
ACH-000013,0.06713379709047533
ACH-000014,-0.08216000598738357
ACH-000015,-0.13219335097796367
ACH-000017,0.1367494742869077
ACH-000018,0.10220749199150904
ACH-000019,0.02900517210243596
ACH-000021,0.06049042929046417
ACH-000022,-0.0753355426514601
ACH-000025,-0.08689871181009255
ACH-000028,-0.0980208718009094
ACH-000030,-0.019480327456060795
ACH-000035,-0.009617769031647242
ACH-000036,0.02950498689747916
ACH-000037,-0.10331691972416177
ACH-000039,-0.059075598272204564
ACH-000040,-0.056296117360164676
ACH-000041,0.09723258900020698
ACH-000042,0.036942550054136165
ACH-000045,0.14030990148507008
ACH-000047,-0.02350856450439972
ACH-000052,-0.1538015935802205
ACH-000053,0.025190133504186425
ACH-000054,0.009590729005090908
ACH-000055,-0.0709829010622411
ACH-000060,0.08492785366085281
ACH-000067,-0.06832859837129503
ACH-000070,0.032376076164951084
ACH-000075,0.008213494371246077
ACH-000078,0.14360036801102738
ACH-000082,-0.06858288283813879
ACH-000085,0.21682860334573992
ACH-000086,-0.04224736988499637
ACH-000087,-0.14949742972666974
ACH-000092,-0.021777351045317292
ACH-000095,-0.1095804691871744
ACH-000097,-0.027792740179161238
ACH-000098,-0.06584263049373429
ACH-000099,-0.05894603540489225
ACH-000108,-0.01611205727473257
ACH-000113,-0.041383694394501916
ACH-000116,0.11619415871336874
ACH-000118,0.10069265067021776
ACH-000120,0.11862660335025227
ACH-000123,-0.034168018513792385
ACH-000127,-0.021741003528344984
ACH-000128,-0.005865983614097659
ACH-000132,-0.06842532020686402
ACH-000133,-0.025117771745905185
ACH-000137,-0.12758493709932053
ACH-000138,0.04257787058616815
ACH-000142,-0.011111511583254843
ACH-000143,0.05375800182938505
ACH-000146,0.02631980124510967
ACH-000148,-0.01813647737449397
ACH-000150,0.1822371446499953
ACH-000152,-0.056857713444722034
ACH-000153,-0.1830411210959223
ACH-000159,-0.045000976822159686
ACH-000160,-0.03391071508522925
ACH-000163,-0.039489047811800806
ACH-000167,-0.036528008385870905
ACH-000168,0.1587669120867758
ACH-000169,-0.12951996056244852
ACH-000178,0.04328182165847253
ACH-000183,-0.10127023828454446
ACH-000188,0.08484642021338427
ACH-000189,-0.031091790251209495
ACH-000190,0.11541231161676613
ACH-000198,0.014026930684470593
ACH-000203,-0.2863132039566915
ACH-000204,0.0572051192611589
ACH-000206,0.06827131282860842
ACH-000207,-0.11070518192381702
ACH-000208,0.06457010201938494
ACH-000210,-0.09754003267256613
ACH-000211,-0.04828703972038738
ACH-000215,-0.03283480544624514
ACH-000221,-0.10724214528280893
ACH-000222,-0.02700263803794779
ACH-000223,-0.0033658767160330127
ACH-000226,-0.08307379983230002
ACH-000227,0.07993476791370999
ACH-000228,-0.09362534738903562
ACH-000231,0.012539854370768195
ACH-000232,-0.1843962578681032
ACH-000233,-0.011940209576396231
ACH-000234,-0.14579685681495136
ACH-000235,0.0327438616358962
ACH-000237,-0.1339574755389499
ACH-000238,0.006215463498772276
ACH-000242,-0.229923747430843
ACH-000243,0.08212165418398525
ACH-000244,0.058656737903101636
ACH-000246,-0.008053097883822052
ACH-000248,-0.05528993826190265
ACH-000250,-0.0030533678262200104
ACH-000251,-0.045781787453241365
ACH-000252,-0.14362817398293687
