,PSMF1 (9491)
ACH-000450,-0.23064643514378774
ACH-000452,-0.3469856280556942
ACH-000454,-0.12043159228000815
ACH-000458,-0.4307127402344327
ACH-000459,-0.5529794975904889
ACH-000460,-0.4961330857324202
ACH-000461,-0.14646965131560247
ACH-000463,-0.7242112714275938
ACH-000464,-0.3034582571550695
ACH-000466,-0.32603744111113314
ACH-000467,-0.055695772331164815
ACH-000468,-0.3423785529856847
ACH-000469,-0.08960488855447467
ACH-000470,-0.4669045619947898
ACH-000471,-0.052529860270871975
ACH-000472,-0.40656921831878895
ACH-000473,-0.21761389292759734
ACH-000475,-0.10373422623738723
ACH-000476,-0.3323532443567608
ACH-000477,-0.4167240951046421
ACH-000479,0.023732064160822058
ACH-000480,-0.18292052207104928
ACH-000481,-0.13873871586508893
ACH-000483,-0.1452305681108786
ACH-000484,-0.4167722280107316
ACH-000485,-0.1363358956364951
ACH-000486,-0.4966161045014498
ACH-000487,-0.24406793720150785
ACH-000488,-0.3235300416302697
ACH-000490,-0.13180792082163267
ACH-000491,-0.24268787878028406
ACH-000495,-0.1824946032625636
ACH-000496,-0.20874872741211756
ACH-000499,-0.15894170236263466
ACH-000500,0.17971712553317154
ACH-000502,-0.19305521782975155
ACH-000503,-0.3783069045310188
ACH-000505,-0.1042997862721125
ACH-000507,-0.11503277131673313
ACH-000510,-0.15132068532765788
ACH-000511,-0.6272416523075545
ACH-000512,-0.5405109630540362
ACH-000516,-0.10721224562216758
ACH-000517,-0.12330443144366855
ACH-000518,0.022010769078404567
ACH-000520,-0.2212204470664132
ACH-000521,-0.2376236357975821
ACH-000522,-0.167433674040251
ACH-000524,-0.1172153158714263
ACH-000527,-0.2797416786113001
ACH-000528,-0.16301404270183625
ACH-000537,-0.406064094626962
ACH-000541,-0.34542394448483243
ACH-000542,-0.5287603623261293
ACH-000544,0.2611438575151453
ACH-000545,-0.10459021279890952
ACH-000547,-0.7295816708586675
ACH-000548,-0.3495909165251117
ACH-000549,-0.30244814546841586
ACH-000550,-0.19397530008108135
ACH-000552,0.026456321063976468
ACH-000556,-0.1457589162080031
ACH-000557,-0.30327538863301
ACH-000569,-0.22302565946184846
ACH-000570,-0.0429299292884884
ACH-000571,-0.281019865048648
ACH-000573,-0.11041815510664796
ACH-000576,-0.3789624366917079
ACH-000579,-0.3250799818263937
ACH-000580,-0.3770869107450291
ACH-000584,-0.3849086681045185
ACH-000585,-0.29578232278909583
ACH-000588,-0.10342740786284728
ACH-000589,-0.3554952652015901
ACH-000591,-0.2857383631390835
ACH-000593,-0.082983683497803
ACH-000600,-0.4971472852166935
ACH-000601,-0.21166446173082465
ACH-000605,-0.19577547880018809
ACH-000606,-0.4036710576260005
ACH-000608,-0.2895331429425732
ACH-000614,-0.5047526442354715
ACH-000616,-0.31569856453199824
ACH-000618,-0.12902559879250147
ACH-000619,-0.44724442172349393
ACH-000620,-0.36605834328107106
ACH-000621,-0.3029873172820916
ACH-000622,-0.18737349734750505
ACH-000623,-0.36774981112841215
ACH-000624,-0.22374975086437696
ACH-000627,-0.19682711517304746
ACH-000630,-0.0006712427239699216
ACH-000631,-0.054794899445961866
ACH-000632,-0.032498537576426845
ACH-000633,-0.1161150677752485
ACH-000637,-0.4476827959791672
ACH-000638,-0.6051864960136639
ACH-000646,-0.541252774721337
ACH-000647,-0.1713821138568243
ACH-000648,-0.2751328450089059
ACH-000649,-0.1946301114707428
ACH-000651,-0.43427673319649535
ACH-000652,-0.16525802672123818
ACH-000653,-0.363092891854294
ACH-000657,-0.4387183564378085
ACH-000658,0.028851714293241095
ACH-000661,-0.5177789119846448
ACH-000662,-0.7124963284135307
ACH-000663,-0.3197460897058576
ACH-000665,-0.2181468403494239
ACH-000671,-0.15906523240927412
ACH-000672,-0.20047827182045205
ACH-000673,-0.0990634909323044
ACH-000676,-0.09384281362093984
ACH-000677,-0.7574473163679795
ACH-000681,-0.21134533489526608
ACH-000683,-0.1981360080421598
ACH-000684,0.06645803789169323
ACH-000688,-0.06871862187725819
ACH-000693,-0.2439114194029562
ACH-000694,-0.18209420924458747
ACH-000695,-0.0928366011922458
ACH-000696,-0.4454915665595416
ACH-000697,-0.2608437803241949
ACH-000699,-0.3525960385156402
ACH-000701,-0.33389954579068554
ACH-000706,-0.2682405626729682
ACH-000711,-0.19923826411328735
ACH-000713,-0.2944758457173358
ACH-000714,-0.28346592867794645
ACH-000718,-0.7167626943429714
ACH-000720,-0.2784458047822522
ACH-000721,-0.25755615135057075
ACH-000724,-0.3420098399251445
ACH-000725,-0.06869612823539584
ACH-000732,-0.3261076864037468
ACH-000734,-0.05382029487451143
ACH-000735,-0.18751377914636605
ACH-000736,-0.3233023335255823
ACH-000738,-0.0719768914999827
ACH-000746,-0.488783240469695
ACH-000747,-0.04300250331802
ACH-000748,-0.4557298844875048
ACH-000753,-0.3191612548891716
ACH-000756,-0.3499161138836576
ACH-000757,-0.2355038512089015
ACH-000758,-0.06231207110961945
ACH-000760,-0.32382151843655604
ACH-000762,-0.29024607538517244
ACH-000763,-0.25601521321383386
ACH-000764,-0.2204450439760828
ACH-000765,-0.149772361562272
ACH-000766,-0.6505090117726225
ACH-000767,-0.4029179585696574
ACH-000768,-0.5224730981720518
ACH-000769,-0.31767889075457323
ACH-000770,-0.4866941356104775
ACH-000771,-0.0946953392267948
ACH-000773,-0.6448119420529773
ACH-000776,-0.2521250529964049
ACH-000777,-0.1722645770453355
ACH-000778,-0.10291768128455467
ACH-000781,0.035669607275137065
ACH-000782,-0.07854158391500307
ACH-000783,-0.2761360606956098
ACH-000784,-0.2455732150026579
ACH-000785,-0.1377119423215742
ACH-000787,-0.5774648301801045
ACH-000788,-0.2938613644299547
ACH-000791,-0.29144482005532263
ACH-000792,-0.3634352305924861
ACH-000794,-0.485001478747276
ACH-000796,-0.31862236450722536
ACH-000798,-0.4158318008584807
ACH-000799,-0.037584454005436106
ACH-000800,-0.1899050134607428
ACH-000802,-0.10981212211839712
ACH-000804,-0.2631364426575193
ACH-000805,-0.4646784437882203
ACH-000809,-0.1776499287480527
ACH-000810,-0.19980532199711806
ACH-000811,-0.1409100819333937
ACH-000817,0.07713677355921718
ACH-000819,-0.057907467040886715
ACH-000820,0.1326357232089172
ACH-000821,-0.05022992617673815
ACH-000822,-0.4556463661440996
ACH-000823,-0.4564546072443421
ACH-000824,-0.19502106607973693
ACH-000827,-0.3275929555359557
ACH-000829,-0.7419837628976578
ACH-000831,0.03174113405595621
ACH-000832,-0.04237482119787354
ACH-000833,-0.5704507774127415
ACH-000834,-0.3609483445683908
ACH-000835,-0.5690065757505034
ACH-000836,-0.2503004691734989
ACH-000837,-0.12070162211389805
ACH-000838,-0.060486244957760574
ACH-000839,-0.5176289577043826
ACH-000840,0.3077353592384921
ACH-000841,-0.3933418921834766
ACH-000843,-0.14831233373753286
ACH-000846,-0.15201291025853406
ACH-000847,-0.3226761573664485
ACH-000848,-0.38471419695041936
ACH-000849,-0.044362066002008205
ACH-000851,-0.2739317786000223
ACH-000855,-0.2920666274460704
ACH-000856,-0.2059533022439772
ACH-000858,-0.24472373335474826
ACH-000859,-0.3678305328071305
ACH-000861,-0.12094734779327865
ACH-000862,-0.2886505027020416
ACH-000865,-0.19969351187662449
ACH-000866,-0.26826660461830193
ACH-000867,-0.2517712031834897
ACH-000869,-0.8471299129989773
ACH-000872,-0.010851488229165556
ACH-000873,-0.3518018928676405
ACH-000876,-0.2531816152116091
ACH-000878,-0.5975075216003244
ACH-000880,-0.2105352575837507
ACH-000881,-0.22018040571156464
ACH-000882,-0.5302574951233865
ACH-000884,-0.3708348147698209
ACH-000885,-0.2453594530346308
ACH-000887,-0.08939704448727732
ACH-000889,0.079636345979775
ACH-000896,-0.0910782540859323
ACH-000898,0.07160033839180595
ACH-000900,-0.3947791005133662
ACH-000901,-0.1814152878879912
ACH-000905,-0.3849622779146615
ACH-000906,-0.4012155683677999
ACH-000907,-0.34959916995346657
ACH-000910,-0.07554550781496537
ACH-000911,-0.5061916278919043
ACH-000912,-0.4485624948754256
ACH-000913,-0.2048711960379858
ACH-000915,-0.4979984186319884
ACH-000916,-0.019729657194536898
ACH-000917,-0.08584301506259819
ACH-000920,-0.7056895970122529
ACH-000921,-0.2273861119155486
ACH-000924,-0.3445527194211003
ACH-000926,-0.3047507476681106
ACH-000928,-0.28281375046250645
ACH-000929,-0.4821163938492597
ACH-000932,-0.032833196930341736
ACH-000935,-0.08117259002987587
ACH-000936,-0.2695711254308485
ACH-000937,-0.2715916962025151
ACH-000938,-0.4912727655809601
ACH-000939,-0.16953898163436312
ACH-000941,0.018043539804772087
ACH-000943,-0.04643944063880517
ACH-000946,-0.17402124907115007
ACH-000947,-0.186009002299126
ACH-000948,-0.11188246118429768
ACH-000950,-0.13088155676941507
ACH-000953,-0.5721013188058087
ACH-000954,-0.2522060183504947
ACH-000957,-0.42479245245570396
ACH-000958,-0.418846121843956
ACH-000960,-0.2533787299989884
ACH-000963,0.02751857585267432
ACH-000968,-0.4450683174322537
ACH-000969,-0.15744106585676754
ACH-000972,-0.3833512679997261
ACH-000973,-0.07831200125195653
ACH-000974,-0.2970111314669283
ACH-000978,0.09006490047552418
ACH-000984,-0.1603473141289866
ACH-000986,-0.07733161374108424
ACH-000988,0.07222930634099395
ACH-000993,-0.3461266425437564
ACH-000994,-0.2789344549852141
ACH-000996,-0.27946927994791565
ACH-001001,-0.3783546596552931
ACH-001020,-0.5021649833892624
ACH-001028,-0.5086735786906548
ACH-001031,-0.09211404420536444
ACH-001038,-0.14550802951217065
ACH-001048,-0.10034016747707457
ACH-001050,-0.4317977189309957
ACH-001053,-0.3186943916605425
ACH-001054,-0.5760358313607601
ACH-001061,-0.11835424361275702
ACH-001067,-0.5096130466502307
ACH-001075,-0.1992164219110493
ACH-001096,-0.40137135859003337
ACH-001111,-0.4836261142193347
ACH-001119,-0.419160809363948
ACH-001128,-0.37905652795891137
ACH-001134,-0.542761086281327
ACH-001151,-0.1066728028818178
ACH-001163,-0.22334698978329096
ACH-001164,-0.2798546864712529
ACH-001183,-0.2396202477328664
ACH-001192,-0.33888357624172266
ACH-001193,-0.5316492682157493
ACH-001196,-0.09302469786289763
ACH-001197,-0.6807070431322125
ACH-001205,-0.26193981724854515
ACH-001211,-0.021196860018982425
ACH-001212,-0.16199726045318372
ACH-001228,-0.2415775306785383
ACH-001232,-0.20408522680100186
ACH-001239,-0.2559824992207676
ACH-001270,0.06987190460031882
ACH-001274,-0.13799370663800695
ACH-001275,-0.17176735354368655
ACH-001277,-0.15137346870292995
ACH-001278,-0.4748695408381516
ACH-001280,-0.9599022162889403
ACH-001283,-0.3749389492935966
ACH-001289,-0.28452648910979395
ACH-001300,-0.32063201506087896
ACH-001301,-0.19974147591144614
ACH-001302,-0.4443625353831021
ACH-001306,-0.2525404636378051
ACH-001318,0.012251194113610135
ACH-001322,0.08496292522956464
ACH-001328,-0.2961096218478652
ACH-001332,-0.2169542497815026
ACH-001336,-0.36669095354410974
ACH-001346,-0.07525801941269743
ACH-001353,-0.4779678290573784
ACH-001354,-0.04215132590631458
ACH-001367,0.024550992901885692
ACH-001368,-0.475074484981229
ACH-001374,-0.4024948143080518
ACH-001377,-0.35090471709054616
ACH-001380,-0.6279152199965973
ACH-001391,-0.2635614126120846
ACH-001408,-0.2394884706957532
ACH-001430,-0.2834187844874465
ACH-001431,-0.21163135340847
ACH-001450,-0.2850568416340644
ACH-001496,-0.08784414709337107
ACH-001500,0.0322562425059721
ACH-001523,-0.2720026081176618
ACH-001532,-0.1957354023417523
ACH-001550,-0.2808523925953513
ACH-001552,-0.20889363803760094
ACH-001554,-0.3122049313833184
ACH-001654,-0.478391164639103
ACH-001735,-0.1519134490311015
ACH-001736,-0.6034539451549591
ACH-001737,-0.4141772399103802
ACH-001740,-0.15928268551358765
ACH-001745,-0.06929782929556287
ACH-001765,0.045172652200484005
