,YBEY (54059)
ACH-000294,0.16494677917803385
ACH-000295,-0.22472826430870607
ACH-000296,0.10293039021939984
ACH-000302,-0.2393567872121328
ACH-000304,-0.2628607493156085
ACH-000307,-0.051140660885969816
ACH-000308,-0.16136808162871535
ACH-000310,-0.0767790853156625
ACH-000311,-0.15645361112434192
ACH-000312,-0.24885057752587264
ACH-000315,-0.059782730756095075
ACH-000316,-0.030389592605222962
ACH-000317,-0.05778439775541677
ACH-000318,-0.12499564474673976
ACH-000319,-0.08017702536326987
ACH-000320,-0.10102242569701557
ACH-000322,-0.20418216703069697
ACH-000323,-0.1084043816704264
ACH-000324,0.0533498984894742
ACH-000329,-0.24061536283021925
ACH-000330,-0.15826544129581985
ACH-000331,-0.0951513383094186
ACH-000332,-0.18533484749073625
ACH-000334,-0.17336020345391648
ACH-000335,-0.31740962297409303
ACH-000336,-0.23353685775989375
ACH-000337,-0.022153016427671642
ACH-000338,0.1406472470393774
ACH-000339,-0.0979710645679654
ACH-000341,-0.2648689166148625
ACH-000348,-0.2015930657580408
ACH-000350,-0.2783046811360665
ACH-000352,-0.21757573771544206
ACH-000356,-0.03849906339260526
ACH-000361,-0.05339907719173958
ACH-000362,0.14379304385987846
ACH-000363,-0.03726176782615012
ACH-000364,-0.15779076551903365
ACH-000365,-0.2319155991819745
ACH-000366,0.03268101552029351
ACH-000368,-0.17006695397659208
ACH-000374,-0.3620293933044641
ACH-000375,-0.22054561758004265
ACH-000376,-0.2849969573809579
ACH-000381,-0.07246080030751195
ACH-000383,-0.17729372849726116
ACH-000387,-0.06581437586004904
ACH-000389,-0.13022604896168322
ACH-000390,-0.18342827303418915
ACH-000393,-0.06689871200529962
ACH-000395,0.03730472852461602
ACH-000396,-0.0019442834944130207
ACH-000397,-0.1097905931511165
ACH-000401,-0.09370055318839496
ACH-000402,-0.4042899157021754
ACH-000403,-0.13093999083423874
ACH-000404,-0.3045937130446242
ACH-000406,-0.3348358276490966
ACH-000407,-0.11675662217024235
ACH-000408,-0.1817177937684193
ACH-000410,-0.1888193385052155
ACH-000411,-0.2258917128163851
ACH-000414,-0.07501988330641762
ACH-000415,-0.18671300351939935
ACH-000416,-0.04785756189786655
ACH-000420,-0.07300967932364562
ACH-000421,-0.06893277309401204
ACH-000424,-0.32693456449106034
ACH-000425,-0.003549550888112703
ACH-000426,0.06863686475646176
ACH-000427,-0.27957084532443355
ACH-000433,-0.05646616790782226
ACH-000435,-0.19099133700549745
ACH-000436,0.10968321482815972
ACH-000444,-0.10327181826819984
ACH-000445,-0.03262836460189919
ACH-000448,-0.07932352772384968
ACH-000450,-0.369489903674189
ACH-000452,-0.1875463008463337
ACH-000454,-0.3719733074732304
ACH-000458,-0.12762129503676467
ACH-000459,-0.484899405212624
ACH-000460,-0.09967299127026437
ACH-000461,-0.16586530991605306
ACH-000463,-0.15074002027820335
ACH-000464,-0.2763622390577576
ACH-000466,-0.06325013949751901
ACH-000467,-0.13040702183858574
ACH-000468,-0.15461502804613056
ACH-000469,-0.20761864353917692
ACH-000470,-0.06033309497434425
ACH-000471,-0.07942529826397203
ACH-000472,-0.18925194665763226
ACH-000473,-0.14312802937702834
ACH-000475,0.0037975175303844476
ACH-000476,-0.04941841880642426
ACH-000477,-0.046206653241723086
ACH-000479,-0.23945868714152566
ACH-000480,-0.08467610482638452
ACH-000481,-0.2402148887535169
ACH-000483,-0.4160072248778086
ACH-000484,-0.3516408519648325
ACH-000485,-0.008511942419991567
ACH-000486,-0.21500870946123726
ACH-000487,-0.2607473537287586
ACH-000488,-0.41360507886490055
ACH-000490,-0.11419770037475956
ACH-000491,-0.18619209498318406
ACH-000495,-0.0734160260470072
ACH-000496,-0.037879512375686666
ACH-000499,-0.3645497721721376
ACH-000500,0.10284230706739632
ACH-000502,-0.018436335573028064
ACH-000503,-0.1815388464510812
ACH-000505,-0.15103225145539387
ACH-000507,-0.4116567017381508
ACH-000510,0.010930890970211224
ACH-000511,-0.07958145219096392
ACH-000512,-0.4543362338748575
ACH-000516,-0.12345568832376502
ACH-000517,-0.10316234293770683
ACH-000518,-0.1724884980598431
ACH-000520,-0.08393815679037883
ACH-000521,-0.16218118462717146
ACH-000522,-0.11614242907706505
ACH-000524,-0.14137695211243625
ACH-000527,-0.05510673784653258
ACH-000528,-0.05035573658436488
ACH-000537,-0.2667483220459815
ACH-000541,-0.030082861366287742
ACH-000542,-0.05223263624619237
ACH-000544,-0.2780982610084836
ACH-000545,-0.31879874005793
ACH-000547,-0.020307698772358086
ACH-000548,0.0058084945859057675
ACH-000549,-0.15745567612732791
ACH-000550,-0.1710963104032407
ACH-000552,-0.008145528724150622
ACH-000556,-0.10462500423483724
ACH-000557,-0.10232132625642716
ACH-000569,-0.1747072840393362
ACH-000570,-0.21081722184209808
ACH-000571,-0.2409758761904429
ACH-000573,-0.13995354125521195
ACH-000576,0.05986246602520009
ACH-000579,-0.10782138152328624
ACH-000580,-0.09612681563484317
ACH-000584,-0.09441334798152744
ACH-000585,-0.13332784702948758
ACH-000588,-0.11415963514272445
ACH-000589,-0.1318108734322175
ACH-000591,-0.23090334331413426
ACH-000593,-0.1279827077452799
ACH-000600,-0.1421705863444337
ACH-000601,-0.12929790751690373
ACH-000605,-0.18750580164019898
ACH-000606,-0.2810849127582588
ACH-000608,-0.17244698123751048
ACH-000614,-0.15059497537198982
ACH-000616,-0.11628573741126398
ACH-000618,-0.5030953123515556
ACH-000619,-0.21907406104216698
ACH-000620,-0.21567499342607824
ACH-000621,-0.20015537033255054
ACH-000622,-0.2349299886187866
ACH-000623,-0.048384452185709095
ACH-000624,0.04199723577764974
ACH-000627,-0.17129818933861726
ACH-000630,-0.1157377623129864
ACH-000631,-0.2650085128858431
ACH-000632,-0.2532191531955101
ACH-000633,-0.5422512311849288
ACH-000637,-0.352929720464625
ACH-000638,-0.1763185731321376
ACH-000646,-0.27130032886199834
ACH-000647,-0.20840856561507012
ACH-000648,-0.03727960436614042
ACH-000649,-0.017385455336685143
ACH-000651,-0.6025223191944173
ACH-000652,-0.15297875417793924
ACH-000653,0.03913835363491491
ACH-000657,-0.164658542874718
ACH-000658,-0.20473398732914036
ACH-000661,-0.054347377950475666
ACH-000662,-0.450763919579791
ACH-000663,-0.22654202210890306
ACH-000665,-0.1278183144183145
ACH-000671,-0.15047620649846302
ACH-000672,-0.1997692548897172
ACH-000673,-0.1045270739716375
ACH-000676,-0.14465872392684614
ACH-000677,-0.2769401144782037
ACH-000681,-0.12115488151316325
ACH-000683,-0.14335623543705078
ACH-000684,-0.10975098291642174
ACH-000688,-0.2042379048619668
ACH-000693,-0.6009317661922929
ACH-000694,-0.42837722540342615
ACH-000695,-0.08305802232086128
ACH-000696,-0.08996489997785513
ACH-000697,-0.08205034024425893
ACH-000699,-0.2164823505653604
ACH-000701,-0.21334116350073312
ACH-000706,-0.12590065776099446
ACH-000711,0.02358165791316601
ACH-000713,0.0025561810557768005
ACH-000714,0.08682872328076477
ACH-000718,-0.1530575678849219
ACH-000720,-0.12337814933535868
ACH-000721,0.03887173592974563
ACH-000724,-0.24387399318729894
ACH-000725,-0.026776757335178748
ACH-000732,-0.10998426081876088
ACH-000734,-0.22876342578685455
ACH-000735,-0.14077225605951146
ACH-000736,-0.3250756833235407
ACH-000738,-0.3431194399025645
ACH-000746,-0.14343931416823225
ACH-000747,-0.3309602265030617
ACH-000748,-0.2008688664350372
ACH-000753,-0.18524933548167655
ACH-000756,-0.09407328348160117
ACH-000757,-0.06856573550808945
ACH-000758,-0.1146060898760472
ACH-000760,-0.2324809524924497
ACH-000762,-0.1638153534754902
ACH-000763,-0.21806660124242008
ACH-000764,0.11000312800614367
ACH-000765,-0.09981375621558464
ACH-000766,-0.012060944801685044
ACH-000767,-0.23296847748031105
ACH-000768,-0.01899381353106548
ACH-000769,-0.18968658510031847
ACH-000770,-0.1198393341762036
ACH-000771,-0.1994764731622982
ACH-000773,-0.19537353591770604
ACH-000776,-0.3187948771678533
ACH-000777,-0.099273272294106
ACH-000778,-0.3185850191633404
ACH-000781,-0.06250921726408443
ACH-000782,-0.21117148523492912
ACH-000783,-0.19144112739793664
ACH-000784,-0.3930131077494503
ACH-000785,-0.4157489801806968
ACH-000787,-0.22354736484417406
ACH-000788,-0.17222650706356854
ACH-000791,-0.1658572669634385
ACH-000792,-0.12036386855544365
ACH-000794,-0.10184072589949808
ACH-000796,-0.15729550848946053
ACH-000798,-0.3504947826636386
ACH-000799,-0.1704268740506103
ACH-000800,-0.1783733772816305
ACH-000802,-0.24682835547822699
ACH-000804,-0.4078627624946049
ACH-000805,-0.28315454590122263
ACH-000809,-0.17160278953809088
ACH-000810,-0.1954372471680132
ACH-000811,-0.13507887440898614
ACH-000817,0.014173678083252494
ACH-000819,-0.03747599558700554
ACH-000820,-0.09645182820911374
ACH-000821,-0.21185266323253696
ACH-000822,-0.09070204721966542
ACH-000823,-0.29355410047928265
ACH-000824,-0.06524373384315534
ACH-000827,0.01524042285518988
ACH-000829,0.14273380773908573
ACH-000831,-0.3405867154520932
ACH-000832,-0.03667467430534894
ACH-000833,-0.19087418707328455
ACH-000834,-0.42876694468545207
ACH-000835,-0.2093496226449555
ACH-000836,-0.04997114837409095
ACH-000837,-0.29084789740919986
ACH-000838,-0.012538054501312351
ACH-000839,-0.22042770120536687
ACH-000840,-0.08625883219925469
ACH-000841,0.020269452066336947
ACH-000843,-0.20253240571614547
ACH-000846,-0.04912612506231647
ACH-000847,-0.113352170392125
ACH-000848,-0.15847109194943526
ACH-000849,-0.036269815746858385
ACH-000851,-0.1887368530843948
ACH-000855,-0.21251358579493101
ACH-000856,-0.32107573945940626
ACH-000858,-0.29205905127003146
ACH-000859,-0.1858514214888912
ACH-000861,-0.07470457565102505
ACH-000862,-0.2810460835295344
ACH-000865,-0.21523446815216604
ACH-000866,-0.3436214158811792
ACH-000867,-0.10467334766711787
ACH-000869,-0.22718367468116776
ACH-000872,-0.01497468026560672
ACH-000873,-0.016934408615475047
ACH-000876,-0.19868980336728875
ACH-000878,-0.0879305118827781
ACH-000880,0.04945753510270776
ACH-000881,-0.14829118379672768
ACH-000882,-0.11413290592194067
ACH-000884,-0.18590854898162693
ACH-000885,-0.31827110978795403
ACH-000887,-0.2478631699414077
ACH-000889,-0.2925548925938802
ACH-000896,-0.12917213722715798
ACH-000898,-0.16770045609738266
ACH-000900,-0.2875880838057286
ACH-000901,-0.09637917938098643
ACH-000905,-0.13566938728981168
ACH-000906,-0.2583304074490705
ACH-000907,-0.27228139831319537
ACH-000910,-0.3621638744697394
ACH-000911,-0.6533280926140269
ACH-000912,0.021575819172098484
ACH-000913,-0.20493181115511624
ACH-000915,-0.2475472747569683
ACH-000916,-0.12355377554654155
ACH-000917,-0.0977054953903091
ACH-000920,-0.16345924825038838
ACH-000921,-0.05860279330151895
ACH-000924,-0.2582864329376965
ACH-000926,-0.0898569007613415
ACH-000928,-0.3409793500581867
ACH-000929,-0.16362286914067006
ACH-000932,-0.18154212170931067
ACH-000935,-0.3717147567327445
ACH-000936,-0.1409114079807986
ACH-000937,0.006865840667864058
ACH-000938,-0.06779241313918123
ACH-000939,-0.32042787148683066
ACH-000941,-0.12269627622794535
ACH-000943,-0.5156776205439909
ACH-000946,0.011937519950749157
ACH-000947,-0.34061383078948976
ACH-000948,-0.16137740298658232
ACH-000950,-0.22483486826361854
ACH-000953,-0.01978904947749463
ACH-000954,-0.24649684555281914
ACH-000957,-0.08449616208057499
ACH-000958,-0.2024243501853912
ACH-000960,-0.01846855383817048
ACH-000963,0.03962105281532726
ACH-000968,-0.27614518108139097
ACH-000969,-0.003793586276044817
ACH-000972,-0.11213934115701173
ACH-000973,-0.02330539696053554
ACH-000974,0.005484757660867856
ACH-000978,-0.1778113763320206
ACH-000984,-0.22680413258537185
ACH-000986,-0.19667627768091947
ACH-000988,0.02040908461876767
ACH-000993,-0.13728859314284014
ACH-000994,0.08046576428764828
ACH-000996,0.08924905564327096
ACH-001001,-0.6599913981119633
ACH-001020,-0.012117828566288954
ACH-001028,-0.2665121187097854
ACH-001031,-0.2045332608045375
ACH-001038,-0.3919192114468829
ACH-001048,-0.15815394085772827
ACH-001050,-0.1481708409228265
ACH-001053,0.06556097211164152
ACH-001054,-0.05854506345420288
ACH-001061,-0.14662185040077155
ACH-001067,-0.3033336169910608
ACH-001075,-0.13423212233408033
ACH-001096,-0.3127218944755921
ACH-001111,-0.05381357691253632
ACH-001119,-0.14115311256834093
ACH-001128,-0.19746029304419288
ACH-001134,-0.21941727830601204
ACH-001151,-0.07163141242101291
ACH-001163,-0.07924877201944518
ACH-001164,-0.312028128445681
ACH-001183,-0.20750486752090055
ACH-001192,-0.02279701442661944
ACH-001193,-0.1819125767149984
ACH-001196,-0.07573751527832813
ACH-001197,-0.028294179769713827
ACH-001205,-0.2038047021741344
ACH-001211,0.032066811937457425
ACH-001212,-0.040374788384070125
ACH-001228,-0.18727462270475814
ACH-001232,0.0011555284976424475
ACH-001239,-0.30840288084752865
ACH-001270,-0.3126646051292778
ACH-001274,-0.2546060408964808
ACH-001275,-0.2958627312462297
ACH-001277,-0.07458008302668824
ACH-001278,-0.23015070075454094
ACH-001280,-0.3936296898474102
ACH-001283,-0.07658357581014749
ACH-001289,-0.019324238129946197
ACH-001300,-0.14744511182441494
ACH-001301,-0.016926538666193314
ACH-001302,0.04126264766564991
ACH-001306,-0.0759205673055942
ACH-001318,-0.09359192391049287
ACH-001322,-0.3149433849723614
ACH-001328,-0.1503458861601876
ACH-001332,-0.34082907285439545
ACH-001336,-0.18183768366239692
ACH-001346,-0.04470957311088263
ACH-001353,0.031723058344614787
ACH-001354,-0.03980357011848076
ACH-001367,-0.41337792027000336
ACH-001368,-0.21064656416108973
ACH-001374,-0.027607029085817376
ACH-001377,-0.2318186821668267
ACH-001380,-0.2933815521147293
ACH-001391,-0.17355505667653248
ACH-001408,-0.06579840532240995
ACH-001430,-0.11656925359847765
ACH-001431,0.04365044842665111
ACH-001450,-0.2861670963025385
ACH-001496,-0.18090547623901848
ACH-001500,-0.20830551341464226
ACH-001523,-0.3220334582985666
ACH-001532,0.07798907222588485
ACH-001550,-0.32080210201996234
ACH-001552,-0.17269451582403966
ACH-001554,-0.2643282818933828
ACH-001654,-0.07637176817132481
ACH-001735,0.13189071782257825
ACH-001736,-0.1754209243145871
ACH-001737,-0.3663871922013528
ACH-001740,0.019295388810863668
ACH-001745,0.10180751485631
ACH-001765,-0.0418240040945242
