,CKMT1B (1159)
ACH-000004,0.11932149608528905
ACH-000005,-0.061817494772431286
ACH-000007,0.06798880798298344
ACH-000009,0.012471188410537154
ACH-000011,0.2408120485202572
ACH-000012,-0.12054614898622044
ACH-000013,0.13428167753451506
ACH-000014,0.1253675082553476
ACH-000015,0.13873790600790242
ACH-000017,0.17889875453547358
ACH-000018,0.33045912453375736
ACH-000019,0.2366661231261789
ACH-000021,0.15334557424973505
ACH-000022,0.123919878573657
ACH-000025,-0.06962467349129449
ACH-000028,0.2614853103114217
ACH-000030,0.09729441176760717
ACH-000035,0.12179459915390575
ACH-000036,0.2708082726424079
ACH-000037,0.07144412013979695
ACH-000039,0.28044338283572146
ACH-000040,0.16663034630172674
ACH-000041,0.26028599923918505
ACH-000042,0.2419760981757701
ACH-000045,-0.014067521400729295
ACH-000047,0.18571707393802148
ACH-000052,0.13331752780677444
ACH-000053,0.17632312600568148
ACH-000054,0.03132253069608072
ACH-000055,0.17781446254063146
ACH-000060,0.14531056777635512
ACH-000067,-0.07754391768699577
ACH-000070,0.1768315547327754
ACH-000075,0.13834337559842758
ACH-000078,0.11296920680913315
ACH-000082,0.16671861157202
ACH-000085,0.3178519241070561
ACH-000086,0.05856800514684124
ACH-000087,0.16176357290387197
ACH-000092,0.16823351586236593
ACH-000095,0.17892960401399113
ACH-000097,0.131814941973675
ACH-000098,0.13525899778845152
ACH-000099,0.10668517224683886
ACH-000108,0.1007097619980232
ACH-000113,0.11843046021672135
ACH-000116,0.1545573073931783
ACH-000118,0.22730942672779955
ACH-000120,0.04477658165524142
ACH-000123,0.1940924035469996
ACH-000127,0.041812173245798535
ACH-000128,0.18327644649311575
ACH-000132,0.038965030289052516
ACH-000133,0.18837641276207906
ACH-000137,0.09405683612164653
ACH-000138,0.18097369137926228
ACH-000142,0.1959884168611168
ACH-000143,-0.05013755802797938
ACH-000146,0.10650566289033443
ACH-000148,0.06835885891998844
ACH-000150,0.07073215825048243
ACH-000152,0.14563742359748716
ACH-000153,0.0697253982089143
ACH-000159,0.0980708794145156
ACH-000160,0.1706272206720785
ACH-000163,0.11762393230922998
ACH-000167,0.199847277536586
ACH-000168,-0.048289238235813804
ACH-000169,0.06110103214742064
ACH-000178,0.09621473914911738
ACH-000183,0.038740555250977214
ACH-000188,0.19247885579594545
ACH-000189,0.18599077007997608
ACH-000190,-0.1850452698630039
ACH-000198,0.06780722191207351
ACH-000203,-0.295430452696825
ACH-000204,0.030052228491214264
ACH-000206,-0.0046672885241591825
ACH-000207,0.029127419816553743
ACH-000208,0.12122948240123282
ACH-000210,0.13180078828337272
ACH-000211,0.15630947341593585
ACH-000215,0.15033680924989945
ACH-000221,0.013971391963045995
ACH-000222,0.17054311558299112
ACH-000223,0.1035699497860578
ACH-000226,0.09399172027265733
ACH-000227,0.2132293526541916
ACH-000228,0.15186095752063136
ACH-000231,0.14725217657076975
ACH-000232,0.1354912800647379
ACH-000233,-0.08624725981979882
ACH-000234,0.21033073871765
ACH-000235,-0.01195293698950362
ACH-000237,0.057136915511155385
ACH-000238,0.2504046756161425
ACH-000242,-0.015563740950620897
ACH-000243,0.02355722078947524
ACH-000244,0.1092476674174218
ACH-000246,0.15577766831201784
ACH-000248,0.05377489470750284
ACH-000250,0.08519828629565772
ACH-000251,0.3340368866353291
ACH-000252,-0.13051313844182724
ACH-000253,0.04182906579243654
ACH-000255,-0.05101217644513351
ACH-000256,0.06635425013660269
ACH-000257,0.09370250236688307
ACH-000258,0.13048898693498875
ACH-000259,0.12760918290942666
ACH-000260,0.07459025113933251
ACH-000261,-0.010888152458680729
ACH-000262,0.2090586388061288
ACH-000263,0.014609862199255075
ACH-000264,0.16643284934959793
ACH-000265,0.021029989797056173
ACH-000266,0.017415761269858374
