,HADHB (3032)
ACH-000004,0.0059481896626161785
ACH-000005,0.11420936624485513
ACH-000007,0.03335387236974596
ACH-000009,-0.07561641859389721
ACH-000011,-0.060663781093555476
ACH-000012,0.009084673261197116
ACH-000013,-0.06726688691095906
ACH-000014,-0.16167309888403414
ACH-000015,-0.10076446496466268
ACH-000017,-0.07482615672184076
ACH-000018,-0.12545606350640126
ACH-000019,-0.0038695466286445884
ACH-000021,0.055959307828898006
ACH-000022,-0.10874457924171664
ACH-000025,-0.11603825706083185
ACH-000028,-0.3305525031284943
ACH-000030,-0.010945938513494322
ACH-000035,-0.14290401381666665
ACH-000036,-0.004836258477409422
ACH-000037,0.0003785938061174896
ACH-000039,-0.10764743951901908
ACH-000040,-0.02181036774466485
ACH-000041,-0.13001924011425786
ACH-000042,0.08567107089743604
ACH-000045,0.16890256132516052
ACH-000047,-0.147758924990105
ACH-000052,0.02593024389660433
ACH-000053,0.02329230509783189
ACH-000054,0.0024354749127127747
ACH-000055,-0.19597452142555766
ACH-000060,0.0004199616682092163
ACH-000067,0.09592368747970663
ACH-000070,0.0626124922040454
ACH-000075,0.08728864279654171
ACH-000078,-0.12720031980522256
ACH-000082,0.11731687673554407
ACH-000085,-0.052498410976714704
ACH-000086,-0.015065786706073938
ACH-000087,0.19202220350139126
ACH-000092,-0.1081091773782068
ACH-000095,0.005621998117559173
ACH-000097,-0.0976429448002693
ACH-000098,-0.01461335470913588
ACH-000099,-0.04084440894896717
ACH-000108,-0.035686695009256364
ACH-000113,-0.25437306599193954
ACH-000116,-0.22001095519268216
ACH-000118,-0.003233757947536839
ACH-000120,-0.061525379529509115
ACH-000123,-0.015901110130619102
ACH-000127,-0.095687892494627
ACH-000128,0.08048281714673508
ACH-000132,-0.10474651716645708
ACH-000133,0.02631594780606758
ACH-000137,-0.060675712531745175
ACH-000138,-0.07763271798267232
ACH-000142,-0.06236106075787867
ACH-000143,-0.03326380427637077
ACH-000146,-0.17597549837799162
ACH-000148,0.04258017386302639
ACH-000150,-0.023499756991977733
ACH-000152,-0.1076754746994798
ACH-000153,0.025669394225986956
ACH-000159,-0.12844430579448934
ACH-000160,-0.012109123909046315
ACH-000163,-0.005751215435008368
ACH-000167,0.05523506169144371
ACH-000168,-0.07459613669379833
ACH-000169,0.029749959921656174
ACH-000178,-0.017724601781325997
ACH-000183,-0.14039563144391787
ACH-000188,0.10793751972829148
ACH-000189,-0.17323718395790833
ACH-000190,0.023729008091271417
ACH-000198,0.06343372344868105
ACH-000203,0.09650265664663583
ACH-000204,0.05147306991983983
ACH-000206,-0.125280303859725
ACH-000207,-0.016556339923535675
ACH-000208,0.1365414296602125
ACH-000210,-0.30345079477701475
ACH-000211,0.03550699738357761
ACH-000215,-0.13080344870165367
ACH-000221,-0.13182530283097027
ACH-000222,-0.05981094225493089
ACH-000223,-0.09755748173535866
ACH-000226,-0.07142111053555521
ACH-000227,-0.1960893464333808
ACH-000228,0.011548980279131758
ACH-000231,-0.03228704245848833
ACH-000232,-0.10456539448348272
ACH-000233,0.008849858100600834
ACH-000234,0.05042688282855267
ACH-000235,-0.03461296032294458
ACH-000237,0.08208882614393427
ACH-000238,-0.2943557414548693
ACH-000242,0.2345580830717075
ACH-000243,-0.15739251930132744
ACH-000244,0.018099915429720625
ACH-000246,0.006779668106298984
ACH-000248,0.045318243435797816
ACH-000250,-0.04126406280273316
ACH-000251,0.01361711488711318
ACH-000252,0.0841881879898674
ACH-000253,-0.02719917564187192
ACH-000255,0.07848568142721908
ACH-000256,-0.028421072678945808
ACH-000257,-0.05490067925558618
ACH-000258,-0.13346441747850088
ACH-000259,-0.32005132766923444
ACH-000260,-0.00230631274692876
ACH-000261,-0.06195712571037459
ACH-000262,0.04077375074648387
ACH-000263,-0.032507954554556844
ACH-000264,-0.02622896906799513
ACH-000265,-0.0054002540951177905
ACH-000266,-0.03178933286580291
ACH-000272,-0.11173817233360188
ACH-000274,-0.11065902251078882
ACH-000277,-0.2305725393255969
ACH-000278,0.03778404952826428
ACH-000279,-0.004472294800917025
ACH-000280,0.11576433154399855
ACH-000281,-0.2279132429381676
ACH-000288,-0.06591147982649959
ACH-000291,-0.11846587295905747
ACH-000293,-0.10909038657789423
ACH-000294,0.09283090865724444
ACH-000295,-0.1216722420293447
ACH-000296,-0.10490020674580422
ACH-000302,0.0038590549824573054
ACH-000304,0.17718857364234716
ACH-000307,0.015945597486834964
ACH-000308,0.07358488456972252
ACH-000310,-0.09468812267106816
ACH-000311,0.010317547112244595
ACH-000312,-0.053020363964529055
ACH-000315,0.08072551183634734
ACH-000316,0.011333074551229241
ACH-000317,-0.08846081702557088
ACH-000318,0.029897583396226588
ACH-000319,0.10892079745000646
ACH-000320,0.27006193641906456
ACH-000322,0.03676620472652506
ACH-000323,-0.12614739785454054
ACH-000324,-0.02760802261705913
ACH-000329,0.11844824421854692
ACH-000330,-0.057104381442068586
ACH-000331,-0.2487876033678807
ACH-000332,-0.03796458345039873
ACH-000334,-0.08222120218078502
ACH-000335,-0.18029100267028791
ACH-000336,0.1344506435646177
ACH-000337,-0.1771150029432262
ACH-000338,-0.2827419712155694
ACH-000339,0.1095830506044065
ACH-000341,-0.17210680265329908
ACH-000348,-0.07565614132071832
ACH-000350,-0.04067226336654379
ACH-000352,-0.04543083301924798
ACH-000356,-0.0008251342331066367
ACH-000361,-0.14656912523282747
ACH-000362,-0.1575470460163017
ACH-000363,0.03478496160010998
ACH-000364,-0.1411312590313635
ACH-000365,0.06311606075968514
ACH-000366,0.036657543513846425
ACH-000368,0.13593975116004015
ACH-000374,-0.040518424485667004
ACH-000375,-0.2199951866506128
ACH-000376,-0.14905253521921666
ACH-000381,-0.21636723757958848
ACH-000383,-0.0552524262223611
ACH-000387,-0.09691995541346272
ACH-000389,-0.21301201414987467
ACH-000390,-0.0898055835659094
ACH-000393,0.10751213483321953
ACH-000395,-0.022810606023883837
ACH-000396,-0.22844519464646126
ACH-000397,-0.01958401315127499
ACH-000401,0.012726246058534995
ACH-000402,-0.4205220645139901
ACH-000403,-0.06108305964675791
ACH-000404,-0.10230546568497684
ACH-000406,-0.04988833241815666
ACH-000407,0.0498050879943205
ACH-000408,-0.03565755455245792
ACH-000410,0.0065322867973095
ACH-000411,-0.11109011186178976
ACH-000414,0.018885431123605214
ACH-000415,-0.034837495063865395
ACH-000416,-0.00473270118334502
ACH-000420,-0.21706740303319452
ACH-000421,-0.06664192224646831
ACH-000424,0.14736568574215556
ACH-000425,0.033476168384484466
ACH-000426,0.10473109000322976
ACH-000427,0.07348248776298294
ACH-000433,0.05589185893348779
ACH-000435,-0.03516773900843103
ACH-000436,-0.21215949231052494
ACH-000444,-0.19507497882528624
ACH-000445,0.012290372194019857
ACH-000448,-0.04664539229223568
ACH-000450,-0.038218225966972434
ACH-000452,0.03219051065003555
ACH-000454,-0.04277848286547166
ACH-000458,-0.02359543743876993
ACH-000459,0.11601726977852367
ACH-000460,0.04427861821260109
ACH-000461,-0.2088798137313844
ACH-000463,-0.0975557445408496
ACH-000464,-0.2843718579459697
ACH-000466,0.08001134654359228
ACH-000467,-0.06812917312982691
ACH-000468,-0.06869244629131173
