,VAT1 (10493)
ACH-000307,-0.2322543302203385
ACH-000308,-0.21085494958852768
ACH-000310,-0.25828200923794875
ACH-000311,-0.0529653635865725
ACH-000312,-0.21240837352146932
ACH-000315,0.05839859262946528
ACH-000316,-0.17869765196709894
ACH-000317,0.005729633937244486
ACH-000318,-0.2627510128458306
ACH-000319,-0.2340841783911421
ACH-000320,0.018650611439027145
ACH-000322,-0.18758810457280733
ACH-000323,-0.21116831519734827
ACH-000324,-0.4410515230396174
ACH-000329,-0.218787464794208
ACH-000330,-0.21871359478857574
ACH-000331,-0.26842008480015656
ACH-000332,-0.1823630954073205
ACH-000334,-0.26122712265444376
ACH-000335,-0.2357124769105804
ACH-000336,-0.14186058597171686
ACH-000337,-0.16459478039755848
ACH-000338,0.4453136656574446
ACH-000339,-0.11262079358101927
ACH-000341,-0.03362626083967187
ACH-000348,-0.09147082452075887
ACH-000350,-0.19695337101768806
ACH-000352,-0.16650802144912608
ACH-000356,-0.34168517707453183
ACH-000361,-0.08466314562913621
ACH-000362,-0.012213196489989843
ACH-000363,-0.2392786408996407
ACH-000364,-0.2766254886553079
ACH-000365,-0.16803330357417826
ACH-000366,-0.14618152302480972
ACH-000368,-0.0313447447266121
ACH-000374,-0.007681177000860656
ACH-000375,-0.18554256286755552
ACH-000376,-0.02840423180959775
ACH-000381,-0.14374256497098414
ACH-000383,-0.2428791936183397
ACH-000387,-0.014398109157816637
ACH-000389,-0.16122898156014773
ACH-000390,-0.31578757197011964
ACH-000393,0.04535195899779988
ACH-000395,0.03562744851514928
ACH-000396,-0.4016788610740094
ACH-000397,-0.3521915730482192
ACH-000401,-0.20187836870607634
ACH-000402,0.12629419020316968
ACH-000403,-0.2273675155660205
ACH-000404,0.12177613101336784
ACH-000406,-0.10337480307958116
ACH-000407,-0.2580795491746582
ACH-000408,-0.3051914475537857
ACH-000410,-0.0619541114556668
ACH-000411,-0.2756946120292953
ACH-000414,-0.16709625880102602
ACH-000415,-0.2340128195923379
ACH-000416,-0.2526596946815366
ACH-000420,-0.09939326935953513
ACH-000421,-0.14548277991034905
ACH-000424,-0.2956088334940582
ACH-000425,-0.3417289916342787
ACH-000426,-0.07160258545307382
ACH-000427,-0.4084239909824077
ACH-000433,-0.3336242689157237
ACH-000435,-0.3499294271333663
ACH-000436,-0.1993915561158648
ACH-000444,-0.150619261657174
ACH-000445,-0.10345823399290964
ACH-000448,-0.1553478797356377
ACH-000450,-0.029346016044370506
ACH-000452,-0.16488341200498613
ACH-000454,-0.13647742378999506
ACH-000458,-0.02720551072401394
ACH-000459,-0.03989129234919976
ACH-000460,-0.10515228439230803
ACH-000461,-0.04078593306859795
ACH-000463,-0.41353049318587337
ACH-000464,-0.22719356119477896
ACH-000466,0.06511757801761764
ACH-000467,-0.2633488374778319
ACH-000468,-0.06625933690762101
ACH-000469,-0.14444629193630326
ACH-000470,-0.12336003967519668
ACH-000471,-0.23629184073705176
ACH-000472,-0.1441481907604868
ACH-000473,-0.2666955553177843
ACH-000475,-0.17765313710560504
ACH-000476,-0.15966183133128664
ACH-000477,0.09148035142334404
ACH-000479,0.005374244227648804
ACH-000480,-0.35495440993889144
ACH-000481,-0.1315564131301967
ACH-000483,-0.04864379551494226
ACH-000484,-0.08780414811073478
ACH-000485,-0.07329010430246652
ACH-000486,-0.2366893680308383
ACH-000487,-0.11880774723683163
ACH-000488,-0.18010430163097216
ACH-000490,-0.07237386189360431
ACH-000491,-0.21740145736779573
ACH-000495,-0.3027095307756329
ACH-000496,-0.12273699578090998
ACH-000499,-0.2261880923853665
ACH-000500,-0.17796224898213808
ACH-000502,-0.15227601836349938
ACH-000503,-0.2508305891612838
ACH-000505,-0.07500315717921605
ACH-000507,-0.10505571485800176
ACH-000510,-0.09634087505868304
ACH-000511,-0.20355428415126856
ACH-000512,-9.538892924858546e-05
ACH-000516,-0.16764433222565658
ACH-000517,-0.0957958390584913
ACH-000518,-0.08029632811564615
ACH-000520,-0.2577114912564826
ACH-000521,-0.10960194156924807
ACH-000522,-0.17433861021268407
ACH-000524,-0.1402172484982422
ACH-000527,-0.3109943403691572
ACH-000528,-0.12025023454014815
ACH-000537,-0.009132274983892944
ACH-000541,-0.15271419946105674
ACH-000542,-0.15077144653696375
ACH-000544,-0.19983853873923701
ACH-000545,-0.09791972118386348
ACH-000547,-0.15525506507667625
ACH-000548,-0.1848533000662893
ACH-000549,-0.291328333549618
ACH-000550,-0.17477063464907433
ACH-000552,-0.33800804543307794
ACH-000556,-0.12648059254028354
ACH-000557,0.03440464895425348
ACH-000569,0.03885379686688058
ACH-000570,-0.17892062485608798
ACH-000571,-0.07438419973191578
ACH-000573,-0.07381855826747173
ACH-000576,-0.13005387516389366
ACH-000579,-0.24366981170941646
ACH-000580,-0.07114605776015936
ACH-000584,-0.14224649225257205
ACH-000585,-0.1101960259285626
ACH-000588,-0.24972169089723356
ACH-000589,-0.0891021080681083
ACH-000591,-0.11852729729948272
ACH-000593,-0.298839071038139
ACH-000600,-0.2414517721660989
ACH-000601,-0.11688032138581625
ACH-000605,-0.1106721854340774
ACH-000606,-0.262231828918165
ACH-000608,-0.164448087599659
ACH-000614,-0.07541139563839053
ACH-000616,-0.2062705270260148
ACH-000618,-0.20635149824932625
ACH-000619,-0.13437596335736998
ACH-000620,-0.10945591532038447
ACH-000621,-0.0916913301912909
ACH-000622,-0.3595022641572179
ACH-000623,-0.21311618134440252
ACH-000624,-0.23371690600706335
ACH-000627,-0.1414697276163247
ACH-000630,-0.11991625070092173
ACH-000631,0.001964512173403749
ACH-000632,-0.13851411002824876
ACH-000633,-0.06770509704406757
ACH-000637,-0.1817979925776252
ACH-000638,-0.1583901395042106
ACH-000646,-0.13872157488293455
ACH-000647,-0.28230245453069835
ACH-000648,-0.09391045003338384
ACH-000649,-0.2132384735917944
ACH-000651,-0.045258302952275564
ACH-000652,-0.08917300673359789
ACH-000653,-0.2064935766383504
ACH-000657,-0.14976191176384626
ACH-000658,-0.13562247446064696
ACH-000661,-0.2056865255356885
ACH-000662,-0.2723897368341591
ACH-000663,-0.2983991540607947
ACH-000665,-0.1477625397628151
ACH-000671,-0.13506552360305749
ACH-000672,-0.5072557389549134
ACH-000673,-0.2332086379578093
ACH-000676,-0.20304308498728926
ACH-000677,-0.213393699432829
ACH-000681,-0.2189901674217214
ACH-000683,-0.11397167256768576
ACH-000684,-0.10000560918026427
ACH-000688,-0.19667751653591192
ACH-000693,-0.11974786353235573
ACH-000694,-0.20962009518886704
ACH-000695,-0.3206498429213744
ACH-000696,-0.2101092359967854
ACH-000697,-0.04797002556555607
ACH-000699,-0.20308834506933945
ACH-000701,-0.012001264324168702
ACH-000706,-0.17733748982430142
ACH-000711,-0.06875398329746417
ACH-000713,-0.08194345795080014
ACH-000714,-0.1963981136909494
ACH-000718,-0.07459658218153048
ACH-000720,-0.2556384061361926
ACH-000721,-0.19536922219831296
ACH-000724,-0.19626802993750456
ACH-000725,-0.19681501482258992
ACH-000732,-0.2885038054354449
ACH-000734,-0.0065769169170482936
ACH-000735,-0.3112546105073671
ACH-000736,-0.1439172514323034
ACH-000738,-0.19128031098721224
ACH-000746,-0.22833044420760806
ACH-000747,-0.29295301065696505
ACH-000748,-0.18729475729765532
ACH-000753,-0.11440077565065584
ACH-000756,-0.3378413850638832
ACH-000757,-0.01370793816775288
ACH-000758,-0.3234354074746876
ACH-000760,-0.1345434421723352
ACH-000762,-0.05877151168369452
ACH-000763,-0.12579179971731974
ACH-000764,-0.1929605825646798
ACH-000765,0.027282400315812045
ACH-000766,-0.2690005199528967
ACH-000767,-0.06844857982673504
ACH-000768,-0.2162768672158909
ACH-000769,-0.08610744397571952
ACH-000770,-0.1154070227260767
ACH-000771,-0.11489872791656215
ACH-000773,-0.006571691260392468
ACH-000776,-0.27774252424872353
ACH-000777,-0.032964764539221404
ACH-000778,-0.28091626374793843
ACH-000781,-0.10021713204776664
ACH-000782,-0.042272059335582333
ACH-000783,-0.14125790740895428
ACH-000784,-0.15477862337739995
ACH-000785,-0.12233291430933955
ACH-000787,-0.13226043578862426
ACH-000788,-0.1484613254614473
ACH-000791,-0.2073589732558048
ACH-000792,-0.22612057134859745
ACH-000794,-0.14102105144013896
ACH-000796,-0.13889181825175345
ACH-000798,-0.1611278471442577
ACH-000799,-0.14445115369747547
ACH-000800,-0.22326453838016316
ACH-000802,-0.1334975315891946
ACH-000804,-0.15838816182978366
ACH-000805,-0.049903880576298784
ACH-000809,-0.13684861092748402
ACH-000810,-0.4049345773618044
ACH-000811,-0.27111578442986073
ACH-000817,-0.17336075390334202
ACH-000819,0.03603046665934161
ACH-000820,0.005974592640918361
ACH-000821,-0.2683155922656184
ACH-000822,-0.1299414615852929
ACH-000823,-0.2554311484296213
ACH-000824,-0.05338249175627514
ACH-000827,-0.11948176532636899
ACH-000829,-0.3654487567045401
ACH-000831,-0.11853552454601828
ACH-000832,-0.2981494673607782
ACH-000833,-0.06523752917663804
ACH-000834,-0.2572087981983742
ACH-000835,-0.09860097829684557
ACH-000836,-0.12432418133273485
ACH-000837,-0.1740749900579988
ACH-000838,0.0111212815359937
ACH-000839,-0.3044555931149807
ACH-000840,-0.12217365384043286
ACH-000841,-0.12535388893270696
ACH-000843,-0.2410142900838004
ACH-000846,-0.08059849377481615
ACH-000847,-0.12471953426589225
ACH-000848,-0.024312579831462545
ACH-000849,-0.21588910002519254
ACH-000851,-0.27710704796588664
ACH-000855,-0.1959614543580068
ACH-000856,-0.24234263464612804
ACH-000858,-0.2832099467807607
ACH-000859,-0.24062646019099676
ACH-000861,-0.1663814127386155
ACH-000862,-0.07615094272950641
ACH-000865,-0.12406145946910567
ACH-000866,-0.15368632618381828
ACH-000867,-0.18838173598931326
ACH-000869,-0.15971896786053788
ACH-000872,-0.21194208502612974
ACH-000873,-0.15227010402521926
ACH-000876,-0.15209459014980498
ACH-000878,-0.02211573207903224
ACH-000880,-0.045703235941584285
ACH-000881,-0.19331325994162754
ACH-000882,-0.17300970065513746
ACH-000884,-0.1959613650021124
ACH-000885,-0.13345912314145886
ACH-000887,-0.10869186138266296
ACH-000889,-0.13215501115858835
ACH-000896,-0.08301553649262312
ACH-000898,-0.016138765926280538
ACH-000900,-0.5604422894677322
ACH-000901,-0.1495626139376713
ACH-000905,-0.17881120477227086
ACH-000906,-0.08993873796931222
ACH-000907,-0.03614009594554568
ACH-000910,0.0009610441619100488
ACH-000911,-0.11105349461201136
ACH-000912,-0.1679726380633216
ACH-000913,-0.23337512494778126
ACH-000915,-0.14674928345410584
ACH-000916,-0.3093021142748255
ACH-000917,-0.2782122135318472
ACH-000920,-0.32018823947728314
ACH-000921,-0.19086529516055908
ACH-000924,-0.17175324994356994
ACH-000926,-0.18914766816572606
ACH-000928,-0.293448877153785
ACH-000929,-0.2800815379008542
ACH-000932,-0.01692673525203753
ACH-000935,-0.11550684852209415
ACH-000936,-0.14679001121978855
ACH-000937,0.026232266068362944
ACH-000938,-0.023483065990745355
ACH-000939,-0.16158781754412224
ACH-000941,-0.18506323796935048
ACH-000943,-0.05629159593755883
ACH-000946,-0.1989792298381234
ACH-000947,-0.031215848619687025
ACH-000948,-0.3674534229627494
ACH-000950,0.006744033067168591
ACH-000953,-0.06013050915881196
ACH-000954,-0.2687045681988301
ACH-000957,-0.2569714268393761
ACH-000958,-0.02061164087950814
ACH-000960,-0.04157981947564345
ACH-000963,-0.451656001264438
ACH-000968,-0.1131277333341206
ACH-000969,-0.0488663001573793
ACH-000972,-0.3548184345580716
ACH-000973,-0.12370980538427652
ACH-000974,-0.2119876599472148
ACH-000978,0.1473873377070477
ACH-000984,-0.248692495403712
ACH-000986,-0.2764779413660544
ACH-000988,-0.17234742535508776
ACH-000993,-0.2373653884483589
ACH-000994,-0.018823122525306324
ACH-000996,-0.2436279673049275
ACH-001001,-0.19872003241474775
ACH-001020,-0.27263314626863394
ACH-001028,-0.1893763328966908
ACH-001031,-0.29606005117003825
ACH-001038,-0.2846061903006589
ACH-001048,-0.0951540308355397
ACH-001050,-0.2115312309680156
ACH-001053,-0.10047963273639528
ACH-001054,-0.3362019556961081
ACH-001061,-0.0547360489589834
ACH-001067,-0.2792253416401719
ACH-001075,-0.14366607217463098
ACH-001096,-0.10604935282791164
ACH-001111,-0.11969054531744908
ACH-001119,-0.1544099136099049
ACH-001128,-0.23065361787501884
ACH-001134,-0.2500739614519431
ACH-001151,-0.19235414077310695
ACH-001163,-0.2917329183811164
ACH-001164,-0.06056637425462391
ACH-001183,-0.24858568928487004
ACH-001192,-0.1828678086146636
ACH-001193,-0.32914114499252706
ACH-001196,-0.020993716118976744
ACH-001197,-0.3292316313007833
ACH-001205,-0.3791574655527574
ACH-001211,-0.0916069005056177
ACH-001212,-0.3244467114691473
ACH-001228,-0.13124394794556854
ACH-001232,-0.18672882806624516
ACH-001239,-0.16241622319183058
ACH-001270,-0.3445552712258594
ACH-001274,-0.16578710620091064
ACH-001275,0.06653839155512513
ACH-001277,-0.06571471878174685
ACH-001278,-0.18838352822530333
ACH-001280,-0.23334416096566696
ACH-001283,-0.25124589491388155
ACH-001289,-0.360564047128997
ACH-001300,-0.21249694437634226
ACH-001301,-0.4486991620909805
ACH-001302,0.09279150338836577
ACH-001306,-0.21960026747951966
ACH-001318,-0.06387001307516005
ACH-001322,-0.14859165618080428
ACH-001328,-0.24874617209219224
ACH-001332,-0.10279853551222574
ACH-001336,-0.14362453608016956
ACH-001346,-0.21066290106204685
ACH-001353,-0.22684628471544194
ACH-001354,-0.1948337028318302
ACH-001367,-0.07975000399569378
ACH-001368,-0.3168627065150302
ACH-001374,-0.14375565135114832
ACH-001377,-0.1067749056204492
ACH-001380,-0.3066802315713648
ACH-001391,-0.2633214052874804
ACH-001408,-0.20877255727844335
ACH-001430,0.026250210484126887
ACH-001431,-0.1705188587709502
ACH-001450,-0.29316501543463563
ACH-001496,-0.07277684663321422
ACH-001500,-0.1842689870217787
ACH-001523,-0.2545327986190076
ACH-001532,-0.2121008663292892
ACH-001550,-0.20749022031430386
ACH-001552,-0.5271530566694883
ACH-001554,-0.07625208410156825
ACH-001654,-0.17312808876522154
ACH-001735,-0.08551435288197942
ACH-001736,-0.16901756095272527
ACH-001737,-0.07589855915567051
ACH-001740,-0.23362188438253675
ACH-001745,-0.0816385233738233
ACH-001765,-0.22265092585664267
