,LRRN2 (10446)
ACH-000004,-0.036608698040001234
ACH-000005,0.21453152166744613
ACH-000007,-0.06103019576065625
ACH-000009,-0.2299410016766433
ACH-000011,-0.06611131793889502
ACH-000012,0.02344742073439785
ACH-000013,-0.07226465402717379
ACH-000014,0.017501291679968625
ACH-000015,0.0265488302408066
ACH-000017,-0.12379463716077685
ACH-000018,0.0361367897809798
ACH-000019,-0.3124248375744144
ACH-000021,-0.06530431615022586
ACH-000022,0.001994930937869007
ACH-000025,-0.15829429285278498
ACH-000028,-0.15037625847699587
ACH-000030,-0.05158518444943249
ACH-000035,0.14716319394777455
ACH-000036,0.11218392432812374
ACH-000037,-0.029151097478301163
ACH-000039,-0.0862255335417132
ACH-000040,-0.015819711398619374
ACH-000041,-0.012193572115573844
ACH-000042,-0.1444652121478272
ACH-000045,-0.099042927342058
ACH-000047,-0.04779557584614984
ACH-000052,-0.049131088843507295
ACH-000053,-0.14406578847584514
ACH-000054,0.005902879270027794
ACH-000055,-0.23383034903999814
ACH-000060,0.05413998735970823
ACH-000067,0.0448805331451524
ACH-000070,-0.14661064799769702
ACH-000075,0.0005657254211179706
ACH-000078,-0.03549214057049052
ACH-000082,-0.10287441292590296
ACH-000085,0.07819558386466206
ACH-000086,-0.30969205653090315
ACH-000087,-0.16149430453973235
ACH-000092,0.01066467708351749
ACH-000095,-0.08418419100189786
ACH-000097,0.01244247794238683
ACH-000098,-0.04238139849609518
ACH-000099,-0.057521544990628774
ACH-000108,-0.00890498315053662
ACH-000113,-0.28228309026698445
ACH-000116,-0.1302091411920151
ACH-000118,0.003250400496009747
ACH-000120,-0.283720300800209
ACH-000123,-0.1577001367389142
ACH-000127,-0.14482522883777213
ACH-000128,-0.04699167060670867
ACH-000132,-0.2824272716937384
ACH-000133,-0.011003494660670809
ACH-000137,0.0018189906829947657
ACH-000138,-0.032048878667636164
ACH-000142,-0.02547584966485765
ACH-000143,-0.022467676048123664
ACH-000146,-0.027498137451574967
ACH-000148,-0.14449058678412455
ACH-000150,-0.1457982046457346
ACH-000152,0.0073446304617077966
ACH-000153,-0.1057864795420575
ACH-000159,-0.024400990755381127
ACH-000160,-0.10653990052681374
ACH-000163,-0.06739782403976033
ACH-000167,0.06847510617294525
ACH-000168,0.053490451570057856
ACH-000169,-0.01998063565180161
ACH-000178,-0.027171191338372203
ACH-000183,-0.058534752203813274
ACH-000188,-0.12526205857106526
ACH-000189,0.07946869615850262
ACH-000190,-0.06989172654248979
ACH-000198,-0.1844425091415884
ACH-000203,-0.3153290613378346
ACH-000204,-0.06713424097711303
ACH-000206,-0.1630838698172886
ACH-000207,-0.12346737232883476
ACH-000208,0.24998388829854998
ACH-000210,-0.08204791474119423
ACH-000211,0.010403884220873148
ACH-000215,-0.07578968258196862
ACH-000221,-0.05770977550187755
ACH-000222,-0.09226517473822744
ACH-000223,-0.022096302537032445
ACH-000226,-0.16371953216124122
ACH-000227,-0.07907851777309703
ACH-000228,-0.1007812086644863
ACH-000231,-0.04273992313257747
ACH-000232,0.034219439825680084
ACH-000233,-0.08439153246161557
ACH-000234,-0.09159125405978226
ACH-000235,-0.13734635667213252
ACH-000237,-0.034010057666807224
ACH-000238,-0.14442704730937025
ACH-000242,-0.269966669903123
ACH-000243,0.007076682880772473
ACH-000244,-0.12373092135210086
ACH-000246,-0.2752014815161018
ACH-000248,-0.08774416278079206
ACH-000250,0.03989893160819204
ACH-000251,-0.14748334103472546
ACH-000252,-0.18737379362685613
ACH-000253,-0.0881885099269008
ACH-000255,-0.0889432468792034
ACH-000256,-0.1962553618245672
ACH-000257,-0.12097237213229435
ACH-000258,-0.09198718031912724
ACH-000259,-0.01890881832464446
ACH-000260,-0.009421233268595515
ACH-000261,0.02962390986664943
ACH-000262,-0.11698817688154865
ACH-000263,0.02463304235059309
ACH-000264,-0.08506744348134096
ACH-000265,-0.04243986067248978
ACH-000266,-0.06915684326155055
ACH-000272,-0.1158560068793236
ACH-000274,0.043311909665729766
ACH-000277,0.0072233496512083065
ACH-000278,-0.035899712094932264
ACH-000279,-0.006852788978005432
ACH-000280,-0.19429600875095648
ACH-000281,-0.25023101902935185
ACH-000288,0.057435274667488524
ACH-000291,0.17826821792202374
ACH-000293,0.028231008259691943
ACH-000294,0.012663728634088187
ACH-000295,-0.12415114179530233
ACH-000296,0.004170911827049502
ACH-000302,-0.05804346008988982
ACH-000304,-0.13552536013408187
ACH-000307,-0.04415662911519363
ACH-000308,0.06484830748767863
ACH-000310,-0.15827541412110693
ACH-000311,0.0003327051938817941
ACH-000312,-0.15202315828902127
ACH-000315,0.24009141659508945
ACH-000316,-0.038847633223083655
ACH-000317,-0.08104244914888907
ACH-000318,-0.1384944695099546
ACH-000319,0.14101269701770694
ACH-000320,-0.05614729783833055
ACH-000322,-0.0375668285521254
ACH-000323,-0.06900215644474089
ACH-000324,-0.08450853044075722
ACH-000329,0.05038178529702508
ACH-000330,-0.09768584601146643
ACH-000331,0.04498591523632083
ACH-000332,-0.012584109636359305
ACH-000334,0.05790384829994219
ACH-000335,-0.048393135710879547
ACH-000336,0.0011605189122403082
ACH-000337,-0.14413201554862368
ACH-000338,-0.28506563524552225
ACH-000339,-0.037347105956816506
ACH-000341,-0.04597693308102824
ACH-000348,-0.032591137404000416
ACH-000350,-0.03934938733118885
ACH-000352,0.06681082121269981
ACH-000356,-0.1004018108645681
ACH-000361,-0.13523639164276458
ACH-000362,-0.032076444094177994
ACH-000363,0.009201829616438286
ACH-000364,0.00979409931397976
ACH-000365,-0.10986575212886067
ACH-000366,-0.08931362311266237
ACH-000368,0.10072034201723687
ACH-000374,-0.06386240703268793
ACH-000375,-0.003877312887872436
ACH-000376,-0.03412597172948972
ACH-000381,-0.15897821080547753
ACH-000383,-0.027418205805935836
ACH-000387,-0.09005744762873125
ACH-000389,0.003082929983346928
ACH-000390,-0.03381188689065611
ACH-000393,-0.07918186368688654
ACH-000395,0.06772584279983163
ACH-000396,-0.2583338737129505
ACH-000397,0.0042850091921894816
ACH-000401,-0.07000492813808418
ACH-000402,0.3479913353752219
ACH-000403,-0.04294056963127573
ACH-000404,-0.030239316439387386
ACH-000406,-0.05082540918960952
ACH-000407,-0.08448786015446068
ACH-000408,0.06422547216058093
ACH-000410,-0.1362145702869961
ACH-000411,-0.23687241972790485
ACH-000414,-0.11325432990747625
ACH-000415,-0.058931541851203764
ACH-000416,-0.0671209251119487
