,FOXB2 (442425)
ACH-000004,-0.1956542500608755
ACH-000005,-0.3097658174274474
ACH-000007,0.013016420271573716
ACH-000009,-0.05533735653744352
ACH-000011,-0.22625140603227184
ACH-000012,-0.07774673557623113
ACH-000013,-0.07776870755341315
ACH-000014,-0.11393907220481235
ACH-000015,-0.07811848302497315
ACH-000017,0.17503279261772633
ACH-000018,-0.0777810075993564
ACH-000019,-0.08701917244579452
ACH-000021,-0.04210539612122721
ACH-000022,-0.07721834783771535
ACH-000025,-0.10929412389846233
ACH-000028,-0.008940563644543204
ACH-000030,-0.11110952568023476
ACH-000035,-0.0749693727779119
ACH-000036,-0.09319545842531053
ACH-000037,-0.11072661008815704
ACH-000039,-0.08298697869243772
ACH-000040,-0.11225743529523126
ACH-000041,0.057127305361791426
ACH-000042,-0.25712090964712864
ACH-000045,0.14345209954052868
ACH-000047,-0.04855693850727009
ACH-000052,-0.030875777190282224
ACH-000053,-0.06903104224475913
ACH-000054,-0.07885827522856008
ACH-000055,-0.010900424033261023
ACH-000060,0.029063464477092512
ACH-000067,0.2612833863306458
ACH-000070,-0.23669307980197415
ACH-000075,-0.15333440621799346
ACH-000078,0.1469030314688576
ACH-000082,0.07858612130293327
ACH-000085,-0.2819164326946039
ACH-000086,-0.050207344715809794
ACH-000087,-0.18597345767164175
ACH-000092,0.018650835505575145
ACH-000095,0.07841701237295914
ACH-000097,-0.07697779026423743
ACH-000098,-0.013179097759239687
ACH-000099,0.05662675747897555
ACH-000108,-0.019852542032881483
ACH-000113,0.0059651630287476595
ACH-000116,0.06850989270332099
ACH-000118,-0.12250848415989413
ACH-000120,0.08092404312066273
ACH-000123,0.18393512423823408
ACH-000127,-0.06205849331162861
ACH-000128,-0.08868088062025449
ACH-000132,-0.10981984194303956
ACH-000133,0.00014128272132001818
ACH-000137,-0.10235335670466683
ACH-000138,-0.19476463088496876
ACH-000142,0.08756663131615168
ACH-000143,0.0367220274253904
ACH-000146,0.013940243544487488
ACH-000148,-0.03781602062747197
ACH-000150,0.10711283055994957
ACH-000152,-0.031120589360610032
ACH-000153,0.12527812340548602
ACH-000159,-0.12351001667240555
ACH-000160,-0.008667395602581111
ACH-000163,0.03137523948718746
ACH-000167,0.10653575159339863
ACH-000168,0.042836603315818365
ACH-000169,0.0370657811602872
ACH-000178,-0.12505256987741215
ACH-000183,-0.13484632282881645
ACH-000188,-0.002417295605184348
ACH-000189,0.08996018686304648
ACH-000190,0.00851031920136345
ACH-000198,-0.06836391218450387
ACH-000203,0.13756446427971228
ACH-000204,-0.010027041297972113
ACH-000206,-0.008795744012115601
ACH-000207,-0.0051495118505518215
ACH-000208,-0.3189630653895367
ACH-000210,-0.2390352269483896
ACH-000211,0.06929668541236951
ACH-000215,0.014025578812217028
ACH-000221,-0.017316379998518712
ACH-000222,-0.013114947695602166
ACH-000223,0.06444863039158494
ACH-000226,-0.2833658904894892
ACH-000227,0.048811756569541814
ACH-000228,-0.05080561716225728
ACH-000231,-0.04138960951720865
ACH-000232,-0.062046329617482826
ACH-000233,-0.012364525228447805
ACH-000234,0.05413795449630383
ACH-000235,-0.07729264967798595
ACH-000237,-0.02890444194848393
ACH-000238,0.0434084014075189
ACH-000242,0.10327411773152492
ACH-000243,0.04192580281928476
ACH-000244,0.12852467114150914
ACH-000246,0.029489321731376437
ACH-000248,-0.16219187628091686
ACH-000250,-0.056544428427749524
ACH-000251,-0.19375561666882885
ACH-000252,0.09472375042696676
ACH-000253,-0.03441319821950957
ACH-000255,-0.03922986218164157
ACH-000256,0.015734937769628168
ACH-000257,0.09972330207669164
ACH-000258,0.2147536584041886
ACH-000259,-0.017303734357387506
ACH-000260,-0.00940974751415243
ACH-000261,-0.036229753259612266
ACH-000262,0.11822427802867135
ACH-000263,-0.09301884947979602
ACH-000264,0.007493416277278977
ACH-000265,-0.0924003232796076
ACH-000266,-0.06957213915456564
ACH-000272,0.0
ACH-000274,-0.02949539661338967
ACH-000277,0.08848210516045542
ACH-000278,0.06928676803455402
ACH-000279,0.09516333772359983
ACH-000280,-0.01629131243013708
ACH-000281,-0.07138834628606076
ACH-000288,0.05886289476258678
ACH-000291,0.07444086970774688
ACH-000293,-0.09771181713611486
ACH-000294,0.025225009120079925
ACH-000295,0.033248215165932536
ACH-000296,-0.02084499799318294
ACH-000302,0.01793877943756152
ACH-000304,0.0715418356990619
ACH-000307,-0.09039089163235914
ACH-000308,0.005496606593855871
ACH-000310,-0.0004349493374432122
ACH-000311,-0.019008509303968132
ACH-000312,-0.012937794606670704
ACH-000315,0.15222279231504507
ACH-000316,-0.07155853977803951
ACH-000317,-0.01430836078852459
ACH-000318,-0.10100270840496536
ACH-000319,-0.0035293821099475187
ACH-000320,0.0813868075685557
ACH-000322,0.08513175257960848
ACH-000323,-0.01248149799521637
ACH-000324,-0.01137685693621001
ACH-000329,-0.010261341477916656
ACH-000330,0.099744011922586
ACH-000331,-0.19335876681489986
ACH-000332,-0.07884616643966064
ACH-000334,0.14321282615419867
ACH-000335,-0.1211235974868917
ACH-000336,0.2684001258433985
ACH-000337,-0.1384479461165576
ACH-000338,-0.5741917909099119
ACH-000339,-0.0625836446619658
ACH-000341,-0.02104857509237849
ACH-000348,-0.028899392390487326
ACH-000350,-0.1197396850983792
ACH-000352,0.033053910510457245
ACH-000356,0.08285495596176498
ACH-000361,-0.04894209188179152
ACH-000362,-0.010438600876762016
ACH-000363,0.05176616004661856
ACH-000364,-0.0050629760705349644
ACH-000365,-0.07191277952365667
ACH-000366,-0.08383294082460824
ACH-000368,-0.18873511696032452
ACH-000374,-0.09986623910814346
ACH-000375,0.16773674328328342
ACH-000376,-0.027990000863375955
ACH-000381,-0.030200838307335533
ACH-000383,-0.0625705708537149
ACH-000387,-0.07359831556987141
ACH-000389,-0.1407695654666961
ACH-000390,-0.07208198833604253
ACH-000393,-0.031620424762467486
ACH-000395,-0.13824218891870946
ACH-000396,-0.19486594167022034
ACH-000397,-0.05909036503781481
ACH-000401,0.04821491209053599
ACH-000402,0.11562322237889087
ACH-000403,0.05848955598482235
ACH-000404,0.28675954492512745
ACH-000406,-0.09565790696461887
ACH-000407,-0.007810737121778154
ACH-000408,-0.04617779529244105
ACH-000410,0.10799481854093584
ACH-000411,0.07410979977428299
ACH-000414,0.020924875005452547
ACH-000415,-0.06483137636185272
ACH-000416,-0.09429483310741676
ACH-000420,0.1287012260972443
ACH-000421,-0.035208012822497366
ACH-000424,0.10159575275905734
ACH-000425,0.021242745867060816
ACH-000426,-0.04237422579479277
ACH-000427,-0.0006813382150625051
ACH-000433,-0.0647950438429313
ACH-000435,0.12510608367858198
ACH-000436,0.0889708700769355
ACH-000444,0.1093660466588488
ACH-000445,0.12278796251776775
ACH-000448,-0.0034501154938056467
ACH-000450,-0.2861167214985608
ACH-000452,-0.06695851071096147
ACH-000454,-0.2498489423488047
ACH-000458,0.058224404696257365
ACH-000459,0.07954932626013697
ACH-000460,-0.013149978400327429
ACH-000461,-0.1442955732763747
ACH-000463,0.047375021308066805
ACH-000464,0.25153519532117496
ACH-000466,-0.0576628348040717
ACH-000467,-0.0830322950876339
ACH-000468,-0.02440126282083863
ACH-000469,-0.03573649203472976
ACH-000470,0.09554874396080296
ACH-000471,0.03486841971750233
ACH-000472,-0.01797081077741402
ACH-000473,-0.04863709674720331
ACH-000475,0.011433396234660678
ACH-000476,0.13386265901673175
ACH-000477,0.10281025284727646
ACH-000479,0.0887193284214567
ACH-000480,-0.07374262042687224
ACH-000481,-0.006482868409219674
ACH-000483,-0.024128907953257842
ACH-000484,-0.1945699743956988
ACH-000485,0.007637863233931584
ACH-000486,-0.010453597662524428
ACH-000487,0.09238324800964133
ACH-000488,-0.1487187989806629
ACH-000490,-0.16212052958647702
ACH-000491,-0.13067407787568172
ACH-000495,0.17442625404337228
ACH-000496,0.016117057530507625
ACH-000499,0.083495892048317
ACH-000500,-0.007505799354489116
ACH-000502,-0.08665682050920212
ACH-000503,-0.08254257139050585
ACH-000505,0.05776923636378298
ACH-000507,-0.045142749856234135
ACH-000510,0.044911258254334376
ACH-000511,0.008596991016970956
ACH-000512,0.06467602133709127
ACH-000516,0.03484078203183294
ACH-000517,0.02789348001946857
ACH-000518,-0.0033823549274828568
ACH-000520,-0.09615749381675293
ACH-000521,-0.12825911571289605
ACH-000522,-0.1724892294444492
ACH-000524,-0.051679625560986785
ACH-000527,-0.08344161069975446
ACH-000528,-0.02006048874550713
ACH-000537,-0.09237873117198092
ACH-000541,0.2981041379847262
ACH-000542,0.01565556681185411
ACH-000544,0.16051592466701706
ACH-000545,-0.06085684026461315
ACH-000547,-0.1566839901433126
ACH-000548,0.04096919103394624
ACH-000549,-0.11467766057012505
ACH-000550,-0.0511700095814448
ACH-000552,-0.1619749109421023
ACH-000556,-0.05547286232885045
ACH-000557,0.07467648453900343
ACH-000569,-0.15841789625888114
ACH-000570,-0.032442741229284026
ACH-000571,-0.1252008415129303
ACH-000573,-0.08584075880053968
ACH-000576,0.031853643289311354
ACH-000579,-0.11476658093897127
ACH-000580,0.08258212657017784
ACH-000584,-0.12758557104099708
ACH-000585,-0.0020471364437430087
ACH-000588,0.0440742574636693
ACH-000589,-0.08191780817610078
ACH-000591,-0.030732057973672764
ACH-000593,-0.027435216291204316
ACH-000600,-0.05594396447293125
ACH-000601,0.034222610499709434
ACH-000605,-0.12683214760774486
ACH-000606,-0.12943734095674805
ACH-000608,0.0048891058473361825
ACH-000614,-0.012887068558840356
ACH-000616,0.11873481903710795
ACH-000618,0.061655081104754386
ACH-000619,-0.2873969595642501
ACH-000620,-0.08550152052380504
ACH-000621,-0.028778244731906537
ACH-000622,-0.12875247803443146
ACH-000623,-0.05410703317520701
ACH-000624,0.032372520359784
ACH-000627,0.0009742573886270086
ACH-000630,0.015671373679911126
ACH-000631,0.20815849160217448
ACH-000632,0.1140654944940121
ACH-000633,-0.03274967245377814
ACH-000637,0.05750255601620904
ACH-000638,-0.08580523387710601
ACH-000646,0.08439191095058153
ACH-000647,0.047732989890882115
ACH-000648,-0.004412430978919994
ACH-000649,0.03583170516907019
ACH-000651,-0.12719980336477776
ACH-000652,-0.027223869087332788
ACH-000653,-0.07638151393574404
ACH-000657,0.08509129688436909
ACH-000658,0.001787167477445841
ACH-000661,-0.02575538088627834
ACH-000662,0.29571954834589365
ACH-000663,0.08043252143924401
