,TNRC6C (57690)
ACH-000320,-0.020176222231450467
ACH-000322,-0.10794187450248202
ACH-000323,-0.34751420868482924
ACH-000324,0.022487419180739484
ACH-000329,-0.021169840052859414
ACH-000330,0.014974296608257803
ACH-000331,0.02224858549511977
ACH-000332,-0.03375712993158784
ACH-000334,0.08794029628296468
ACH-000335,-0.023395884290450374
ACH-000336,0.03039457183518065
ACH-000337,-0.3794218149002533
ACH-000338,-0.03626894782178832
ACH-000339,-0.07055318746482836
ACH-000341,0.09567677386833774
ACH-000348,-0.09556845873266674
ACH-000350,0.05932130269236498
ACH-000352,-0.10352522674122112
ACH-000356,0.07307741101360381
ACH-000361,-0.21768182793183902
ACH-000362,0.012937279413751644
ACH-000363,-0.1988844912818068
ACH-000364,0.13256397852536925
ACH-000365,-0.188914424441302
ACH-000366,-0.055200375421014365
ACH-000368,0.052387531281692885
ACH-000374,-0.1871544324719811
ACH-000375,-0.056290711055824214
ACH-000376,-0.0181124239248904
ACH-000381,-0.14854182550884118
ACH-000383,-0.06382360739458484
ACH-000387,-0.1772596784660829
ACH-000389,0.18796638016124534
ACH-000390,0.08514970597653207
ACH-000393,0.014186753011624378
ACH-000395,-0.08318420110794154
ACH-000396,0.3500501263670292
ACH-000397,-0.01467812843197204
ACH-000401,-0.20514525275693687
ACH-000402,-0.05752956192638345
ACH-000403,-0.061457107678543274
ACH-000404,-0.11160431444165322
ACH-000406,0.05078072466053245
ACH-000407,-0.1595085954290891
ACH-000408,0.039672082392474134
ACH-000410,-0.004454091612245811
ACH-000411,-0.07885777155986202
ACH-000414,0.014573740647901953
ACH-000415,-0.16907331908348291
ACH-000416,-0.05387541705464572
ACH-000420,0.03288353269348411
ACH-000421,-0.005600513976382905
ACH-000424,-0.2096590630306482
ACH-000425,-0.053455039642524765
ACH-000426,0.1644408854006756
ACH-000427,0.03757898051163015
ACH-000433,-0.10678747912471404
ACH-000435,-0.19935848116260935
ACH-000436,-0.053919542109028405
ACH-000444,-0.04941268710805407
ACH-000445,0.1342929238680325
ACH-000448,-0.031463747948210045
ACH-000450,-0.17671437394392364
ACH-000452,-0.15019275138661106
ACH-000454,0.3089319729270105
ACH-000458,-0.16608614362342228
ACH-000459,-0.09934679468998456
ACH-000460,0.01606493695625599
ACH-000461,-0.020481334949799517
ACH-000463,-0.016125172862285722
ACH-000464,-0.09638345170195067
ACH-000466,0.14736242539005298
ACH-000467,-0.0029714805546423484
ACH-000468,-0.3280619774229209
ACH-000469,-0.06374470365903286
ACH-000470,-0.10371064357573742
ACH-000471,-0.011509377225117929
ACH-000472,-0.08192038073275704
ACH-000473,-0.034705246661292245
ACH-000475,-0.09259088960474113
ACH-000476,0.06423890618945624
ACH-000477,0.017927056244559716
ACH-000479,-0.18216796602133695
ACH-000480,-0.11525055830034242
ACH-000481,-0.07314829462624871
ACH-000483,0.13777748576862106
ACH-000484,-0.11849542908411045
ACH-000485,0.015459874644858903
ACH-000486,0.033215755422619175
ACH-000487,-0.03278798914848855
ACH-000488,-0.18346890763035176
ACH-000490,-0.14844622713550762
ACH-000491,-0.15709975608742593
ACH-000495,-0.012045334883907938
ACH-000496,-0.09591609406162382
ACH-000499,0.003363235867996815
ACH-000500,-0.3334145304602742
ACH-000502,-0.14834874695070166
ACH-000503,-0.09710191452702037
ACH-000505,-0.08995396032466375
ACH-000507,-0.06746860389225291
ACH-000510,-0.08141434953113333
ACH-000511,-0.02931116912001993
ACH-000512,0.26112706176149336
ACH-000516,-0.015069108369703859
ACH-000517,-0.02731023341199321
ACH-000518,0.0797661561721489
ACH-000520,-0.0805921887755385
ACH-000521,-0.13457568758712254
ACH-000522,-0.0013982628646514654
ACH-000524,-0.0006951964993168497
ACH-000527,-0.02253048487199184
ACH-000528,0.031030185177365936
ACH-000537,0.16392885162851875
ACH-000541,-0.20376340067727772
ACH-000542,0.005765238639541435
ACH-000544,-0.042275991170622564
ACH-000545,-0.058009836237530164
ACH-000547,0.034841276819968896
ACH-000548,-0.18136816439819786
ACH-000549,-0.17096202430001364
ACH-000550,-0.05081892653726455
ACH-000552,0.0211869236075292
ACH-000556,-0.14709793216152292
ACH-000557,0.13215759221614254
ACH-000569,0.05209522122860094
ACH-000570,-0.023623126329573654
ACH-000571,-0.10402071299715368
ACH-000573,0.004058525815105135
ACH-000576,-0.02547827999197153
ACH-000579,0.0794655968328023
ACH-000580,-0.15897308870721227
ACH-000584,-0.08328233004720494
ACH-000585,-0.0414391655814782
ACH-000588,0.030047379702030967
ACH-000589,0.01503040116839992
ACH-000591,-0.23407267087456654
ACH-000593,-0.08457971362008714
ACH-000600,0.014715767564536075
ACH-000601,-0.08573614456582376
ACH-000605,0.06097279566938087
ACH-000606,-0.063179052425271
ACH-000608,-0.07915614538457758
ACH-000614,0.0025002942468413856
ACH-000616,-0.044375453670951436
ACH-000618,-0.023359967795309446
ACH-000619,-0.014163963387521463
ACH-000620,0.04239158587984442
ACH-000621,-0.0848215355175847
ACH-000622,-0.008541245091397056
ACH-000623,-0.21327183568043784
ACH-000624,0.0077636782531123015
ACH-000627,-0.009394808793783968
ACH-000630,-0.10693683567622037
ACH-000631,0.387786458732633
ACH-000632,-0.025837104261478658
ACH-000633,-0.04601540265431147
ACH-000637,-0.09809882433814998
ACH-000638,0.038482484472984746
ACH-000646,-0.046405060826653376
ACH-000647,-0.13650062537875315
ACH-000648,-0.10039853223371807
ACH-000649,-0.1564695306255696
ACH-000651,-0.0242413340477759
ACH-000652,-0.05939180648349132
ACH-000653,-0.15581020223835435
ACH-000657,-0.052156965912866
ACH-000658,-0.04820709080933743
ACH-000661,0.06017526365922781
ACH-000662,-0.17592070533270546
ACH-000663,-0.0552546644839278
ACH-000665,0.023432710676757437
ACH-000671,-0.2465476484354625
ACH-000672,-0.25497202478889763
ACH-000673,-0.17503383044519155
ACH-000676,-0.14240796839237374
ACH-000677,0.05036641588148906
ACH-000681,-0.08205076123570003
ACH-000683,0.023644902115627732
ACH-000684,-0.05789293993013736
ACH-000688,0.009489308347628072
ACH-000693,-0.013841060476045457
ACH-000694,-0.13122717801295802
ACH-000695,-0.1785370823937726
ACH-000696,-0.04045764316624672
ACH-000697,0.07293589802937282
ACH-000699,-0.09405166152376644
ACH-000701,-0.024225953431880987
ACH-000706,-0.11797211275688516
ACH-000711,-0.11540059996079267
ACH-000713,0.11400804727425842
ACH-000714,-0.0021706223527602174
ACH-000718,-0.05027282659906973
ACH-000720,-0.1082073800563144
ACH-000721,-0.06537609916222963
ACH-000724,0.058230006280141924
ACH-000725,-0.05131184675719305
ACH-000732,-0.08128801767666696
ACH-000734,0.10592858455632996
ACH-000735,-0.12314843711311164
ACH-000736,0.0773174762085738
ACH-000738,-0.0027267528367143647
ACH-000746,0.14332772416250422
ACH-000747,-0.07352449736017838
ACH-000748,-0.01640118930423583
ACH-000753,-0.05262469698102154
ACH-000756,-0.04994726094662148
ACH-000757,-0.032581774398040185
ACH-000758,0.08163472004444464
ACH-000760,-0.13237642086055165
ACH-000762,-0.28357974069132474
ACH-000763,-0.009205128445297191
ACH-000764,0.09269151264599586
ACH-000765,-0.11785091257565952
ACH-000766,-0.021640923659697955
ACH-000767,0.13207851289807945
ACH-000768,-0.14387171971141746
ACH-000769,-0.1787512575995017
ACH-000770,-0.05489629974403861
ACH-000771,-0.18472648029174726
ACH-000773,-0.21850934575057565
ACH-000776,-0.18144634781238608
ACH-000777,-0.014756086212583782
ACH-000778,-0.060519153120655374
ACH-000781,-0.012049023970419022
ACH-000782,0.048887475884961305
ACH-000783,-0.1136085754120434
ACH-000784,-0.11464765176962145
ACH-000785,-0.0795891499592377
ACH-000787,0.03149954815187884
ACH-000788,-0.11616872232987772
ACH-000791,-0.15388180201232804
ACH-000792,-0.07239397488091842
ACH-000794,-0.1286998016173668
ACH-000796,-0.018672518431150597
ACH-000798,-0.15227080087334813
ACH-000799,0.008155081125547458
ACH-000800,-0.14772361197423786
ACH-000802,0.024160675360504112
ACH-000804,-0.055606013677895125
ACH-000805,0.16400076204593406
ACH-000809,0.018469779226277024
ACH-000810,0.06540200989231015
ACH-000811,-0.10938896573074333
ACH-000817,-0.10343532197630173
ACH-000819,0.005027319228474593
ACH-000820,-0.07984873740866978
ACH-000821,0.18540491357141425
ACH-000822,-0.017008579093099246
ACH-000823,-0.08024390961070661
ACH-000824,-0.014167034221102347
ACH-000827,0.04595819043456959
ACH-000829,-0.1207156383234784
ACH-000831,0.013582297033494912
ACH-000832,0.018550255021440216
ACH-000833,0.07977302069366786
ACH-000834,0.03847924048030557
ACH-000835,-0.027269646153248464
ACH-000836,-0.051783486155234856
ACH-000837,-0.2549073109595309
ACH-000838,0.07069458222382913
ACH-000839,-0.15214610841400386
ACH-000840,0.021593839240887373
ACH-000841,-0.027686824048642325
ACH-000843,-0.11352983671196827
ACH-000846,0.11122044154541304
ACH-000847,0.06464772795600236
ACH-000848,0.05924733721526401
ACH-000849,-0.02245267570280505
ACH-000851,0.040453926873516836
ACH-000855,-0.002555479861001192
ACH-000856,-0.06058414840116129
ACH-000858,-0.11501671027657533
ACH-000859,-0.1048026383284185
ACH-000861,0.05820069227887417
ACH-000862,-0.07241383159291016
ACH-000865,-0.09274260445756627
ACH-000866,-0.05800334914794431
ACH-000867,-0.08337085997293098
ACH-000869,-0.02334522787769252
ACH-000872,-0.0893757062685279
ACH-000873,-0.1787547699300037
ACH-000876,0.08537754640054829
ACH-000878,0.1443930712030581
ACH-000880,0.053180848044519516
ACH-000881,-0.14797115124948554
ACH-000882,-0.0408506598759948
ACH-000884,-0.08184303697237576
ACH-000885,-0.008950980668723425
ACH-000887,-0.11030360272045876
ACH-000889,-0.017784543311411858
ACH-000896,-0.02419722381187633
ACH-000898,-0.18888918956676232
ACH-000900,0.017512600612437174
ACH-000901,-0.17005834432764508
ACH-000905,0.05047244415116755
ACH-000906,-0.03411996547071958
ACH-000907,-0.2418893102926929
ACH-000910,0.007269392117084045
ACH-000911,-0.191088954628748
ACH-000912,-0.0282702945864025
ACH-000913,0.003485728577917492
ACH-000915,-0.025598478648151776
ACH-000916,-0.4016945572582649
ACH-000917,-0.02160093269624988
ACH-000920,-0.026087369491981517
ACH-000921,-0.01289602992133098
ACH-000924,-0.03488030515525845
ACH-000926,-0.1238397769811208
ACH-000928,-0.1340707270020279
ACH-000929,0.07949691995211326
ACH-000932,-0.007704871703135369
ACH-000935,0.0411306615101178
ACH-000936,0.10601750065102072
ACH-000937,0.006545068675689103
ACH-000938,-0.08939540528498352
ACH-000939,-0.13500901939361382
ACH-000941,0.0884086769894859
ACH-000943,-0.11788251421696
ACH-000946,0.0923039949754258
ACH-000947,0.034345599838158124
ACH-000948,0.09087149959981776
ACH-000950,-0.17106739715904715
ACH-000953,-0.046243708920928384
ACH-000954,-0.11070584540660637
ACH-000957,-0.07349676884202581
ACH-000958,0.15470852085967474
ACH-000960,-0.03630217332113762
ACH-000963,-0.003190615329734975
ACH-000968,-0.02628843611219902
ACH-000969,0.014634937502631624
ACH-000972,0.16563687922771442
ACH-000973,0.006168050253447093
ACH-000974,-0.04395243384456416
ACH-000978,0.1708653190038417
ACH-000984,0.033573796109245435
ACH-000986,-0.01564202127781461
ACH-000988,0.04616395609096488
ACH-000993,-0.04572188047522988
ACH-000994,0.0855199606090018
ACH-000996,-0.13208810694728335
ACH-001001,-0.061280788548316714
ACH-001020,-0.005023950951253118
ACH-001028,-0.05465823725641712
ACH-001031,0.016969810205563398
ACH-001038,-0.04244799388100665
ACH-001048,-0.1532882625504234
ACH-001050,-0.1279030882702924
ACH-001053,0.03550678832998164
ACH-001054,-0.07906806651221923
ACH-001061,-0.0439648832400814
ACH-001067,-0.07379489983192589
ACH-001075,-0.03578859689099136
ACH-001096,0.02226081231217657
ACH-001111,0.02733732118496924
ACH-001119,-0.03923430805704886
ACH-001128,-0.004000140297498847
ACH-001134,-0.00880570821223687
ACH-001151,-0.013485765669459112
ACH-001163,-0.13633244804456826
ACH-001164,-0.22624818019535506
ACH-001183,-0.05676354024362545
ACH-001192,-0.2011788157754572
ACH-001193,-0.05468830668280968
ACH-001196,0.02378134945928171
ACH-001197,-0.2436877906338341
ACH-001205,-0.04554086325813294
ACH-001211,0.14101692202101285
ACH-001212,0.09225007465961699
ACH-001228,-0.12953678795826476
ACH-001232,-0.02827480116171005
ACH-001239,-0.030975860891426395
ACH-001270,-0.2471532352924189
ACH-001274,0.12193891169701344
ACH-001275,0.048656217300039335
ACH-001277,0.21916817670583333
ACH-001278,-0.06354101014838189
ACH-001280,-0.10133727824248613
ACH-001283,-0.20584181779667407
ACH-001289,0.0666291104575963
ACH-001300,-0.07003023590222253
ACH-001301,0.06488417782271233
ACH-001302,-0.2788051123181946
ACH-001306,-0.022389905370718825
ACH-001318,0.02738462832530561
ACH-001322,-0.09771408104180222
ACH-001328,-0.1107131100065433
ACH-001332,-0.2583924091247215
ACH-001336,-0.18804333453295108
ACH-001346,-0.1011536928473662
ACH-001353,-0.06435357654977265
ACH-001354,-0.11833347110962572
ACH-001367,0.05363072733319767
ACH-001368,-0.01079975914173833
ACH-001374,-0.30411101759720266
ACH-001377,0.02735547420958529
ACH-001380,-0.03151982004201867
ACH-001391,-0.046630520874599936
ACH-001408,-0.0014605432803735461
ACH-001430,0.16948982210636218
ACH-001431,-0.10525852436442024
ACH-001450,-0.10025854441716503
ACH-001496,-0.024827968436887633
ACH-001500,-0.048270167773916385
ACH-001523,-0.08680220429329323
ACH-001532,-0.00295212376239484
ACH-001550,-0.08038091164483269
ACH-001552,0.06550146811556178
ACH-001554,0.021116844875200384
ACH-001654,-0.14773826052051126
ACH-001735,-0.08937665708127497
ACH-001736,-0.08754830569589991
ACH-001737,-0.28901627217714504
ACH-001740,-0.10585624043596602
ACH-001745,-0.028017968956536982
ACH-001765,-0.05503208717202944
