,PLIN2 (123)
ACH-000004,-0.5211590479698548
ACH-000005,-0.9857974189009155
ACH-000007,-0.3599897158926965
ACH-000009,-0.3686085828323963
ACH-000011,-0.15359025409722285
ACH-000012,-0.08960227142637718
ACH-000013,-0.1351648611858008
ACH-000014,-0.05818872528096715
ACH-000015,-0.09058641290599127
ACH-000017,-0.13918956057346393
ACH-000018,-0.06711073570720877
ACH-000019,0.07985664499835639
ACH-000021,-0.11729070144984395
ACH-000022,-0.22190110942184765
ACH-000025,0.04264047012345475
ACH-000028,0.0014453397948917864
ACH-000030,-0.2961465666559596
ACH-000035,-0.1496087424041002
ACH-000036,-0.031664260331203856
ACH-000037,-0.08691255014039062
ACH-000039,-0.4587961763193068
ACH-000040,-0.3079986851722234
ACH-000041,-0.24464905676274504
ACH-000042,-0.1644901325165922
ACH-000045,-0.14174887773694175
ACH-000047,-0.1209761132594164
ACH-000052,-0.4895716135054379
ACH-000053,-0.14594408309484938
ACH-000054,-0.2576615963302015
ACH-000055,-0.3592043627225208
ACH-000060,-0.2629063357963085
ACH-000067,0.016419282986815473
ACH-000070,-0.02575663526176029
ACH-000075,0.02270694319636804
ACH-000078,-0.2737521029909739
ACH-000082,-0.1253840618630816
ACH-000085,-0.052849674144648064
ACH-000086,-0.07307330307500627
ACH-000087,-0.029994559147921995
ACH-000092,-0.2328765985510117
ACH-000095,-0.14207071042897812
ACH-000097,-0.21497978552617086
ACH-000098,-0.01723221565130541
ACH-000099,-0.2173998908572243
ACH-000108,-0.051758578888795925
ACH-000113,-0.17526209282294414
ACH-000116,-0.13729094473709655
ACH-000118,-0.03944339036472951
ACH-000120,-0.10161115901860054
ACH-000123,-0.2259830216368947
ACH-000127,-0.03779357340259593
ACH-000128,-0.2064830332909852
ACH-000132,-0.22050615122737507
ACH-000133,-0.08580920227971246
ACH-000137,0.1017059274456936
ACH-000138,-0.09978020832581833
ACH-000142,-0.1758790054421239
ACH-000143,-0.2943070413522021
ACH-000146,-0.27368073582857155
ACH-000148,-0.1527770852863479
ACH-000150,0.020462927447813323
ACH-000152,-0.05112381240609007
ACH-000153,0.05656693332116933
ACH-000159,-0.22988547359207506
ACH-000160,-0.10162583630288476
ACH-000163,-0.19817210387401268
ACH-000167,-0.18731097852729586
ACH-000168,-0.22768966741307398
ACH-000169,-0.056788356085905524
ACH-000178,-0.001576674771831454
ACH-000183,-0.16437859704465274
ACH-000188,-0.19019665331797456
ACH-000189,0.1969818241861442
ACH-000190,-0.0010688208999736905
ACH-000198,-0.2750216399943234
ACH-000203,-0.3621385658675487
ACH-000204,-0.15459048949841664
ACH-000206,-0.27457898139596515
ACH-000207,0.04469505822322683
ACH-000208,-0.09624118147215932
ACH-000210,0.08182550258392678
ACH-000211,-0.2782739291840852
ACH-000215,-0.1009634362978226
ACH-000221,-0.18603165444947212
ACH-000222,0.1371225017567803
ACH-000223,0.005462441842542171
ACH-000226,-0.388369669852072
ACH-000227,-0.2833359981653349
ACH-000228,-0.1901660116609248
ACH-000231,-0.1790619687703727
ACH-000232,-0.19030557215156174
ACH-000233,-0.12225653399203365
ACH-000234,-0.27843494665192714
ACH-000235,-0.15125167630865868
ACH-000237,-0.1408933696927407
ACH-000238,-0.016793606957673003
ACH-000242,0.1095207629073342
ACH-000243,-0.1806061456855525
ACH-000244,0.1571372890853057
ACH-000246,-0.06914685335583469
ACH-000248,0.13874768004182084
ACH-000250,-0.3360911321631873
ACH-000251,-0.4091354711816172
ACH-000252,-0.3407933225382264
ACH-000253,-0.1863546021819898
ACH-000255,-0.10158709782890643
ACH-000256,-0.255333540442706
ACH-000257,-0.14831885676458448
ACH-000258,-0.2556391386035191
ACH-000259,-0.15373578723268494
ACH-000260,-0.21558297391314835
ACH-000261,-0.2563347733328022
ACH-000262,-0.023302134947529363
ACH-000263,0.08443383548910689
ACH-000264,-0.1558402334077506
ACH-000265,-0.31302466011158786
ACH-000266,-0.1258904511430321
ACH-000272,-0.17460673599955534
ACH-000274,-0.16173730642732895
ACH-000277,0.00877987093904479
ACH-000278,-0.01717078194916612
ACH-000279,-0.10835275962839394
ACH-000280,-0.21081923078423545
ACH-000281,-0.2152663080976248
ACH-000288,-0.16013742201917985
ACH-000291,-0.023300134577628303
ACH-000293,-0.2122840888024685
ACH-000294,-0.33186247541029684
ACH-000295,-0.08509940487438883
ACH-000296,-0.11462451571634925
ACH-000302,-0.1206720247565473
ACH-000304,-0.2844192158124736
ACH-000307,-0.015851148710394364
ACH-000308,-0.1607293210125923
ACH-000310,-0.4480398382542029
ACH-000311,-0.094347823193017
ACH-000312,-0.06154535359323954
ACH-000315,-0.1240293674781255
ACH-000316,-0.1494697314726614
ACH-000317,-0.09473198790995073
ACH-000318,-0.4784609503176892
ACH-000319,-0.1895942560361648
ACH-000320,0.009326517879203937
ACH-000322,-0.10353987931495097
ACH-000323,-0.14788099025886767
ACH-000324,-0.2680729941110799
ACH-000329,-0.036362607490828
ACH-000330,-0.08399016221769491
ACH-000331,-0.12287912952080055
ACH-000332,-0.1908520104504673
ACH-000334,-0.12660299336346845
ACH-000335,0.05700782526249085
ACH-000336,-0.1577480055201267
ACH-000337,-0.05464005616893392
ACH-000338,-0.07927926711422034
ACH-000339,-0.12708746746830454
ACH-000341,-0.12593956109157814
ACH-000348,-0.12013003814777845
ACH-000350,-0.3328503874930609
ACH-000352,-0.15594267428784114
ACH-000356,-0.06581865206791464
ACH-000361,0.12085362749744627
ACH-000362,-0.13712732894171245
ACH-000363,-0.17846203133282246
ACH-000364,-0.10916957318443864
ACH-000365,-0.19439446145957925
ACH-000366,-0.1532910572706344
ACH-000368,-0.21853337321288854
ACH-000374,-0.38182767656162775
ACH-000375,-0.0901834870769061
ACH-000376,-0.13566225246719985
ACH-000381,0.051874762294887536
ACH-000383,-0.06651840428590948
ACH-000387,-0.3678621252628828
ACH-000389,-0.039222219226113436
ACH-000390,-0.109186526983439
ACH-000393,-0.05854498361404058
ACH-000395,-0.27915051478231545
ACH-000396,-0.14022147257484388
ACH-000397,-0.13586268306214686
ACH-000401,0.17145317669966276
ACH-000402,-0.2957251361340184
ACH-000403,-0.08751719883060963
ACH-000404,-0.02319733776693105
ACH-000406,-0.17640240580980368
ACH-000407,-0.02518960992572998
ACH-000408,-0.08121543258708105
ACH-000410,-0.04687194107069621
ACH-000411,-0.06170177276405845
ACH-000414,-0.06049686952838425
ACH-000415,0.01507390465682664
ACH-000416,-0.13130133461995858
ACH-000420,-0.2264937054529369
ACH-000421,-0.19333450402142272
ACH-000424,-0.09123749913959166
ACH-000425,-0.001289640493136999
ACH-000426,-0.3648198560913076
ACH-000427,-0.1254875422451727
ACH-000433,0.061400112908852965
ACH-000435,-0.6213591182654845
ACH-000436,-0.28620366468768976
ACH-000444,-0.10164756370123508
ACH-000445,0.11683489397962465
ACH-000448,-0.21807153629607945
ACH-000450,-0.24871776695867706
ACH-000452,-0.10009410106438653
ACH-000454,-0.08031624628053119
ACH-000458,-0.06987066053813905
ACH-000459,-0.21154026586147276
ACH-000460,-0.2012390526842006
ACH-000461,-0.13979975331433867
ACH-000463,0.035778379465575494
ACH-000464,-0.19226075185499286
ACH-000466,-0.1179672083005417
ACH-000467,-0.1283405915737033
ACH-000468,-0.1403600264956386
ACH-000469,-0.15411417313803574
ACH-000470,-0.3809121287302932
ACH-000471,-0.05399157970177312
ACH-000472,-0.22075547013605296
ACH-000473,-0.02038228623628352
ACH-000475,-0.3001158887887379
ACH-000476,-0.07714600650528237
ACH-000477,-0.10113311024669988
ACH-000479,0.014508381066846873
ACH-000480,-0.1873422365012132
ACH-000481,-0.17220151662761007
ACH-000483,-0.09830030483793382
ACH-000484,-0.23491419600487995
ACH-000485,-0.05392090434069263
ACH-000486,0.0014956457332773675
ACH-000487,-0.10501969864030604
ACH-000488,-0.1640166108104917
ACH-000490,-0.026851683022917808
ACH-000491,-0.3789211155612327
ACH-000495,-0.08649920988368814
ACH-000496,-0.12264208785645785
ACH-000499,-0.10886713135874096
ACH-000500,-0.3568420543812866
ACH-000502,-0.09009835684824732
ACH-000503,-0.1628759279352798
ACH-000505,-0.11206080287148573
ACH-000507,-0.17489656886531027
ACH-000510,-0.13171417032355176
