,SFTPC (6440)
ACH-000004,-0.07526323734818201
ACH-000005,0.1287366535176212
ACH-000007,-0.03625624298435181
ACH-000009,0.12689074487457655
ACH-000011,0.0714093117479996
ACH-000012,-0.1519121457542584
ACH-000013,-0.03139376248083037
ACH-000014,-0.07919672246046937
ACH-000015,-0.05659831873725634
ACH-000017,-0.07771370986051086
ACH-000018,-0.02595832530224822
ACH-000019,-0.08285306489203567
ACH-000021,-0.06407720410412943
ACH-000022,-0.1918283854380188
ACH-000025,-0.10020866093751153
ACH-000028,0.004576845197934473
ACH-000030,-0.007475926078270633
ACH-000035,-0.2397103890306918
ACH-000036,-0.18118802232662612
ACH-000037,-0.232295327560568
ACH-000039,-0.07037861946626116
ACH-000040,-0.20907387647610096
ACH-000041,-0.0394560141984151
ACH-000042,-0.05909208180186841
ACH-000045,-0.12241061368577524
ACH-000047,-0.06528033561480757
ACH-000052,-0.05797441412743101
ACH-000053,-0.07037700454570152
ACH-000054,0.0799688530001245
ACH-000055,-0.244061854006231
ACH-000060,-0.08561205961229865
ACH-000067,0.02512828165997947
ACH-000070,0.10142818695537872
ACH-000075,-0.01661118369035962
ACH-000078,-0.2365371689947819
ACH-000082,-0.051593614034711306
ACH-000085,-0.1968318238435562
ACH-000086,0.031092910172621037
ACH-000087,-0.07460886757823497
ACH-000092,-0.1154515970879032
ACH-000095,-0.07091076417498518
ACH-000097,-0.0077243718820459596
ACH-000098,0.12478081089213207
ACH-000099,-0.0215358474012324
ACH-000108,-0.055049650807681684
ACH-000113,0.0062952987902258955
ACH-000116,-0.07156964266974762
ACH-000118,-0.09985800504720907
ACH-000120,-0.0037034216690058266
ACH-000123,-0.016461017439666718
ACH-000127,-0.02314437209077266
ACH-000128,-0.10251775320706524
ACH-000132,0.04682095394873117
ACH-000133,-0.14654540648454942
ACH-000137,-0.24608150614503274
ACH-000138,-0.07559999522829834
ACH-000142,-0.11201982474189016
ACH-000143,-0.220526419427379
ACH-000146,-0.15944327023872756
ACH-000148,-0.05263961856048807
ACH-000150,-0.0568028630344198
ACH-000152,-0.1348211520855091
ACH-000153,-0.032564903857693166
ACH-000159,-0.08236014183486266
ACH-000160,-0.0048346665756017855
ACH-000163,-0.12593506097930915
ACH-000167,-0.1110886848776562
ACH-000168,-0.15201984725666254
ACH-000169,-0.12864595057929545
ACH-000178,-0.06063690332627071
ACH-000183,0.06610623237881355
ACH-000188,-0.12576310980393726
ACH-000189,0.05183281121876193
ACH-000190,-0.19896751871650287
ACH-000198,-0.0992390722360066
ACH-000203,0.1948685816992609
