,C1QTNF1 (114897)
ACH-000004,-0.2123267344415267
ACH-000005,-0.2330301367472473
ACH-000007,-0.3391968115089159
ACH-000009,-0.37580730825704267
ACH-000011,-0.15495785631646805
ACH-000012,-0.17487268167506068
ACH-000013,-0.1439197201728988
ACH-000014,-0.2660353374222352
ACH-000015,-0.24881444686670334
ACH-000017,-0.3995591276275171
ACH-000018,-0.14115465953280887
ACH-000019,-0.2218960822573965
ACH-000021,-0.2117633905505484
ACH-000022,-0.2896096093730762
ACH-000025,-0.3168601917040825
ACH-000028,-0.1911971440346276
ACH-000030,-0.21466029943976334
ACH-000035,-0.21012177650530564
ACH-000036,-0.4252430781987959
ACH-000037,-0.20013280100640155
ACH-000039,-0.3984058673341373
ACH-000040,-0.4842088102564535
ACH-000041,-0.35207097745487426
ACH-000042,-0.2959263784306841
ACH-000045,-0.13431434032672415
ACH-000047,-0.1933425108501773
ACH-000052,-0.09382029819871264
ACH-000053,-0.3090927821828073
ACH-000054,-0.2723969647698685
ACH-000055,-0.3301693051067463
ACH-000060,-0.2631852711257687
ACH-000067,-0.08458824357356996
ACH-000070,-0.12210223322613856
ACH-000075,-0.18488054278940974
ACH-000078,-0.2932907946777795
ACH-000082,-0.21284974259112904
ACH-000085,-0.4018517032137924
ACH-000086,-0.2548910257056971
ACH-000087,-0.2541393607686763
ACH-000092,-0.3180663340873532
ACH-000095,-0.2528165701225763
ACH-000097,-0.21500354662128496
ACH-000098,-0.13603443853822778
ACH-000099,-0.09042489693753017
ACH-000108,-0.2610208275535673
ACH-000113,-0.23021543707656456
ACH-000116,-0.1868494450849691
ACH-000118,-0.2829903563460076
ACH-000120,-0.21190962285495288
ACH-000123,-0.1019885282282146
ACH-000127,-0.1861514921191663
ACH-000128,-0.4317137169664861
ACH-000132,-0.2801812681421562
ACH-000133,-0.11812139463149135
ACH-000137,-0.33577436475606104
ACH-000138,-0.19905197786557088
ACH-000142,-0.4828040592826029
ACH-000143,-0.08057668593471437
ACH-000146,-0.2638682823780921
ACH-000148,-0.19994389776526286
ACH-000150,-0.3742172803786648
ACH-000152,-0.3170860640814314
ACH-000153,-0.18820027142157486
ACH-000159,-0.22264530655103584
ACH-000160,-0.3272635200416402
ACH-000163,-0.2867664658532545
ACH-000167,-0.27130323339486584
ACH-000168,-0.1028360038009759
ACH-000169,-0.35266692631756225
ACH-000178,-0.2537945265496609
ACH-000183,-0.30699489112116946
ACH-000188,-0.2229895187782137
ACH-000189,-0.12529404962739987
ACH-000190,-0.03709603855863649
ACH-000198,-0.2872593110300253
ACH-000203,-0.09274081473984744
ACH-000204,-0.17708799562365707
ACH-000206,-0.037717367314909864
ACH-000207,-0.3879488457407411
ACH-000208,-0.05411163504750853
ACH-000210,0.014272254798106903
ACH-000211,-0.3106986367576054
ACH-000215,-0.2395924783161369
ACH-000221,-0.2594263074880139
ACH-000222,-0.2719922625391767
ACH-000223,-0.1812799404200025
ACH-000226,-0.15701057164657822
ACH-000227,-0.3071017520743856
ACH-000228,-0.2515449130059704
ACH-000231,-0.2290809412451719
ACH-000232,-0.1666028636310688
ACH-000233,-0.3598172129171302
ACH-000234,-0.1874740186272752
ACH-000235,-0.22642973895927096
ACH-000237,-0.10444677816614266
ACH-000238,-0.39822508468738027
ACH-000242,-0.1829143217530924
ACH-000243,-0.215648787732018
ACH-000244,-0.40169511582574896
ACH-000246,-0.24083940105824214
ACH-000248,-0.325833617801707
ACH-000250,-0.26130712808809003
ACH-000251,-0.4435323177551391
ACH-000252,-0.20956907772216704
ACH-000253,-0.4350950733984346
ACH-000255,-0.3764278241744343
ACH-000256,-0.19153037106267945
ACH-000257,-0.36752166976537337
ACH-000258,-0.05715128248395063
ACH-000259,-0.2518411927510669
ACH-000260,-0.28510996250983006
ACH-000261,-0.2626248307987092
ACH-000262,-0.40025661989667227
ACH-000263,-0.13859401511555586
ACH-000264,-0.2465707961165716
ACH-000265,-0.237499359951392
ACH-000266,-0.21952915018520294
ACH-000272,-0.20676060226600504
ACH-000274,-0.26711464695779324
ACH-000277,-0.2962682045358559
ACH-000278,-0.2419555922507471
ACH-000279,-0.30437880763094355
ACH-000280,-0.4035301223382087
ACH-000281,-0.32634681419347905
ACH-000288,-0.34078990080182403
ACH-000291,-0.2852458036963538
ACH-000293,-0.23542305766763266
ACH-000294,-0.24521348482875094
ACH-000295,-0.35549964409986795
ACH-000296,-0.2476456329476831
ACH-000302,-0.13702657744949784
ACH-000304,-0.2605347472899338
ACH-000307,-0.2616783249236392
ACH-000308,-0.1897436494389407
ACH-000310,-0.4622348458659571
ACH-000311,-0.14426805680243907
ACH-000312,-0.1997521344011874
ACH-000315,-0.10046159832480618
ACH-000316,-0.20299966956524496
ACH-000317,-0.06306929694494888
ACH-000318,-0.19734797738165988
ACH-000319,-0.3748215897903704
ACH-000320,-0.3789400087800583
ACH-000322,-0.06444987570291212
ACH-000323,-0.2378196773316188
ACH-000324,-0.23488279997231834
ACH-000329,-0.15627788552259694
ACH-000330,-0.4327505226981792
ACH-000331,-0.16855132828854186
ACH-000332,-0.20217085929411824
ACH-000334,-0.4437894199371353
ACH-000335,-0.1261931542336034
ACH-000336,-0.24783107725777334
ACH-000337,-0.496981657759928
ACH-000338,0.1739421710570217
ACH-000339,-0.2957284674254145
ACH-000341,-0.16286232124440395
ACH-000348,-0.1266491892807289
ACH-000350,-0.24729517837653034
ACH-000352,-0.2496374484709125
ACH-000356,-0.15484814234542474
ACH-000361,-0.39640321954758095
ACH-000362,-0.1909600306620936
ACH-000363,-0.3228520560753162
ACH-000364,-0.1314061685514523
ACH-000365,-0.08682531906810878
ACH-000366,-0.2504749043881571
ACH-000368,-0.16199330700204465
ACH-000374,-0.22217459647020515
ACH-000375,-0.1137662461257442
ACH-000376,-0.1097122189373836
ACH-000381,-0.2778353557023697
ACH-000383,-0.11810652617512778
ACH-000387,-0.29036313123102026
ACH-000389,-0.2422850436499616
ACH-000390,-0.29065683328038
ACH-000393,-0.1548371626271186
ACH-000395,-0.17175245468423764
ACH-000396,0.07088286949631459
ACH-000397,-0.159300964026047
ACH-000401,-0.2192946900016538
ACH-000402,-0.2739012271147233
ACH-000403,-0.2777050791749233
ACH-000404,0.09065086561611944
ACH-000406,-0.13425127126303596
ACH-000407,-0.3671186760355461
ACH-000408,-0.31226743725780337
ACH-000410,-0.13383403779048325
ACH-000411,-0.020169327744223482
ACH-000414,-0.1287610426561409
ACH-000415,-0.3332379777262359
ACH-000416,-0.2446101278084214
ACH-000420,-0.3051241125066988
ACH-000421,-0.1544143107110032
ACH-000424,-0.4746854642468263
ACH-000425,-0.19657870804093366
ACH-000426,-0.4523530199987697
ACH-000427,-0.24466289650874465
ACH-000433,-0.21965399609119615
ACH-000435,-0.08331339558417677
ACH-000436,-0.23441982871023714
ACH-000444,-0.06473895988253943
ACH-000445,-0.4889762982698344
ACH-000448,-0.1442270467134025
ACH-000450,-0.3578700716155046
ACH-000452,-0.3156284975720421
ACH-000454,-0.3279326561431707
ACH-000458,-0.4048620412995668
ACH-000459,-0.32346183309367416
ACH-000460,-0.30278953347227394
ACH-000461,-0.11499858589864607
ACH-000463,-0.13827720355339124
ACH-000464,-0.10712167467788483
ACH-000466,-0.3625268068776796
ACH-000467,-0.34011446732749423
ACH-000468,-0.3981045483534372
ACH-000469,-0.29656286791265163
ACH-000470,-0.4182218846018692
ACH-000471,-0.21291020361567725
ACH-000472,-0.254566512023651
ACH-000473,-0.15462395370131551
ACH-000475,-0.2677356278689404
ACH-000476,-0.29277181688640697
ACH-000477,-0.40855001964071297
ACH-000479,-0.5878209532650319
ACH-000480,-0.2791452692890832
ACH-000481,-0.2656384717360215
ACH-000483,-0.3037517975148641
ACH-000484,-0.3874602659367187
ACH-000485,-0.19841394460771208
ACH-000486,-0.17878179728149665
ACH-000487,-0.26865053131835753
ACH-000488,-0.2698801199907679
ACH-000490,-0.0051393333821831855
ACH-000491,-0.2335141108580593
ACH-000495,-0.2411659769228732
ACH-000496,-0.24074426128418575
ACH-000499,-0.27917080481157003
ACH-000500,-0.5671213052440871
ACH-000502,-0.1966712414593849
ACH-000503,-0.2507068263198081
ACH-000505,-0.23586740536866704
ACH-000507,-0.2731133397328537
ACH-000510,-0.1987461120538488
ACH-000511,-0.38324198447806296
ACH-000512,-0.347946858930282
ACH-000516,-0.14216093350543094
ACH-000517,-0.2520338406680736
ACH-000518,-0.1867369358724007
ACH-000520,-0.11280982691556052
ACH-000521,-0.3620406219527293
ACH-000522,-0.15209204175226496
ACH-000524,-0.2020885322298224
ACH-000527,-0.1997404992306375
ACH-000528,-0.2343782732914124
ACH-000537,-0.1859307921553178
ACH-000541,-0.12032172656689852
ACH-000542,-0.2805638194224156
ACH-000544,-0.39298365194876855
ACH-000545,-0.1496125610817756
ACH-000547,-0.1068326013694085
ACH-000548,-0.1482967174079689
ACH-000549,-0.23863241647341896
ACH-000550,-0.1876101056757586
ACH-000552,-0.3981380830108009
ACH-000556,-0.2344281659844153
ACH-000557,-0.17494306731157766
ACH-000569,-0.2457098125359932
ACH-000570,-0.30051608276883085
ACH-000571,-0.2769651272061009
ACH-000573,-0.23059246481865875
ACH-000576,-0.38041255499399057
ACH-000579,-0.11113383478594788
ACH-000580,-0.26082815715424296
ACH-000584,-0.3727407629432021
ACH-000585,-0.23157419485853525
ACH-000588,-0.14748724393030832
ACH-000589,-0.21346048330107106
ACH-000591,-0.26678932595253524
ACH-000593,-0.4436063000882304
ACH-000600,-0.17361944247047498
ACH-000601,-0.21706553979333412
ACH-000605,-0.5583125145058239
ACH-000606,-0.3145643974510557
ACH-000608,-0.12160312571787835
ACH-000614,0.0446048644132099
ACH-000616,-0.16777538958022145
ACH-000618,-0.3266666297773896
ACH-000619,-0.1912976265086919
ACH-000620,-0.07849767926348945
ACH-000621,-0.2333155698773545
ACH-000622,-0.2944517161677717
ACH-000623,-0.18259827155771116
ACH-000624,-0.1626214413886369
ACH-000627,-0.21726372998136012
ACH-000630,-0.24891589231447386
ACH-000631,-0.4321302487014525
ACH-000632,-0.30506464312732945
ACH-000633,-0.20028567932581048
ACH-000637,-0.3387110757009284
ACH-000638,-0.10387627162353236
ACH-000646,-0.17595217014370393
ACH-000647,-0.2321061215843832
ACH-000648,-0.27680537692012075
ACH-000649,-0.2197415852673609
ACH-000651,-0.270470293698416
ACH-000652,-0.24191691423217204
ACH-000653,-0.1855169261712383
ACH-000657,-0.2566488326440833
ACH-000658,-0.24977087190247754
ACH-000661,-0.1896280015059978
ACH-000662,-0.22335694090990574
ACH-000663,-0.18146950075635848
ACH-000665,-0.24059836680017724
ACH-000671,-0.2243179509992827
ACH-000672,-0.299059073081159
ACH-000673,-0.2743819503460889
ACH-000676,-0.20431143607969487
ACH-000677,-0.1620094865901269
ACH-000681,-0.2348356153964116
ACH-000683,-0.2317826702337964
ACH-000684,-0.1533048768108927
ACH-000688,-0.22457975457595825
ACH-000693,-0.10256084379953538
ACH-000694,-0.251252884241973
ACH-000695,-0.2965387913765441
ACH-000696,-0.31273906739833085
ACH-000697,-0.04854969671112775
ACH-000699,-0.2773820383223076
ACH-000701,-0.2535551955236694
ACH-000706,-0.25689180310971205
ACH-000711,-0.26993933016807703
ACH-000713,-0.3139166894968006
ACH-000714,-0.40669582583746056
ACH-000718,-0.283938864501384
ACH-000720,-0.3678559385159784
ACH-000721,-0.2578368262526745
ACH-000724,-0.3627488717238215
ACH-000725,-0.24779810833868202
ACH-000732,-0.2334389448923169
ACH-000734,-0.11887675927501787
ACH-000735,-0.3326586020432942
ACH-000736,-0.4112232151143205
ACH-000738,-0.30113722730690584
ACH-000746,-0.4295959126956361
ACH-000747,-0.26131254613255633
ACH-000748,-0.2863228086634535
ACH-000753,-0.20932482910309724
ACH-000756,-0.3062947181192362
ACH-000757,-0.4004453683232333
ACH-000758,-0.07091027957184425
ACH-000760,-0.36047951348015744
ACH-000762,-0.10546705219452833
ACH-000763,-0.3094254325679608
ACH-000764,-0.06918509008117732
ACH-000765,-0.20391698483678547
ACH-000766,-0.17421514419987336
ACH-000767,-0.24359381517775755
ACH-000768,-0.20994497253649108
ACH-000769,-0.3856842954874032
ACH-000770,-0.17933199227859048
ACH-000771,-0.1325327179526513
ACH-000773,-0.23827076937291194
ACH-000776,-0.3077400285583796
ACH-000777,-0.10099957964371097
ACH-000778,-0.08405106993588375
ACH-000781,-0.3642135119219678
ACH-000782,-0.3104516791950019
ACH-000783,-0.20783509908274336
ACH-000784,-0.3124843041299438
ACH-000785,-0.3317141178100666
ACH-000787,-0.1637704516587942
