,SAPCD2 (89958)
ACH-000004,0.04925876906656356
ACH-000005,-0.07025397907702557
ACH-000007,0.028358208136875205
ACH-000009,-0.05991486246146145
ACH-000011,-0.07563487283363576
ACH-000012,-0.12364896636570502
ACH-000013,-0.038276883371854864
ACH-000014,-0.21274913918832106
ACH-000015,-0.12033975076494775
ACH-000017,0.03937612730842648
ACH-000018,-0.07864470160790596
ACH-000019,-0.04420629922695538
ACH-000021,-0.1778077662799455
ACH-000022,-0.000730151574506595
ACH-000025,-0.10028491277491472
ACH-000028,0.07969969243178948
ACH-000030,-0.03256394228164864
ACH-000035,0.04247506890731519
ACH-000036,-0.0011594240416330144
ACH-000037,-0.028320956450681275
ACH-000039,0.2603138690123783
ACH-000040,-0.07988474454257831
ACH-000041,0.10088264896832956
ACH-000042,-0.02019866829851985
ACH-000045,-0.19783023137208855
ACH-000047,-0.07554961208642498
ACH-000052,-0.058256743073090485
ACH-000053,-0.06877434553854288
ACH-000054,-0.04920446194749907
ACH-000055,-0.010253202516353194
ACH-000060,-0.17758965461915754
ACH-000067,0.07019628292655579
ACH-000070,-0.20956276307219704
ACH-000075,-0.09439627629997194
ACH-000078,-0.033998717538810265
ACH-000082,0.07319491956724289
ACH-000085,0.03718099866073224
ACH-000086,0.03800534478610295
ACH-000087,0.07306178752263884
ACH-000092,0.010541391692282288
ACH-000095,0.013042975143784104
ACH-000097,-0.2305635519009939
ACH-000098,-0.03459117610774273
ACH-000099,-0.07223339858980048
ACH-000108,-0.093015019667469
ACH-000113,0.07849149385411022
ACH-000116,-0.08015264948981934
ACH-000118,-0.05634338571607965
ACH-000120,-0.053575297738247804
ACH-000123,-0.0074391798341725485
ACH-000127,-0.060141926640612686
ACH-000128,-0.22801243216915498
ACH-000132,-0.2147631126684238
ACH-000133,0.021431831856602104
ACH-000137,-0.02452234395177773
ACH-000138,-0.09658524048794333
ACH-000142,-0.15189638621387047
ACH-000143,-0.06583051612764694
ACH-000146,0.041751693676003766
ACH-000148,-0.0069693092264718854
ACH-000150,0.18945438690707184
ACH-000152,0.0432181765647398
ACH-000153,-0.005921695898885247
ACH-000159,-0.09638103519882656
ACH-000160,-0.015288484657101857
ACH-000163,-0.040416431981898863
ACH-000167,0.048124876832105146
ACH-000168,-0.1528369023473152
ACH-000169,-0.166809848656596
ACH-000178,-0.024262692407687008
ACH-000183,-0.14333295417747918
ACH-000188,0.005509996220711778
ACH-000189,-0.1785372606917826
ACH-000190,-0.0831043261993253
ACH-000198,0.002009134052979217
ACH-000203,-0.4790336359650793
ACH-000204,-0.19743054911676308
ACH-000206,-0.1692606522748258
ACH-000207,-0.2670442445335124
ACH-000208,0.003372596914537243
ACH-000210,-0.2819056969635825
ACH-000211,0.02530784669127378
ACH-000215,-0.1440239216150165
ACH-000221,-0.05302556208002456
ACH-000222,-0.1729619048521639
ACH-000223,-0.16903463665273824
ACH-000226,0.023935639404247484
ACH-000227,0.09946842170742017
ACH-000228,-0.2700736201497587
ACH-000231,-0.059791652189149024
ACH-000232,-0.030521684816715487
ACH-000233,0.06711590394117797
ACH-000234,-0.15539699025714065
ACH-000235,-0.15462059470837833
ACH-000237,0.058710087762123934
ACH-000238,-0.18235334326360747
ACH-000242,-0.0431084106416017
ACH-000243,-0.12620308767536748
ACH-000244,-0.011685590919766864
ACH-000246,-0.11841086189467084
ACH-000248,0.041822156746632665
ACH-000250,-0.030214985426280545
ACH-000251,-0.06761962353252028
ACH-000252,0.2744664327970113
ACH-000253,-0.0444255825835474
ACH-000255,-0.05609129083921357
ACH-000256,0.16646089479924714
ACH-000257,0.022359289714463937
ACH-000258,0.2015937551274709
ACH-000259,-0.09449532125034872
ACH-000260,-0.008241938356674446
ACH-000261,-0.10937003259092096
ACH-000262,-0.03327680346917452
ACH-000263,-0.1881411704041574
ACH-000264,0.021868765720595013
ACH-000265,-0.05763650290380005
ACH-000266,-0.14174306326160918
ACH-000272,-0.14221801630632536
ACH-000274,-0.06658960907046674
ACH-000277,-0.10469307621297584
ACH-000278,-0.005198072263088581
ACH-000279,0.03051265197442082
ACH-000280,-0.0026828592555126467
ACH-000281,0.1236680493114834
ACH-000288,-0.032113034957181145
ACH-000291,0.05518070598772143
ACH-000293,0.07258068884805575
ACH-000294,0.1000141209814616
ACH-000295,0.0957458120197213
ACH-000296,-0.16141639474329153
ACH-000302,0.07677233118832523
ACH-000304,-0.26981748444440057
ACH-000307,-0.0008703062874396692
ACH-000308,-0.018629065548535308
ACH-000310,0.03659212739633925
ACH-000311,-0.16040420539312028
ACH-000312,-0.03371287331185159
ACH-000315,0.21642172175171814
ACH-000316,-0.18654216681239436
ACH-000317,-0.10411606196231116
ACH-000318,-0.11565560095903896
ACH-000319,0.046599721912502924
ACH-000320,-0.1823689546026543
ACH-000322,-0.22156373180167788
ACH-000323,-0.06496686669085164
ACH-000324,-0.060074471924427476
ACH-000329,-0.022656718458380732
ACH-000330,0.12865178914852946
ACH-000331,-0.036207720498423794
ACH-000332,-0.10479144979161237
ACH-000334,-0.041967449872544416
ACH-000335,0.21376386275425524
ACH-000336,0.25111890006407944
ACH-000337,-0.15750514056206485
ACH-000338,-0.1990234690421996
ACH-000339,-0.2440030363764885
ACH-000341,0.13165022776776347
ACH-000348,-0.042166577466171314
ACH-000350,0.09890352732788593
ACH-000352,-0.04214998319856633
ACH-000356,-0.08114203072141203
ACH-000361,-0.05310603623836432
ACH-000362,0.010170701391442162
ACH-000363,-0.04447764675731189
ACH-000364,-0.05039481594647404
ACH-000365,0.08239658433005677
ACH-000366,-0.033192806852669426
ACH-000368,0.006950812645452769
ACH-000374,-0.13450422727640798
ACH-000375,-0.07893160671697727
ACH-000376,-0.038774441397750894
ACH-000381,-0.09888064625374232
ACH-000383,-0.06892200225850513
ACH-000387,-0.0458376172168526
ACH-000389,-0.20606749434394653
ACH-000390,-0.10051141171977364
ACH-000393,-0.13498382425745944
ACH-000395,-0.09139266963587687
ACH-000396,-0.0036655888081925593
ACH-000397,-0.06902368727112876
ACH-000401,-0.08527895500539885
ACH-000402,-0.18985417292923729
ACH-000403,-0.04119702386085376
ACH-000404,-0.4417630342364596
ACH-000406,0.019799002482696226
ACH-000407,0.09168717838624267
ACH-000408,-0.1475279088905143
ACH-000410,-0.10545964038953597
ACH-000411,-0.12123156852979088
ACH-000414,0.015775577632432734
ACH-000415,-0.02224149873811931
ACH-000416,0.013882386747870238
ACH-000420,0.08913359718754961
ACH-000421,0.053797473712849576
ACH-000424,-0.006671595707640632
ACH-000425,-0.016658485732781673
ACH-000426,-0.09856020916675684
ACH-000427,0.06458124910962769
ACH-000433,0.13805141337717525
ACH-000435,0.040521538549981986
ACH-000436,0.06020669613379012
ACH-000444,-0.08103090075664253
ACH-000445,-0.005834374001965586
ACH-000448,-0.04265476411737658
ACH-000450,0.0296634147892476
ACH-000452,-0.048157561828747864
ACH-000454,0.03412081436732855
ACH-000458,-0.02284971599060083
ACH-000459,0.05361767941686134
ACH-000460,0.003804944585085193
ACH-000461,0.0043174530127165385
ACH-000463,0.018586973344942845
ACH-000464,-0.09768938972632872
ACH-000466,0.07769373435309469
ACH-000467,-0.08690908808295955
ACH-000468,0.018609667290117024
ACH-000469,-0.1345385247730471
ACH-000470,0.06939855276749816
ACH-000471,-0.06399559129905596
ACH-000472,-0.010155956818247934
ACH-000473,0.07769900968203676
ACH-000475,-0.07843978236302801
ACH-000476,-0.1552322263938938
ACH-000477,0.07027558827613006
ACH-000479,-0.2851240772291356
ACH-000480,-0.050220113771438
ACH-000481,-0.004104139421850142
ACH-000483,0.1454347161924871
ACH-000484,-0.07566736643010667
ACH-000485,-0.01910552315042024
ACH-000486,0.031466678246415664
ACH-000487,0.05003343736998057
ACH-000488,-0.008295939064582087
ACH-000490,-0.09262196547178744
ACH-000491,0.10461245955587432
ACH-000495,-0.06848356072378411
ACH-000496,-0.024550514172724386
ACH-000499,-0.03469444246951932
ACH-000500,-0.2315506553614452
ACH-000502,-0.14420898620488906
ACH-000503,-0.000459230659067068
ACH-000505,-0.056591215613222175
ACH-000507,0.04761898677507561
ACH-000510,0.0011501918302736045
ACH-000511,-0.060967170039951474
ACH-000512,0.011005298655470487
ACH-000516,-0.09894102676973444
ACH-000517,0.005337981698810879
ACH-000518,-0.08417770313385023
ACH-000520,-0.10966899417581193
ACH-000521,0.0014093345911218886
ACH-000522,-0.1205066359473356
ACH-000524,-0.03788961501661056
ACH-000527,-0.09885956875759347
ACH-000528,-0.0012840643965338614
ACH-000537,-0.1956094037285676
ACH-000541,0.10533527534753813
ACH-000542,-0.0715604558810861
ACH-000544,0.0699315893801464
ACH-000545,-0.061067730554070485
ACH-000547,-0.12687523032250614
ACH-000548,0.09807727971861964
ACH-000549,-0.12864195285603494
ACH-000550,-0.26142328075421395
ACH-000552,0.0013316618504355946
ACH-000556,0.10355967974857212
ACH-000557,-0.014078924061196787
ACH-000569,-0.008865648553309173
ACH-000570,-0.0011539871046722233
ACH-000571,0.0425460676179408
ACH-000573,-0.05356893410153192
ACH-000576,0.05877394945471679
ACH-000579,0.02194792940281745
ACH-000580,0.04765852058894717
ACH-000584,-0.023641465817290742
ACH-000585,-0.08205903012802614
ACH-000588,-0.27599388601968616
ACH-000589,0.01537164460360856
ACH-000591,-0.06547232499205631
ACH-000593,-0.10487167198361852
ACH-000600,-0.005462640498157996
ACH-000601,-0.060673154350863574
ACH-000605,0.08114625718646669
ACH-000606,-0.07081668701471816
ACH-000608,-0.06883601068862373
ACH-000614,-0.05585198649682938
ACH-000616,-0.02285273699909433
ACH-000618,-0.04534664227705687
ACH-000619,-0.4628475377335897
ACH-000620,0.057413031827898475
ACH-000621,-0.05581611639773691
ACH-000622,0.0045601890628163885
ACH-000623,0.0462887621679521
ACH-000624,-0.07857031688635248
ACH-000627,0.0170766479713202
ACH-000630,-0.09901162384608392
ACH-000631,-0.3098155707415339
ACH-000632,0.007978727489395923
ACH-000633,0.02167384095504589
ACH-000637,0.0042609312873035385
ACH-000638,-0.06582172199368254
ACH-000646,0.11540927892542133
ACH-000647,-0.12550835251563067
ACH-000648,-0.061480177026867436
ACH-000649,-0.06039811664850438
ACH-000651,-0.03248132169351453
ACH-000652,-0.07444110996364775
ACH-000653,-0.11533320944773826
ACH-000657,-0.05280651760603005
ACH-000658,0.028321937067749
ACH-000661,-0.02955129611322001
ACH-000662,0.050624277583605305
ACH-000663,0.15340874847415711
ACH-000665,-0.09233877252765788
ACH-000671,-0.07271893515397825
ACH-000672,0.08086978151798098
ACH-000673,0.04828204332994593
ACH-000676,-0.05708234490429945
ACH-000677,-0.008346887240991047
ACH-000681,-0.2426176545189301
ACH-000683,-0.10416592167413546
ACH-000684,0.04345328916681437
ACH-000688,-0.09876474518794273
ACH-000693,0.024061187949838414
ACH-000694,0.14076499452483804
ACH-000695,-0.3879513976633177
ACH-000696,-0.04075232057723729
ACH-000697,-0.10192912511651253
ACH-000699,-0.12618656148925453
ACH-000701,0.0033725729022917785
ACH-000706,0.007242986902825141
ACH-000711,-0.04002579277060722
ACH-000713,-0.23804055271152766
ACH-000714,-0.05208347584642098
ACH-000718,-0.06773678082422456
ACH-000720,-0.03801171065568081
ACH-000721,-0.13429532065386854
ACH-000724,-0.039864073665024896
ACH-000725,-0.06607836281153535
ACH-000732,-0.01943532258162787
ACH-000734,-0.16560962591683953
ACH-000735,-0.11916864194974924
ACH-000736,0.17851789115901082
ACH-000738,-0.006067315309689211
ACH-000746,-0.09943164500808148
ACH-000747,-0.10308452308390663
ACH-000748,-0.015835584645736596
ACH-000753,-0.05649793593674062
ACH-000756,-0.000643489348344973
ACH-000757,-0.16832862473582533
ACH-000758,-0.00018926621279196395
ACH-000760,-0.07635765788658665
ACH-000762,0.019211714523481874
ACH-000763,-0.09023972703032417
ACH-000764,-0.017625280399093134
ACH-000765,-0.09341828555480068
ACH-000766,-0.1362866597746198
ACH-000767,0.06461369752437375
ACH-000768,-0.061482176037240974
ACH-000769,-0.0145985661438055
ACH-000770,-0.06445853730617998
ACH-000771,-0.05621499886496383
ACH-000773,-0.04210058894160431
ACH-000776,0.1710970406292819
ACH-000777,-0.11144085768592102
ACH-000778,-0.023974423796482874
ACH-000781,-0.04649171121230748
ACH-000782,-0.16125416178592994
ACH-000783,0.0061324808320495925
ACH-000784,-0.0023433509080718557
ACH-000785,-0.0612995254553204
ACH-000787,-0.08821858330225106
ACH-000788,-0.042635402417116865
ACH-000791,-0.1937340369402445
ACH-000792,-0.06670000770301694
ACH-000794,-0.05601138173212501
ACH-000796,0.06987861934994306
ACH-000798,0.07070977666351656
ACH-000799,0.06062321664564665
ACH-000800,0.045800855288556576
ACH-000802,-0.010922446206911013
ACH-000804,0.0561783925348956
ACH-000805,0.08644131626340626
ACH-000809,-0.15661513916253625
ACH-000810,0.22945347110997574
ACH-000811,-0.09188128030620224
ACH-000817,-0.048567025209411904
ACH-000819,0.013829196315118496
ACH-000820,0.07801487355989366
ACH-000821,-0.017837117870393
ACH-000822,-0.04037319794084408
ACH-000823,-0.0581229028768717
ACH-000824,-0.05347193385711217
ACH-000827,-0.2638285284658667
ACH-000829,0.05175201556187179
ACH-000831,0.056524329240216276
ACH-000832,-0.15191096553215294
ACH-000833,-0.016759985936627367
ACH-000834,0.10174358160248068
ACH-000835,-0.12002955576369465
ACH-000836,-0.1111786340925021
ACH-000837,-0.2149053627168368
ACH-000838,0.04730951671472807
ACH-000839,0.036433221158903656
ACH-000840,-0.1732602352628097
ACH-000841,0.05115052648472892
ACH-000843,0.1654632893400437
ACH-000846,0.012169095720751005
ACH-000847,0.0973490487402919
ACH-000848,0.04698931934496678
ACH-000849,-0.12340613661259432
ACH-000851,0.04578480193715241
ACH-000855,-0.12039630393283618
ACH-000856,-0.03880239482131182
ACH-000858,-0.046184947416988927
ACH-000859,0.07537761220002055
ACH-000861,0.016501393012577137
ACH-000862,0.0423334269023325
ACH-000865,-0.034926741642502604
ACH-000866,-0.024550130329012498
ACH-000867,0.01905204308090489
ACH-000869,-0.08384286924889749
ACH-000872,-0.3335605030347863
ACH-000873,-0.08285616186718278
ACH-000876,0.0005412010002414048
ACH-000878,-0.06901319758611149
ACH-000880,0.006207945539389903
ACH-000881,-0.017951335498523516
ACH-000882,-0.014693814248643884
ACH-000884,-0.12461920305259662
ACH-000885,0.11731373248518807
ACH-000887,-0.07381627700729497
ACH-000889,-0.04549860615125659
ACH-000896,0.062009264340667586
ACH-000898,-0.029691867475313938
ACH-000900,-0.08099820850153333
ACH-000901,-0.06110102685959646
ACH-000905,-0.04757040139149061
ACH-000906,-0.03741519966075553
ACH-000907,-0.3121904910014406
ACH-000910,-0.11662749179933002
ACH-000911,-0.14186079424418066
ACH-000912,-0.07807625019391708
ACH-000913,-0.33238385246534713
ACH-000915,0.1626535527449485
ACH-000916,0.015082316451468148
ACH-000917,-0.027422090744953786
ACH-000920,0.02406105447968479
ACH-000921,-0.17692993329075035
ACH-000924,-0.08228577412193494
ACH-000926,-0.10487418022103208
ACH-000928,-0.02998484616100645
ACH-000929,-0.035940639353535475
ACH-000932,-0.057070916992648775
ACH-000935,0.07018292600501169
ACH-000936,0.003013845457047653
ACH-000937,0.021906382405358214
ACH-000938,-0.08310601889607032
ACH-000939,-0.0577456416780846
ACH-000941,0.016046468938898904
ACH-000943,-0.02868928211530547
ACH-000946,-0.11779385052434126
ACH-000947,-0.019454637157348117
ACH-000948,0.0259588375404013
ACH-000950,-0.27633191535479684
ACH-000953,-0.0009076242342943887
ACH-000954,0.17415918790248194
ACH-000957,-0.09541184686328258
ACH-000958,-0.10175472436347327
ACH-000960,-0.07035113682117489
ACH-000963,0.028309546930781426
ACH-000968,0.21405152509965225
ACH-000969,-0.07909752332966975
ACH-000972,-0.08678314567155818
ACH-000973,0.03266032627070616
ACH-000974,0.0068620333575953145
ACH-000978,0.2660651126749218
ACH-000984,0.00406353328732912
ACH-000986,0.0976599852659355
ACH-000988,-0.012821390924348764
ACH-000993,-0.02739947716230711
ACH-000994,0.08862512793106737
ACH-000996,-0.06489398988774636
ACH-001001,0.02541302813286621
ACH-001020,0.15206719530431287
ACH-001028,0.02010858625387676
ACH-001031,-0.08707167424141413
ACH-001038,-0.1262940231631559
ACH-001048,-0.07970732811902101
ACH-001050,0.0926287121176062
ACH-001053,-0.18762814920436088
ACH-001054,-0.1210658817621082
ACH-001061,0.08415918535462037
ACH-001067,-0.05794139071473733
ACH-001075,-0.2191378078073099
ACH-001096,-0.08587556273569008
ACH-001111,-0.08471738125435459
ACH-001119,-0.28919665614712986
ACH-001128,-0.5333581678809208
ACH-001134,0.08434552717260811
ACH-001151,-0.11678969474991305
ACH-001163,-0.12447966451098424
ACH-001164,-0.11370026583235004
ACH-001183,0.04802960035208213
ACH-001192,-0.14559678240339666
ACH-001193,0.020589265428537458
ACH-001196,-0.05724756432409645
ACH-001197,0.008491629421045256
ACH-001205,-0.043143115585060864
ACH-001211,-0.0179782475379215
ACH-001212,-0.22935805660777886
ACH-001228,-0.11156102774912957
ACH-001232,0.0047831118863650365
ACH-001239,-0.1295579237534044
ACH-001270,-0.1842134215426612
ACH-001274,-0.022968749090262426
ACH-001275,0.15698120252464856
ACH-001277,-0.03465878701466465
ACH-001278,-0.030747039886049488
ACH-001280,0.19142184550608515
ACH-001283,0.022515759197194844
ACH-001289,-0.02110144126994344
ACH-001300,-0.06976001929702766
ACH-001301,0.08534947859651301
ACH-001302,0.0022391267006554704
ACH-001306,-0.06500498792475429
ACH-001318,-0.03857093967596833
ACH-001322,-0.054753016002392164
ACH-001328,-0.16692539312200275
ACH-001332,0.2181629446766517
ACH-001336,0.1526090450982649
ACH-001346,-0.1195399616156432
ACH-001353,-0.19303083940265764
ACH-001354,-0.10151195743514294
ACH-001367,0.228214852256161
ACH-001368,0.016835702208537067
ACH-001374,-0.07836823765574011
ACH-001377,0.14738843259971568
ACH-001380,-0.06642335151561758
ACH-001391,-0.2072066830753409
ACH-001408,0.07395856984047752
ACH-001430,0.2776300295133905
ACH-001431,0.03165549093425542
ACH-001450,-0.061080731960998384
ACH-001496,-0.017677251370362013
ACH-001500,-0.2487553110448666
ACH-001523,0.09338378322947956
ACH-001532,-0.04103523598059953
ACH-001550,0.06840529571694612
ACH-001552,0.06344399100407566
ACH-001554,-0.14770052452612925
ACH-001654,0.02955499199446722
ACH-001735,0.026428722254575283
ACH-001736,-0.0017055853596183352
ACH-001737,-0.23077295453977764
ACH-001740,-0.12198721411489225
ACH-001745,-0.19527931539777454
ACH-001765,0.02517519836502293
