,EEPD1 (80820)
ACH-000004,0.14991746698578634
ACH-000005,0.15411187796001988
ACH-000007,0.017507956105802733
ACH-000009,0.0928624835542864
ACH-000011,0.1603909485025222
ACH-000012,0.05011403268457533
ACH-000013,0.22888151630562525
ACH-000014,-0.06079692183380906
ACH-000015,0.041577802086134284
ACH-000017,0.14067587946424265
ACH-000018,0.15996267962020114
ACH-000019,0.16294850663178442
ACH-000021,0.1222203567011327
ACH-000022,-0.02343856306137993
ACH-000025,0.09255030947110772
ACH-000028,0.3050539834419709
ACH-000030,0.04596107032470224
ACH-000035,-0.0781671703108433
ACH-000036,0.06821132889507425
ACH-000037,0.10576991821233413
ACH-000039,0.09248585349735386
ACH-000040,0.092282535073529
ACH-000041,0.1220446043095871
ACH-000042,-0.027615970221786915
ACH-000045,0.18898947570974275
ACH-000047,-0.11904497526167113
ACH-000052,-0.12699094909530195
ACH-000053,0.12179482237333528
ACH-000054,0.1104893396731671
ACH-000055,0.16546825243863206
ACH-000060,0.016618752211391873
ACH-000067,0.05577717199362992
ACH-000070,0.10220655131101423
ACH-000075,0.10422820907533684
ACH-000078,0.1710632166051741
ACH-000082,0.06818741832304719
ACH-000085,0.0802653459544869
ACH-000086,0.243646173605056
ACH-000087,0.3708879138175392
ACH-000092,0.07953376589474116
ACH-000095,0.07378469946650358
ACH-000097,0.13106334215153656
ACH-000098,0.028384250933272324
ACH-000099,0.1758400835486373
ACH-000108,0.17501656099621948
ACH-000113,0.1160394419782625
ACH-000116,0.11342753210470267
ACH-000118,0.11588663661567156
ACH-000120,0.05036790117559895
ACH-000123,-0.013933467211359523
ACH-000127,0.09902621795274498
ACH-000128,0.0619786604427334
ACH-000132,0.28471055960709524
ACH-000133,0.04774031482082696
ACH-000137,0.05879308926163824
ACH-000138,0.12302263147207375
ACH-000142,0.34404491100088713
ACH-000143,0.05657150391769375
ACH-000146,0.06875160322325298
ACH-000148,0.04437476720097043
ACH-000150,-0.012709661909932723
ACH-000152,0.17024123581558448
ACH-000153,0.038324966238766495
ACH-000159,0.056304657373378426
ACH-000160,0.15073990735355505
ACH-000163,0.20278851487558805
ACH-000167,0.12981506204307447
ACH-000168,0.31065019092801144
ACH-000169,0.12012019161453368
ACH-000178,0.2744682508170596
ACH-000183,0.053061368610405016
ACH-000188,0.2175297511983834
ACH-000189,0.03460645760348841
ACH-000190,0.07078418961483092
ACH-000198,0.1820513657661376
ACH-000203,-0.09782860819595578
ACH-000204,0.10338572612469173
ACH-000206,-0.005819440669255085
ACH-000207,0.08233770456187972
ACH-000208,0.07544964152374176
ACH-000210,0.2292320567094683
ACH-000211,0.12246917020961585
ACH-000215,0.12047424372155464
ACH-000221,0.16771467672958615
ACH-000222,-0.00836076631363062
ACH-000223,0.1294192610237747
ACH-000226,0.10869796196090427
ACH-000227,-0.049256669250716485
ACH-000228,-0.04341361703150317
ACH-000231,0.06539624432046046
ACH-000232,0.14527762250167872
ACH-000233,0.11446191954039435
ACH-000234,0.2292162377556153
ACH-000235,0.09326415587010688
ACH-000237,0.0640329807739947
ACH-000238,0.0932536917354263
ACH-000242,0.08889727513922333
ACH-000243,-0.09925593308483058
ACH-000244,-0.10195602939740617
ACH-000246,0.09313514922401858
ACH-000248,0.13821356790228154
ACH-000250,0.04135437899716669
ACH-000251,0.2318727428661956
ACH-000252,-0.18846994578576065
ACH-000253,0.07079106307429774
ACH-000255,-0.027136979707861403
ACH-000256,0.01993812569651917
ACH-000257,0.06658062523239468
ACH-000258,0.07641851217043359
ACH-000259,0.024755742025118613
ACH-000260,0.07330756731582831
ACH-000261,0.08598337720218617
ACH-000262,-0.051689102624167205
ACH-000263,-0.0027061016477253662
ACH-000264,0.08844608273645314
ACH-000265,0.16148926476533745
ACH-000266,-0.03666394833976381
ACH-000272,0.07429776377632816
ACH-000274,0.18637722983765012
ACH-000277,0.014506807292549656
ACH-000278,0.07423452389447367
ACH-000279,0.08327294711704604
ACH-000280,0.13873030054937996
ACH-000281,-0.16381074098134968
ACH-000288,0.025832232475012082
ACH-000291,0.02672254388680988
ACH-000293,-0.10111638237739222
ACH-000294,-0.12752818069062885
ACH-000295,0.1320996890909725
ACH-000296,0.1316157635114522
ACH-000302,0.10496208311809542
ACH-000304,-0.03871036017562335
ACH-000307,0.13991516274517438
ACH-000308,0.08845364118124502
ACH-000310,0.11601532211403087
ACH-000311,0.1397961800472684
ACH-000312,0.020292552422670654
ACH-000315,-0.10873535218475283
ACH-000316,0.167267897966919
ACH-000317,0.34819605193977404
ACH-000318,0.1225189325006628
ACH-000319,0.039290232006877236
ACH-000320,0.24573557084503764
ACH-000322,0.17442069892148152
ACH-000323,0.16519217997965593
ACH-000324,0.0878752319485786
ACH-000329,0.06272955327872085
ACH-000330,0.1584584662590104
ACH-000331,0.06542281473919373
ACH-000332,0.14036979463200347
ACH-000334,0.13517819817515425
ACH-000335,0.29000186907937586
ACH-000336,0.021551227274032327
ACH-000337,0.09073271735772526
ACH-000338,-0.07665955427722207
ACH-000339,0.0902835361603877
ACH-000341,0.08153008491567458
ACH-000348,0.14588329566855476
ACH-000350,-0.03115785250343424
ACH-000352,0.1975585162770304
ACH-000356,-0.07769918933246403
ACH-000361,0.31970987174527915
ACH-000362,0.0972834553783168
ACH-000363,-0.06165008594447729
ACH-000364,0.030016778922188694
ACH-000365,0.1812737417444197
ACH-000366,0.004658459275997162
ACH-000368,0.12657098569969935
ACH-000374,0.06960757478851318
ACH-000375,0.08875216600309628
ACH-000376,0.1617530089503759
ACH-000381,0.024416501741976262
ACH-000383,0.0503173896017324
ACH-000387,-0.028799223267266614
ACH-000389,0.034667277902099884
ACH-000390,0.13889060256551616
ACH-000393,0.05384000784368368
ACH-000395,0.05174394660646445
ACH-000396,0.3543529130194939
ACH-000397,0.0988943466086408
ACH-000401,0.12491113463781844
ACH-000402,0.04529987778619103
ACH-000403,0.050377045227838896
ACH-000404,0.27411041384227697
ACH-000406,-0.0013190805988035812
ACH-000407,0.025192968564745108
ACH-000408,0.06526923773689602
ACH-000410,0.1107876531050406
ACH-000411,0.14826004551386507
ACH-000414,0.17213673633859705
ACH-000415,0.09473275029532288
ACH-000416,-0.07843436543100298
ACH-000420,0.10218125779709444
ACH-000421,0.11889964403355215
ACH-000424,-0.015373389238419502
ACH-000425,0.08348018467220228
ACH-000426,0.11327787257043567
ACH-000427,0.05161116587619074
ACH-000433,0.04153552477936
ACH-000435,0.04548800862298424
ACH-000436,0.28757408751120583
ACH-000444,0.10134369649295057
ACH-000445,0.2689411768033586
ACH-000448,0.007379651277089081
ACH-000450,0.08528038301654364
ACH-000452,0.09958039910968247
ACH-000454,0.05357410101708147
ACH-000458,0.14556638463298455
ACH-000459,0.2123920751599841
ACH-000460,0.0380655814406972
ACH-000461,-0.009572948933501784
ACH-000463,0.0650554595136038
ACH-000464,0.10057081945322023
ACH-000466,0.10111775723819542
ACH-000467,0.1846751945171986
ACH-000468,0.15216258965665214
ACH-000469,-0.013945563697555141
ACH-000470,-0.021018497730341926
ACH-000471,0.10063913377379853
ACH-000472,0.1208682750807338
ACH-000473,0.12967711722089956
ACH-000475,0.18421839253445
ACH-000476,0.022275809263588662
ACH-000477,0.1193118765785423
ACH-000479,-0.03676899412055682
ACH-000480,0.03264564278983402
ACH-000481,0.15946881698109558
ACH-000483,0.2510009357063405
ACH-000484,0.2350649624271819
ACH-000485,0.07018178776845717
ACH-000486,0.11669167026925062
ACH-000487,0.13800293454187054
ACH-000488,0.11433898037244593
ACH-000490,-0.05610607333380451
ACH-000491,-0.07123671083817575
ACH-000495,0.04468035692915934
ACH-000496,0.04479992152125155
ACH-000499,0.05304281501079273
ACH-000500,0.1839539584388199
ACH-000502,0.27857679922319584
ACH-000503,0.1663392049774373
ACH-000505,0.10454185838792213
ACH-000507,0.11153453855426433
ACH-000510,0.06245712516340458
ACH-000511,0.09039953618802417
ACH-000512,0.15113112461779932
