,FGFR1OP2 (26127)
ACH-000310,-0.10638252279455662
ACH-000311,-0.4363156087646429
ACH-000312,-0.2001074939420072
ACH-000315,-0.13081529502031675
ACH-000316,-0.19882948012930185
ACH-000317,-0.4078535730857557
ACH-000318,-0.4551445982066091
ACH-000319,-0.4845527924511402
ACH-000320,-0.4677164400049065
ACH-000322,-0.1430020678892583
ACH-000323,-0.22534177796656715
ACH-000324,-0.2547009899709267
ACH-000329,-0.25412226913423963
ACH-000330,-0.3006680664938565
ACH-000331,-0.4207325668980363
ACH-000332,-0.4130714493994563
ACH-000334,-0.2530303368844323
ACH-000335,-0.1915471081817796
ACH-000336,-0.43607901772807395
ACH-000337,-0.4003446184671054
ACH-000338,0.06051413003385836
ACH-000339,-0.2189054792326601
ACH-000341,-0.18759446347392356
ACH-000348,-0.14105829430759512
ACH-000350,-0.26357185150144063
ACH-000352,-0.08760932503678312
ACH-000356,-0.33471033331711725
ACH-000361,-0.4069556744020905
ACH-000362,-0.24635524028102498
ACH-000363,-0.2815791051870243
ACH-000364,-0.4520597745379327
ACH-000365,-0.2509154194580823
ACH-000366,0.04252133974614573
ACH-000368,-0.4213330625570692
ACH-000374,-0.2980290657117193
ACH-000375,-0.7512870251859154
ACH-000376,-0.3914995023841952
ACH-000381,-0.3517775606169232
ACH-000383,-0.3033345395742963
ACH-000387,-0.13757344083692302
ACH-000389,-0.42915583087069337
ACH-000390,-0.23831187879282698
ACH-000393,-0.3259701902446881
ACH-000395,-0.5100773341856116
ACH-000396,-0.3606265005917932
ACH-000397,-0.1368128116562862
ACH-000401,-0.3691655906975816
ACH-000402,-0.17226494669046016
ACH-000403,-0.3717405157418895
ACH-000404,-0.2849129583139622
ACH-000406,-0.2135365833371272
ACH-000407,-0.2904306064122659
ACH-000408,-0.3638899861533935
ACH-000410,-0.2081404091514147
ACH-000411,-0.3149365864918752
ACH-000414,-0.31608367470650284
ACH-000415,-0.21077823578755006
ACH-000416,-0.3205616045759902
ACH-000420,-0.3059208565167231
ACH-000421,-0.3046640446032005
ACH-000424,-0.696027494052677
ACH-000425,-0.2681319002390756
ACH-000426,-0.3306500369213453
ACH-000427,-0.2530007936266539
ACH-000433,-0.35739014315285833
ACH-000435,0.021930630184541812
ACH-000436,-0.23114231967916335
ACH-000444,-0.4232374392401885
ACH-000445,-0.3670345667361548
ACH-000448,-0.22645719811142506
ACH-000450,-0.061923556009832736
ACH-000452,-0.2795579342654799
ACH-000454,-0.3227070656942537
ACH-000458,-0.4174743852188547
ACH-000459,0.033663297172710584
ACH-000460,-0.4803427571882705
ACH-000461,-0.2365539445212161
ACH-000463,-0.3366062402755613
ACH-000464,-0.4313042608868596
ACH-000466,-0.39177021932332734
ACH-000467,-0.29398428291780243
ACH-000468,-0.3020176743286705
ACH-000469,-0.5269228226130903
ACH-000470,-0.3665005969939749
ACH-000471,-0.4223792002725089
ACH-000472,-0.24625217286630216
ACH-000473,-0.2593188121060119
ACH-000475,-0.19295201143176294
ACH-000476,-0.1996878491315772
ACH-000477,-0.3134513225312076
ACH-000479,-0.557437470474099
ACH-000480,-0.37031517871438013
ACH-000481,-0.2377223405011269
ACH-000483,-0.21642338694968336
ACH-000484,-0.16212561689215912
ACH-000485,-0.2537304107894485
ACH-000486,-0.2703249551535928
ACH-000487,-0.3877356763777324
ACH-000488,-0.28005968080677845
ACH-000490,-0.1190992057850672
ACH-000491,-0.280655184578899
ACH-000495,-0.0285460203048044
ACH-000496,-0.3157366886229493
ACH-000499,-0.4837610779637565
ACH-000500,-0.28696510030723793
ACH-000502,-0.45257361414963904
ACH-000503,-0.5361172533593943
ACH-000505,-0.21242775072880185
ACH-000507,-0.3907561422331462
ACH-000510,-0.2582888572162329
ACH-000511,-0.4430347096574649
ACH-000512,-0.2444900597835361
ACH-000516,-0.3191173588819139
ACH-000517,-0.32631519676681703
ACH-000518,-0.2676561982516137
ACH-000520,-0.3014716017463145
ACH-000521,-0.358253871753117
ACH-000522,-0.2490338684667021
ACH-000524,-0.1959215211023059
ACH-000527,-0.3080676826922955
ACH-000528,-0.2868452041056163
ACH-000537,-0.18352842746118767
ACH-000541,-0.32424316683782817
ACH-000542,-0.360656237177838
ACH-000544,-0.34972293144551386
ACH-000545,-0.2861439163475584
ACH-000547,-0.1306362530975551
ACH-000548,-0.3393017413952796
ACH-000549,-0.4047468795422289
ACH-000550,-0.5230026825887162
ACH-000552,-0.2883674320082556
ACH-000556,-0.2602110035083736
ACH-000557,-0.07838951631473748
ACH-000569,-0.16312559061472742
ACH-000570,-0.3642993090642319
ACH-000571,-0.1976295631451765
ACH-000573,-0.07249762201187697
ACH-000576,-0.3866859886311219
ACH-000579,-0.22821133089675974
ACH-000580,-0.1327415188331257
ACH-000584,-0.1921076487579692
ACH-000585,-0.4101530964315153
ACH-000588,-0.19071878127990846
ACH-000589,-0.3931652842117636
ACH-000591,-0.372686318708894
ACH-000593,-0.3831605353289545
ACH-000600,-0.2714664581263044
ACH-000601,-0.20223259298269688
ACH-000605,-0.2299345036578468
ACH-000606,-0.2499084967963589
ACH-000608,-0.3474921191559871
ACH-000614,-0.3703965791485822
ACH-000616,-0.5250569952246614
ACH-000618,-0.2910549736057921
ACH-000619,-0.22819881571977566
ACH-000620,-0.27184544387326826
ACH-000621,-0.2381666650307941
ACH-000622,-0.3007808012591016
ACH-000623,-0.4561131617138223
ACH-000624,-0.16259230665034036
ACH-000627,-0.31293837376137
ACH-000630,-0.5950920840786893
ACH-000631,-0.0650244263066612
ACH-000632,-0.2190532352583237
ACH-000633,-0.1653586663057107
ACH-000637,-0.10649922612710168
ACH-000638,-0.29910121858404465
ACH-000646,-0.08546527043643468
ACH-000647,-0.2764748351346221
ACH-000648,-0.3781925688219827
ACH-000649,-0.23106679461679505
ACH-000651,-0.09590429287637237
ACH-000652,-0.3558041407087367
ACH-000653,-0.14625723674751498
ACH-000657,-0.2361346230852545
ACH-000658,-0.04245509146014273
ACH-000661,-0.24238343519207325
ACH-000662,-0.3420992256496334
ACH-000663,-0.2902014471894222
ACH-000665,-0.2031197158916619
ACH-000671,-0.18202619119712665
ACH-000672,-0.22874749085604945
ACH-000673,-0.3473316070075693
ACH-000676,-0.2081632725707447
ACH-000677,-0.4601613812887826
ACH-000681,-0.3500394969232548
ACH-000683,-0.13000207991645388
ACH-000684,-0.2885365473414988
ACH-000688,-0.5740922624066414
ACH-000693,-0.2381586747434997
ACH-000694,-0.3305693090188848
ACH-000695,-0.278394974482104
ACH-000696,-0.2289212954759349
ACH-000697,-0.1194558991159706
ACH-000699,-0.2057489040329276
ACH-000701,-0.19773941931974767
ACH-000706,-0.2565952086840306
ACH-000711,-0.3490388855015388
ACH-000713,-0.21668244858379626
ACH-000714,-0.24395166615966385
ACH-000718,-0.2787853831450169
ACH-000720,-0.37172451782199134
ACH-000721,-0.2503021547949072
ACH-000724,-0.11530122032638
ACH-000725,-0.2175199847460712
ACH-000732,-0.4600637641165114
ACH-000734,-0.2732497279689316
ACH-000735,-0.4440600317944899
ACH-000736,-0.05796321166455284
ACH-000738,-0.388733695965793
ACH-000746,-0.05545844172067915
ACH-000747,-0.17515009329903214
ACH-000748,-0.32311258803618936
ACH-000753,-0.18860342935334606
ACH-000756,-0.3046597701725111
ACH-000757,-0.11405459422994553
ACH-000758,-0.2969062812088614
ACH-000760,-0.2209438387340902
ACH-000762,-0.2793449833638107
ACH-000763,-0.2669383215526012
ACH-000764,-0.3880365923052183
ACH-000765,-0.37727627684346104
ACH-000766,-0.13456150002357248
ACH-000767,-0.19386650602881147
ACH-000768,-0.2773993099157491
ACH-000769,-0.2003033486364845
ACH-000770,-0.2605282359678598
ACH-000771,-0.18164590005905
ACH-000773,-0.44871717661027694
ACH-000776,-0.3266081267144495
ACH-000777,-0.25510153198131164
ACH-000778,-0.2220653229307934
ACH-000781,-0.2742898879592697
ACH-000782,-0.3946499546744157
ACH-000783,-0.1153865869174862
ACH-000784,-0.20649690145946945
ACH-000785,-0.1771344530825563
ACH-000787,-0.21530273867118588
ACH-000788,-0.3265394724304649
ACH-000791,-0.2710693299848882
ACH-000792,-0.26173070946684657
ACH-000794,-0.3748721049741823
ACH-000796,-0.3018533481408178
ACH-000798,-0.5258851900156107
ACH-000799,-0.2528135294602593
ACH-000800,-0.3232605918058304
ACH-000802,-0.3628255430501357
ACH-000804,-0.1009543666099675
ACH-000805,-0.18487183523783512
ACH-000809,-0.5298786270718255
ACH-000810,-0.2960422156789677
ACH-000811,-0.3113903091392949
ACH-000817,-0.3755653625320153
ACH-000819,-0.2287144230671507
ACH-000820,0.050290319362011913
ACH-000821,-0.20071725582012595
ACH-000822,-0.3218292498556395
ACH-000823,-0.20487452485790492
ACH-000824,-0.06744169821710502
ACH-000827,-0.299369646792565
ACH-000829,-0.4889496259040929
ACH-000831,-0.16314570773940545
ACH-000832,-0.55651931313043
ACH-000833,-0.1990457948803003
ACH-000834,-0.2599102813826002
ACH-000835,-0.3908224907114233
ACH-000836,-0.3860927777895301
ACH-000837,-0.2857102846849072
ACH-000838,0.16629360563146933
ACH-000839,-0.5331360799459121
ACH-000840,-0.4562246798793341
ACH-000841,-0.3034973081502164
ACH-000843,-0.2724940264050537
ACH-000846,-0.1672202892539898
ACH-000847,-0.27612759514231666
ACH-000848,-0.25000692490721543
ACH-000849,-0.4477695215625522
ACH-000851,-0.2680824520649033
ACH-000855,-0.5035140175376003
ACH-000856,-0.2923731701585945
ACH-000858,-0.17326376579360758
ACH-000859,-0.4780367618961303
ACH-000861,-0.11686696134499992
ACH-000862,0.08640405460698958
ACH-000865,-0.14803132449055104
ACH-000866,-0.3823050302755801
ACH-000867,-0.18511352259328356
ACH-000869,-0.5401682806580226
ACH-000872,-0.3418558685894698
ACH-000873,-0.3660676086216664
ACH-000876,-0.16555342567029244
ACH-000878,-0.2339679942792745
ACH-000880,-0.3161023367436289
ACH-000881,-0.16483938059675438
ACH-000882,-0.17614290129046858
ACH-000884,-0.015143609728067763
ACH-000885,-0.11673326109572606
ACH-000887,-0.13873252785193813
ACH-000889,-0.27230077133791164
ACH-000896,-0.1839797128960917
ACH-000898,-0.13926035554532645
ACH-000900,-0.18995166550476456
ACH-000901,-0.16884844383637918
ACH-000905,-0.3650926449257056
ACH-000906,-0.17834959422405247
ACH-000907,-0.3847830052887369
ACH-000910,-0.20481562709721485
ACH-000911,-0.4342035668194025
ACH-000912,-0.15630583081281738
ACH-000913,-0.23685113821215795
ACH-000915,-0.2901208111600405
ACH-000916,-0.5281167493769391
ACH-000917,-0.09771553570290828
ACH-000920,-0.4218243109943007
ACH-000921,-0.3198802176822644
ACH-000924,-0.24588529646503984
ACH-000926,-0.2950773482887061
ACH-000928,-0.32567499727591
ACH-000929,-0.17051471377009092
ACH-000932,-0.27015577724488365
ACH-000935,-0.2816893498107267
ACH-000936,-0.3808126042010777
ACH-000937,-0.12249943989165255
ACH-000938,-0.10042632011629532
ACH-000939,-0.28379838460273304
ACH-000941,-0.3389807323180033
ACH-000943,-0.2099703613513189
ACH-000946,-0.30449501516232264
ACH-000947,-0.13215807833912274
ACH-000948,-0.28495904276579753
ACH-000950,-0.40447808333532703
ACH-000953,-0.1274783178642971
ACH-000954,-0.5113386708216298
ACH-000957,-0.28313838558642074
ACH-000958,-0.3706332627692997
ACH-000960,-0.20032609275848892
ACH-000963,-0.30593340973797634
ACH-000968,-0.3009508201468312
ACH-000969,-0.15874083741297698
ACH-000972,-0.3364432396061266
ACH-000973,-0.2313471999787373
ACH-000974,-0.40897625799443627
ACH-000978,-0.10900148571218364
ACH-000984,-0.4076836853109237
ACH-000986,-0.3432980614931994
ACH-000988,-0.08525158626952503
ACH-000993,-0.3847846914738036
ACH-000994,-0.3225764651803078
ACH-000996,-0.30179864397181305
ACH-001001,-0.20870475320982074
ACH-001020,-0.3254943537272447
ACH-001028,-0.2779968320313669
ACH-001031,-0.2410036325844302
ACH-001038,-0.18589159082596912
ACH-001048,-0.5260544480472141
ACH-001050,-0.3237287066149861
ACH-001053,-0.6617939395799356
ACH-001054,-0.3057131880705299
ACH-001061,-0.1515148653790966
ACH-001067,-0.23228284773628186
ACH-001075,-0.4528226852253366
ACH-001096,-0.15583119069945098
ACH-001111,-0.5622372086721561
ACH-001119,-0.7008848253120952
ACH-001128,-0.36013994131188576
ACH-001134,-0.10638478272466784
ACH-001151,-0.2243301380610137
ACH-001163,-0.3064419378021106
ACH-001164,-0.4237880693951511
ACH-001183,-0.2393707907234495
ACH-001192,-0.21616024823371666
ACH-001193,-0.48406074899589596
ACH-001196,-0.3622601982663045
ACH-001197,-0.26209319896814953
ACH-001205,-0.3417608921943155
ACH-001211,-0.37897821593923137
ACH-001212,-0.07861446279224375
ACH-001228,-0.2878832762329557
ACH-001232,-0.24546584721512654
ACH-001239,-0.2994947559523693
ACH-001270,-0.3056952152850492
ACH-001274,-0.4772316388337052
ACH-001275,-0.3842869617555486
ACH-001277,-0.26675385902297394
ACH-001278,-0.3739986403645085
ACH-001280,0.15558743864648747
ACH-001283,-0.4083087800508036
ACH-001289,-0.33344429518988944
ACH-001300,-0.2728508214507537
ACH-001301,-0.13049306205675298
ACH-001302,-0.1815365086582821
ACH-001306,-0.43678630238523136
ACH-001318,-0.2184571280723223
ACH-001322,-0.5758474517989561
ACH-001328,-0.4056278780287984
ACH-001332,0.00233325654957602
ACH-001336,-0.3833237032280038
ACH-001346,-0.2842319349532697
ACH-001353,-0.6931559540641037
ACH-001354,-0.17317971987548092
ACH-001367,-0.2507501514283376
ACH-001368,-0.1340770365229553
ACH-001374,0.052709559192578116
ACH-001377,-0.25314812002092285
ACH-001380,-0.1993296223126596
ACH-001391,-0.2324014638491554
ACH-001408,-0.33815224229147955
ACH-001430,-0.13949047242144294
ACH-001431,-0.08597305687644377
ACH-001450,-0.5450140395285528
ACH-001496,-0.29975772341192425
ACH-001500,-0.4197039719603101
ACH-001523,-0.5365337384439979
ACH-001532,-0.09721480955405784
ACH-001550,-0.3285594230895183
ACH-001552,-0.4183774887749461
ACH-001554,-0.20391078228029952
ACH-001654,-0.3729206834842309
ACH-001735,-0.3969982519379487
ACH-001736,-0.21844464587228302
ACH-001737,-0.34440596620434577
ACH-001740,-0.31301677543508083
ACH-001745,-0.2279972402276945
ACH-001765,-0.210760640211138
