,RFXAP (5994)
ACH-000004,-0.13446779340434012
ACH-000005,-0.20805026065548848
ACH-000007,-0.08675723776754672
ACH-000009,0.05756786657940261
ACH-000011,-0.23336589208475436
ACH-000012,-0.14834221911545162
ACH-000013,-0.024083269707630427
ACH-000014,-0.037744951063988175
ACH-000015,-0.07782849152169959
ACH-000017,-0.05915824823733526
ACH-000018,-0.08499630230478948
ACH-000019,-0.14208984364443442
ACH-000021,-0.053646414175576335
ACH-000022,-0.012282620543325537
ACH-000025,-0.22031657211713088
ACH-000028,-0.18383573121898011
ACH-000030,-0.10104527182911284
ACH-000035,-0.2238917112208975
ACH-000036,-0.08548845810886369
ACH-000037,-0.3162494932287027
ACH-000039,0.1650805885236543
ACH-000040,-0.0931404965074056
ACH-000041,-0.09661025284661308
ACH-000042,-0.1842465698942279
ACH-000045,-0.14476450555345288
ACH-000047,-0.04527462197989631
ACH-000052,-0.3492379057349703
ACH-000053,0.1064288750236634
ACH-000054,-0.0606040714027752
ACH-000055,-0.23803510484840265
ACH-000060,-0.08322483469847469
ACH-000067,-0.21743569129998355
ACH-000070,0.01947936055230552
ACH-000075,-0.4280167324572602
ACH-000078,-0.2671989634082416
ACH-000082,-0.05635212350349799
ACH-000085,0.05575135511926504
ACH-000086,-0.14784669756072674
ACH-000087,0.07753663521397362
ACH-000092,-0.16900485963003706
ACH-000095,-0.0746795122444603
ACH-000097,-0.13086310260991424
ACH-000098,-0.08545264554444915
ACH-000099,-0.19379606889866446
ACH-000108,-0.0386724754983508
ACH-000113,-0.10647714382956257
ACH-000116,-0.10531673053348206
ACH-000118,-0.16716514486451986
ACH-000120,-0.11890179739435346
ACH-000123,-0.07088843058013412
ACH-000127,-0.027995509503243882
ACH-000128,-0.2675660049233205
ACH-000132,-0.1531999079176416
ACH-000133,-0.08890189536572836
ACH-000137,-0.13951531848798066
ACH-000138,-0.13254649101794802
ACH-000142,-0.16928318891743832
ACH-000143,-0.048532024606023294
ACH-000146,0.09064255346873924
ACH-000148,-0.2402436202232689
ACH-000150,-0.1647312669744789
ACH-000152,-0.13376240908273684
ACH-000153,0.21602701826700013
ACH-000159,-0.1923925932355848
ACH-000160,0.24322401539928698
ACH-000163,-0.1182183863920246
ACH-000167,0.31237158746112004
ACH-000168,0.02487497182224745
ACH-000169,-0.16228635999882196
ACH-000178,-0.01642583817871129
ACH-000183,-0.038838528627653315
ACH-000188,-0.029305993046500632
ACH-000189,-0.19904593236279527
ACH-000190,0.04823774837957931
ACH-000198,-0.17228338132231805
ACH-000203,0.10932635070203506
ACH-000204,0.04360052998889556
ACH-000206,0.05314046351210202
ACH-000207,-0.19660467564238288
ACH-000208,-0.030199791638352562
ACH-000210,0.011998230769249458
ACH-000211,-0.15983935702300114
ACH-000215,-0.16941387285435996
ACH-000221,-0.19232376953434774
ACH-000222,-0.021406264847537423
ACH-000223,-0.10429513169441533
ACH-000226,-0.016127539784865582
ACH-000227,-0.0609274351481181
ACH-000228,-0.07432074679463394
ACH-000231,-0.1343542140041403
ACH-000232,-0.10918467186603632
ACH-000233,-0.10886181323022454
ACH-000234,-0.09510067268423146
ACH-000235,-0.13593717077875664
ACH-000237,-0.192019599496853
ACH-000238,0.013062656846676684
ACH-000242,0.051857270958201133
ACH-000243,-0.0820402311982844
ACH-000244,-0.20160956420118173
ACH-000246,-0.1085247562815509
ACH-000248,0.01801187850070846
ACH-000250,-0.1518961934286578
ACH-000251,-0.308071444033359
ACH-000252,-0.19754248492109436
ACH-000253,-0.07516267144140924
ACH-000255,-0.1181858011686862
ACH-000256,-0.06521407612763394
ACH-000257,-0.2961959982804809
ACH-000258,0.21866663040274428
ACH-000259,-0.04550324107875061
ACH-000260,-0.16833601771210707
ACH-000261,-0.1506470625885443
ACH-000262,-0.23594084956933384
ACH-000263,-0.31346899753003665
ACH-000264,-0.0380314304235266
ACH-000265,-0.20904661722521686
ACH-000266,-0.16366579165016076
ACH-000272,-0.0697462657876833
ACH-000274,-0.25540537497566823
ACH-000277,-0.3016988939705733
ACH-000278,0.02196204243118249
ACH-000279,-0.11666456903360348
ACH-000280,-0.2621027035691835
ACH-000281,-0.12380804762018087
ACH-000288,-0.002171805468299376
ACH-000291,-0.11967848544982268
ACH-000293,-0.06591494640506503
ACH-000294,0.16487423714300306
ACH-000295,-0.154425703197758
ACH-000296,0.1548742225736138
ACH-000302,-0.03373150719275503
ACH-000304,-0.002022309376139036
ACH-000307,-0.15354467606312264
ACH-000308,-0.08018347286450664
ACH-000310,-0.054379538799679335
ACH-000311,-0.0795264144615036
ACH-000312,-0.08949501339848158
ACH-000315,0.11546279971031928
ACH-000316,-0.1321611617831654
ACH-000317,-0.16650482376155154
ACH-000318,-0.1828090580279273
ACH-000319,-0.2387780133549093
ACH-000320,-0.16358193870723284
ACH-000322,-0.1736876746156363
ACH-000323,-0.13278607014378316
ACH-000324,-0.2328527213937272
ACH-000329,-0.07063570316492111
ACH-000330,-0.0021992938997028523
ACH-000331,-0.18869669321756516
ACH-000332,-0.10861334645959532
ACH-000334,0.15598250916318526
ACH-000335,-0.1765401831223477
ACH-000336,-0.22731614497751265
ACH-000337,-0.22971662313142155
ACH-000338,-0.171352873815798
ACH-000339,-0.126790615298202
ACH-000341,0.02748520982491452
ACH-000348,-0.17503422910489508
ACH-000350,-0.03638987203329205
ACH-000352,-0.21411269932071053
ACH-000356,-0.27287951064377336
ACH-000361,-0.2400610616644687
ACH-000362,-0.2246699868551696
ACH-000363,-0.09897162215057433
ACH-000364,0.008969070376916648
ACH-000365,0.09834886381847066
ACH-000366,-0.13650157105359614
ACH-000368,-0.07414534201131348
ACH-000374,-0.12432430420829345
ACH-000375,0.0220552781629585
ACH-000376,-0.1937949601207894
ACH-000381,-0.22310151201741807
ACH-000383,-0.016681289778292956
ACH-000387,0.08362419433132816
ACH-000389,-0.17282296372140926
ACH-000390,-0.05651019158402072
ACH-000393,-0.052900218771676916
ACH-000395,-0.062329110829276876
ACH-000396,-0.19573584327264412
ACH-000397,-0.2452450155019782
ACH-000401,0.18506799646667946
ACH-000402,-0.07012450855233306
ACH-000403,-0.15651159797828773
ACH-000404,-0.37456436642866187
ACH-000406,-0.05849701545693145
ACH-000407,-0.026232279287478184
ACH-000408,-0.35045323458162503
ACH-000410,-0.08787805211457153
ACH-000411,-0.09681626309276373
ACH-000414,-0.1549700861279269
ACH-000415,-0.19552583300455476
ACH-000416,-0.16946997215643414
ACH-000420,-0.15459941249380474
ACH-000421,-0.14233255303509398
ACH-000424,-0.3409961314431156
ACH-000425,-0.19768834500371865
ACH-000426,-0.5718782515781198
ACH-000427,-0.28590190159740725
ACH-000433,-0.1751778212509733
ACH-000435,-0.04882762412910652
ACH-000436,-0.06266306242828712
ACH-000444,-0.17674278438991725
ACH-000445,-0.11422582893873788
ACH-000448,0.001622595085250591
ACH-000450,-0.14378174403669425
ACH-000452,-0.09312347389024593
ACH-000454,0.062213160735576936
ACH-000458,-0.15352702419118855
ACH-000459,-0.0043877191446645425
ACH-000460,-0.12805907753269788
ACH-000461,-0.3653129308782251
ACH-000463,-0.06539380253111989
ACH-000464,-0.028949593317763776
ACH-000466,-0.1793034926019807
ACH-000467,-0.2323616659990376
ACH-000468,-0.11350072453582485
ACH-000469,-0.08995262766008656
ACH-000470,-0.18888566585944466
ACH-000471,-0.1185656330062976
ACH-000472,-0.08523967056035582
ACH-000473,-0.135174882551012
ACH-000475,-0.1874536328889827
ACH-000476,-0.2759674927438752
ACH-000477,0.0258545950701992
ACH-000479,0.051596845412758864
ACH-000480,-0.15451974701014762
ACH-000481,-0.15438680840454772
ACH-000483,0.07836724928441179
ACH-000484,-0.10945105045617128
ACH-000485,-0.2358300793224893
ACH-000486,-0.13616211270430362
ACH-000487,0.00789389675330748
ACH-000488,-0.13390868486146068
ACH-000490,-0.03296877829362296
ACH-000491,0.011244239222429278
ACH-000495,-0.003385518608477203
ACH-000496,-0.12635415697150473
ACH-000499,-0.15479988171788073
ACH-000500,-0.0638170144102169
ACH-000502,-0.06780488833357914
ACH-000503,-0.308907008208243
ACH-000505,-0.06946515929946387
ACH-000507,-0.02659451231460452
ACH-000510,-0.1540782132841252
ACH-000511,-0.011640427450759864
ACH-000512,-0.11689908698090334
ACH-000516,0.012951181529829964
ACH-000517,-0.0810855931612985
ACH-000518,-0.15859190980132354
ACH-000520,-0.1855144117252372
ACH-000521,-0.1237261145165027
ACH-000522,-0.2094379375556368
ACH-000524,-0.030829894660478807
ACH-000527,-0.05269800808479884
ACH-000528,-0.09516294361729144
ACH-000537,-0.2587599447546349
ACH-000541,-0.08360129648997693
ACH-000542,-0.07528570735622933
ACH-000544,-0.16659303979550338
ACH-000545,-0.1413711408073677
ACH-000547,0.012409471998094165
ACH-000548,-0.08470936509024261
ACH-000549,-0.2604463325836591
ACH-000550,-0.09359967796415472
ACH-000552,-0.2022172527248292
ACH-000556,-0.09409077310940753
ACH-000557,-0.17180949685756852
ACH-000569,-0.2310697786103533
ACH-000570,-0.1160523325303542
ACH-000571,-0.0014262153470926695
ACH-000573,-0.16941988217901255
ACH-000576,-0.2140736225499716
ACH-000579,-0.019819416570872658
ACH-000580,-0.08372507557040702
ACH-000584,-0.1458394990618223
ACH-000585,-0.14583240585761853
ACH-000588,-0.1453488729113719
ACH-000589,-0.07784037864089037
ACH-000591,-0.24955809392491415
ACH-000593,-0.014901445852586612
ACH-000600,-0.1657366694056626
ACH-000601,-0.058609250022693335
ACH-000605,-0.2367686318124443
ACH-000606,-0.017682005446752243
ACH-000608,-0.13331579831191032
ACH-000614,-0.18481483304455876
ACH-000616,-0.29684390706156016
ACH-000618,-0.15558398596385928
ACH-000619,-0.10602611554925262
ACH-000620,-0.1861842066693878
ACH-000621,-0.08271631381768789
ACH-000622,-0.045219486895799535
ACH-000623,-0.0872250833589705
ACH-000624,0.03619837205082228
ACH-000627,-0.2518652880957072
ACH-000630,-0.07677650361792275
ACH-000631,-0.2476013605378317
ACH-000632,-0.2800790993693241
ACH-000633,-0.0718501771284425
ACH-000637,-0.0447552375579594
ACH-000638,-0.27312106143255943
ACH-000646,-0.0006254554491500491
ACH-000647,-0.08826172828940593
ACH-000648,-0.13192828334136653
ACH-000649,-0.08084295517724857
ACH-000651,-0.1939121426882092
ACH-000652,-0.15088674538914593
ACH-000653,-0.2164535246693455
ACH-000657,-0.2110047753726769
ACH-000658,-0.1768361989576124
ACH-000661,-0.08397199568612193
ACH-000662,-0.13646525919450206
ACH-000663,-0.1786940756027654
ACH-000665,-0.11488458528426575
ACH-000671,-0.24351635539383695
ACH-000672,-0.4772105434519893
ACH-000673,-0.08808785716091112
ACH-000676,-0.06422641772920358
ACH-000677,0.024068936720899776
ACH-000681,-0.20378512889030215
ACH-000683,-0.09634985894796667
ACH-000684,-0.13014614834611482
ACH-000688,0.05997078397971128
ACH-000693,-0.17262384392656593
ACH-000694,-0.030886001268576883
ACH-000695,-0.33627279454783005
ACH-000696,-0.11090221732002936
