,RGS9BP (388531)
ACH-000004,0.05559189148576943
ACH-000005,0.3589529052062557
ACH-000007,0.10581804980435784
ACH-000009,-0.06821672061930788
ACH-000011,0.22451536992369253
ACH-000012,0.07594626534506295
ACH-000013,-0.2848470061629787
ACH-000014,0.17615499045697694
ACH-000015,-0.06053128914881512
ACH-000017,0.054139600059633454
ACH-000018,-0.06618555853081014
ACH-000019,-0.05963921023564193
ACH-000021,-0.021726495482198245
ACH-000022,-0.14437069290714272
ACH-000025,0.033489314275574465
ACH-000028,0.003139642671072536
ACH-000030,0.023892183100352758
ACH-000035,-0.06413628584786885
ACH-000036,-0.02224405790793309
ACH-000037,0.1327533221257211
ACH-000039,-0.07961587070354609
ACH-000040,0.10246339626238817
ACH-000041,0.05440711407873078
ACH-000042,0.06772086752725777
ACH-000045,0.05387242278282245
ACH-000047,0.1816595929287493
ACH-000052,0.12887959773219246
ACH-000053,-0.03037658820790123
ACH-000054,0.004545773046391317
ACH-000055,0.09744280384757237
ACH-000060,0.12698047924663974
ACH-000067,0.08587033691224835
ACH-000070,0.01655422091606892
ACH-000075,0.19313887648605013
ACH-000078,0.0738625754864715
ACH-000082,-0.026646018149960652
ACH-000085,-0.08598706842701244
ACH-000086,-0.11646298372126453
ACH-000087,-0.19009367668383365
ACH-000092,0.04153579852468566
ACH-000095,-0.06320076060699953
ACH-000097,0.0025912747483247595
ACH-000098,-0.020134071619338757
ACH-000099,-0.026762331296471525
ACH-000108,0.028617324198551463
ACH-000113,0.1545208280607082
ACH-000116,-0.059736891096567275
ACH-000118,-0.047190707512682936
ACH-000120,-0.06272900803816643
ACH-000123,-0.0245156114120315
ACH-000127,0.04457727112243031
ACH-000128,-0.010768960095994295
ACH-000132,0.02783836879253076
ACH-000133,-0.06722005271115436
ACH-000137,-0.12392227306947867
ACH-000138,0.04078721894989222
ACH-000142,-0.0989908711970534
ACH-000143,-0.10360224164296404
ACH-000146,0.038810900864709785
ACH-000148,0.12986127537233252
ACH-000150,0.09260218801968108
ACH-000152,-0.1571864000881219
ACH-000153,-0.001181835899773612
ACH-000159,0.1850244180088896
ACH-000160,0.049440866777625984
ACH-000163,-0.022630323441239702
ACH-000167,0.2088388865499814
ACH-000168,0.09611594020607456
ACH-000169,-0.001869442110886148
ACH-000178,0.08402396268906971
ACH-000183,0.15198516818796848
ACH-000188,-0.08521974106105934
ACH-000189,0.3201122546032055
ACH-000190,-0.009216484942111013
ACH-000198,0.09423117409672394
ACH-000203,0.3798631810369305
ACH-000204,0.041530747581041985
ACH-000206,0.0738922510161362
ACH-000207,-0.057316413930489266
ACH-000208,-0.4919608673071154
ACH-000210,-0.10457472904036333
ACH-000211,0.08320833651068052
ACH-000215,0.07241906817497344
ACH-000221,-0.19103677411178116
ACH-000222,0.06363894232275498
ACH-000223,0.0415456398738186
ACH-000226,-0.054980265194757634
ACH-000227,0.14654159461537244
ACH-000228,0.035946956800426026
ACH-000231,0.0707764305762053
ACH-000232,-0.039618770027472536
ACH-000233,0.06465023917991028
ACH-000234,0.004938520214210903
ACH-000235,0.034394425924202256
ACH-000237,0.12954989835842073
ACH-000238,0.167761236720219
ACH-000242,0.04536950082342528
ACH-000243,0.03140557545888843
ACH-000244,0.292797667573247
ACH-000246,0.034402542045530574
ACH-000248,-0.13042766746642165
ACH-000250,0.09753587686642892
ACH-000251,-0.22023591332600853
ACH-000252,0.03678017897707278
ACH-000253,0.007465564331857652
ACH-000255,-0.02856136529673988
ACH-000256,-0.056600054080883526
ACH-000257,0.2016108451808202
ACH-000258,0.23077031461520076
ACH-000259,-0.04120512090182997
ACH-000260,0.02321159314130975
ACH-000261,0.014418554187003172
ACH-000262,0.11518144546962558
ACH-000263,0.17862570928044616
ACH-000264,0.08307233455496993
ACH-000265,0.009054520203148344
ACH-000266,-0.03460269707120507
ACH-000272,0.08977590289455761
ACH-000274,0.02108419182692038
ACH-000277,0.10713902693644116
ACH-000278,-0.1504841131141037
ACH-000279,0.09537916743184144
ACH-000280,-0.04649623751084872
ACH-000281,0.12165299158966895
ACH-000288,0.17431139861270614
ACH-000291,-0.00978573535618128
ACH-000293,-0.4590954308231547
ACH-000294,0.21707468430759186
ACH-000295,-0.02353943788150153
ACH-000296,0.25068044898435765
ACH-000302,-0.15884174908521725
ACH-000304,0.0857612305785348
ACH-000307,0.18792499031637727
ACH-000308,0.10539629800026364
ACH-000310,-0.0436243214496998
ACH-000311,0.03793585613906859
ACH-000312,0.186317798730876
ACH-000315,0.01702877299517861
ACH-000316,0.10351408965035444
ACH-000317,0.2044733211000489
ACH-000318,0.01764549946768485
ACH-000319,-0.07844978503728016
ACH-000320,0.20001975054734472
ACH-000322,0.053930688749312915
ACH-000323,-0.1037767501714423
ACH-000324,-0.10688174790037433
ACH-000329,0.01192068665582661
ACH-000330,0.02740829891764459
ACH-000331,0.1234477296573048
ACH-000332,0.10916481389649957
ACH-000334,0.16992625475517192
ACH-000335,-0.11631020031839948
ACH-000336,0.04261663895024703
ACH-000337,0.06923437898689408
ACH-000338,0.20758106701463275
ACH-000339,0.06327761746696985
ACH-000341,0.019260098555641342
ACH-000348,0.16630089722679114
ACH-000350,0.03970131047677899
ACH-000352,0.23123036118779894
ACH-000356,-0.12192268292196864
ACH-000361,-0.1788636719711336
ACH-000362,0.03159313616044228
ACH-000363,0.11358612819256415
ACH-000364,-0.046930920223279576
ACH-000365,0.15503956839566987
ACH-000366,-0.09930568687416297
ACH-000368,0.09464166918987046
ACH-000374,0.07050713415114136
ACH-000375,-0.1210637462467899
