,ACAN (176)
ACH-000004,-0.21552986405061925
ACH-000005,0.07413298510154208
ACH-000007,0.10505486485869248
ACH-000009,-0.05131690101658648
ACH-000011,-0.1290335188621044
ACH-000012,0.060610977859510036
ACH-000013,0.10110418753021774
ACH-000014,0.0521624920493955
ACH-000015,0.04074652844690727
ACH-000017,0.0583199490160912
ACH-000018,0.11232233400438146
ACH-000019,0.0802727395101918
ACH-000021,0.12016705744955823
ACH-000022,-0.011482996940312157
ACH-000025,0.004090752565371344
ACH-000028,0.0647138560975939
ACH-000030,0.008398775395275865
ACH-000035,-0.0355967606910476
ACH-000036,0.08731301559168791
ACH-000037,-0.046229790821408365
ACH-000039,0.11807801660685295
ACH-000040,0.13431778716214754
ACH-000041,-0.05123842649926676
ACH-000042,0.01775920600842182
ACH-000045,0.20928738722436865
ACH-000047,-0.04638439497611778
ACH-000052,-0.21576355411878315
ACH-000053,0.02785355734828032
ACH-000054,0.03682383415990437
ACH-000055,0.16065842343794184
ACH-000060,0.019361506719223518
ACH-000067,-0.007669366184265299
ACH-000070,0.10823002814462157
ACH-000075,0.04636293787963232
ACH-000078,0.04497445233106152
ACH-000082,0.07257375739748577
ACH-000085,-0.11072770300909128
ACH-000086,0.20307056915374894
ACH-000087,0.265736396622871
ACH-000092,0.04562913403253917
ACH-000095,0.0867534302687466
ACH-000097,0.14003823778025076
ACH-000098,0.08778240224715937
ACH-000099,0.02481576212329045
ACH-000108,0.11762350495393112
ACH-000113,0.009099178914039396
ACH-000116,-0.04891448873205253
ACH-000118,0.020206744222112605
ACH-000120,0.10429359951950222
ACH-000123,-0.05435795860054871
ACH-000127,-0.028381693028472176
ACH-000128,-0.12593659674864688
ACH-000132,-0.01523023926106053
ACH-000133,0.033318582434602034
ACH-000137,0.06077157572760489
ACH-000138,0.08006500596119352
ACH-000142,0.01943539567363309
ACH-000143,0.03579012902389465
ACH-000146,-0.010242478112085037
ACH-000148,0.0369973233839354
ACH-000150,0.22321185604968025
ACH-000152,0.02227985066522581
ACH-000153,0.07895242498067667
ACH-000159,0.07597225663955721
ACH-000160,0.1540847132911219
ACH-000163,-0.02292136149217339
ACH-000167,-0.14987598409319527
ACH-000168,-0.01300125154054126
ACH-000169,0.15627144601498405
ACH-000178,-0.1113695972294624
ACH-000183,0.08791310506979741
ACH-000188,0.08714918670651076
ACH-000189,0.010672477038102184
ACH-000190,-0.025835540868267358
ACH-000198,0.19563375552079948
ACH-000203,-0.1921147239917468
ACH-000204,-0.1527612892534536
ACH-000206,0.20429235796663772
ACH-000207,0.09082775747461244
ACH-000208,-0.3651111402690096
ACH-000210,0.14474632448069755
ACH-000211,0.023448628752318457
ACH-000215,0.028906204724509037
ACH-000221,-0.08344906596186615
ACH-000222,-0.12702449662708826
ACH-000223,-0.007858721357506673
ACH-000226,0.07626082852225098
ACH-000227,-0.07417719752471234
ACH-000228,0.0715061212210803
ACH-000231,0.08322568745324528
ACH-000232,0.05979117102255228
ACH-000233,0.08887219333616561
ACH-000234,0.10822713754517793
ACH-000235,0.06674557705176727
ACH-000237,0.0371750083207968
ACH-000238,0.0634731158982923
ACH-000242,-0.1845101350640377
ACH-000243,0.07674166760907823
ACH-000244,-0.017886554934502398
ACH-000246,0.12376904551251572
ACH-000248,0.030510241307067837
ACH-000250,-0.02434606232356024
ACH-000251,0.01720655121148621
ACH-000252,-0.1433329746166784
ACH-000253,-0.1483623141558232
ACH-000255,0.049812117578576204
ACH-000256,0.10649150393160256
ACH-000257,-0.08278311515613533
ACH-000258,0.13699521591803324
ACH-000259,0.08321994274328624
ACH-000260,-0.045752018027184885
ACH-000261,-0.06350818782914823
ACH-000262,0.035731431618428865
ACH-000263,0.16225361745550013
ACH-000264,0.030652213192818807
ACH-000265,-0.038253411845135234
ACH-000266,0.010628552745291984
ACH-000272,0.10164153930523727
ACH-000274,0.0030455832140949693
ACH-000277,-0.031666184391011765
ACH-000278,0.08837312083969939
ACH-000279,0.03180428163095833
ACH-000280,-0.030008725405967582
ACH-000281,-0.0015540054278404194
ACH-000288,-0.02325073984017824
ACH-000291,0.11349771087180947
ACH-000293,0.15322134056219747
ACH-000294,-0.04303355622499152
ACH-000295,0.12060220353581465
ACH-000296,-0.22117089055834813
ACH-000302,0.08828505806487641
ACH-000304,0.05793922277281738
ACH-000307,0.023602769837948498
ACH-000308,0.06022510113567053
ACH-000310,-0.09370162526048084
ACH-000311,-0.12239143186486988
ACH-000312,-0.09757246997887127
ACH-000315,0.07683083648471818
ACH-000316,-0.018205538015888752
ACH-000317,0.026841705342849183
ACH-000318,-0.012521136697244776
ACH-000319,0.06984252945720232
ACH-000320,-0.05820097112262645
ACH-000322,-0.12254290826863615
ACH-000323,0.11200026301414724
ACH-000324,-0.098346107272204
ACH-000329,0.00902281437023715
ACH-000330,-0.09937266839847464
ACH-000331,0.07960042624403191
ACH-000332,-0.030941071060679518
ACH-000334,-0.012487557542105059
ACH-000335,0.020136512997752244
ACH-000336,0.2222661539891171
ACH-000337,0.0954415642108422
ACH-000338,0.008985174367541116
ACH-000339,0.047621686658465286
ACH-000341,0.1413985939851179
ACH-000348,0.01750928759171877
ACH-000350,-0.10327639362176624
ACH-000352,0.06777672889333555
ACH-000356,-0.11059897426943187
ACH-000361,0.023784758677380925
ACH-000362,-0.06545368013992793
ACH-000363,0.06715074495710438
ACH-000364,-0.038783303302047135
ACH-000365,0.0744998682017407
ACH-000366,-0.06806649679827796
ACH-000368,-0.09615846730098422
ACH-000374,-0.0027585783701556807
ACH-000375,0.09235753048295936
ACH-000376,0.010128431235978579
ACH-000381,-0.01526791616076716
ACH-000383,0.0023500302876901533
ACH-000387,0.0219724354885659
ACH-000389,-0.09175504999078868
ACH-000390,-0.02789187183553547
ACH-000393,0.07245732430279117
ACH-000395,0.0857924705475247
ACH-000396,-0.0012210707094174578
ACH-000397,0.0981607272755064
ACH-000401,-0.01163728019570354
ACH-000402,0.06584261666934901
ACH-000403,-0.08067725047063404
ACH-000404,0.27696919306969675
ACH-000406,0.0836477149632627
ACH-000407,-0.13590931438062132
ACH-000408,-0.065046684731369
ACH-000410,0.053492684915012835
ACH-000411,0.253691323238414
ACH-000414,0.0462284382252503
ACH-000415,0.12754798445469126
ACH-000416,0.0034579683609002585
ACH-000420,0.029306752080712237
ACH-000421,-0.017279035887256284
ACH-000424,-0.08158997976521515
ACH-000425,0.06463001029863134
ACH-000426,-0.3723614670402172
ACH-000427,0.1013148928703165
ACH-000433,-0.07919394466710179
ACH-000435,0.44149226929916174
ACH-000436,-0.03917669772664194
ACH-000444,0.037419056718431785
ACH-000445,0.026115401195590502
ACH-000448,0.16732617081180934
ACH-000450,-0.05369532579337765
ACH-000452,-0.03422384463574669
ACH-000454,-0.16245463422636014
ACH-000458,-0.14515939590462362
ACH-000459,-0.06765399424447495
ACH-000460,0.0003065968406642916
ACH-000461,0.04440488377840675
ACH-000463,0.07415471773844487
ACH-000464,-0.11194149198008496
ACH-000466,0.10278115980533807
ACH-000467,0.006776950728134268
ACH-000468,0.1378624317565697
ACH-000469,0.08385797081582302
ACH-000470,0.02408809779080304
ACH-000471,0.03683822670353622
ACH-000472,-0.01886608507887301
ACH-000473,-0.11650015004189207
ACH-000475,0.11079792999693773
ACH-000476,0.2096860575057746
ACH-000477,-0.28985855146253003
ACH-000479,0.0073722223753987315
ACH-000480,-0.02939382412876787
ACH-000481,-0.026441303120087026
ACH-000483,0.05241515440545653
ACH-000484,0.1381388218941912
ACH-000485,0.03927390050112752
ACH-000486,-0.03579412478150695
ACH-000487,-0.08573694833010255
ACH-000488,-0.01666875107748345
ACH-000490,-0.07660182470128761
ACH-000491,0.06511251596317756
ACH-000495,-0.14724126214053487
ACH-000496,-0.014339506853007975
ACH-000499,0.02723669797953009
ACH-000500,-0.1455470777318825
ACH-000502,-0.037424031858910405
ACH-000503,-0.17932870416156926
ACH-000505,0.13968214101757154
ACH-000507,-0.05503064440354191
ACH-000510,0.10433483091373312
ACH-000511,-0.055228757115756255
ACH-000512,-0.21758453182624388
ACH-000516,-0.05156102742153512
ACH-000517,0.050505366030977966
ACH-000518,-0.008677725250439031
ACH-000520,-0.1607479160773466
ACH-000521,-0.14107705605566925
ACH-000522,0.019322633351247013
ACH-000524,0.025742528776492864
ACH-000527,0.0077963690040579875
ACH-000528,-0.026098750207094915
ACH-000537,0.051562986084163216
ACH-000541,-0.005390075443041542
ACH-000542,0.0009000983764193444
ACH-000544,0.0941980686476341
ACH-000545,0.15518822266222956
ACH-000547,-0.09166602949743492
ACH-000548,0.042934374430814284
ACH-000549,0.23868655481487536
ACH-000550,0.046273481348872963
ACH-000552,-0.03862874583573544
ACH-000556,-0.06098300732959493
ACH-000557,0.05514016201210425
ACH-000569,-0.11728008538748776
ACH-000570,-0.17369587755070376
ACH-000571,0.002703709415433797
ACH-000573,0.08841981475745345
