,GCG (2641)
ACH-000004,0.1733806415798524
ACH-000005,0.7127261346214171
ACH-000007,0.328699661086273
ACH-000009,0.021393922264775687
ACH-000011,0.04713746137555858
ACH-000012,0.14746262464405965
ACH-000013,0.0725442886376919
ACH-000014,0.18209582843695213
ACH-000015,0.20601346029622086
ACH-000017,0.09048476189923688
ACH-000018,0.18468494263388247
ACH-000019,0.0676161508788818
ACH-000021,0.22510247043619144
ACH-000022,0.059274534839074626
ACH-000025,0.15914782843980346
ACH-000028,0.0948024083030586
ACH-000030,0.06436979979813623
ACH-000035,0.0089140734719821
ACH-000036,0.059075767672336424
ACH-000037,0.04722384373069155
ACH-000039,0.19373837638423935
ACH-000040,0.13592399582299405
ACH-000041,0.04130162637318617
ACH-000042,0.1660764964690545
ACH-000045,0.14593351709077287
ACH-000047,0.12060534225149752
ACH-000052,0.11974342530798705
ACH-000053,-0.007223132699401612
ACH-000054,0.03427620008689174
ACH-000055,-0.08574879767825014
ACH-000060,0.10412865624959183
ACH-000067,-0.10453254225689586
ACH-000070,0.11037319681754927
ACH-000075,-0.05976232295615357
ACH-000078,0.19884046921077847
ACH-000082,0.04111674948996141
ACH-000085,0.16449812823224866
ACH-000086,0.18884667187196336
ACH-000087,-0.04612499498127788
ACH-000092,0.024944428308078
ACH-000095,0.1445650329775296
ACH-000097,0.14696265487961874
ACH-000098,0.0006994416519449744
ACH-000099,0.22754641620626254
ACH-000108,0.16334334479477394
ACH-000113,0.04287649013264299
ACH-000116,0.033988793431044814
ACH-000118,0.04911052141075351
ACH-000120,0.2268425658328723
ACH-000123,-0.04551507298940825
ACH-000127,0.18482855909551685
ACH-000128,0.12951919550766736
ACH-000132,0.21035023378556306
ACH-000133,0.03565133044898745
ACH-000137,0.012067587234517143
ACH-000138,0.0903172322815692
ACH-000142,0.06336208760647516
ACH-000143,0.044490062646212185
ACH-000146,0.100383957317558
ACH-000148,0.16073850836625514
ACH-000150,0.2704466466087143
ACH-000152,0.14596568894819462
ACH-000153,0.29286967779248546
ACH-000159,0.15267239869351468
ACH-000160,0.29787744848001546
ACH-000163,0.1052924958323059
ACH-000167,0.37953504036109065
ACH-000168,0.2364913186979052
ACH-000169,0.38569427935352746
ACH-000178,0.10988898281819896
ACH-000183,0.027170237893645668
ACH-000188,0.18908262721351385
ACH-000189,0.14608275320328462
ACH-000190,-0.0059719747457942975
ACH-000198,-0.010331218918012518
ACH-000203,0.2555532439494332
ACH-000204,0.10166361976350516
ACH-000206,0.18119051672261785
ACH-000207,0.09586622760889638
ACH-000208,-0.051800937346335
ACH-000210,0.19037803524028848
ACH-000211,0.1311010423228791
ACH-000215,0.12631366856925488
ACH-000221,0.02311964074804565
ACH-000222,-0.04023172426314784
ACH-000223,0.07035132884282934
ACH-000226,0.06667830922122643
ACH-000227,0.05917378445426522
ACH-000228,0.11698221465042274
ACH-000231,0.006408852030438537
ACH-000232,0.1069452162196566
ACH-000233,-0.0012140204336684914
ACH-000234,0.04598934536076732
ACH-000235,0.0712734003184745
ACH-000237,0.1411969673892766
ACH-000238,-0.008118308350323155
ACH-000242,-0.2248048435733556
ACH-000243,0.08842905530981389
ACH-000244,0.4546274837547018
ACH-000246,0.19572375841663955
ACH-000248,-0.267171839737673
ACH-000250,0.00746378076555332
ACH-000251,0.18504331418701875
ACH-000252,0.13484008630796487
ACH-000253,0.1169718693777852
ACH-000255,0.08570079747307628
ACH-000256,0.19787098391837055
ACH-000257,0.10236725019177956
ACH-000258,0.2159322304343839
ACH-000259,0.006149471306447411
ACH-000260,0.1449336573337354
ACH-000261,0.17473858744009674
ACH-000262,0.24305065496545525
ACH-000263,0.20069671741277287
ACH-000264,0.03508262176097506
ACH-000265,0.15930694471292994
ACH-000266,0.1469304677548809
ACH-000272,0.21274679610222436
ACH-000274,0.12764704878152305
ACH-000277,0.18469119823837493
ACH-000278,0.0424021104041718
ACH-000279,0.07520398691101464
ACH-000280,0.09283321709276524
ACH-000281,0.11890486077766245
ACH-000288,0.11047964490673556
ACH-000291,0.2376371183222879
ACH-000293,0.14375658140236455
ACH-000294,0.2009143991204884
ACH-000295,0.2964180215427339
ACH-000296,0.18811691782548604
ACH-000302,0.08808996531252677
ACH-000304,0.21730063740339536
ACH-000307,0.08589129176722833
ACH-000308,0.17433873373374953
