,FBXO7 (25793)
ACH-000004,-0.2524606426490497
ACH-000005,-0.2615834169999587
ACH-000007,-0.32848596383943945
ACH-000009,-0.035111931973896095
ACH-000011,0.10226476660021216
ACH-000012,-0.044060951973009035
ACH-000013,-0.5113564910117882
ACH-000014,-0.16709606374642194
ACH-000015,-0.13981823030482454
ACH-000017,-0.1803034756947824
ACH-000018,-0.049609851955337465
ACH-000019,-0.17075708971713308
ACH-000021,-0.17445402380532182
ACH-000022,-0.032052471196181764
ACH-000025,-0.026849904624224097
ACH-000028,-0.10187469473749901
ACH-000030,-0.13091399286122696
ACH-000035,-0.3524108345414274
ACH-000036,-0.19328240922596665
ACH-000037,-0.21942422857972166
ACH-000039,-0.07993529878227222
ACH-000040,-0.10585295189700553
ACH-000041,-0.04861628453035576
ACH-000042,-0.434728805679188
ACH-000045,-0.5887251339041565
ACH-000047,0.01121073144206262
ACH-000052,0.0053480389852492176
ACH-000053,-0.2804057005657539
ACH-000054,-0.20833213455117328
ACH-000055,-0.059579850621599276
ACH-000060,0.012329087445354436
ACH-000067,-0.07346458072727938
ACH-000070,-0.2625750357480056
ACH-000075,0.016324213245348704
ACH-000078,-0.08816874744339989
ACH-000082,-0.24442492251014986
ACH-000085,0.029315036537274974
ACH-000086,-0.019931337720013282
ACH-000087,-0.003363609769490134
ACH-000092,-0.284174782022236
ACH-000095,0.040744408470948366
ACH-000097,-0.30064778686207977
ACH-000098,0.14214096709762478
ACH-000099,0.041144622068116594
ACH-000108,-0.4249737283503437
ACH-000113,-0.5457651018168099
ACH-000116,-0.12599322608495708
ACH-000118,-0.06707998354762743
ACH-000120,0.08328303802151774
ACH-000123,-0.06664965048435254
ACH-000127,-0.10818048466884968
ACH-000128,-0.027380732973878504
ACH-000132,-0.1247633626778544
ACH-000133,-0.1781371795332015
ACH-000137,-0.08333635014723009
ACH-000138,-0.08615844231320438
ACH-000142,-0.08290329433742231
ACH-000143,-0.2417114039682028
ACH-000146,-0.5856718243543657
ACH-000148,0.03622555488917669
ACH-000150,0.14129218658031406
ACH-000152,-0.14640312865453384
ACH-000153,0.0275378499682719
ACH-000159,-0.06561193813161799
ACH-000160,-0.05626285464623284
ACH-000163,-0.08726717058704016
ACH-000167,-0.5746249718068562
ACH-000168,-0.28466408738983084
ACH-000169,-0.05714253282890629
ACH-000178,0.004160937642257654
ACH-000183,-0.08410017143731588
ACH-000188,-0.12657334529998726
ACH-000189,-0.10006237167113403
ACH-000190,0.04472796526380224
ACH-000198,-0.7183296681566678
ACH-000203,0.1851676702223563
ACH-000204,0.0464287625950342
ACH-000206,-0.10707784469334744
ACH-000207,-0.19829031106723616
ACH-000208,-0.04363289549895477
ACH-000210,-0.35445414591486823
ACH-000211,-0.02066062469540676
ACH-000215,-0.10409585597061044
ACH-000221,-0.10012641032336432
ACH-000222,-0.010936862403354142
ACH-000223,-0.3645393125492118
ACH-000226,-0.1778163590381685
ACH-000227,0.14539549923522865
ACH-000228,-0.00793405932818725
ACH-000231,-0.2661488271743045
ACH-000232,-0.017215605047792987
ACH-000233,-0.1866024510501572
ACH-000234,0.030262240920072632
ACH-000235,-0.2036434532969761
ACH-000237,-0.13349082991440453
ACH-000238,-0.2315622106428813
ACH-000242,-0.09677148825453342
ACH-000243,-0.12901919008162455
ACH-000244,-0.08038832253493193
ACH-000246,-0.16572255988182408
ACH-000248,0.022167863953128388
ACH-000250,-0.10431001655616584
ACH-000251,-0.3989022223270271
ACH-000252,-0.4409715097333157
ACH-000253,-0.14950433908778488
ACH-000255,0.024965537836448032
ACH-000256,-0.2382141128148889
ACH-000257,-0.024566993612438
ACH-000258,-0.22143394072031344
ACH-000259,-0.042865351447874615
ACH-000260,-0.2203034351162836
ACH-000261,-0.1226804519348208
ACH-000262,-0.0548821030219017
ACH-000263,-0.28374168679356954
ACH-000264,-0.09924780699549607
ACH-000265,-0.14227362532704393
ACH-000266,-0.3878359850237296
ACH-000272,0.0630711219984368
ACH-000274,-0.12225058502345745
ACH-000277,-6.728206968940877e-05
ACH-000278,-0.0998525355954615
ACH-000279,-0.10788468017558668
ACH-000280,-0.4297362024126203
ACH-000281,-0.0014227451929712909
ACH-000288,-0.057196101160148775
ACH-000291,-0.17191219872874716
ACH-000293,-0.11895355313191815
ACH-000294,-0.4870130729688576
ACH-000295,-0.4765669241998219
ACH-000296,-0.13806692591924016
ACH-000302,-0.1564016747399535
ACH-000304,0.05772753841915663
ACH-000307,-0.06009533487811836
ACH-000308,-0.3115571171659544
ACH-000310,-0.19027022674328306
ACH-000311,-0.15645612341011678
ACH-000312,0.11244979318230904
ACH-000315,-0.4213614747330748
ACH-000316,-0.09357040621085408
ACH-000317,0.21069872678736712
ACH-000318,-0.06420074464762768
ACH-000319,0.03787593898744656
ACH-000320,-0.07172925518284183
ACH-000322,-0.2807187733268323
ACH-000323,-0.2198156032739471
ACH-000324,-0.02361287364448717
ACH-000329,-0.4148527161312501
ACH-000330,-0.3147444528450984
ACH-000331,0.11640881196914135
ACH-000332,-0.2027040247221268
ACH-000334,-0.4539816191889099
ACH-000335,-0.136546819395309
ACH-000336,-0.3538769162360138
ACH-000337,-0.32946924403852856
ACH-000338,-0.1461701742566029
ACH-000339,-0.07474880321678301
ACH-000341,0.07430987148816917
ACH-000348,-0.4409017827392542
ACH-000350,-0.41323981122688624
ACH-000352,-0.2408378052586393
ACH-000356,-0.04815162407015828
ACH-000361,-0.1095986169467503
ACH-000362,-0.5391646301504531
ACH-000363,-0.21582914278301105
ACH-000364,-0.08278791106468335
ACH-000365,-0.4527381127494613
ACH-000366,0.031932358760411235
ACH-000368,-0.4866325532282738
ACH-000374,-0.1966000125538612
ACH-000375,-0.04460938235354433
ACH-000376,-0.1387105357102999
