,NLN (57486)
ACH-000364,0.09720167088481944
ACH-000365,-0.012981754460678662
ACH-000366,0.013288272042286754
ACH-000368,-0.13255257536343587
ACH-000374,-0.1453287809004712
ACH-000375,0.1296807277232042
ACH-000376,0.07741276712200773
ACH-000381,0.02733366410253265
ACH-000383,-0.0020042649779356014
ACH-000387,-0.09244888963777498
ACH-000389,-0.16918442659942867
ACH-000390,-0.007978595323875385
ACH-000393,-0.18706989595970008
ACH-000395,-0.07674910398246318
ACH-000396,0.011813084429886876
ACH-000397,-0.15022706438014946
ACH-000401,0.02201103186131141
ACH-000402,-0.06514355320216994
ACH-000403,-0.07609586779285181
ACH-000404,-0.19858407022954552
ACH-000406,-0.027754440678090936
ACH-000407,0.0075835802201803925
ACH-000408,0.04235827244372037
ACH-000410,0.020230128028570958
ACH-000411,-0.007316937332236351
ACH-000414,0.0478659282041748
ACH-000415,-0.06469156257723095
ACH-000416,-0.09679520492350767
ACH-000420,-0.0804893983034646
ACH-000421,-0.07712041049979093
ACH-000424,-0.1017313813208366
ACH-000425,-0.0062925155712085035
ACH-000426,-0.07973804844566844
ACH-000427,-0.11161395289455726
ACH-000433,0.029471577027368176
ACH-000435,0.18422378243790932
ACH-000436,0.06233032354259116
ACH-000444,-0.02959191244660495
ACH-000445,-0.19230253169852954
ACH-000448,-0.0018729500485054184
ACH-000450,-0.042707583745990416
ACH-000452,-0.033582716097258374
ACH-000454,0.0786459939058379
ACH-000458,-0.12224933015281852
ACH-000459,0.030776202147049486
ACH-000460,-0.03529602665771565
ACH-000461,-0.02363928237459577
ACH-000463,-0.03551931291423803
ACH-000464,0.0826250639830269
ACH-000466,-0.043246454399028376
ACH-000467,-0.07528632071977105
ACH-000468,-0.02046890671393677
ACH-000469,0.03340429829467795
ACH-000470,-0.0006670754756657137
ACH-000471,0.034312707016877914
ACH-000472,-0.024049456401876158
ACH-000473,-0.018674194866146764
ACH-000475,-0.031287555557764336
ACH-000476,-0.18310268030659832
ACH-000477,0.041005885032097664
ACH-000479,0.03756798815500553
ACH-000480,-0.0311179625368442
ACH-000481,-0.16637500488271612
ACH-000483,-0.1095209278764394
ACH-000484,0.03335449741745124
ACH-000485,0.027775667468877448
ACH-000486,-0.08877661166768785
ACH-000487,0.06532187566718628
ACH-000488,0.03584294780524521
ACH-000490,-0.07643120773674161
ACH-000491,0.1447055003189868
ACH-000495,0.057743884436352026
ACH-000496,0.07504805728419436
ACH-000499,0.0005836860495225687
ACH-000500,0.486970851381412
ACH-000502,-0.04090362807939532
ACH-000503,0.04164234665059738
ACH-000505,-0.12836024930845755
ACH-000507,-0.028976638178391707
ACH-000510,-0.043786357951518286
ACH-000511,0.0358450699323998
ACH-000512,0.04121172335797011
ACH-000516,-0.07530474767108962
ACH-000517,-0.06365788001074628
ACH-000518,0.07379878545107142
ACH-000520,-0.20417482352591826
ACH-000521,-0.005978544863955107
ACH-000522,-0.059133423608977886
ACH-000524,-0.13958489986385078
ACH-000527,-0.03078134741135525
ACH-000528,0.007271618507080326
ACH-000537,-0.13237113538009196
ACH-000541,0.11604553144634537
ACH-000542,-0.0650129502335072
ACH-000544,0.04876989998393449
ACH-000545,-0.013522413097470615
ACH-000547,-0.29178693585341664
ACH-000548,-0.15690682463329694
ACH-000549,-0.2255253308333437
ACH-000550,-0.09167774404885198
ACH-000552,-0.119668984049352
ACH-000556,-0.14715500156503344
ACH-000557,-0.01891273798850313
ACH-000569,0.039577315807279
ACH-000570,-0.04460542434605763
ACH-000571,0.012231693723179591
ACH-000573,-0.05275026621598408
ACH-000576,-0.031468544748910816
ACH-000579,0.06219154114451431
ACH-000580,0.047658191354507336
ACH-000584,-0.046048617620836035
ACH-000585,-0.06689692106058696
ACH-000588,0.009328346991639092
ACH-000589,-0.09302653646141973
ACH-000591,0.007946950147142091
ACH-000593,0.09840943032487323
ACH-000600,0.0909037245919601
ACH-000601,-0.006789098321156539
ACH-000605,-0.030953946125822977
ACH-000606,-0.07391020244904413
ACH-000608,-0.014075949652860763
ACH-000614,-0.006437635209445569
ACH-000616,-0.036725252016508766
ACH-000618,0.006125980448077877
ACH-000619,-0.016196201904744186
ACH-000620,0.010865110043539692
ACH-000621,-0.06401544781829707
ACH-000622,-0.05354497875156023
ACH-000623,-0.1802032526459125
ACH-000624,-0.07194975609952185
ACH-000627,-0.032530330650439206
ACH-000630,-0.13647730348967282
ACH-000631,-0.23155110488728745
ACH-000632,-0.03388263668399731
ACH-000633,0.031436457881549834
ACH-000637,0.06062049632142817
ACH-000638,0.019676136505295982
ACH-000646,0.12655052518255105
ACH-000647,-0.051265587616589135
ACH-000648,-0.13871674477323592
ACH-000649,-0.02315238391828973
ACH-000651,-0.07237840755305804
ACH-000652,0.013146187722403122
ACH-000653,-0.006347999539539958
ACH-000657,-0.063681581573468
ACH-000658,-0.1056344135257282
ACH-000661,-0.02146234383852608
ACH-000662,0.18362220058802026
ACH-000663,-0.03879776825545978
ACH-000665,-0.09023408560265607
ACH-000671,-0.06810583596190863
ACH-000672,0.3209095093854389
ACH-000673,-0.13241713289999313
ACH-000676,-0.005580326414830761
ACH-000677,-0.023764747786518214
ACH-000681,0.0918391043848378
ACH-000683,-0.03449073143328717
ACH-000684,0.013842956103695759
ACH-000688,-0.154064572113309
ACH-000693,-0.10498302778266884
ACH-000694,-0.4837222797773867
ACH-000695,0.015152285380817825
ACH-000696,-0.03768338386043755
ACH-000697,0.20928554577648212
ACH-000699,-0.11989965512878314
ACH-000701,0.011072516349908105
ACH-000706,0.021290243147406167
ACH-000711,-0.01632098623475613
ACH-000713,0.010353846763818123
ACH-000714,-0.10455886381561548
ACH-000718,-0.00016312194704094668
ACH-000720,-0.05695942082803738
ACH-000721,-0.0779870983946954
ACH-000724,-0.12009754959447808
ACH-000725,0.1058533036028882
ACH-000732,-0.001545231505658875
ACH-000734,0.011227058543132995
ACH-000735,-0.2057635508925353
ACH-000736,-0.1035851410667478
ACH-000738,-0.06979554695264974
ACH-000746,-0.2277614262579893
ACH-000747,-0.050074116256578316
ACH-000748,-0.10430871520377673
ACH-000753,0.003896418537344583
ACH-000756,-0.13861789230305022
ACH-000757,0.04532171063014274
ACH-000758,-0.009863917843314472
ACH-000760,-0.10994896489469867
ACH-000762,-0.056320068895722615
ACH-000763,-0.27546200498452084
ACH-000764,-0.057933324741881974
ACH-000765,0.16053088452429112
ACH-000766,-0.05343920946487439
ACH-000767,0.011388842685865605
ACH-000768,-0.12893838108756478
ACH-000769,-0.06823526782174014
ACH-000770,-0.10033073085465943
ACH-000771,0.002225784756396645
ACH-000773,-0.03343261621190172
ACH-000776,0.1382092829595991
ACH-000777,0.01736091013455334
ACH-000778,0.1523205584043823
ACH-000781,0.005426888610995712
ACH-000782,-0.03870768555585051
ACH-000783,-0.025686560820485902
ACH-000784,0.009462091258914394
ACH-000785,0.05428879868322144
ACH-000787,0.024902956534628817
ACH-000788,-0.031999563021998606
ACH-000791,-0.03855313474633
ACH-000792,-0.12402043552305506
ACH-000794,0.05425009704048709
ACH-000796,-0.04483822191960203
ACH-000798,0.00012819166214434076
ACH-000799,-0.11264110045705153
ACH-000800,-0.0671099974203386
ACH-000802,0.02461987356220949
ACH-000804,-0.027513230774097074
ACH-000805,-0.0957146668165707
ACH-000809,0.05899814000584564
ACH-000810,-0.0810798517111816
ACH-000811,-0.11387168251421988
ACH-000817,-0.026514786553116232
ACH-000819,-0.1323783940979389
ACH-000820,0.16671909231729926
ACH-000821,-0.13880280120432714
ACH-000822,-0.10912396808006394
ACH-000823,-0.04222469204823584
ACH-000824,-0.003390278407097321
ACH-000827,-0.06554647118636055
ACH-000829,0.03904873277520839
ACH-000831,-0.03789359793259548
ACH-000832,-0.054629032612674884
ACH-000833,-0.04629524248031724
ACH-000834,-0.08857685695398464
ACH-000835,-0.05051687280703091
ACH-000836,-0.20629426488907468
ACH-000837,-0.05360368059511582
ACH-000838,0.04887546871946475
ACH-000839,-0.03311075076925902
ACH-000840,-0.11892329193729685
ACH-000841,0.043514266878159215
ACH-000843,0.052635904252737516
ACH-000846,-0.10151620475388284
ACH-000847,-0.12618313068285578
ACH-000848,0.01923105103398272
ACH-000849,-0.007608108523901516
ACH-000851,-0.14041528873060885
ACH-000855,0.034030879454820175
ACH-000856,0.08158060651481862
ACH-000858,0.0064120751265731215
ACH-000859,0.04237177108939457
ACH-000861,-0.05914617785010736
ACH-000862,-0.04793091195265334
ACH-000865,0.03486113275866344
ACH-000866,-0.05742215717576366
ACH-000867,-0.02847204625063184
ACH-000869,0.04438839441206927
ACH-000872,-0.1828860725790632
ACH-000873,-0.08286758547321622
ACH-000876,-0.13703738183904804
ACH-000878,0.06836981684407185
ACH-000880,-0.20361965593908224
ACH-000881,-0.10347859051610142
ACH-000882,-0.05396882331369696
ACH-000884,0.03980883692234107
ACH-000885,-0.08383203768293368
ACH-000887,-0.069358886363586
ACH-000889,0.07824880903061822
ACH-000896,0.0275211650993276
ACH-000898,0.05491449782690359
ACH-000900,-0.09966438621253526
ACH-000901,-0.08408815941013008
ACH-000905,-0.04286725604704788
ACH-000906,-0.04902779583647116
ACH-000907,0.017422690066648826
ACH-000910,-0.04798005627703377
ACH-000911,-0.18488231508287828
ACH-000912,-0.021883117394134247
ACH-000913,-0.1422915460551863
ACH-000915,-0.03730994679605835
ACH-000916,0.6230154517344411
ACH-000917,-0.086039833024627
ACH-000920,-0.3066385672666691
ACH-000921,-0.04213262520533332
ACH-000924,-0.02951159906266809
ACH-000926,-0.059577843222778926
ACH-000928,-0.0330115116900476
ACH-000929,-0.03340139494715302
ACH-000932,0.042790779039229065
ACH-000935,-0.07624712744574602
ACH-000936,0.05140032805942785
ACH-000937,-0.05732868809447605
ACH-000938,0.04330596707642427
ACH-000939,-0.04271319037508108
ACH-000941,-0.03448464661684929
ACH-000943,-0.00932627982417955
ACH-000946,-0.0436320306273855
ACH-000947,0.06522116541779906
ACH-000948,-0.0923969337035998
ACH-000950,0.013119886343549296
ACH-000953,-0.06060160581667914
ACH-000954,-0.22077350492995365
ACH-000957,0.042189918177604716
ACH-000958,-0.09507990060906983
ACH-000960,0.07672510798150692
ACH-000963,-0.2187982695231133
ACH-000968,-0.03033252060668918
ACH-000969,-0.030230756084088286
ACH-000972,-0.1476876041261915
ACH-000973,-0.053479462812223176
ACH-000974,0.03740900838350383
ACH-000978,-0.0796265764242665
ACH-000984,-0.05233688449440512
ACH-000986,-0.07792579981663281
ACH-000988,-0.12249089298678667
ACH-000993,0.09118896030319967
ACH-000994,-0.0828913279996962
ACH-000996,-0.2541578695339093
ACH-001001,-0.08329920667449657
ACH-001020,0.04740877893652139
ACH-001028,-0.07999428876091412
ACH-001031,-0.13775423482181076
ACH-001038,-0.05299521909533708
ACH-001048,-0.0780448368154861
ACH-001050,0.013097142785814277
ACH-001053,0.059330272922437234
ACH-001054,-0.008038151991569997
ACH-001061,-0.05527294061628581
ACH-001067,-0.06400692972010891
ACH-001075,-0.12705039336924026
ACH-001096,0.02104003530428523
ACH-001111,0.12167903472838636
ACH-001119,-0.16626747063048375
ACH-001128,-0.3302494482207854
ACH-001134,0.005137314447881637
ACH-001151,-0.038212804507413774
ACH-001163,-0.0067122112241080716
ACH-001164,0.05085753039466053
ACH-001183,-0.05264001358023819
ACH-001192,-0.023815225499813096
ACH-001193,-0.004833128785954204
ACH-001196,-0.12007674602787015
ACH-001197,0.1584775238069724
ACH-001205,-0.2040496181121712
ACH-001211,-0.20498247925126376
ACH-001212,-0.14274837364463336
ACH-001228,0.09291379197668914
ACH-001232,-0.12595972768768032
ACH-001239,0.06423563970976047
ACH-001270,-0.07624230443456345
ACH-001274,-0.14894131548264702
ACH-001275,0.03828736571847393
ACH-001277,0.009123191605843456
ACH-001278,0.05531664255605682
ACH-001280,-0.13834284492441293
ACH-001283,0.03829024842349227
ACH-001289,0.08904108585923337
ACH-001300,0.09376034259654736
ACH-001301,-0.22466920883290767
ACH-001302,0.2824926045369143
ACH-001306,0.014056080435712805
ACH-001318,-0.06380702507775901
ACH-001322,-0.116763448698812
ACH-001328,-0.04513865000105136
ACH-001332,-0.19110350545200314
ACH-001336,-0.05761866308461791
ACH-001346,-0.0919012210526894
ACH-001353,-0.01933422927405137
ACH-001354,0.09304947185272046
ACH-001367,-0.12849574955500515
ACH-001368,-0.05396535086456709
ACH-001374,-0.3423227517462349
ACH-001377,-0.15411028826404538
ACH-001380,-0.07320320825583976
ACH-001391,-0.016446118971133034
ACH-001408,0.07001954048057041
ACH-001430,-0.11536205156373333
ACH-001431,0.02149658945597877
ACH-001450,-0.02245550646516844
ACH-001496,0.007424794070631172
ACH-001500,0.07346050751102398
ACH-001523,-0.0972024542589158
ACH-001532,-0.004893714748973386
ACH-001550,-0.3259905801112677
ACH-001552,-0.15024114576790212
ACH-001554,0.05459048310305352
ACH-001654,-0.022540869612007432
ACH-001735,0.096970764438493
ACH-001736,0.08698421256847111
ACH-001737,-0.018069009148979503
ACH-001740,-0.17752308174572398
ACH-001745,-0.08227412269930917
ACH-001765,0.04463093739501815
