,ITLN2 (142683)
ACH-000004,-0.2605863201476038
ACH-000005,0.0009355793711120217
ACH-000007,-0.0866162750062196
ACH-000009,-0.2557460825647472
ACH-000011,-0.05661132575726921
ACH-000012,-0.18495865404016248
ACH-000013,-0.06176971860967681
ACH-000014,-0.06147987691457624
ACH-000015,-0.1350458913728949
ACH-000017,-0.08464456789156735
ACH-000018,-0.09322878394433894
ACH-000019,-0.11885156833118675
ACH-000021,-0.08873107555570107
ACH-000022,-0.09017738862144588
ACH-000025,-0.04846674496665895
ACH-000028,-0.02350227745597041
ACH-000030,-0.007338938300216295
ACH-000035,-0.012157226953540694
ACH-000036,-0.09109778164688916
ACH-000037,-0.013629813196662215
ACH-000039,-0.05657165041105331
ACH-000040,-0.21354894524710988
ACH-000041,-0.13254962945501916
ACH-000042,-0.004623652744817933
ACH-000045,-0.2429242044603117
ACH-000047,-0.16586789109803193
ACH-000052,-0.0265937069991062
ACH-000053,-0.1249314194217898
ACH-000054,-0.1095074679906077
ACH-000055,-0.13297066140047753
ACH-000060,-0.16134628028990533
ACH-000067,-0.023053904942652068
ACH-000070,0.050424036674085536
ACH-000075,-0.0199454228737364
ACH-000078,-0.014470383120046478
ACH-000082,-0.052959988871270965
ACH-000085,-0.21406345973508625
ACH-000086,-0.16541928773205414
ACH-000087,-0.01963288727016371
ACH-000092,-0.03852826081547616
ACH-000095,-0.10060320624487804
ACH-000097,-0.036123990620903886
ACH-000098,-0.1965620699085424
ACH-000099,-0.02041505407455333
ACH-000108,-0.08636220010198427
ACH-000113,0.019778440528082145
ACH-000116,-0.13475808023484498
ACH-000118,-0.033680654928618985
ACH-000120,0.06752952155590287
ACH-000123,0.012750031491586256
ACH-000127,-0.037160245577601
ACH-000128,-0.09640481090912156
ACH-000132,-0.08923106903261005
ACH-000133,-0.09414695022755072
ACH-000137,-0.042902458124219466
ACH-000138,-0.07484082741630363
ACH-000142,-0.028842961710584838
ACH-000143,-0.15723865385691144
ACH-000146,-0.10442124987308504
ACH-000148,-0.1686408822091733
ACH-000150,-0.2018719717112884
ACH-000152,0.02306851082288832
ACH-000153,-0.13219165400956182
ACH-000159,-0.13881698792127264
ACH-000160,0.0716173594182573
ACH-000163,-0.15424790451689602
ACH-000167,-0.040373705957382336
ACH-000168,-0.11612935615702398
ACH-000169,-0.029217148872030457
ACH-000178,-0.10032453633135163
ACH-000183,-0.06801096442449618
ACH-000188,-0.005027029938694918
ACH-000189,-0.2098701807148201
ACH-000190,0.12821263349737705
ACH-000198,-0.1411022344903172
ACH-000203,0.1669269572467034
ACH-000204,-0.4600055858727505
ACH-000206,-0.23917432787304896
ACH-000207,-0.09243236788679464
ACH-000208,0.08708944642071086
ACH-000210,-0.24417949219330695
ACH-000211,-0.09959154359215557
ACH-000215,-0.13887713219834374
ACH-000221,-0.16977790282326075
ACH-000222,-0.0015771191235333752
ACH-000223,-0.13427586985292958
ACH-000226,-0.07236325340568016
ACH-000227,0.007563804685852175
ACH-000228,-0.040175874643700614
ACH-000231,-0.00040620240475103145
ACH-000232,-0.130396677948891
ACH-000233,-0.20436271227911232
ACH-000234,-0.009337478912516644
ACH-000235,-0.1916106364284564
ACH-000237,-0.10023664283252984
ACH-000238,0.04118428741534399
ACH-000242,-0.06731334877329136
ACH-000243,-0.09891462434401756
ACH-000244,0.04195245990001167
ACH-000246,-0.16113198853739746
ACH-000248,-0.11669457071988062
ACH-000250,-0.1197364147536989
ACH-000251,0.09158563553482188
ACH-000252,-0.062235697789126486
ACH-000253,-0.10844097208877428
ACH-000255,-0.12735548509776695
ACH-000256,-0.17797849351800454
ACH-000257,-0.0013986025633567175
ACH-000258,-0.1328221611174797
ACH-000259,-0.14194445357246382
ACH-000260,-0.16742551541780154
ACH-000261,-0.09012795249102516
ACH-000262,-0.021127879470074447
ACH-000263,-0.257655695653239
ACH-000264,-0.14526777123319673
ACH-000265,-0.06198252047568011
ACH-000266,-0.09318513959192773
ACH-000272,-0.14481519811131902
ACH-000274,0.051301702018550235
ACH-000277,-0.10655661792347833
ACH-000278,-0.1882416915682485
ACH-000279,0.020378598955388662
ACH-000280,-0.0510953940971074
ACH-000281,-0.1727590270081163
ACH-000288,-0.21086071591005173
ACH-000291,-0.11781993958031442
ACH-000293,-0.2394754423229391
ACH-000294,-0.1437025025008445
ACH-000295,-0.2576847279336389
ACH-000296,-0.12182320485423903
ACH-000302,-0.0966592667251709
ACH-000304,-0.05091952350409636
ACH-000307,-0.011113601365293551
ACH-000308,-0.1590846513624577
ACH-000310,0.001845773944073427
ACH-000311,-0.22319901168757286
ACH-000312,-0.004940126411308847
ACH-000315,0.0055184502551040605
ACH-000316,-0.01855301995142544
ACH-000317,-0.02133124735439557
ACH-000318,-0.08760537209006182
ACH-000319,-0.09709635737191707
ACH-000320,-0.04854586142033853
ACH-000322,-0.030528191757200476
ACH-000323,-0.02159205954575864
ACH-000324,-0.1649971535401451
ACH-000329,-0.06255723713198036
ACH-000330,-0.09487276652247366
ACH-000331,-0.1375300462576958
ACH-000332,-0.12688719597436446
ACH-000334,-0.23048856216311325
ACH-000335,-0.06386772584402949
ACH-000336,-0.04162583623269326
ACH-000337,-0.1993357948850332
ACH-000338,-0.2546333376250825
ACH-000339,-0.07232230617209791
ACH-000341,-0.09041661615603028
ACH-000348,-0.04697843042509005
ACH-000350,-0.2591747188736853
ACH-000352,-0.04522709322284856
ACH-000356,-0.17120459820566652
ACH-000361,-0.296064449603976
ACH-000362,-0.12159445385500894
ACH-000363,-0.20355619036896536
ACH-000364,-0.07530426022667043
ACH-000365,0.03873723360453234
ACH-000366,-0.1477119259848563
ACH-000368,-0.10123133195784816
ACH-000374,-0.05668452753156004
ACH-000375,-0.05887532579322916
ACH-000376,-0.11594741766869796
ACH-000381,-0.3161986919844088
ACH-000383,-0.11407919259208865
ACH-000387,-0.1449621987982673
ACH-000389,-0.18375220681473067
ACH-000390,-0.2452512676990964
ACH-000393,-0.06568937242890313
ACH-000395,-0.2029811555579964
ACH-000396,-0.022378386519140318
ACH-000397,-0.041730111075439884
ACH-000401,-0.029625533060670832
ACH-000402,-0.3046078457279717
ACH-000403,-0.2252478364656426
ACH-000404,-0.08123577422659749
ACH-000406,-0.14757653072659754
ACH-000407,-0.03140600425647805
ACH-000408,0.004608745595017158
ACH-000410,-0.2921278712183896
ACH-000411,-0.4465031390042089
ACH-000414,0.006029558053254383
ACH-000415,0.04422606994626422
ACH-000416,-0.1817240133122166
ACH-000420,-0.05522356349583992
ACH-000421,-0.14140844728979365
ACH-000424,-0.2214936890731357
ACH-000425,-0.07580849371180992
ACH-000426,-0.6015036794886692
ACH-000427,-0.03215064595410686
ACH-000433,-0.08643304337385062
ACH-000435,-0.12903116894617808
ACH-000436,-0.3393858397303421
ACH-000444,-0.05238733299427052
ACH-000445,0.054535883000009534
ACH-000448,-0.09582479456799764
ACH-000450,0.026023297880724338
ACH-000452,-0.047407738261714766
ACH-000454,-0.010194796555287156
ACH-000458,0.06580526876715291
ACH-000459,-0.17157259819190052
ACH-000460,-0.11858843815288228
ACH-000461,-0.011309065831790376
ACH-000463,-0.1340071801677154
ACH-000464,-0.014165940645144315
ACH-000466,-0.09212743319673504
ACH-000467,-0.10166708277764268
ACH-000468,-0.07752198620135076
ACH-000469,-0.06771728203887031
ACH-000470,-0.052970540801597264
ACH-000471,-0.04537074785285305
ACH-000472,-0.07477142170815776
ACH-000473,-0.029493082160256732
ACH-000475,-0.09034062560853323
ACH-000476,-0.1129849139072142
ACH-000477,0.11416592190123633
ACH-000479,-0.1459731742399474
ACH-000480,-0.1935531954665924
ACH-000481,-0.15132194653652234
ACH-000483,0.05919972274137576
ACH-000484,-0.32866936750690834
ACH-000485,0.009734682367978885
ACH-000486,-0.052717788788363314
ACH-000487,-0.010625297651331021
ACH-000488,-0.12491935406022775
ACH-000490,-0.02546514380188852
ACH-000491,-0.023194748115792325
ACH-000495,-0.1751632002595684
ACH-000496,-0.0385330152486321
ACH-000499,-0.1233254118249178
ACH-000500,-0.28811573915889604
ACH-000502,-0.10079713503987266
ACH-000503,-0.02261801355734619
ACH-000505,-0.12789157818571695
ACH-000507,-0.2329783393697123
ACH-000510,-0.1854064158356709
ACH-000511,-0.09897870094716643
ACH-000512,0.08138262236851987
ACH-000516,-0.06247091499260377
ACH-000517,-0.10299555064878338
ACH-000518,-0.0895627458432269
ACH-000520,-0.001872939016536839
ACH-000521,-0.3393911173898477
ACH-000522,-0.08066640331911698
ACH-000524,0.03417442827625694
ACH-000527,-0.03864183154833696
ACH-000528,-0.1280229623098184
ACH-000537,-0.06975647644384217
ACH-000541,-0.10737032926584962
ACH-000542,-0.15953537875164184
ACH-000544,-0.0762398627117656
ACH-000545,0.01629881386198005
ACH-000547,-0.2259484836371349
ACH-000548,-0.0570695597272818
ACH-000549,-0.2792505033266465
