,NKAPL (222698)
ACH-000958,-0.0982441977507783
ACH-000960,-0.1215254506882219
ACH-000963,-0.02547838814543838
ACH-000968,-0.23750339409734944
ACH-000969,-0.09510284797045344
ACH-000972,-0.005120162665596071
ACH-000973,-0.13615773645672305
ACH-000974,-0.06392553357788983
ACH-000978,-0.0044134782641208955
ACH-000984,-0.11736351845539288
ACH-000986,-0.19218750571705756
ACH-000988,-0.06722791286270567
ACH-000993,-0.017106185859569984
ACH-000994,-0.006777233517934942
ACH-000996,0.015954643107206498
ACH-001001,-0.06275154906947945
ACH-001020,0.04764773256018276
ACH-001028,-0.0761859024989544
ACH-001031,-0.12896216943732408
ACH-001038,-0.1647795390266897
ACH-001048,-0.059347517021316375
ACH-001050,-0.08938230830981758
ACH-001053,-0.20576198303929805
ACH-001054,-0.18023997657829766
ACH-001061,-0.1059058547927755
ACH-001067,-0.06981050122604504
ACH-001075,-0.15329199645352615
ACH-001096,-0.1098767689447391
ACH-001111,0.18992165759680396
ACH-001119,-0.26890108723733275
ACH-001128,-0.20231268628004365
ACH-001134,-0.023001593828169242
ACH-001151,-0.07886326437808143
ACH-001163,-0.10673815447004872
ACH-001164,-0.2262077890683355
ACH-001183,-0.04179051581427237
ACH-001192,-0.018435730733387144
ACH-001193,-0.1186638455983004
ACH-001196,-0.07819968137597058
ACH-001197,-0.0943178256765013
ACH-001205,-0.047285354415990806
ACH-001211,-0.05505032279981121
ACH-001212,-0.15952261777021878
ACH-001228,-0.04268981466144372
ACH-001232,-0.1016886575986401
ACH-001239,-0.09065400720191973
ACH-001270,-0.08619089528850014
ACH-001274,-0.11904154612931785
ACH-001275,-0.1965251721078337
ACH-001277,0.10013416832131776
ACH-001278,-0.02864761924004755
ACH-001280,0.011176982605853569
ACH-001283,-0.17271305254635838
ACH-001289,-0.1631002477947953
ACH-001300,-0.04421759741491392
ACH-001301,-0.21892024143647776
ACH-001302,0.0714373825364047
ACH-001306,-0.08029874519542095
ACH-001318,-0.2390751153103926
ACH-001322,-0.03483399683495753
ACH-001328,-0.01851081973370581
ACH-001332,-0.0423131856980002
ACH-001336,-0.11182198332022203
ACH-001346,-0.0687533995583887
ACH-001353,-0.1078533340655462
ACH-001354,-0.18143586769171835
ACH-001367,-0.2021533150934212
ACH-001368,-0.2282844541702661
ACH-001374,-0.008725531073670622
ACH-001377,-0.04440598159282929
ACH-001380,-0.058164994206254476
ACH-001391,-0.051290725421239865
ACH-001408,-0.10962398018046622
ACH-001430,-0.2289788628976619
ACH-001431,-0.035610615455438636
ACH-001450,-0.12405238381609862
ACH-001496,-0.041089279706447816
ACH-001500,-0.0760448472478991
ACH-001523,-0.01950165324108192
ACH-001532,-0.03987326687065302
ACH-001550,-0.09377014496308399
ACH-001552,-0.21817938304326207
ACH-001554,-0.08119359822387892
ACH-001654,-0.06585114568589236
ACH-001735,0.074071848081162
ACH-001736,-0.15957967317531202
ACH-001737,-0.19803373171333094
ACH-001740,-0.1195460788616114
ACH-001745,0.0014255825556079484
ACH-001765,-0.1276743855721615
