,SIRPD (128646)
ACH-000004,0.05945511756302702
ACH-000005,0.23568077032263934
ACH-000007,0.18633726519217003
ACH-000009,0.150422911685676
ACH-000011,0.09186457401477333
ACH-000012,-0.06471915430769297
ACH-000013,0.12476561539202058
ACH-000014,0.26006829133171555
ACH-000015,0.1985802303143573
ACH-000017,0.12617968875930202
ACH-000018,0.2579624874232131
ACH-000019,0.3555596537218073
ACH-000021,0.2274169010073055
ACH-000022,0.3072501129947539
ACH-000025,0.2467049749676445
ACH-000028,0.08198582243344464
ACH-000030,0.12256215942629226
ACH-000035,0.2656028153459904
ACH-000036,0.14599842274623645
ACH-000037,0.3039589188134753
ACH-000039,0.2275027042193237
ACH-000040,0.14206030085189894
ACH-000041,0.2989357034219904
ACH-000042,0.19758688563699545
ACH-000045,0.1332500373190203
ACH-000047,0.04380667592218045
ACH-000052,0.11994363169363867
ACH-000053,0.023897975203262728
ACH-000054,0.14598076390496406
ACH-000055,0.16691733813233062
ACH-000060,0.2329825954623712
ACH-000067,0.16079786749718186
ACH-000070,0.14999085177581056
ACH-000075,0.2507193255195483
ACH-000078,0.1998684813091996
ACH-000082,0.21362890908798207
ACH-000085,0.1788412830151718
ACH-000086,0.21470538571411887
ACH-000087,0.27258075130764786
ACH-000092,0.31364488406921465
ACH-000095,0.16402458174835707
ACH-000097,0.17431697073664934
ACH-000098,0.2429140997159621
ACH-000099,0.14336769340386055
ACH-000108,0.21179243594922367
ACH-000113,0.092587823931513
ACH-000116,0.2891370896254027
ACH-000118,0.17500297131149195
ACH-000120,0.24319707525941905
ACH-000123,0.14272209281120046
ACH-000127,0.2864811765075705
ACH-000128,0.32798294446395604
ACH-000132,0.08359357849604014
ACH-000133,0.17486631393737131
ACH-000137,0.10104982848073488
ACH-000138,0.19438852411645305
ACH-000142,0.13794977654077886
ACH-000143,0.2794366777845357
ACH-000146,0.13427912885315252
ACH-000148,0.2441446173600297
ACH-000150,0.2449020086038365
ACH-000152,0.20411652604470004
ACH-000153,0.1150054628736204
ACH-000159,0.1701146753170539
ACH-000160,0.19980890870508802
ACH-000163,0.15298486396220418
ACH-000167,-0.2806377541217155
ACH-000168,0.2913125727803376
ACH-000169,0.15798540867678654
ACH-000178,0.16899234097671453
ACH-000183,0.0875946472470065
ACH-000188,0.19147603649058545
ACH-000189,-0.0999809519313639
ACH-000190,0.10280219227661347
ACH-000198,0.2324401080738876
ACH-000203,0.2155059544289009
ACH-000204,0.1064586860313208
ACH-000206,0.2285579397921857
ACH-000207,0.1115963571366642
ACH-000208,0.4332216320528073
ACH-000210,0.09894510995061624
ACH-000211,0.11888105058098128
ACH-000215,0.17851846560252732
ACH-000221,0.2552700147840817
ACH-000222,0.2321423497288607
ACH-000223,0.19163964684178644
ACH-000226,0.10140944623813998
ACH-000227,0.06524156848109301
ACH-000228,0.23967536825987384
ACH-000231,0.15154500327759615
ACH-000232,0.2558707832811859
ACH-000233,0.17544573349006376
ACH-000234,0.2570767064247068
ACH-000235,0.2112887044122092
ACH-000237,0.1456768316538985
ACH-000238,0.18421798221222346
ACH-000242,-0.03484343717857609
ACH-000243,0.18215871461968985
ACH-000244,0.2502963148312617
ACH-000246,0.06819652281098791
ACH-000248,0.15198896235818676
ACH-000250,0.1834247905135876
ACH-000251,-0.0006403708332167767
ACH-000252,0.2533474012595332
ACH-000253,0.12324903499017208
ACH-000255,0.16692116572599242
ACH-000256,0.3045907884921039
ACH-000257,0.16657117524606355
ACH-000258,0.2150609214420599
ACH-000259,0.2072339291335636
ACH-000260,0.117385060725541
ACH-000261,0.1713684027650135
ACH-000262,0.12751543929206166
ACH-000263,0.11917662746019825
ACH-000264,0.1349752108776084
ACH-000265,0.3107543308967289
ACH-000266,0.18849457106496445
ACH-000272,0.21247722188339704
ACH-000274,0.1761996365379742
ACH-000277,0.13275714704150526
ACH-000278,0.22012868670287208
ACH-000279,0.18378111748435255
ACH-000280,0.23675977272850185
ACH-000281,0.11014776711234588
ACH-000288,0.2382097182404543
ACH-000291,0.1624845457070393
ACH-000293,0.1260936618464117
ACH-000294,0.05517558018891418
ACH-000295,0.2903996187049581
ACH-000296,0.2705823235860592
ACH-000302,0.16813308705092747
ACH-000304,0.1355162089297231
ACH-000307,0.2362871831026697
ACH-000308,0.2242453603935964
ACH-000310,0.0016573865935748807
ACH-000311,0.3134951710670869
ACH-000312,0.2630619720163492
ACH-000315,0.3471890755076365
ACH-000316,0.04624568711019427
ACH-000317,0.02564248278827347
ACH-000318,0.2643457771089282
ACH-000319,0.1635923633494695
ACH-000320,0.2881077430379709
ACH-000322,0.12806913032057207
ACH-000323,0.10892044736873
ACH-000324,0.1816144276470783
ACH-000329,0.0708920171364992
ACH-000330,0.3767400585302632
ACH-000331,0.1907039312438336
ACH-000332,0.14513879062409732
ACH-000334,0.2837719778216029
ACH-000335,0.4223297471805704
ACH-000336,0.17914220093894384
ACH-000337,0.343724554146404
ACH-000338,0.09140053105330273
ACH-000339,0.17612129043003488
ACH-000341,0.1654585280808008
