,CNNM1 (26507)
ACH-000004,-0.16563156534438922
ACH-000005,0.08604517524069849
ACH-000007,-0.1746410962939469
ACH-000009,-0.05737611597968369
ACH-000011,-0.17379032745706993
ACH-000012,-0.10279076371938638
ACH-000013,-0.020264659587007246
ACH-000014,0.04776540569503687
ACH-000015,-0.15094749831474608
ACH-000017,-0.037159244532272255
ACH-000018,-0.0294864479114547
ACH-000019,-0.15303755044011572
ACH-000021,0.006348680856153658
ACH-000022,-0.09405524100504267
ACH-000025,-0.1805987084681747
ACH-000028,-0.08004433884561618
ACH-000030,-0.1417169846821204
ACH-000035,-0.0680160279459533
ACH-000036,-0.14134239124102815
ACH-000037,-0.12578997578567258
ACH-000039,-0.24387738130366146
ACH-000040,-0.15128217131723848
ACH-000041,-0.05388823490999272
ACH-000042,0.08395698840382393
ACH-000045,-0.06484334737250969
ACH-000047,-0.18565168663165832
ACH-000052,-0.06514365086190095
ACH-000053,0.014412815068060912
ACH-000054,-0.02113285237285186
ACH-000055,-0.09610473669817986
ACH-000060,-0.15402105864145066
ACH-000067,-0.22918357158129865
ACH-000070,-0.07442631959311602
ACH-000075,-0.12346849188103425
ACH-000078,0.056422222566512935
ACH-000082,-0.14275541143166806
ACH-000085,0.002754764868079607
ACH-000086,-0.3007326564780348
ACH-000087,0.027590409010366117
ACH-000092,-0.01916233866606323
ACH-000095,-0.009974524760604007
ACH-000097,-0.05523072452169549
ACH-000098,-0.1161723397186113
ACH-000099,-0.027646764001373062
ACH-000108,-0.014277647941829275
ACH-000113,-0.09411557499384814
ACH-000116,-0.0919581161132294
ACH-000118,-0.2028153063545965
ACH-000120,-0.01751842088308628
ACH-000123,-0.049772576443318034
ACH-000127,-0.16693970266375274
ACH-000128,-0.11553811894896432
ACH-000132,-0.19034369392949246
ACH-000133,-0.17548353668124478
ACH-000137,-0.1745759898131349
ACH-000138,-0.08841447434915611
ACH-000142,-0.12666610944269754
ACH-000143,0.10976989367632138
ACH-000146,0.0012597716826667669
ACH-000148,-0.15642902264852845
ACH-000150,-0.1553322123819333
ACH-000152,-0.12824822922016085
ACH-000153,-0.014951112113256173
ACH-000159,-0.16337163980194208
ACH-000160,-0.2085187692202897
ACH-000163,0.05362824355198105
ACH-000167,-0.10254877083851954
ACH-000168,-0.030908966740952688
ACH-000169,-0.22211863503537355
ACH-000178,-0.19902779336784213
ACH-000183,-0.11841198538921947
ACH-000188,-0.13793684339805093
ACH-000189,-0.27866646140872225
ACH-000190,-0.2462696135487889
ACH-000198,-0.025657845023776125
ACH-000203,0.34215982995798544
ACH-000204,-0.14846069245985227
ACH-000206,-0.2368876597969444
ACH-000207,-0.2799858059185287
ACH-000208,0.05193426066016457
