,PTMA (5757)
ACH-000232,-0.4658903770025302
ACH-000233,-0.5655779098075961
ACH-000234,-0.4735491540705203
ACH-000235,-0.4875253792293438
ACH-000237,-0.4066385054531232
ACH-000238,-0.5825477972275948
ACH-000242,-0.4873298909873322
ACH-000243,-0.4527447654375876
ACH-000244,-0.3353894145122038
ACH-000246,-0.4635546849437946
ACH-000248,-0.3233495349789321
ACH-000250,-0.27307498869029945
ACH-000251,-0.3030132522300913
ACH-000252,-0.19845382460579414
ACH-000253,-0.6833062948032484
ACH-000255,-0.4435781175863671
ACH-000256,-0.33799047955478745
ACH-000257,-0.5271573536359688
ACH-000258,-0.6137748181032605
ACH-000259,-0.4746756024060089
ACH-000260,-0.5005622795190505
ACH-000261,-0.3500401219064162
ACH-000262,-0.18803973958588194
ACH-000263,-0.3837118402762255
ACH-000264,-0.4045820478948446
ACH-000265,-0.16273359046271138
ACH-000266,-0.4778194137780265
ACH-000272,-0.5513070895000101
ACH-000274,-0.3900800040541694
ACH-000277,-0.27747982354207457
ACH-000278,-0.4591033083862024
ACH-000279,-0.3832231807608493
ACH-000280,-0.3647170762349266
ACH-000281,-0.41843788792340336
ACH-000288,-0.425002536203149
ACH-000291,-0.4811543148919515
ACH-000293,-0.44708097178219497
ACH-000294,-0.5881404641704305
ACH-000295,-0.6813433126933375
ACH-000296,-0.17004450107095226
ACH-000302,-0.2620592186325168
ACH-000304,-0.4443411080857552
ACH-000307,-0.4861226297281538
ACH-000308,-0.436761923991822
ACH-000310,-0.4830867095838184
ACH-000311,-0.2746160995605449
ACH-000312,-0.4868757391072176
ACH-000315,-0.4982991428415656
ACH-000316,-0.5027646119383142
ACH-000317,-0.5320248915571886
ACH-000318,-0.5579310787145652
ACH-000319,-0.2334439052837195
ACH-000320,-0.5311594212701956
ACH-000322,-0.19142516985274247
ACH-000323,-0.4867498897948727
ACH-000324,-0.3726297490971847
ACH-000329,-0.4516224950946472
ACH-000330,-0.39237688426005696
ACH-000331,-0.3815854307391209
ACH-000332,-0.6261486161877671
ACH-000334,-0.8717499356281432
ACH-000335,-0.3626937772598789
ACH-000336,-0.4355662504480567
ACH-000337,-0.6704393677928038
ACH-000338,-0.7578289920563885
ACH-000339,-0.3487122819811263
ACH-000341,-0.3614606953342165
ACH-000348,-0.4032890232348408
ACH-000350,-0.5195169657118581
ACH-000352,-0.5098375882299783
ACH-000356,-0.21860135850646192
ACH-000361,-0.23901111466939864
ACH-000362,-0.5228574340852836
ACH-000363,-0.7009810806171165
ACH-000364,-0.3370521087170372
ACH-000365,-0.5402945230795162
ACH-000366,-0.4074969478654493
ACH-000368,-0.33777671611513244
ACH-000374,-0.4948370080548958
ACH-000375,-0.4971040054478035
ACH-000376,-0.5435709982773338
ACH-000381,-0.649558997124812
ACH-000383,-0.5497790210488266
ACH-000387,-0.4627999762514949
ACH-000389,-0.3164868510116061
ACH-000390,-0.4213321184601253
ACH-000393,-0.43972505774862536
ACH-000395,-0.3364186249333934
ACH-000396,-0.07253398012939069
ACH-000397,-0.3919399789649462
ACH-000401,-0.28233017270362576
ACH-000402,-0.4733362962603455
ACH-000403,-0.4532324927618232
ACH-000404,-0.3784281861601205
ACH-000406,-0.4838595469652296
ACH-000407,-0.333561952569282
ACH-000408,-0.3086906908108929
ACH-000410,-0.4966014645959475
ACH-000411,-0.36568251439611976
ACH-000414,-0.3718249756090537
ACH-000415,-0.27056120704120523
ACH-000416,-0.2925754530760201
ACH-000420,-0.5886597268550042
ACH-000421,-0.4699327372048733
ACH-000424,-0.3605441067697528
ACH-000425,-0.4822193368996974
ACH-000426,-0.6887664772546581
ACH-000427,-0.5836487901937759
ACH-000433,-0.462371125538478
ACH-000435,-0.18719700171961695
ACH-000436,-0.6963519681041398
ACH-000444,-0.491698042837419
ACH-000445,-0.2912230144258525
ACH-000448,-0.5696106382786251
ACH-000450,-0.38971251872605145
ACH-000452,-0.2391105420189154
ACH-000454,-0.2512636068438088
ACH-000458,-0.3547870117305112
ACH-000459,-0.3229219288068263
ACH-000460,-0.3714388892356087
ACH-000461,-0.3282535273999401
ACH-000463,-0.4114595012969148
ACH-000464,-0.4561489217333095
ACH-000466,-0.28396236696553456
ACH-000467,-0.5101946844132617
ACH-000468,-0.347702635600313
ACH-000469,-0.6068288583495636
ACH-000470,-0.5308785980966235
ACH-000471,-0.34448627317590524
ACH-000472,-0.3658675879196915
ACH-000473,-0.2559738373767612
ACH-000475,-0.2338053357251769
ACH-000476,-0.4978532595042197
ACH-000477,-0.8008893119314221
ACH-000479,-0.34972300512988064
ACH-000480,-0.5622883380474599
ACH-000481,-0.4724149190413818
ACH-000483,-0.40376400505135984
ACH-000484,-0.24547156106222376
ACH-000485,-0.5683976277472355
ACH-000486,-0.4413872667773073
ACH-000487,-0.4818878786104014
ACH-000488,-0.3983213276150521
ACH-000490,-0.21875033824912796
ACH-000491,-0.468239958106917
ACH-000495,-0.5641578502666922
ACH-000496,-0.31334996306998714
ACH-000499,-0.4646395441048142
ACH-000500,-0.38074671602343213
ACH-000502,-0.35638836197080354
ACH-000503,-0.19710855832718088
ACH-000505,-0.37559596260008576
ACH-000507,-0.6872186171371252
ACH-000510,-0.18796651837820005
ACH-000511,-0.4921415077890003
ACH-000512,-0.4854960589981094
ACH-000516,-0.4488702071797007
ACH-000517,-0.4738774208735809
ACH-000518,-0.33446242675535565
ACH-000520,-0.2949770525229491
ACH-000521,-0.2712064216944766
ACH-000522,-0.3899518628421672
ACH-000524,-0.3579853945971343
ACH-000527,-0.5046845922347039
ACH-000528,-0.5388713049627567
ACH-000537,-0.2886549714352267
ACH-000541,-0.5577038132904895
ACH-000542,-0.5967203763901258
ACH-000544,-0.3677816451211576
ACH-000545,-0.4378417105312172
ACH-000547,-0.7558665248221875
ACH-000548,-0.4006164406015868
ACH-000549,-0.34495598055808285
ACH-000550,-0.4403514785631301
ACH-000552,-0.4983791536386236
ACH-000556,-0.1355192706066049
ACH-000557,-0.7070813527814229
ACH-000569,-0.4533192036540513
ACH-000570,-0.6186548183909364
ACH-000571,-0.4142729341377587
ACH-000573,-0.3701196205161838
ACH-000576,-0.5176377089188103
ACH-000579,-0.464854481847595
ACH-000580,-0.3368312838216692
ACH-000584,-0.3132829743879174
ACH-000585,-0.4010717071981184
ACH-000588,-0.30211795235512784
ACH-000589,-0.35406118354156496
ACH-000591,-0.4908380909411537
ACH-000593,-0.3428863599543069
ACH-000600,-0.5730153560564385
ACH-000601,-0.37199665752319416
ACH-000605,-0.2971884263743182
ACH-000606,-0.3037260931110216
ACH-000608,-0.6427413949751752
ACH-000614,-0.6502713110982571
ACH-000616,-0.5821289803242036
ACH-000618,-0.277683727064665
ACH-000619,-0.3529119725768303
ACH-000620,-0.39588663640635696
ACH-000621,-0.44696127372251615
ACH-000622,-0.5680625380197196
ACH-000623,-0.4507179962836864
ACH-000624,-0.3784322902805932
ACH-000627,-0.4352202849911592
ACH-000630,-0.30882402139359044
ACH-000631,-0.6336962565104293
ACH-000632,-0.15608190873993066
ACH-000633,-0.2281639087430831
ACH-000637,-0.42170300708348996
ACH-000638,-0.3503784163861913
ACH-000646,-0.32123797759316564
ACH-000647,-0.3826460604636425
ACH-000648,-0.6444758477728025
ACH-000649,-0.4341701266829697
ACH-000651,-0.2780548464210057
ACH-000652,-0.5325451892978924
ACH-000653,-0.7719079075512567
ACH-000657,-0.21768837367058014
ACH-000658,-0.5301503211960854
ACH-000661,-0.2012748171913772
ACH-000662,-0.6255226829700895
ACH-000663,-0.6327765451768342
ACH-000665,-0.4294723770988087
ACH-000671,-0.4678805419063524
ACH-000672,-0.4913908401433594
ACH-000673,-0.4852124296986492
ACH-000676,-0.3435188297155365
ACH-000677,-0.5944567408102
ACH-000681,-0.3339469422684445
ACH-000683,-0.3524234725195915
ACH-000684,-0.11886408519682502
ACH-000688,-0.3779429337470601
ACH-000693,-0.2302303221980076
ACH-000694,-0.39839897986403056
ACH-000695,-0.4840841946099601
ACH-000696,-0.5341525024182741
ACH-000697,-0.41724183328010384
ACH-000699,-0.4770459261321585
ACH-000701,-0.3942351977239033
ACH-000706,-0.3116050900113938
ACH-000711,-0.2607540487916833
ACH-000713,-0.12477031286672872
ACH-000714,-0.22159705663918405
ACH-000718,-0.5086696917576456
ACH-000720,-0.24835589290927834
ACH-000721,-0.2781080999054895
ACH-000724,-0.34481500459988823
ACH-000725,-0.4066377349003353
ACH-000732,-0.46646532788922296
ACH-000734,-0.19914471550038806
ACH-000735,-0.6161377656524313
ACH-000736,-0.4914445484684036
ACH-000738,-0.34783630435702845
ACH-000746,-0.5328600593181038
ACH-000747,-0.11617560772803445
ACH-000748,-0.4502872114905481
ACH-000753,-0.5159136037578986
ACH-000756,-0.3499458332394261
ACH-000757,-0.2692521885534247
ACH-000758,-0.1833394076780184
ACH-000760,-0.3305495346916645
ACH-000762,-0.4025947438127653
ACH-000763,-0.26489319986391313
ACH-000764,-0.21347270050526349
ACH-000765,-0.4245884526336064
ACH-000766,-0.4364832816390607
ACH-000767,-0.4749882995048363
ACH-000768,-0.3018944049610073
ACH-000769,-0.37321270680485263
ACH-000770,-0.2311641333658291
ACH-000771,-0.4850379846691214
ACH-000773,-0.7000837992972366
ACH-000776,-0.6597438348041703
ACH-000777,-0.3720058373125363
ACH-000778,-0.33088480489841426
ACH-000781,-0.4906441709248028
ACH-000782,-0.30192991119406115
ACH-000783,-0.3314336994545713
ACH-000784,-0.2877424693945897
ACH-000785,-0.4761439139373323
ACH-000787,-0.3365690946724048
ACH-000788,-0.3127527930535724
ACH-000791,-0.4330869275627409
ACH-000792,-0.3410853805770797
ACH-000794,-0.3391883552831282
ACH-000796,-0.6925505966904003
ACH-000798,-0.7193960882498195
ACH-000799,-0.5829895016996275
ACH-000800,-0.5796527197871201
ACH-000802,-0.4376726571439187
ACH-000804,-0.527742279532998
ACH-000805,-0.6517442658027972
ACH-000809,-0.4209645073650803
ACH-000810,-0.7173953811298587
ACH-000811,-0.4233130019921533
ACH-000817,-0.7324736224369641
ACH-000819,-0.21051272643924115
ACH-000820,-0.6509368492185165
ACH-000821,-0.4525489361528464
ACH-000822,-0.25684414277366185
ACH-000823,-0.3630245276001919
ACH-000824,-0.4962171907960446
ACH-000827,-0.2687851972433627
ACH-000829,-0.4473269847002724
ACH-000831,-0.4259493442823048
ACH-000832,-0.5112523076690655
ACH-000833,-0.3333974634744852
ACH-000834,-0.4753341066525271
ACH-000835,-0.3799368411872572
ACH-000836,-0.5459462963964558
ACH-000837,-0.2707449498050255
ACH-000838,-0.7722355791857655
ACH-000839,-0.4366616948119715
ACH-000840,-0.33844899403365897
ACH-000841,-0.3764406099383301
ACH-000843,-0.25432627158363563
ACH-000846,-0.19556348158097345
ACH-000847,-0.3451314049973049
ACH-000848,-0.3425730989753925
ACH-000849,-0.2374849681535854
ACH-000851,-0.3288525738736406
ACH-000855,-0.4122039042737364
ACH-000856,-0.3209582704544606
ACH-000858,-0.36933865446252456
ACH-000859,-0.4070013409069723
ACH-000861,-0.4317505433698767
ACH-000862,-0.6037844256169473
ACH-000865,-0.3891005306196455
ACH-000866,-0.2015357763853847
ACH-000867,-0.5377606485502661
ACH-000869,-0.4429376553959101
ACH-000872,-0.2359352782839706
ACH-000873,-0.33541983507543943
ACH-000876,-0.3081515692647893
ACH-000878,-0.3510997692783054
ACH-000880,-0.4539485135823456
ACH-000881,-0.5225720028096487
ACH-000882,-0.419050575780866
ACH-000884,-0.40710111408724575
ACH-000885,-0.3552677821896407
ACH-000887,-0.3083164775041739
ACH-000889,-0.2455435318483004
ACH-000896,-0.1626327992118036
ACH-000898,-0.8171132370222192
ACH-000900,-0.25038640847773075
ACH-000901,-0.40376307149503904
ACH-000905,-0.4280050638561242
ACH-000906,-0.30293023057609714
ACH-000907,-0.5634546982028119
ACH-000910,-0.3364663017277969
ACH-000911,-0.3775143417112861
ACH-000912,-0.07733143393842043
ACH-000913,-0.29823085223909435
ACH-000915,-0.2380136341059372
ACH-000916,-0.626101474946946
ACH-000917,-0.3734482670704377
ACH-000920,-0.24570177920761666
ACH-000921,-0.4345735532495285
ACH-000924,-0.4255030940952291
ACH-000926,-0.44679181628920106
ACH-000928,-0.44318484156558413
ACH-000929,-0.05505115660344345
ACH-000932,-0.4876920282395721
ACH-000935,-0.5095848038244001
ACH-000936,-0.3379235177324459
ACH-000937,-0.4382979918558013
ACH-000938,-0.7515945795579664
ACH-000939,-0.2980056890040676
ACH-000941,-0.216564775462436
ACH-000943,-0.2735923868390011
ACH-000946,-0.5150868474330799
ACH-000947,-0.36069649483628496
ACH-000948,-0.563330074182049
ACH-000950,-0.5067314106505013
ACH-000953,-0.4264828135521511
ACH-000954,-0.21012549971878336
ACH-000957,-0.441828391973376
ACH-000958,-0.4716998048843621
ACH-000960,-0.4676436501114049
ACH-000963,-0.5197045422548071
ACH-000968,-0.43955552591366137
ACH-000969,-0.20293042296616046
ACH-000972,-0.2530394536940251
ACH-000973,-0.4031554119540771
ACH-000974,-0.5680317122194888
ACH-000978,-0.15767320094121498
ACH-000984,-0.5486244986239992
ACH-000986,-0.5820924576602448
ACH-000988,-0.2921071298686473
ACH-000993,-0.6165332268089243
ACH-000994,-0.2897644495020992
ACH-000996,-0.4585720984156052
ACH-001001,-0.3319169832951885
ACH-001020,-0.5602747962843736
ACH-001028,-0.389805364654396
ACH-001031,-0.2503564024643732
ACH-001038,-0.3854406056506742
ACH-001048,-0.4147424823149621
ACH-001050,-0.6114894952212877
ACH-001053,-0.5502417094697426
ACH-001054,-0.5007449547038058
ACH-001061,-0.35515503639281804
ACH-001067,-0.3423581275448527
ACH-001075,-0.3859325697579386
ACH-001096,-0.20792045083120853
ACH-001111,-0.7539742305409032
ACH-001119,-0.4268615440721914
ACH-001128,-0.532552012030265
ACH-001134,-0.6696442503014016
ACH-001151,-0.3448803491405357
ACH-001163,-0.34470742949797056
ACH-001164,-0.1185066546638868
ACH-001183,-0.4160992618546392
ACH-001192,-0.4170541622653624
ACH-001193,-0.33792682601789004
ACH-001196,-0.4777867499401306
ACH-001197,-0.6597604064497898
ACH-001205,-0.4180576102459663
ACH-001211,-0.387601451893219
ACH-001212,-0.4136028231152531
ACH-001228,-0.49035337325988
ACH-001232,-0.5204677828519629
ACH-001239,-0.3452721169168911
ACH-001270,-0.2836989891762172
ACH-001274,-0.5155944762585642
ACH-001275,-0.1105054717385939
ACH-001277,-0.2167029667991908
ACH-001278,-0.31424208458183644
ACH-001280,-0.24724186473384216
ACH-001283,-0.31084136564877146
ACH-001289,-0.2710964066434543
ACH-001300,-0.4278228979944348
ACH-001301,-0.38624963182481176
ACH-001302,-0.33993188458139983
ACH-001306,-0.5736994108733229
ACH-001318,-0.22322530118564812
ACH-001322,-0.15232254189540584
ACH-001328,-0.1897862995675361
ACH-001332,-0.0910332793936389
ACH-001336,-0.6256380646406653
ACH-001346,-0.4387207853515449
ACH-001353,-0.4018147409493659
ACH-001354,-0.7276569727556754
ACH-001367,-0.4451491185002902
ACH-001368,-0.312373673754737
ACH-001374,-0.4062101085773703
ACH-001377,-0.5159443922709436
ACH-001380,-0.456077461226847
ACH-001391,-0.4984079528760144
ACH-001408,-0.2951906984360282
ACH-001430,-0.4553506647700245
ACH-001431,-0.2704528697311748
ACH-001450,-0.5175531026418072
ACH-001496,-0.4998865330260767
ACH-001500,-0.2989552585514068
ACH-001523,-0.2976028289082212
ACH-001532,-0.34799737331021324
ACH-001550,-0.4209824094330885
ACH-001552,-0.3919186415182253
ACH-001554,-0.3822571611554589
ACH-001654,-0.4580837336386495
ACH-001735,-0.2681967518570578
ACH-001736,-0.3403614726385383
ACH-001737,-0.567269780539334
ACH-001740,-0.37573534813231213
ACH-001745,-0.15086604913273094
ACH-001765,-0.2553931877148685
