,AXIN2 (8313)
ACH-000004,-0.044174118292542884
ACH-000005,0.1164937318968319
ACH-000007,-0.127204453171697
ACH-000009,-0.10269263319888547
ACH-000011,-0.02329110581830868
ACH-000012,-0.12449155338223952
ACH-000013,0.03687261665666314
ACH-000014,-0.15378618202791047
ACH-000015,-0.08142712175697847
ACH-000017,0.04750061439955065
ACH-000018,0.027770340659978004
ACH-000019,-0.2398885676229039
ACH-000021,-0.06037301805670042
ACH-000022,-0.09955204292509157
ACH-000025,0.023804384628148097
ACH-000028,-0.03406295798483905
ACH-000030,0.008028012553244672
ACH-000035,-0.1562357454432644
ACH-000036,0.04648330969331388
ACH-000037,-0.040005988067990265
ACH-000039,0.03857752955123911
ACH-000040,-0.028303925220851713
ACH-000041,-0.11260371405655024
ACH-000042,0.02329595539684568
ACH-000045,-0.029653150329546463
ACH-000047,-0.0894576169722989
ACH-000052,-0.1467129034047642
ACH-000053,0.10249822032969776
ACH-000054,-0.1884942804908456
ACH-000055,-0.1115011652394022
ACH-000060,-0.1065984626008615
ACH-000067,0.09979897104750404
ACH-000070,0.035629274631260546
ACH-000075,-0.08441446711992169
ACH-000078,-0.031785073345455536
ACH-000082,-0.03384425061168075
ACH-000085,0.1080460893341557
ACH-000086,-0.11004063117837244
ACH-000087,0.07347582436859232
ACH-000092,0.031515885040596936
ACH-000095,-0.04522289457273762
ACH-000097,-0.04148095490206162
ACH-000098,-0.024994301854806143
ACH-000099,-0.1382008192840609
ACH-000108,0.10532307672778003
ACH-000113,-0.06217119221904802
ACH-000116,-0.04462547878996413
ACH-000118,0.01402462730519432
ACH-000120,-0.09668644584565007
ACH-000123,-0.08724197062308506
ACH-000127,-0.1396710937843151
ACH-000128,0.0012196783196807015
ACH-000132,-0.06141837676625625
ACH-000133,-0.020267955996024174
ACH-000137,0.12903283895259213
ACH-000138,0.016142348572666082
ACH-000142,0.03123745210456672
ACH-000143,0.058447052991643274
ACH-000146,0.015200103201602344
ACH-000148,-0.04841033226437222
ACH-000150,-0.07997546807620899
ACH-000152,0.06720916739899767
ACH-000153,-0.04332271928553008
ACH-000159,-0.05255109575896712
ACH-000160,0.27553393738563203
ACH-000163,0.10728663654412472
ACH-000167,0.6670243969775256
ACH-000168,-0.035491967935786364
ACH-000169,0.012460737857075674
ACH-000178,0.01552756563797083
ACH-000183,-0.02260570901115289
ACH-000188,-0.11127598945209316
ACH-000189,-0.10428219422124547
ACH-000190,0.25439684140850866
ACH-000198,-0.1987332289522465
ACH-000203,-0.35652196188644997
ACH-000204,-0.07959934705879235
ACH-000206,-0.06436286894243287
ACH-000207,-0.0617113031175764
ACH-000208,-0.04551513663993599
ACH-000210,-0.2172239431168189
ACH-000211,0.06730796564145583
ACH-000215,-0.00032169685059972445
ACH-000221,0.05400618582477847
ACH-000222,-0.07698939447053102
ACH-000223,0.016352705616634874
ACH-000226,0.001003409695483489
ACH-000227,0.12309795419523925
ACH-000228,-0.02417145184689767
ACH-000231,-0.055295933052574436
ACH-000232,-0.08335262598940026
ACH-000233,0.0393639661879498
ACH-000234,0.012750094893663869
ACH-000235,0.1703765656408162
ACH-000237,-0.023297665117549174
ACH-000238,-0.11131594033792162
ACH-000242,-0.1401992765560895
ACH-000243,-0.08478932674071812
ACH-000244,0.08387563433940047
ACH-000246,-0.09200271954601418
ACH-000248,-0.0377146077257579
ACH-000250,-0.007131824264875122
ACH-000251,0.04803135898099755
ACH-000252,0.06598953961852112
ACH-000253,-0.10449614762749322
ACH-000255,-0.13215240631723385
ACH-000256,-0.12780803971787716
ACH-000257,-0.1600438920782897
ACH-000258,0.15940761011084933
ACH-000259,0.0971189731545016
ACH-000260,-0.013392512950555028
ACH-000261,-0.0032705489449897213
ACH-000262,0.12044657232304695
ACH-000263,-0.15106831530363926
ACH-000264,-0.04135392818490418
ACH-000265,-0.01381773875473802
ACH-000266,0.013432632082883714
ACH-000272,-0.033633962769272635
ACH-000274,-0.04027815486859716
ACH-000277,-0.09369276719612407
ACH-000278,0.0020697860920625877
ACH-000279,0.09441740094753226
ACH-000280,0.05395362989122828
ACH-000281,-0.010733923242986176
ACH-000288,-0.004231996694151608
ACH-000291,-0.05105694842033345
ACH-000293,-0.009533486216885573
ACH-000294,0.07806700478695915
ACH-000295,-0.028399404707474075
ACH-000296,-0.20291918989054705
ACH-000302,-0.0831064450516572
ACH-000304,-0.03321297874737617
ACH-000307,-0.08669896087750954
ACH-000308,0.018233790335547898
ACH-000310,-0.07553606259453513
ACH-000311,0.15957924989265287
ACH-000312,-0.1306518665013343
ACH-000315,0.1613118541007118
ACH-000316,-0.15548967260249552
ACH-000317,-0.10273231904494068
ACH-000318,0.049725866053013934
ACH-000319,-0.1582584519964251
ACH-000320,0.029725961987640857
ACH-000322,0.12147456179772236
ACH-000323,-0.05548120342676538
ACH-000324,-0.051319863711831164
ACH-000329,0.042498186753753456
ACH-000330,0.06490355802568527
ACH-000331,0.05060588968314492
ACH-000332,-0.049661177269607705
ACH-000334,0.022039342565645763
ACH-000335,0.11274530545891286
ACH-000336,0.2233498284134036
ACH-000337,-0.1985859377971327
ACH-000338,0.0720996131017366
ACH-000339,-0.04205402220260556
ACH-000341,0.10683129743998857
ACH-000348,-3.088987727405805e-05
ACH-000350,0.02922585717350096
ACH-000352,0.031083157382688995
ACH-000356,-0.6034843763251361
ACH-000361,-0.1770017029475876
ACH-000362,0.0013292744493921915
ACH-000363,-0.06937808563450762
ACH-000364,0.008208281176356769
ACH-000365,-0.015483062163058744
ACH-000366,-0.06213801941635753
ACH-000368,0.0005962194559462551
ACH-000374,0.07421684137544182
ACH-000375,0.04963515404654794
ACH-000376,-0.10015240346000452
ACH-000381,-0.29004031135691904
ACH-000383,0.06993892417520743
ACH-000387,0.04427385905733263
ACH-000389,0.03492226300241836
ACH-000390,-0.04344984228390175
ACH-000393,0.08071878928852369
ACH-000395,-0.2254986856409593
ACH-000396,0.01097096610955932
ACH-000397,-0.08748490529020528
ACH-000401,0.03369744762678718
ACH-000402,0.097594845829445
ACH-000403,-0.02361212048464976
ACH-000404,0.17466536987836578
ACH-000406,-0.035671775351988365
ACH-000407,0.01695641357981975
ACH-000408,-0.16107694681218584
ACH-000410,-0.04300700508452169
ACH-000411,0.10440267874503
ACH-000414,0.001987701205368761
ACH-000415,-0.038965219105402175
ACH-000416,-0.02396100309016104
ACH-000420,-0.13113585033196018
ACH-000421,0.06045418495397789
ACH-000424,-0.020810339448222682
ACH-000425,-0.0981348360757016
ACH-000426,-0.17946953417224026
ACH-000427,-0.07174584352546867
ACH-000433,0.04286398519265232
ACH-000435,0.011035353905739056
ACH-000436,-0.12777621702398562
ACH-000444,-0.04347922904521783
ACH-000445,-0.13515696902836627
ACH-000448,0.04460967489996387
ACH-000450,0.007463531418951242
ACH-000452,0.03243526748905573
ACH-000454,0.0229733439348068
ACH-000458,0.0752957220877852
ACH-000459,0.026265564496821343
ACH-000460,-0.11564072953631645
ACH-000461,0.03252352408122136
ACH-000463,0.014695939618472481
ACH-000464,-0.04561193003176511
ACH-000466,-0.04624298827616532
ACH-000467,-0.06100585577816474
ACH-000468,-0.07748945601631171
ACH-000469,-0.09037736857265813
ACH-000470,-0.06109634748899865
ACH-000471,-0.08465421191475825
ACH-000472,-0.01515695039835564
ACH-000473,0.1387890206016968
ACH-000475,0.10797672297465263
ACH-000476,-0.06984943782118609
ACH-000477,0.08386589326368324
ACH-000479,-0.4649688386749895
ACH-000480,0.05332817659519385
ACH-000481,0.038230792306407614
ACH-000483,0.04279186808443652
ACH-000484,0.026991829732625552
ACH-000485,0.025712625390407508
ACH-000486,-0.07754030146708428
ACH-000487,-0.043668413385226465
ACH-000488,-0.05324918427377525
ACH-000490,0.10634274506940307
ACH-000491,0.018391975867234726
ACH-000495,-0.10739615917642883
ACH-000496,-0.002572525506853523
ACH-000499,0.03965317274050605
ACH-000500,-0.23627791048939725
ACH-000502,0.08728843085581355
ACH-000503,-0.060089623183826824
ACH-000505,-0.0353522588679077
ACH-000507,0.056569964356945925
ACH-000510,0.004405222235229677
ACH-000511,-0.017347649899757688
ACH-000512,0.024925067131660303
ACH-000516,0.0279354149608815
ACH-000517,0.021498640966099877
ACH-000518,0.030045074717996587
ACH-000520,0.008094558097769794
ACH-000521,-0.12950963672638574
ACH-000522,0.0361231304053676
ACH-000524,0.012910349183902992
ACH-000527,0.07611257026821701
ACH-000528,0.14073544576608546
ACH-000537,-0.038817105903646204
ACH-000541,0.23984160501591184
ACH-000542,0.01794051222574302
ACH-000544,-0.1298709398522665
ACH-000545,0.1843443148304154
ACH-000547,-0.04089961055592799
ACH-000548,-0.040223119968241315
ACH-000549,0.0723111158124567
ACH-000550,0.11841496421165587
ACH-000552,-0.502195893637334
ACH-000556,-0.04447063275070316
ACH-000557,-0.02950776455409352
ACH-000569,-0.0602814355037234
ACH-000570,0.03293273167387276
ACH-000571,-0.05464178172843883
ACH-000573,-0.02472719971719483
ACH-000576,-0.12108364120384145
ACH-000579,0.04027166803609514
ACH-000580,-0.1292255940406121
ACH-000584,-0.08228579924055528
ACH-000585,0.02753515555833948
ACH-000588,-0.03476160619803507
ACH-000589,-0.028711916050992808
ACH-000591,0.04557169019869439
ACH-000593,-0.1435844962989024
ACH-000600,-0.0033518006064595963
ACH-000601,0.010335488962935608
ACH-000605,0.03138636551319241
ACH-000606,0.006211328671064035
ACH-000608,0.08041228161920161
ACH-000614,-0.14957687858850532
ACH-000616,0.025911633781378413
ACH-000618,0.003153772699012132
ACH-000619,0.06177183420775517
ACH-000620,0.007793035027827081
ACH-000621,-0.017530175718267024
ACH-000622,-0.04926718091264607
ACH-000623,-0.030891860207199737
ACH-000624,-0.13987544137633498
ACH-000627,0.0463710840809577
ACH-000630,-0.048442333172260536
ACH-000631,0.18134704068365445
ACH-000632,-0.019026089970114776
ACH-000633,-0.1104254254299217
ACH-000637,-0.12027271726888222
ACH-000638,-0.009012134967571632
ACH-000646,0.06022746800748825
ACH-000647,-0.06388643621442751
ACH-000648,0.03898993683494743
ACH-000649,-0.06530618806799914
ACH-000651,-0.1606902939180834
ACH-000652,-0.13515632560665078
ACH-000653,0.00442498095779654
ACH-000657,-0.030611048304100993
ACH-000658,-0.15096175068559167
ACH-000661,-0.08241921565325748
ACH-000662,0.14503199620843898
ACH-000663,0.04046198085343063
ACH-000665,-0.02042195198250021
ACH-000671,-0.047269667793034514
ACH-000672,-0.21194256621817886
ACH-000673,-0.05397550644564792
ACH-000676,-0.06633147581287924
ACH-000677,0.032144259933806416
ACH-000681,0.05252653322995903
ACH-000683,-0.02314827890673949
ACH-000684,0.05990717148317633
ACH-000688,0.0766638389292219
ACH-000693,-0.004057073066292053
ACH-000694,0.06573649333609327
ACH-000695,0.18838706580711714
ACH-000696,-0.06304349881946404
ACH-000697,-0.014023019432559888
ACH-000699,0.026875626950537617
ACH-000701,0.12236230259545892
ACH-000706,-0.05081025058822844
ACH-000711,-0.03421349871324975
ACH-000713,-0.027625263166384976
ACH-000714,0.04414239737509138
ACH-000718,0.04187461074770442
ACH-000720,-0.1236473117821281
ACH-000721,-0.0518711703465766
ACH-000724,0.04047039689652277
ACH-000725,0.099030982299723
ACH-000732,-0.2291823009572209
ACH-000734,0.14366505524876078
ACH-000735,0.06559013979353223
ACH-000736,-0.0015790394493473226
ACH-000738,-0.0029474918694719675
ACH-000746,0.0109944505964069
ACH-000747,-0.01868659222173237
ACH-000748,0.05910823700901033
ACH-000753,-0.02283824624618507
ACH-000756,-0.044071007613620365
ACH-000757,-0.048196804273005024
ACH-000758,-0.1271068486772308
ACH-000760,0.06974679266796527
ACH-000762,0.1926926979031972
ACH-000763,-0.04381294685679634
ACH-000764,0.02050985139034197
ACH-000765,0.04018633166844336
ACH-000766,-0.1901109153206467
ACH-000767,-0.16793099463198424
ACH-000768,0.12939585804205908
ACH-000769,0.09715528317711077
ACH-000770,-0.0905709380010278
ACH-000771,-0.04710595491756087
ACH-000773,0.06538390893647587
ACH-000776,0.006199879664717374
ACH-000777,-0.08525526613646676
ACH-000778,-0.010243978619820222
ACH-000781,0.008638254258758995
ACH-000782,0.0332394578009976
ACH-000783,0.04809994764458589
ACH-000784,-0.07050528308041472
ACH-000785,-0.06535357463710496
ACH-000787,0.02769601501078769
ACH-000788,-0.03874893535776303
ACH-000791,-0.040919168520420636
ACH-000792,-0.0574606729462696
ACH-000794,0.005442740147197163
ACH-000796,0.03539542194199438
ACH-000798,-0.12211153600821074
ACH-000799,-0.007437706798056469
