,PPIH (10465)
ACH-000004,-0.2570532015245242
ACH-000005,-0.5495598311181725
ACH-000007,-0.14612476079459116
ACH-000009,-0.6881967293983516
ACH-000011,-0.5256360455281198
ACH-000012,-0.4536561628404012
ACH-000013,-0.5303611012975141
ACH-000014,-0.5108259936054564
ACH-000015,-0.6561306691347333
ACH-000017,-0.5696482671625924
ACH-000018,-0.5506510573422386
ACH-000019,-0.2272161514434383
ACH-000021,-0.4799188556053077
ACH-000022,-0.30403270929643195
ACH-000025,-0.4830010418164359
ACH-000028,-0.5609377060987755
ACH-000030,-0.4828332323036911
ACH-000035,-0.5909130663745367
ACH-000036,-0.3724089406609433
ACH-000037,-0.5739304238062392
ACH-000039,-0.711234311157369
ACH-000040,-0.7708859619310376
ACH-000041,-0.49478967974290505
ACH-000042,-0.7779200213187099
ACH-000045,-0.13794585989023211
ACH-000047,-0.6702195713767464
ACH-000052,-0.6156810080144703
ACH-000053,-0.4608292309730742
ACH-000054,-0.3746792432186798
ACH-000055,-0.7627016106290526
ACH-000060,-0.4506991279516327
ACH-000067,-0.6722224382391597
ACH-000070,-0.4493980996544368
ACH-000075,-0.2417140119033992
ACH-000078,-0.35185154259747203
ACH-000082,-0.5432572299930412
ACH-000085,-0.3568664691765802
ACH-000086,-0.3953120629476513
ACH-000087,-0.6389489511648707
ACH-000092,-0.5302041857436939
ACH-000095,-0.4222640770737959
ACH-000097,-0.6050939055530822
ACH-000098,-0.5808012529221732
ACH-000099,-0.4865797136172434
ACH-000108,-0.31254542210877423
ACH-000113,-0.431773593964118
ACH-000116,-0.5912369483384424
ACH-000118,-0.3761168360725566
ACH-000120,-0.5746211279623026
ACH-000123,-0.5582423056912071
ACH-000127,-0.3508355629348505
ACH-000128,-0.7233638911250465
ACH-000132,-0.6560934325270066
ACH-000133,-0.8084626769987955
ACH-000137,-0.4535960790267925
ACH-000138,-0.5463947479431548
ACH-000142,-0.6867502596682631
ACH-000143,-0.8910373417652848
ACH-000146,-0.4686095468891239
ACH-000148,-1.014532665037498
ACH-000150,-0.5643893058895507
ACH-000152,-0.6325937109729062
ACH-000153,-0.5407294362005832
ACH-000159,-0.44439968457508455
ACH-000160,-0.5508281663990973
ACH-000163,-0.6360665041686016
ACH-000167,-0.8118291804316463
ACH-000168,-0.3383416288153763
ACH-000169,-0.5788225705827538
ACH-000178,-0.3874733949139441
ACH-000183,-0.4698556243535608
ACH-000188,-0.6146831532151996
ACH-000189,-0.6727234222178307
ACH-000190,-0.5630113163962344
ACH-000198,-0.3201481946303865
ACH-000203,-0.2530745248089743
ACH-000204,-0.6425506989744709
ACH-000206,-0.6082590619458156
ACH-000207,-0.7642071123984584
ACH-000208,-0.2972131304639895
ACH-000210,-0.17119641689733558
ACH-000211,-0.2948253749712542
ACH-000215,-0.4249266484616668
ACH-000221,-0.7503922264455387
ACH-000222,-0.4766541112256609
ACH-000223,-0.4357042121064789
ACH-000226,-0.5624446758802323
ACH-000227,-0.5778827810983033
ACH-000228,-0.6560336048733719
ACH-000231,-0.6081518903814408
ACH-000232,-0.3813117943153533
ACH-000233,-0.6132506252900022
ACH-000234,-0.4109946574817934
ACH-000235,-0.4160768839366759
ACH-000237,-1.1050647423867632
ACH-000238,-0.5049855751811843
ACH-000242,-0.6592252765147824
ACH-000243,-0.5320254236512255
ACH-000244,-0.19557336332675296
ACH-000246,-0.4409299805453057
ACH-000248,-0.6832532139176636
ACH-000250,-0.7786199337380992
ACH-000251,-0.19335077327232544
ACH-000252,-0.44996438551239226
ACH-000253,-0.3835628841396804
ACH-000255,-0.5915655583477029
ACH-000256,-0.6861499278983946
ACH-000257,-0.8887713065259109
ACH-000258,-0.3953833678034104
ACH-000259,-0.8082518971832688
ACH-000260,-0.9040282787880212
ACH-000261,-0.4381756313669545
ACH-000262,-0.5081260983954848
ACH-000263,-0.7098160977336713
ACH-000264,-0.4698625288040924
ACH-000265,-0.4472024687616848
ACH-000266,-0.3797868127154188
ACH-000272,-0.3490147643137698
ACH-000274,-0.3814163604608749
ACH-000277,-0.6369143701452312
ACH-000278,-0.6426060373721503
ACH-000279,-0.7265104836476682
ACH-000280,-0.5272657509409744
ACH-000281,-0.4257560524345365
ACH-000288,-1.0296181660195074
ACH-000291,-0.6938429909697111
ACH-000293,-0.4521789171392698
ACH-000294,-0.8429266720315792
ACH-000295,-0.19486670361479186
ACH-000296,-0.6251682963048825
ACH-000302,-0.5603667671108209
ACH-000304,-0.8561961864906827
ACH-000307,-0.6586125735655917
ACH-000308,-0.284065285841577
ACH-000310,-0.6226975453258646
ACH-000311,-0.8055382555603312
ACH-000312,-0.4904885650618955
ACH-000315,-0.7191433349935825
ACH-000316,-0.469786964602972
ACH-000317,-0.6271759818803907
ACH-000318,-0.9400105166945848
ACH-000319,-0.4546953393905551
ACH-000320,-0.6279477241474135
ACH-000322,-0.4377795807728257
ACH-000323,-0.8149815130425145
ACH-000324,-0.5730733335891852
ACH-000329,-0.5000998827991722
ACH-000330,-0.9153232261099769
ACH-000331,-0.5217805991234384
ACH-000332,-0.4294793046547217
ACH-000334,-0.7983137435344649
ACH-000335,-0.7503209777328202
ACH-000336,-0.5550824382636201
ACH-000337,-0.7294023188305081
ACH-000338,-0.5311999436265314
ACH-000339,-0.5345392217570483
ACH-000341,-0.4610912044703738
ACH-000348,-0.470373210380793
ACH-000350,-0.41682382425302855
ACH-000352,-0.3004219613961201
ACH-000356,-0.5059911879525287
ACH-000361,-0.2644727591061745
ACH-000362,-0.2810022866121146
ACH-000363,-0.3251356746104314
ACH-000364,-0.5768223913835576
ACH-000365,-0.5231252282580616
ACH-000366,-0.6527121538557524
ACH-000368,-0.6294710757142838
ACH-000374,-0.9132620465402336
ACH-000375,-0.4490499638025551
ACH-000376,-0.593230146918249
ACH-000381,-0.481961671889006
ACH-000383,-0.4300142770849713
ACH-000387,-0.37746243599281104
ACH-000389,-0.6340476075720245
ACH-000390,-0.5516959732627205
ACH-000393,-0.5294722590856564
ACH-000395,-0.19539541366248694
ACH-000396,-0.470293010350598
ACH-000397,-0.4210283484484961
ACH-000401,-0.8535612327128409
ACH-000402,-0.5888262209974016
ACH-000403,-0.3108907471557449
ACH-000404,-0.9198277526509996
ACH-000406,-0.4099486279135264
ACH-000407,-0.3791302685947844
ACH-000408,-0.7701002477454738
ACH-000410,-0.6933320347264197
ACH-000411,-0.4371492336020543
ACH-000414,-0.9231758115473442
ACH-000415,-0.7357022091210591
ACH-000416,-0.33808213268618714
ACH-000420,-0.6019444963248579
ACH-000421,-0.4667323881780825
ACH-000424,-0.7935810749944752
ACH-000425,-0.5031520786352831
ACH-000426,-0.9213385889928872
ACH-000427,-0.5430253774832341
ACH-000433,-0.30737884971065205
ACH-000435,-0.3178847434891937
ACH-000436,-0.7675732262022099
ACH-000444,-0.3965815305053396
ACH-000445,-0.5269779978677792
ACH-000448,-0.5007039155738714
ACH-000450,-1.0084236334366998
ACH-000452,-0.6980396648601659
ACH-000454,-0.5986549529308476
ACH-000458,-0.5349681148511138
ACH-000459,-0.7147769902308793
ACH-000460,-0.3410546943556906
ACH-000461,-0.8907566105820165
ACH-000463,-0.8657078213943474
ACH-000464,-0.6763409154641801
ACH-000466,-0.7903153248773556
ACH-000467,-0.3704868675361007
ACH-000468,-0.5034032001710889
ACH-000469,-0.2542359384162315
ACH-000470,-0.4470343363487391
ACH-000471,-0.4242542235724185
ACH-000472,-0.3071043299968077
ACH-000473,-0.6080461571068219
ACH-000475,-0.3616855720135415
ACH-000476,-0.5764356353117157
ACH-000477,-0.6621565178476689
ACH-000479,-0.6168415938079698
ACH-000480,-0.9296181283372664
ACH-000481,-0.5571486519900942
ACH-000483,-0.3204483143085172
ACH-000484,-0.3336430075573953
ACH-000485,-0.8022579933299058
ACH-000486,-0.32040610035380085
ACH-000487,-0.6385511842995705
ACH-000488,-0.7943036296321756
ACH-000490,-0.4784299382462533
ACH-000491,-0.6344667235925788
ACH-000495,-0.5242972242584776
ACH-000496,-0.6369785145371839
ACH-000499,-0.6306298154646193
ACH-000500,-0.5931071608361899
ACH-000502,-0.7512771008191053
ACH-000503,-0.9773125053914788
ACH-000505,-0.5701913578328579
ACH-000507,-0.6927499118146484
ACH-000510,-0.5129392349117307
ACH-000511,-0.4807547194660737
ACH-000512,-0.7257964031989051
ACH-000516,-0.3825505168459048
ACH-000517,-0.5618050528861658
ACH-000518,-0.3530736624679317
ACH-000520,-0.6093917217796015
ACH-000521,-0.4509256551679411
ACH-000522,-0.5247494153591062
ACH-000524,-0.3248580901009241
ACH-000527,-0.34169542072298115
ACH-000528,-0.6165917670554328
ACH-000537,-0.3858527503817815
ACH-000541,-0.4328163202591237
ACH-000542,-0.4302984637782625
ACH-000544,-0.8131290774918323
ACH-000545,-0.7659113805436274
ACH-000547,-0.4949020626878255
ACH-000548,-0.6626488659481556
ACH-000549,-0.596371114216916
ACH-000550,-0.5099930221440448
ACH-000552,-0.17977954249717845
ACH-000556,-0.7074217715005033
ACH-000557,-0.5108591417969757
ACH-000569,-0.6920391814778399
ACH-000570,-0.6790817968136813
ACH-000571,-0.26778298876084244
ACH-000573,-0.4426422975882396
ACH-000576,-0.7779381780595076
ACH-000579,-0.4761720044790119
ACH-000580,-0.8258071026803083
ACH-000584,-0.8313757716770832
ACH-000585,-0.4263432602791621
ACH-000588,-1.0333935310061415
ACH-000589,-0.5798133491509061
ACH-000591,-0.5789819317410854
ACH-000593,-0.21026573806071305
ACH-000600,-0.4461944246087206
ACH-000601,-0.4942642323860647
ACH-000605,-0.3925664294428428
ACH-000606,-0.7753442114235329
ACH-000608,-0.4997875137895964
ACH-000614,-0.5798509520853883
ACH-000616,-0.6446236036298115
ACH-000618,-0.8079414924332861
ACH-000619,-0.6934888555580289
ACH-000620,-0.5034087258968052
ACH-000621,-0.515199923872505
ACH-000622,-0.4330345600676001
ACH-000623,-0.6463608353330117
ACH-000624,-0.4536142618482821
ACH-000627,-0.5066656157351972
ACH-000630,-0.822327493043609
ACH-000631,-0.6744952491053271
ACH-000632,-0.7155783112885443
ACH-000633,-0.5270287555537176
ACH-000637,-0.5347910067641798
ACH-000638,-0.5463695166528175
ACH-000646,-0.5660034926482178
ACH-000647,-0.7258439325483134
ACH-000648,-0.3224383362104216
ACH-000649,-0.13392398091585042
ACH-000651,-0.35748519371899506
ACH-000652,-0.4607121063907013
ACH-000653,-0.4308768976889559
ACH-000657,-0.4732388976626857
ACH-000658,-0.5015278539408371
ACH-000661,-0.7826561353187621
ACH-000662,-0.37009323462062427
ACH-000663,-0.26666933170783313
ACH-000665,-0.6207209005122698
ACH-000671,-0.2784597010964313
ACH-000672,-0.5630428042845341
ACH-000673,-0.3661793830855355
ACH-000676,-0.6111437691315633
ACH-000677,-0.4500396605936517
ACH-000681,-0.6983856430889828
ACH-000683,-1.0163843398377166
ACH-000684,-0.8662169641449956
ACH-000688,-0.32962224824590153
ACH-000693,-1.0152920731394617
ACH-000694,-0.5752900015854692
