,HN1 (51155)
ACH-000415,-0.1367080742225847
ACH-000416,-0.13279289250799176
ACH-000420,-0.12849651091392925
ACH-000421,-0.07880496444158745
ACH-000424,-0.18706845376953987
ACH-000425,-0.1953760793859132
ACH-000426,-0.06245404020036225
ACH-000427,0.12828941468999358
ACH-000433,-0.2132743755276465
ACH-000435,-0.16467726239172284
ACH-000436,-0.166254461226742
ACH-000444,0.09184291436103717
ACH-000445,-0.19731296685067065
ACH-000448,0.06321222246571187
ACH-000450,0.040383801292078185
ACH-000452,0.08042264017650799
ACH-000454,0.16364677185396814
ACH-000458,-0.04621992538140851
ACH-000459,-0.111588928449184
ACH-000460,-0.06712629500490835
ACH-000461,-0.1983205699779203
ACH-000463,-0.11734415633836448
ACH-000464,-0.04302216741695164
ACH-000466,-0.14373846457991
ACH-000467,-0.06319938384937876
ACH-000468,-0.11951418278426147
ACH-000469,-0.047805095479637655
ACH-000470,-0.2362890182158393
ACH-000471,-0.07063925786975646
ACH-000472,-0.07413644099409178
ACH-000473,-0.11013485305657177
ACH-000475,-0.058122104551289876
ACH-000476,-0.22179340192795072
ACH-000477,0.0775010023543091
ACH-000479,0.012014750213482592
ACH-000480,-0.2255180742867025
ACH-000481,-0.1996295423245804
ACH-000483,-0.1321390330943137
ACH-000484,-0.14645617247282228
ACH-000485,-0.1716141111780672
ACH-000486,-0.05418077535447571
ACH-000487,-0.08621125844027462
ACH-000488,-0.044640892255966784
ACH-000490,0.0218376929515656
ACH-000491,-0.14934011913089906
ACH-000495,0.015691880144663273
ACH-000496,-0.25340784016418794
ACH-000499,-0.20755157505237395
ACH-000500,0.3929598013709064
ACH-000502,-0.006707928198684051
ACH-000503,-0.03514186179527736
ACH-000505,0.033542569257088456
ACH-000507,-0.09379856557766356
ACH-000510,-0.0002464772172462494
ACH-000511,-0.21699188268238992
ACH-000512,-0.0047800002418092345
ACH-000516,-0.10670863594339068
ACH-000517,-0.0938832916162806
ACH-000518,0.20087892889109385
ACH-000520,-0.07086569793051144
ACH-000521,-0.1566141100340804
ACH-000522,0.01837359535599496
ACH-000524,-0.11261309150280335
ACH-000527,-0.10248615057800306
ACH-000528,0.07178903687206588
ACH-000537,-0.17273796650014805
ACH-000541,-0.13561589318872952
ACH-000542,-0.03982548824410208
ACH-000544,0.0001739172244639541
ACH-000545,-0.1078243939314879
ACH-000547,0.035398747476221536
ACH-000548,-0.1512691124901382
ACH-000549,-0.043262190161497835
ACH-000550,-0.1832940749787048
ACH-000552,-0.10115931430666128
ACH-000556,0.08257954253169868
ACH-000557,0.026636423536700017
ACH-000569,-0.08279038645705432
ACH-000570,-0.13577570094720512
ACH-000571,-0.06399408174559577
ACH-000573,-0.030038640410628436
ACH-000576,0.08682404997332023
ACH-000579,0.02697806792001881
ACH-000580,-0.06543902360583383
ACH-000584,-0.11807468610404485
ACH-000585,-0.06797138852009503
ACH-000588,-0.0989250283159676
ACH-000589,-0.09927599972001537
ACH-000591,-0.26211860169665857
ACH-000593,-0.1164429045617253
ACH-000600,-0.0597960536566731
ACH-000601,-0.0224903907264829
ACH-000605,-0.22310326278805545
ACH-000606,-0.08071245513256335
ACH-000608,-0.04421450562223239
ACH-000614,-0.12041037261120985
ACH-000616,-0.042839221785141456
ACH-000618,-0.08539349197605661
ACH-000619,0.1048459094213988
ACH-000620,-0.08082571866468585
ACH-000621,-0.11435337788353425
ACH-000622,-0.0835642497095841
ACH-000623,-0.0847150409718957
ACH-000624,-0.018751960111337986
ACH-000627,-0.0861517327167502
ACH-000630,-0.14142214134894554
ACH-000631,-0.09692969221073763
ACH-000632,-0.04265578886944022
ACH-000633,-0.12991788914074273
ACH-000637,-0.2644917326083889
ACH-000638,-0.01331580438376144
ACH-000646,-0.29471967292239365
ACH-000647,-0.19810694410318547
ACH-000648,-0.07966447416621779
ACH-000649,-0.08572302445289369
ACH-000651,-0.045706413072135806
ACH-000652,-0.08446445200072275
ACH-000653,-0.1750309427792886
ACH-000657,-0.04353307891347201
ACH-000658,-0.09364164849044283
ACH-000661,-0.059721005028082114
ACH-000662,-0.1959578990199923
ACH-000663,-0.03384092220660388
ACH-000665,-0.022309146286038903
ACH-000671,0.01377798139883505
ACH-000672,-0.07936819874460638
ACH-000673,-0.018509463181414904
ACH-000676,-0.2932316260861077
ACH-000677,0.03161130083019388
ACH-000681,-0.13914382421827606
ACH-000683,-0.04836270235971047
ACH-000684,-0.03611876120392536
ACH-000688,-0.1061323013942184
ACH-000693,-0.03567735644743444
ACH-000694,-0.2254995563067305
ACH-000695,0.12955800220263766
ACH-000696,-0.07686992305511807
ACH-000697,-0.17458664302831398
ACH-000699,-0.13689756354211988
ACH-000701,-0.1490837155947625
ACH-000706,-0.15967384058165035
ACH-000711,-0.1501492914038502
ACH-000713,0.13910542872696813
ACH-000714,-0.05775713222895875
ACH-000718,-0.09866207527161236
ACH-000720,-0.05108007784232756
ACH-000721,-0.08804333344101334
ACH-000724,0.08750923268394517
ACH-000725,-0.2012354518097539
ACH-000732,-0.08430290887139423
ACH-000734,0.10301079058701858
ACH-000735,-0.07548980925748568
ACH-000736,-0.10604907919705396
ACH-000738,-0.10671458377350007
ACH-000746,-0.09991012196907717
ACH-000747,0.06613616254242287
ACH-000748,-0.029033285710158625
ACH-000753,-0.19770334162657374
ACH-000756,-0.01223693117917586
ACH-000757,-0.08846547044700143
ACH-000758,0.019817356410327714
ACH-000760,-0.07654066784435945
ACH-000762,-0.03124448538282673
ACH-000763,-0.08026682302877891
ACH-000764,-0.12687358696717066
ACH-000765,-0.08622706408678216
ACH-000766,-0.2417334422823169
ACH-000767,-0.19630647224284897
ACH-000768,-0.10424481726257646
ACH-000769,-0.07168042800394614
ACH-000770,0.04816000381907666
ACH-000771,0.12384177404663485
ACH-000773,-0.010154022078463124
ACH-000776,-0.05278509384949915
ACH-000777,-0.057986478618230475
ACH-000778,0.062103149457800724
ACH-000781,-0.18722201754742104
ACH-000782,-0.2043036402309668
ACH-000783,-0.11530932896149282
ACH-000784,-0.032849092149937316
ACH-000785,-0.06906555097236815
ACH-000787,-0.02651120531536413
ACH-000788,-0.1733749817731877
ACH-000791,-0.055880626865319714
ACH-000792,-0.0352121997214809
ACH-000794,-0.02005957183660473
ACH-000796,-0.1054935035240542
ACH-000798,-0.0679129850850043
ACH-000799,-0.31867572835391056
ACH-000800,-0.230607800658122
ACH-000802,-0.08143601981816995
ACH-000804,0.026764551744664303
ACH-000805,-0.02463443180028804
ACH-000809,-0.12752665040486336
ACH-000810,-0.036801949975427635
ACH-000811,-0.12342650349651638
ACH-000817,-0.2396769031992571
ACH-000819,-0.012682014684742124
ACH-000820,-0.05362614632742305
ACH-000821,-0.08982135246539896
ACH-000822,-0.04934227132026738
ACH-000823,-0.047732180836637175
ACH-000824,-0.0535757516652856
ACH-000827,-0.09595703420740093
ACH-000829,-0.11162946186094347
ACH-000831,-0.028733574476057094
ACH-000832,-0.03946052242375212
ACH-000833,-0.11111389976600404
ACH-000834,0.10501032328358234
ACH-000835,0.0365858585733552
ACH-000836,-0.09995918505791414
ACH-000837,0.029522963087303806
ACH-000838,0.040452773821401534
ACH-000839,-0.0887886563813642
ACH-000840,-0.02638848862840272
ACH-000841,-0.03064075981610039
ACH-000843,-0.007885458424525349
ACH-000846,-0.15024214678564746
ACH-000847,-0.03221031194064974
ACH-000848,-0.1447488855154748
ACH-000849,-0.08668293225498805
ACH-000851,0.019619215892474732
ACH-000855,-0.060373725738266035
ACH-000856,0.013027997100157269
ACH-000858,-0.06186207049871002
ACH-000859,-0.025988126467082616
ACH-000861,-0.05901501284387995
ACH-000862,-0.08469262233851628
ACH-000865,-0.07566572753548101
ACH-000866,-0.12289583161261827
ACH-000867,-0.10504821548752108
ACH-000869,-0.022341662537960258
ACH-000872,-0.14275778688403565
ACH-000873,-0.09608416004362244
ACH-000876,0.055494912571605985
ACH-000878,0.05917951629585345
ACH-000880,0.1139510591785159
ACH-000881,-0.19085169005856129
ACH-000882,-0.12451188043263033
ACH-000884,-0.07654950217786152
ACH-000885,-0.07701099695197298
ACH-000887,-0.11450053364075753
ACH-000889,-0.05604154619413336
ACH-000896,0.0421696816921201
ACH-000898,-0.1894505356659989
ACH-000900,0.05661158581101153
ACH-000901,-0.10801007598830796
ACH-000905,-0.03796353096947476
ACH-000906,-0.07606701429181596
ACH-000907,0.02060403390771417
ACH-000910,-0.31217447923600994
ACH-000911,-0.06669645843168237
ACH-000912,-0.09480888740068254
ACH-000913,-0.20293929095947136
ACH-000915,-0.13494029804002278
ACH-000916,0.026855451879021282
ACH-000917,-0.047179014458532814
ACH-000920,-0.24037222912848186
ACH-000921,-0.21064683825718894
ACH-000924,-0.0755303017656393
ACH-000926,-0.110098007544343
ACH-000928,0.013253538825990813
ACH-000929,0.10547841426685836
ACH-000932,0.04629455121359876
ACH-000935,-0.08090352115659791
ACH-000936,-0.0617494871879858
ACH-000937,-0.04812970873497869
ACH-000938,0.00041936672954614144
ACH-000939,-0.03639965474194809
ACH-000941,-0.05822953679689542
ACH-000943,-0.05384812384142553
ACH-000946,0.012182967790345124
ACH-000947,0.006326027331060779
ACH-000948,-0.027274339516565018
ACH-000950,0.047733569415911406
ACH-000953,-0.0246356185306011
ACH-000954,-0.28551417361993303
ACH-000957,0.01054485648196187
ACH-000958,-0.11174202104040763
ACH-000960,-0.018580705004923457
ACH-000963,-0.2124152671875942
ACH-000968,-0.14062089493661376
ACH-000969,0.08093565016847626
ACH-000972,-0.18694549377639294
ACH-000973,-0.019209315630971214
ACH-000974,-0.16551989526053965
ACH-000978,-0.13074572695046596
ACH-000984,-0.116550104598119
ACH-000986,-0.06473250544913915
ACH-000988,0.0318145203573049
ACH-000993,-0.15959351004603026
ACH-000994,-0.1195283307791946
ACH-000996,0.07810922324188968
ACH-001001,-0.050265450159632886
ACH-001020,-0.17188211626542144
ACH-001028,-0.058823361841469086
ACH-001031,-0.06404890609166161
ACH-001038,-0.06520439385914133
ACH-001048,0.10475954588443943
ACH-001050,-0.198209468827168
ACH-001053,-0.17923017099806846
ACH-001054,-0.2195416287509441
ACH-001061,-0.018235616037018648
ACH-001067,0.03355305623832421
ACH-001075,0.07466686170242892
ACH-001096,-0.06165174538665667
ACH-001111,-0.06333514397771074
ACH-001119,-0.0387198259094252
ACH-001128,-0.20063825174280875
ACH-001134,0.008854938333593444
ACH-001151,-0.1601975425336419
ACH-001163,0.017331239097233792
ACH-001164,0.2058030935929268
ACH-001183,0.029852909948209425
ACH-001192,-0.1618100194818823
ACH-001193,-0.1058113636609778
ACH-001196,-0.1196903590754326
ACH-001197,-0.3235307758931429
ACH-001205,0.11929865120261778
ACH-001211,0.06587682162764116
ACH-001212,0.060878310185600824
ACH-001228,-0.04427243032467998
ACH-001232,-0.02557324121582384
ACH-001239,-0.09355633614601774
ACH-001270,-0.13064919626722896
ACH-001274,0.029025845503727107
ACH-001275,0.09075893281958032
ACH-001277,0.028171322232765424
ACH-001278,-0.009543239253496844
ACH-001280,-0.12512091854992033
ACH-001283,-0.20848800378702267
ACH-001289,-0.11231385154182673
ACH-001300,-0.14671124484614784
ACH-001301,-0.2709548982579115
ACH-001302,-0.4154382031221529
ACH-001306,-0.05115222993419888
ACH-001318,-0.1507517175913558
ACH-001322,-0.12367003208707195
ACH-001328,-0.17239131579116654
ACH-001332,-0.14726608307447386
ACH-001336,0.009659249402556646
ACH-001346,-0.032267517741258724
ACH-001353,-0.03891602784487706
ACH-001354,0.14902784906314975
ACH-001367,0.2312741979818429
ACH-001368,-0.1249537109941072
ACH-001374,-0.117415263586614
ACH-001377,-0.11264584389569672
ACH-001380,-0.10883090895233834
ACH-001391,-0.05893108082956688
ACH-001408,0.015861171984606796
ACH-001430,0.17031872522825778
ACH-001431,-0.1827183144082736
ACH-001450,-0.056946970105940964
ACH-001496,-0.10875498560527444
ACH-001500,-0.04648199883940411
ACH-001523,-0.1872519750571792
ACH-001532,-0.0920175428235966
ACH-001550,-0.13936807050109332
ACH-001552,0.10924679307885626
ACH-001554,-0.05601596687105004
ACH-001654,-0.10762974822442067
ACH-001735,-0.050842844740505086
ACH-001736,0.014098212243161446
ACH-001737,-0.01118034004960978
ACH-001740,-0.14523901558235294
ACH-001745,-0.2263796105515757
ACH-001765,-0.16453697355267552
