,HSPB7 (27129)
ACH-000004,-0.035687394846049415
ACH-000005,-0.07421106230603616
ACH-000007,-0.18887259534059767
ACH-000009,-0.23428681119498185
ACH-000011,-0.04946354930029725
ACH-000012,-0.17678295500198618
ACH-000013,-0.2674619774580422
ACH-000014,-0.1449109206850414
ACH-000015,-0.1574191421444152
ACH-000017,-0.09555389864675924
ACH-000018,-0.1639023809139625
ACH-000019,-0.088024829822971
ACH-000021,-0.21891784992026173
ACH-000022,-0.1656291727013529
ACH-000025,-0.1837115670286868
ACH-000028,-0.045720168886029915
ACH-000030,-0.19441264045915346
ACH-000035,-0.2993904945765406
ACH-000036,-0.1695481967939796
ACH-000037,-0.0999228281455874
ACH-000039,-0.39963946655151344
ACH-000040,-0.3596898961586045
ACH-000041,-0.16523575087455378
ACH-000042,-0.1727191925566028
ACH-000045,-0.24741127923235998
ACH-000047,-0.0918479089229839
ACH-000052,-0.2789681000390669
ACH-000053,-0.17997037821803094
ACH-000054,-0.15736006634445096
ACH-000055,0.04808652318929284
ACH-000060,-0.0361465759896584
ACH-000067,-0.4518014550455159
ACH-000070,-0.31057827227819834
ACH-000075,0.1230666304276414
ACH-000078,-0.11599734276019145
ACH-000082,-0.08902112883849175
ACH-000085,-0.1791359492229598
ACH-000086,-0.24408368924832435
ACH-000087,-0.3389940456451326
ACH-000092,-0.2379021396573669
ACH-000095,-0.1912762160680238
ACH-000097,-0.06656828246965264
ACH-000098,-0.2436163766111614
ACH-000099,-0.14763203042977002
ACH-000108,-0.1528998354661338
ACH-000113,-0.194309331134852
ACH-000116,-0.11352625150243074
ACH-000118,-0.08230194430451479
ACH-000120,-0.14724073902700774
ACH-000123,-0.17163521658858313
ACH-000127,-0.13006598566805144
ACH-000128,-0.33358252337645977
ACH-000132,-0.22576768290779284
ACH-000133,-0.05170018161985472
ACH-000137,-0.3651578735770657
ACH-000138,-0.22103143975553266
ACH-000142,-0.2806371499999899
ACH-000143,-0.2338969487684246
ACH-000146,-0.16900460248821564
ACH-000148,-0.32332161950176896
ACH-000150,-0.3591597907321896
ACH-000152,-0.213130507260624
ACH-000153,-0.12842679133511026
ACH-000159,-0.21752646368476167
ACH-000160,-0.2102421386495256
ACH-000163,-0.08414199944393293
ACH-000167,-0.3283861953325365
ACH-000168,-0.26638482034219185
ACH-000169,-0.252064428369358
ACH-000178,-0.11765633184431705
ACH-000183,-0.08363662808786591
ACH-000188,-0.24710795160948704
ACH-000189,-0.19909850787962285
ACH-000190,-0.2339668138935753
ACH-000198,-0.2256353033200499
ACH-000203,-0.0531406980661757
ACH-000204,-0.006213057961783409
ACH-000206,-0.04993628269988927
ACH-000207,0.0014006181236335155
ACH-000208,-0.009657771482258043
ACH-000210,0.15220240989946462
ACH-000211,-0.09912867637313556
ACH-000215,-0.101721034814379
ACH-000221,-0.10177067685480563
ACH-000222,-0.2917493068962445
ACH-000223,-0.10079728558865683
ACH-000226,0.023557741287227638
ACH-000227,-0.42593005738766493
ACH-000228,-0.20098955127630924
ACH-000231,-0.1389060926876956
ACH-000232,-0.15905162497718495
ACH-000233,-0.2335075914606716
ACH-000234,-0.18090925677197303
ACH-000235,-0.19104382296574876
ACH-000237,-0.21673218089844715
