,FAIM (55179)
ACH-000260,-0.20443173189254815
ACH-000261,-0.2670964475878156
ACH-000262,-0.1589930597212202
ACH-000263,-0.4443586841837249
ACH-000264,-0.22237690974397226
ACH-000265,-0.2790039179900144
ACH-000266,-0.2425529748081885
ACH-000272,-0.2003180565004125
ACH-000274,-0.29298740487700514
ACH-000277,-0.30827551904507033
ACH-000278,-0.2337952124231634
ACH-000279,-0.29765771704819544
ACH-000280,-0.24075550067255505
ACH-000281,-0.24472519478907856
ACH-000288,-0.3204708333794179
ACH-000291,-0.2573269885703028
ACH-000293,-0.31700807642038176
ACH-000294,-0.1908620160078422
ACH-000295,-0.10286034639386936
ACH-000296,-0.27113953559335463
ACH-000302,-0.26448888115961666
ACH-000304,-0.1408276034838849
ACH-000307,-0.241018173318221
ACH-000308,-0.18103430958263092
ACH-000310,-0.3932736556171091
ACH-000311,-0.3109548179682761
ACH-000312,-0.20098415083098747
ACH-000315,-0.12292106477031906
ACH-000316,-0.3082998231663865
ACH-000317,-0.18429787824420013
ACH-000318,-0.2362263502864831
ACH-000319,-0.2124276026812532
ACH-000320,-0.34961263763728795
ACH-000322,-0.19008992850126605
ACH-000323,-0.418722540264116
ACH-000324,-0.1997757104304677
ACH-000329,-0.23447611656070794
ACH-000330,-0.1680821522464368
ACH-000331,-0.3215660594726206
ACH-000332,-0.2440112455623316
ACH-000334,-0.3853574195233812
ACH-000335,-0.16537745193560102
ACH-000336,-0.21675413830742307
ACH-000337,-0.23689819759817016
ACH-000338,0.11846150301608213
ACH-000339,-0.18390811454367026
ACH-000341,-0.3488060073397161
ACH-000348,-0.2202530718130646
ACH-000350,-0.22387404371802253
ACH-000352,-0.3016226516043567
ACH-000356,-0.19116755146824133
ACH-000361,-0.19861207844377424
ACH-000362,-0.2277778624594328
ACH-000363,-0.2188252069835916
ACH-000364,-0.2936958885295001
ACH-000365,-0.2971798898635937
ACH-000366,-0.19918177722665228
ACH-000368,-0.2317320583131983
ACH-000374,-0.21689638957197133
ACH-000375,-0.2839440755714558
ACH-000376,-0.13381427916674668
ACH-000381,-0.08717930134315037
ACH-000383,-0.1835524225806084
ACH-000387,-0.1714234776611758
ACH-000389,-0.21576842170723604
ACH-000390,-0.2259209395767225
ACH-000393,-0.20194914908676215
ACH-000395,-0.10060141274811302
ACH-000396,0.09558486680251242
ACH-000397,-0.22502015291280045
ACH-000401,-0.23904203662751505
ACH-000402,-0.5074356525425242
ACH-000403,-0.1989739765958501
ACH-000404,-0.3082892299979281
ACH-000406,-0.2417366540734297
ACH-000407,-0.2757323377920421
ACH-000408,-0.2804386824455266
ACH-000410,-0.19799015212439486
ACH-000411,-0.151539529681316
ACH-000414,-0.21126006515574008
ACH-000415,-0.2027993162610004
ACH-000416,-0.15905820730725098
ACH-000420,-0.270293870132338
ACH-000421,-0.22162504787080808
ACH-000424,-0.11908251353749935
ACH-000425,-0.32495578655967233
ACH-000426,-0.3311323437333371
ACH-000427,-0.2887388921306903
ACH-000433,-0.11735953168428888
ACH-000435,-0.4012271077296721
ACH-000436,-0.16346355975996985
ACH-000444,-0.1019346403828798
ACH-000445,-0.19507275545025934
ACH-000448,-0.21629368278166014
ACH-000450,-0.3090119163060107
ACH-000452,-0.3130679523792507
ACH-000454,-0.365996279617209
ACH-000458,-0.1503543248069749
ACH-000459,-0.28157657773596845
ACH-000460,-0.2296896820997738
ACH-000461,-0.1949359788832229
ACH-000463,-0.2300180215074987
ACH-000464,-0.2513196059977078
ACH-000466,-0.2919988227450894
ACH-000467,-0.2727824624365397
ACH-000468,-0.14494003573208464
ACH-000469,-0.2229139488388288
ACH-000470,-0.370487323322342
ACH-000471,-0.216642814594444
ACH-000472,-0.21906346184005485
ACH-000473,-0.14192583852410615
ACH-000475,-0.2270662049267143
ACH-000476,-0.17346620591210615
ACH-000477,-0.2259925113516616
ACH-000479,-0.08668692650368155
ACH-000480,-0.2432413461102768
ACH-000481,-0.3083294883947887
ACH-000483,-0.17928801906213654
ACH-000484,-0.17439790067362174
ACH-000485,-0.2279957682202845
ACH-000486,-0.19467944936425952
ACH-000487,-0.15950517376562906
ACH-000488,-0.19739262549055175
ACH-000490,-0.2965450479737244
ACH-000491,-0.2663267480059941
ACH-000495,-0.3101005996370105
ACH-000496,-0.194046813810258
ACH-000499,-0.17965017755459153
ACH-000500,-0.20699559438909285
ACH-000502,-0.2216406122469205
ACH-000503,-0.23717228365076626
ACH-000505,-0.2147657153512359
ACH-000507,-0.2427881893034257
ACH-000510,-0.22115347383317666
ACH-000511,-0.24109836110522875
ACH-000512,-0.32208926870098503
ACH-000516,-0.2918174051642907
ACH-000517,-0.2569263187040097
ACH-000518,-0.19286240038290087
ACH-000520,-0.2255814175886193
ACH-000521,-0.2714908038098557
ACH-000522,-0.2968155185200255
ACH-000524,-0.2953552684930995
ACH-000527,-0.19030282069684995
ACH-000528,-0.14839541425147976
ACH-000537,-0.2473204981323097
ACH-000541,-0.3988593320637604
ACH-000542,-0.22049732147990392
ACH-000544,-0.14530782130964784
ACH-000545,-0.07646323059508726
ACH-000547,-0.2564048293563205
ACH-000548,-0.2311948868441857
ACH-000549,-0.2841021711250544
ACH-000550,-0.31409005897871634
ACH-000552,-0.180432290685082
ACH-000556,-0.2832462364889688
ACH-000557,-0.2673830442329768
ACH-000569,-0.29063217993945895
ACH-000570,-0.2487368471880137
ACH-000571,-0.25818385183321263
ACH-000573,-0.2706522041752285
ACH-000576,-0.3479509910409809
ACH-000579,-0.19061691134592992
ACH-000580,-0.13741553398955672
ACH-000584,-0.21014918184971595
ACH-000585,-0.3243195412564525
ACH-000588,-0.13211834920092624
ACH-000589,-0.16170218457874985
ACH-000591,-0.3585449188818069
ACH-000593,-0.3880552483165468
ACH-000600,-0.32341179222765704
ACH-000601,-0.14484813546198522
ACH-000605,-0.3583580493497112
ACH-000606,-0.12539112646583575
ACH-000608,-0.2610929168772086
ACH-000614,-0.17307068223045724
ACH-000616,-0.1645044361135637
ACH-000618,-0.15201757254518938
ACH-000619,-0.25043758610530953
ACH-000620,-0.217908615526654
ACH-000621,-0.3367758405785268
ACH-000622,0.18598094673961607
ACH-000623,-0.2079962768339884
ACH-000624,-0.1543812567945265
ACH-000627,-0.3090916732954889
ACH-000630,-0.20851521527811973
ACH-000631,-0.5201295567639872
ACH-000632,-0.2670076278577153
ACH-000633,-0.236281884585212
ACH-000637,-0.29988493201323435
ACH-000638,-0.1469191418061042
ACH-000646,-0.2312031694538998
ACH-000647,-0.2148753104349329
ACH-000648,-0.16026046191351395
ACH-000649,-0.2233575449490666
ACH-000651,-0.30119053349062697
ACH-000652,-0.3941648620957125
ACH-000653,-0.22839011133071185
ACH-000657,-0.2609217055185946
ACH-000658,-0.30062396125383745
ACH-000661,-0.233286429721286
ACH-000662,0.0006696124885496894
ACH-000663,-0.21214922207844847
ACH-000665,-0.15769955135111974
ACH-000671,-0.2747725327375123
ACH-000672,0.07752320149401623
ACH-000673,-0.2942245023387957
ACH-000676,-0.2408616084962462
ACH-000677,-0.19206591093914965
ACH-000681,-0.14682274722313554
ACH-000683,-0.20285256225996534
ACH-000684,-0.4662631849203235
ACH-000688,-0.2470656660625353
ACH-000693,-0.17172364696773434
ACH-000694,-0.24331816862376085
ACH-000695,-0.18989348291914446
ACH-000696,-0.3266918449507381
ACH-000697,-0.16576712335753938
ACH-000699,-0.31166060392977524
ACH-000701,-0.14122931952349604
ACH-000706,-0.2308753347322228
ACH-000711,-0.14417512719411704
ACH-000713,-0.3135278145130206
ACH-000714,-0.20678727882499892
ACH-000718,-0.19069401292208232
ACH-000720,-0.21962394964638746
ACH-000721,-0.3157611443171414
ACH-000724,-0.2550872242150332
ACH-000725,-0.2590443852971634
ACH-000732,-0.14576234542119107
ACH-000734,-0.14882325283209505
ACH-000735,-0.16948048363995954
ACH-000736,-0.2797459530611416
ACH-000738,-0.16089828474970222
ACH-000746,-0.16628542422798934
ACH-000747,-0.1901570933119485
ACH-000748,-0.2867372703649666
ACH-000753,-0.21980304054234853
ACH-000756,-0.33619090972362103
ACH-000757,-0.3686784974567348
ACH-000758,-0.1954165946827041
ACH-000760,-0.21995732852459485
ACH-000762,-0.2996879466387235
ACH-000763,-0.23010873928325465
ACH-000764,-0.3338258506419694
ACH-000765,-0.20739805358359173
ACH-000766,-0.2160639029423254
ACH-000767,-0.2747893082938722
ACH-000768,-0.2132993433875276
ACH-000769,-0.26699641173245764
ACH-000770,-0.18247361023143907
ACH-000771,-0.22597543677419654
ACH-000773,-0.13775895721990455
ACH-000776,-0.2187533378150206
ACH-000777,-0.096320556127437
ACH-000778,-0.4202584867787425
ACH-000781,-0.1787547117502308
ACH-000782,-0.10765492405306716
ACH-000783,-0.2069982570722213
ACH-000784,-0.26864155460578976
ACH-000785,-0.2951692383238421
ACH-000787,-0.15159137862405173
ACH-000788,-0.24233298381763474
ACH-000791,-0.3228565299289991
ACH-000792,-0.2303794677045061
ACH-000794,-0.16989963142389866
ACH-000796,-0.22354754316882086
ACH-000798,-0.06481594297092996
ACH-000799,-0.24229329935460925
ACH-000800,-0.13897320241251596
ACH-000802,-0.10364097512408932
ACH-000804,-0.3476873007306387
ACH-000805,-0.21273265097255295
ACH-000809,-0.2521894963364301
ACH-000810,-0.2541216934935623
ACH-000811,-0.2393659873359989
ACH-000817,-0.2014360017488543
ACH-000819,-0.2485310809725611
ACH-000820,-0.17175231118305928
ACH-000821,-0.15584490675072205
ACH-000822,-0.2174881977820332
ACH-000823,-0.23241319553578224
ACH-000824,-0.3016930668769807
ACH-000827,-0.19023400431731727
ACH-000829,-0.16661097396447674
ACH-000831,-0.3505195678347792
ACH-000832,-0.28012859844675125
ACH-000833,-0.03995006970791429
ACH-000834,-0.18399811691519832
ACH-000835,-0.21064628669654228
ACH-000836,-0.18394763139277195
ACH-000837,-0.19059511942311091
ACH-000838,-0.052849512698169836
ACH-000839,-0.2249408299452672
ACH-000840,-0.2522544888954
ACH-000841,-0.20742059271464489
ACH-000843,-0.17528443059779605
ACH-000846,-0.14572768327742233
ACH-000847,-0.2598362248573455
ACH-000848,-0.2697297441485773
ACH-000849,-0.3356593613087482
ACH-000851,-0.08867307856564216
ACH-000855,-0.22267098332176796
ACH-000856,-0.20549201697747904
ACH-000858,-0.2967190396672765
ACH-000859,-0.06200113710657599
ACH-000861,-0.1554939237447231
ACH-000862,-0.1968466859585404
ACH-000865,-0.2423176896244327
ACH-000866,-0.2280419728373632
ACH-000867,-0.14964308934290382
ACH-000869,-0.251916744000339
ACH-000872,-0.15063563459472634
ACH-000873,-0.2032182077116962
ACH-000876,-0.2873702463418348
ACH-000878,-0.13742067513527212
ACH-000880,-0.11794912301491994
ACH-000881,-0.2561567347355864
ACH-000882,-0.2567432137324106
ACH-000884,-0.3588445988207493
ACH-000885,-0.08640008338286394
ACH-000887,-0.14097147013342093
ACH-000889,-0.226075171744216
ACH-000896,-0.26653251488836616
ACH-000898,-0.19917766344623888
ACH-000900,-0.1524520141600373
ACH-000901,-0.31267438469631154
ACH-000905,-0.2627628157314065
ACH-000906,-0.20231880872815675
ACH-000907,-0.2000778952479462
ACH-000910,-0.16703826479566047
ACH-000911,-0.23790973621501116
ACH-000912,-0.26108610498605034
ACH-000913,-0.2487947034896611
ACH-000915,-0.2174944086423653
ACH-000916,-0.3325290337184699
ACH-000917,-0.2923699870789297
ACH-000920,-0.10413493224913248
ACH-000921,-0.21718460153417107
ACH-000924,-0.3075751689663839
ACH-000926,-0.29115822681801284
ACH-000928,-0.23394382647111805
ACH-000929,-0.0846139993562042
ACH-000932,-0.20523569710415185
ACH-000935,-0.1871982029536853
ACH-000936,-0.27540011993802666
ACH-000937,-0.2887748596233805
ACH-000938,-0.2848510308913643
ACH-000939,-0.21298058828699884
ACH-000941,-0.19925776436585974
ACH-000943,-0.2037035879635408
ACH-000946,-0.1843951094240681
ACH-000947,-0.09141375127777136
ACH-000948,-0.1397809430659256
ACH-000950,-0.15366976949767638
ACH-000953,-0.2398900841675149
ACH-000954,-0.12812898479492624
ACH-000957,0.0016917222426230778
ACH-000958,-0.1577595929729952
ACH-000960,-0.377416134723529
ACH-000963,-0.09543278644753103
ACH-000968,-0.2658478549266972
ACH-000969,-0.17863258173852542
ACH-000972,-0.2580561595126125
ACH-000973,-0.3124137857233759
ACH-000974,-0.1481009141142859
ACH-000978,-0.261548470373603
ACH-000984,-0.17180269842204718
ACH-000986,-0.13469176291501145
ACH-000988,-0.2421581327139782
ACH-000993,-0.09946827836847737
ACH-000994,-0.4009561327487235
ACH-000996,0.0010290868813577813
ACH-001001,-0.2278264073650119
ACH-001020,-0.3613871841583324
ACH-001028,-0.20987998624472445
ACH-001031,-0.2916711062379054
ACH-001038,-0.19855771210808404
ACH-001048,-0.2433697509382159
ACH-001050,-0.3069928514735875
ACH-001053,-0.3893974997059421
ACH-001054,-0.13861757152258425
ACH-001061,-0.14391118071565645
ACH-001067,-0.07263423100409792
ACH-001075,-0.22373780853379555
ACH-001096,-0.2559811006028324
ACH-001111,-0.18650548750972426
ACH-001119,-0.2888558952489628
ACH-001128,-0.33843882519075863
ACH-001134,-0.2483054729492189
ACH-001151,-0.2272104075983069
ACH-001163,-0.16622567649957565
ACH-001164,-0.10169812087346786
ACH-001183,-0.11560902381405608
ACH-001192,-0.3010691944943369
ACH-001193,-0.20137544147510575
ACH-001196,-0.0331495977733254
ACH-001197,-0.20409492688908945
ACH-001205,-0.31223836096923696
ACH-001211,-0.29959484604965675
ACH-001212,-0.3324951352020525
ACH-001228,-0.2611999630540036
ACH-001232,-0.27455236338465044
ACH-001239,-0.3417015794880968
ACH-001270,-0.2844920948425869
ACH-001274,-0.20105797251029847
ACH-001275,-0.24240536942647134
ACH-001277,-0.2960400430038767
ACH-001278,-0.156064000147514
ACH-001280,-0.3088804109047808
ACH-001283,-0.2818149176863927
ACH-001289,-0.16511557964934612
ACH-001300,-0.2449629803125855
ACH-001301,-0.20225582474308088
ACH-001302,-0.12192768772836585
ACH-001306,-0.319227346823622
ACH-001318,-0.2100896884921508
ACH-001322,-0.19445606258602866
ACH-001328,-0.1690473418950519
ACH-001332,-0.05648281678383861
ACH-001336,-0.2454005635667391
ACH-001346,-0.13209141910080235
ACH-001353,-0.21153783704123613
ACH-001354,-0.1536163095306859
ACH-001367,-0.15524612462960194
ACH-001368,-0.2601796307565822
ACH-001374,0.09303055708771636
ACH-001377,-0.13875809327865107
ACH-001380,-0.19118356802988
ACH-001391,-0.13738835670945213
ACH-001408,-0.21686261914071006
ACH-001430,-0.5725572235600136
ACH-001431,-0.2854383828075677
ACH-001450,-0.11550265642322377
ACH-001496,-0.22829439804259
ACH-001500,-0.20056903662513387
ACH-001523,-0.2543562223191898
ACH-001532,-0.2507060399237436
ACH-001550,-0.3009347923444793
ACH-001552,-0.22192166045227765
ACH-001554,-0.26287885058142985
ACH-001654,-0.22602256727700776
ACH-001735,-0.22416364032331204
ACH-001736,-0.345850272096774
ACH-001737,-0.5925374946368842
ACH-001740,-0.21360573371385752
ACH-001745,-0.2535553485139925
ACH-001765,-0.2966235788256514
