,CABIN1 (23523)
ACH-000633,-0.2121644454416257
ACH-000637,0.05137130863293846
ACH-000638,-0.1979820009007164
ACH-000646,-0.2631798728322248
ACH-000647,-0.16038040648807736
ACH-000648,0.10154642841589076
ACH-000649,-0.07998803464059569
ACH-000651,-0.208783610110182
ACH-000652,-0.1419928124468882
ACH-000653,-0.16546978972113682
ACH-000657,-0.04237840242929385
ACH-000658,-0.4058772516978421
ACH-000661,-0.0782052238732898
ACH-000662,-0.1853502685874328
ACH-000663,-0.1028352393268547
ACH-000665,-0.4356864723851672
ACH-000671,-0.2547590067708566
ACH-000672,-0.18595989528412954
ACH-000673,-0.22637315465097346
ACH-000676,-0.3862942477601409
ACH-000677,-0.062116259979937916
ACH-000681,-0.15495112325905472
ACH-000683,0.02368777975501672
ACH-000684,-0.26053850005608603
ACH-000688,-0.1773783216881641
ACH-000693,-0.19709553863585208
ACH-000694,-0.2377780339194553
ACH-000695,0.03665381749506006
ACH-000696,-0.17934499356343173
ACH-000697,-0.29279860410048314
ACH-000699,0.019844891125714432
ACH-000701,-0.01546830922696872
ACH-000706,-0.26752134833967345
ACH-000711,-0.12517137460403902
ACH-000713,0.10159007679549477
ACH-000714,-0.22491302405327707
ACH-000718,-0.0549429366598524
ACH-000720,-0.14096041878255494
ACH-000721,-0.3696515847861882
ACH-000724,-0.08963180899619395
ACH-000725,-0.37873933332992704
ACH-000732,-0.03675215348869237
ACH-000734,-0.14978616533092026
ACH-000735,-0.03790266106762789
ACH-000736,0.16422174899124495
ACH-000738,0.16815755378734662
ACH-000746,-0.4191881403599043
ACH-000747,-0.4684610059248229
ACH-000748,-0.05588624331855256
ACH-000753,-0.10964772175341364
ACH-000756,-0.3075753913711429
ACH-000757,-0.2258777369744025
ACH-000758,-0.12846255377062116
ACH-000760,-0.05442964580907393
ACH-000762,-0.2786831328505934
ACH-000763,-0.19252648863084346
ACH-000764,-0.1857217063725765
ACH-000765,-0.20199750795575253
ACH-000766,-0.2611735189240877
ACH-000767,-0.2200356109783728
ACH-000768,-0.3851526308134041
ACH-000769,-0.13178966389040414
ACH-000770,-0.13943610217743094
ACH-000771,-0.056977495447899935
ACH-000773,0.25116317644888697
ACH-000776,-0.41469638771897177
ACH-000777,-0.22611910125151485
ACH-000778,-0.218646464310058
ACH-000781,-0.17436450706129625
ACH-000782,-0.2458887824666694
ACH-000783,-0.09227326635700793
ACH-000784,-0.055133398082033484
ACH-000785,0.10153141665512076
ACH-000787,-0.16154212762379466
ACH-000788,-0.3033622955234996
ACH-000791,-0.15409399097629012
ACH-000792,-0.08588486673326515
ACH-000794,-0.21294544794421694
ACH-000796,0.08275229738919987
ACH-000798,-0.3373512001238837
ACH-000799,-0.16638169633789854
ACH-000800,-0.3075432697200173
ACH-000802,-0.2863827364437961
ACH-000804,-0.07389102635395473
ACH-000805,-0.004786559712169038
ACH-000809,-0.07791682730178348
ACH-000810,-0.20993852733388813
ACH-000811,-0.09065485292977556
ACH-000817,0.04568323290989985
ACH-000819,-0.2079440433006666
ACH-000820,-0.2097818022080208
ACH-000821,-0.2528556105853866
ACH-000822,-0.02065895280341587
ACH-000823,-0.14414587822989922
ACH-000824,0.02455853221431419
ACH-000827,-0.2671237687132286
ACH-000829,-0.05693544377082992
ACH-000831,-0.2014181229596064
ACH-000832,0.012146013309149129
ACH-000833,-0.09215657393584366
ACH-000834,-0.06891342463845099
ACH-000835,-0.18929670170394824
ACH-000836,0.18551862099239774
ACH-000837,-0.2400728710549461
ACH-000838,-6.930824285944987e-05
ACH-000839,-0.10458268087929984
ACH-000840,-0.26722740151136365
ACH-000841,-0.21532441175748224
ACH-000843,-0.2320940637294304
ACH-000846,-0.15548516580308225
ACH-000847,-0.1745676522318574
ACH-000848,-0.13210720160461803
ACH-000849,0.3714249996303388
ACH-000851,-0.3448337934845774
ACH-000855,-0.039142309314029004
ACH-000856,-0.30754394685369113
ACH-000858,-0.2526024642514315
ACH-000859,-0.2486229222915101
ACH-000861,-0.16957379994716784
ACH-000862,-0.02688556540442823
ACH-000865,-0.1781546719519591
ACH-000866,-0.34964626496963513
ACH-000867,0.0022285941948832254
ACH-000869,-0.27107917756615924
ACH-000872,-0.4094100157815301
ACH-000873,-0.3311068825911585
ACH-000876,-0.16908451444889447
ACH-000878,-0.21552734731663453
ACH-000880,0.1804035387749908
ACH-000881,0.19969826779363986
ACH-000882,0.16962909369668328
ACH-000884,-0.07293570241650943
ACH-000885,-0.19512207060092934
ACH-000887,-0.2712484669346613
ACH-000889,-0.283128635028005
ACH-000896,-0.09579829688303787
ACH-000898,-0.2315229813102617
ACH-000900,-0.19392619600109945
ACH-000901,-0.17171308738172358
ACH-000905,-0.2871989902775441
ACH-000906,0.06717253965418897
ACH-000907,-0.407472896111886
ACH-000910,-0.2359182993810525
ACH-000911,-0.12722157180250898
ACH-000912,-0.4022846193730884
ACH-000913,-0.2816308394102329
ACH-000915,-0.012267746326706998
ACH-000916,-0.17668872858027868
ACH-000917,-0.2515800047376119
ACH-000920,-0.024160725390349427
ACH-000921,-0.4256639114206123
ACH-000924,-0.027449763518966386
ACH-000926,-0.30733907791509985
ACH-000928,0.13124357582917207
ACH-000929,0.04283396423682418
ACH-000932,-0.07460862875458435
ACH-000935,-0.11513209429019534
ACH-000936,-0.17265993962671816
ACH-000937,-0.25736831395557946
ACH-000938,-0.1444170835988171
ACH-000939,-0.010365873222572241
ACH-000941,-0.18791794434196768
ACH-000943,-0.07157111254197009
ACH-000946,-0.10242067633296296
ACH-000947,-0.3744675850752952
ACH-000948,-0.1431060367805245
ACH-000950,-0.1396115074379069
ACH-000953,-0.16068147066734534
ACH-000954,-0.3842112962453079
ACH-000957,-0.3518532425519699
ACH-000958,-0.3093265361659489
ACH-000960,-0.0959381388282208
ACH-000963,-0.12917309189895188
ACH-000968,-0.29493431125979513
ACH-000969,-0.1363559246453229
ACH-000972,-0.2917541627522016
ACH-000973,-0.07742786915272823
ACH-000974,-0.008799065907892051
ACH-000978,-0.12290450049470278
ACH-000984,0.015361373943704596
ACH-000986,-0.15953616111420976
ACH-000988,-0.24651780080952626
ACH-000993,-0.23416216296822664
ACH-000994,-0.08950782708970742
ACH-000996,-0.06103130644858641
ACH-001001,-0.018913519473014017
ACH-001020,0.1348066883849746
ACH-001028,-0.2463476975435616
ACH-001031,-0.466410630733961
ACH-001038,-0.07817106826356818
ACH-001048,-0.18927380593600032
ACH-001050,-0.3580441955026474
ACH-001053,-0.17365459708849812
ACH-001054,-0.14125063033503946
ACH-001061,-0.18646507127023093
ACH-001067,-0.5293088226068204
ACH-001075,-0.16578455435639625
ACH-001096,-0.32026965442700644
ACH-001111,-0.17853170233999294
ACH-001119,-0.2630130000495429
ACH-001128,0.42603285885769004
ACH-001134,-0.1125982512092019
ACH-001151,0.07398817422195363
ACH-001163,0.08869462976515131
ACH-001164,0.048487963889394435
ACH-001183,-0.06298145165493219
ACH-001192,-0.09638381020742576
ACH-001193,-0.13700184293969295
ACH-001196,0.03879767807187292
ACH-001197,-0.23124213911613825
ACH-001205,-0.26497467481276515
ACH-001211,0.1321705417368986
ACH-001212,-0.28977759390336594
ACH-001228,-0.03427854664537931
ACH-001232,-0.12175060785146374
ACH-001239,-0.20579594479255225
ACH-001270,-0.2201927935269767
ACH-001274,-0.15778337913492227
ACH-001275,-0.3103941101355937
ACH-001277,-0.18876543012080302
ACH-001278,-0.4964032435538965
ACH-001280,-0.2542935799403866
ACH-001283,0.006640152775358713
ACH-001289,-0.3888825337067
ACH-001300,-0.1670298120922357
ACH-001301,-0.2590178445966562
ACH-001302,0.029097709758751037
ACH-001306,-0.11964749081789518
ACH-001318,-0.2969438136224588
ACH-001322,-0.07693375919527058
ACH-001328,0.01991496331993089
ACH-001332,-0.5811712767106226
ACH-001336,-0.2806296137633855
ACH-001346,-0.21587183256387926
ACH-001353,-0.17802270535713816
ACH-001354,-0.2775812937247087
ACH-001367,-0.4281676874552568
ACH-001368,-0.24196882673912565
ACH-001374,-0.061397266572250475
ACH-001377,-0.12107451150002292
ACH-001380,-0.15506555217921664
ACH-001391,-0.2682244326715958
ACH-001408,-0.2641211963501726
ACH-001430,-0.18342259097686006
ACH-001431,-0.2680150586981741
ACH-001450,-0.16647739380896806
ACH-001496,-0.26295937607007364
ACH-001500,0.015023095609057268
ACH-001523,-0.047048343356455316
ACH-001532,-0.7594765644664382
ACH-001550,0.01531651993402927
ACH-001552,-0.18154693701712216
ACH-001554,-0.1460315393755618
ACH-001654,-0.22594792353880397
ACH-001735,-0.19170619464085625
ACH-001736,-0.4273378749113348
ACH-001737,-0.018008104559344925
ACH-001740,-0.2709881991669528
ACH-001745,-0.15822665466527558
ACH-001765,-0.32143137412980394
