,RHBDD3 (25807)
ACH-000004,-0.017869090041662632
ACH-000005,0.07571530532340308
ACH-000007,-0.11667251670180208
ACH-000009,0.06821717330353651
ACH-000011,0.04012130447147176
ACH-000012,-0.15997968101927662
ACH-000013,-0.05445337621283044
ACH-000014,-0.08955606316445104
ACH-000015,-0.03307070112093248
ACH-000017,0.000246816355033657
ACH-000018,0.009781473200049457
ACH-000019,-0.0027502644360894645
ACH-000021,-0.06711059368440703
ACH-000022,-0.013035758199167087
ACH-000025,-0.09582769620276377
ACH-000028,-0.15514442935325004
ACH-000030,-0.003904839808069917
ACH-000035,-0.06511087193166172
ACH-000036,-0.04681404324418145
ACH-000037,-0.03611706305755268
ACH-000039,0.1980253433846702
ACH-000040,0.0706262437065099
ACH-000041,0.005107607127908752
ACH-000042,0.001809794708393427
ACH-000045,0.051027478006201166
ACH-000047,0.036957786391121926
ACH-000052,0.1732965731937833
ACH-000053,-0.07845085658896085
ACH-000054,0.05562833845607442
ACH-000055,0.10724689706149514
ACH-000060,0.025965076233809743
ACH-000067,-0.045814323291026166
ACH-000070,0.1640218379452073
ACH-000075,0.03633523147982102
ACH-000078,0.06065587607759047
ACH-000082,0.11447958503450036
ACH-000085,0.03649966527748063
ACH-000086,0.16473731133998706
ACH-000087,-0.0578221479042659
ACH-000092,0.035286466731130464
ACH-000095,-0.008537804877888383
ACH-000097,0.009627683257909523
ACH-000098,0.031597350240363024
ACH-000099,0.07908964159719978
ACH-000108,0.01991686697514116
ACH-000113,0.07984692260437985
ACH-000116,-0.02734981887402611
ACH-000118,-0.02536476885809889
ACH-000120,0.13217524641876552
ACH-000123,-0.0917236036549759
ACH-000127,0.1089523224744446
ACH-000128,0.007318439051113003
ACH-000132,0.09879694480868242
ACH-000133,-0.08380434419376821
ACH-000137,-0.02133092953933204
ACH-000138,0.1503046704284335
ACH-000142,-0.06178600163752738
ACH-000143,0.054936911327201084
ACH-000146,0.045392913983472304
ACH-000148,0.15512989710413794
ACH-000150,0.06914620343912269
ACH-000152,-0.10626637481268587
ACH-000153,0.0012456881448047411
ACH-000159,0.1400237518316713
ACH-000160,0.04575661090763345
ACH-000163,0.0015232376966658279
ACH-000167,0.14484942701303086
ACH-000168,-0.09888567479135962
ACH-000169,-0.06311994031641502
ACH-000178,0.03409817250801084
ACH-000183,-0.0012954026596298568
ACH-000188,0.09118048969099528
ACH-000189,-0.008326330026601464
ACH-000190,0.17260534512333908
ACH-000198,0.003815635122348707
ACH-000203,-0.13191426550928326
ACH-000204,0.0014823002623562088
ACH-000206,-0.002263849836384713
ACH-000207,-0.07053460903404675
ACH-000208,-0.0939028272118538
ACH-000210,-0.1976318022279442
ACH-000211,-0.005248636037437058
ACH-000215,0.057527453606136474
ACH-000221,0.05083749269185175
ACH-000222,-0.1518249279178804
ACH-000223,-0.021535162854427088
ACH-000226,-0.09883677408630516
ACH-000227,0.18258276143496105
ACH-000228,0.03318204515143251
ACH-000231,-0.016167830538875008
ACH-000232,-0.10531041712686937
ACH-000233,-0.06139960549567675
ACH-000234,0.12391201815281215
ACH-000235,0.08315031395233949
ACH-000237,-0.050884027868015096
ACH-000238,-0.20728021912796266
ACH-000242,0.20765517955194307
ACH-000243,-0.09744675936726696
ACH-000244,-0.17628229379152888
ACH-000246,0.022748894681773508
ACH-000248,0.1071116367626196
ACH-000250,0.09026274041179476
ACH-000251,-0.04324973880506687
ACH-000252,0.06979356928444838
ACH-000253,0.029221841071012087
ACH-000255,-0.022049006442325103
ACH-000256,-0.03248359325540817
ACH-000257,0.09755956260630988
ACH-000258,0.1064404020665061
ACH-000259,0.11186384664930778
ACH-000260,-0.008180339947208334
ACH-000261,0.036104329868395964
ACH-000262,0.08826857780631722
ACH-000263,0.07265614780498998
ACH-000264,-0.05877114520062603
ACH-000265,-0.01760014341216299
ACH-000266,-0.02202084693608814
ACH-000272,0.05694866132172124
ACH-000274,-0.035779585201649984
ACH-000277,0.02627451444013475
ACH-000278,-0.016746491741711132
ACH-000279,-0.14668117596380648
ACH-000280,-0.10351190961422703
ACH-000281,0.14165660364642466
ACH-000288,0.05486790175187317
ACH-000291,0.018028763078588143
ACH-000293,0.05801956113659601
ACH-000294,0.09656401912828452
ACH-000295,0.21825396056582888
ACH-000296,-0.010799861624271172
ACH-000302,-0.07082566072972228
ACH-000304,-0.22707051804994116
ACH-000307,-0.006993112427782809
ACH-000308,0.014851287212091781
ACH-000310,0.08266029902701591
ACH-000311,0.05322754896476516
ACH-000312,0.01043610443400562
ACH-000315,-0.17571644898156372
ACH-000316,-0.0750940848955605
ACH-000317,0.10362301854759637
ACH-000318,0.11758424071768518
ACH-000319,0.02388588759077142
ACH-000320,-0.08985289360122348
ACH-000322,-0.2439276986924685
ACH-000323,-0.09041806914638977
ACH-000324,0.04729186807189099
ACH-000329,0.006312123128002985
ACH-000330,0.014512903922400016
ACH-000331,-0.07021982134737588
ACH-000332,0.059988239574585274
ACH-000334,0.07421124151765959
ACH-000335,-0.10266055407809016
ACH-000336,0.11042090506803623
ACH-000337,0.10099189804628957
ACH-000338,-0.35073144517065474
ACH-000339,0.056490771727775675
ACH-000341,-0.12682198724165747
ACH-000348,0.038090365614798775
ACH-000350,0.09658053149772998
ACH-000352,-0.002958564496189843
