,UQCR10 (29796)
ACH-000004,-0.2765177017507876
ACH-000005,-0.5401997406960808
ACH-000007,-0.3915541601137341
ACH-000009,-0.11378750900714828
ACH-000011,-0.13742363645010947
ACH-000012,-0.1770151594965408
ACH-000013,-0.21406601202732609
ACH-000014,-0.29130430044680017
ACH-000015,-0.5614300897798914
ACH-000017,-0.045320983635214834
ACH-000018,-0.011973472093296307
ACH-000019,-0.3920507469357829
ACH-000021,-0.3128530317680813
ACH-000022,-0.26082479012166904
ACH-000025,-0.4785857635771259
ACH-000028,-0.45042990913649106
ACH-000030,-0.4474859162520843
ACH-000035,-0.2440156849280422
ACH-000036,0.2542494082263279
ACH-000037,-0.1814718545662692
ACH-000039,-0.37857582351464397
ACH-000040,-0.07006731708641598
ACH-000041,-0.6317521985602021
ACH-000042,-0.18701092325776714
ACH-000045,-0.12300855840844405
ACH-000047,-0.5600561371044375
ACH-000052,-0.18341299486214316
ACH-000053,-0.4697653647686896
ACH-000054,-0.2797645426394576
ACH-000055,-0.3723471653735619
ACH-000060,-0.3495492493041342
ACH-000067,-0.1600511653627563
ACH-000070,-0.5503663248234346
ACH-000075,-0.2786738923409934
ACH-000078,-0.35030730972478025
ACH-000082,-0.17147482694334293
ACH-000085,-0.016640102328621818
ACH-000086,-0.09923585167402264
ACH-000087,-0.3422879182569753
ACH-000092,-0.23477987886183274
ACH-000095,0.04434207828689565
ACH-000097,-0.08152320685200533
ACH-000098,-0.451389595235157
ACH-000099,-0.2995893386476531
ACH-000108,-0.015160385422904652
ACH-000113,-0.2911975108114583
ACH-000116,-0.3949370963426397
ACH-000118,-0.6372505509173348
ACH-000120,-0.3081488623881768
ACH-000123,-0.26452454649785
ACH-000127,-0.2676107318177165
ACH-000128,-0.4075923057548618
ACH-000132,-0.2686205938321232
ACH-000133,-0.3432069203866627
ACH-000137,-0.1307476799431929
ACH-000138,-0.2466084598447959
ACH-000142,-0.05249171750248091
ACH-000143,-0.2973946371885458
ACH-000146,-0.5103845362697347
ACH-000148,-0.05001646115457322
ACH-000150,-0.2978573671959484
ACH-000152,-0.06844856775063854
ACH-000153,-0.333184488030938
ACH-000159,-0.2530650251337164
ACH-000160,-0.4437502603443055
ACH-000163,-0.12255868146147512
ACH-000167,-0.0884157700922566
ACH-000168,0.103111335971702
ACH-000169,-0.3904147622466647
ACH-000178,-0.16357300128821206
ACH-000183,-0.22151644915552626
ACH-000188,0.0022284017621313846
ACH-000189,-0.17358349821045704
ACH-000190,-0.4332216311421156
ACH-000198,-0.2302350223019214
ACH-000203,0.2467582711347023
ACH-000204,-0.04908266163961087
ACH-000206,-0.5674880896760462
ACH-000207,-0.19205257216637694
ACH-000208,0.03414163747443297
ACH-000210,-0.3455392094552559
ACH-000211,-0.3033546718995882
ACH-000215,-0.10731045668307704
ACH-000221,-0.5361198928784326
ACH-000222,-0.0964965988119507
ACH-000223,-0.1931499022698864
ACH-000226,-0.2081183241099646
ACH-000227,0.08649103623668468
ACH-000228,-0.22575452974085194
ACH-000231,-0.07890946320976877
ACH-000232,0.00010936382919504012
ACH-000233,-0.4951202106214315
ACH-000234,0.11252547434942294
ACH-000235,-0.2772168627084632
ACH-000237,0.029236165125213626
ACH-000238,-0.04914427328101874
ACH-000242,-0.4111457566516917
ACH-000243,-0.14771689668373109
ACH-000244,-0.2231029076211722
ACH-000246,-0.26281123946626606
ACH-000248,0.010650893162262712
ACH-000250,-0.009687548018197552
ACH-000251,-0.13395533925086806
ACH-000252,-0.10715713168369584
ACH-000253,-0.3773072471880321
ACH-000255,-0.3429789363944729
ACH-000256,-0.2723158532125581
ACH-000257,-0.4814944405047575
ACH-000258,-0.005041516346840442
ACH-000259,-0.05315272641635293
ACH-000260,-0.05163936875097504
ACH-000261,-0.2736437859183004
ACH-000262,0.002062768189942692
ACH-000263,-0.16381987868516565
ACH-000264,-0.1853523992027281
ACH-000265,-0.3113363243161412
ACH-000266,-0.08416200543406742
ACH-000272,-0.4057866503838821
ACH-000274,-0.21501645869790406
ACH-000277,-0.2902062657515712
ACH-000278,-0.1764912417181185
ACH-000279,-0.4395378427142234
ACH-000280,-0.11267694748989696
ACH-000281,-0.15091019303670236
ACH-000288,-0.3671951014834474
ACH-000291,-0.2942268472710664
ACH-000293,-0.3624990424525089
ACH-000294,-0.3851965766524877
ACH-000295,-0.4474028182325557
ACH-000296,0.030700635166205182
ACH-000302,-0.30584047994426583
ACH-000304,-0.6499612183999782
ACH-000307,-0.3436181501244357
ACH-000308,-0.4478307634153663
ACH-000310,-0.3255884626042465
ACH-000311,-0.3231947009235782
ACH-000312,-0.2457312928580428
ACH-000315,-0.21083438516121816
ACH-000316,-0.005494387278468931
ACH-000317,-0.5661036702890954
ACH-000318,-0.319525647094976
ACH-000319,-0.22831912775731575
ACH-000320,-0.2584861808940209
ACH-000322,-0.23415215545088655
ACH-000323,-0.3252414151412192
ACH-000324,0.17155943935386053
ACH-000329,-0.5686318622553074
ACH-000330,-0.3741732830872845
ACH-000331,0.060419302699044435
ACH-000332,0.10846002924444748
ACH-000334,0.028716344833923612
ACH-000335,-0.3337234922901001
ACH-000336,-0.4547653155671478
ACH-000337,-0.6317174392457899
ACH-000338,-0.7759469028979732
ACH-000339,-0.4307002235579169
ACH-000341,-0.3840154148212536
ACH-000348,-0.2802629328224657
ACH-000350,-0.5188933583205891
ACH-000352,-0.4211069442086357
ACH-000356,-0.38888892201919856
ACH-000361,-0.16210600014072613
ACH-000362,-0.3198138214875152
ACH-000363,-0.4852888147598913
ACH-000364,-0.13066958190172634
ACH-000365,-0.2544809759103787
ACH-000366,-0.16582093077947693
ACH-000368,-0.21748674510111726
ACH-000374,-0.24411822860991714
ACH-000375,-0.3964796823040728
ACH-000376,-0.3829624335840873
ACH-000381,-0.518703832897197
ACH-000383,-0.4935492120264882
ACH-000387,-0.5101250409594742
ACH-000389,-0.1330495026629695
ACH-000390,-0.6514941371716128
ACH-000393,-0.09785516498656284
ACH-000395,-0.07913538348597045
ACH-000396,-0.1397039781645746
ACH-000397,0.04462198510304192
ACH-000401,-0.3596399349530144
ACH-000402,-0.2369642703383763
ACH-000403,-0.2496713219363084
ACH-000404,-0.2629933077657266
ACH-000406,-0.7444767086664565
ACH-000407,-0.1394764116873807
ACH-000408,-0.4562564328359098
ACH-000410,-0.12944994952213906
ACH-000411,0.03325722717206374
