,ISLR2 (57611)
ACH-000004,-0.012345153303061915
ACH-000005,0.3172726864366915
ACH-000007,-0.11398063657792536
ACH-000009,0.09120281611641863
ACH-000011,0.1839180283487914
ACH-000012,-0.06364608400564087
ACH-000013,0.09887617890284263
ACH-000014,0.020273711846910708
ACH-000015,0.10622662274348127
ACH-000017,-0.10006718200720696
ACH-000018,-0.1533489061728267
ACH-000019,0.04233813153969807
ACH-000021,0.18739085175944012
ACH-000022,0.1491899642074876
ACH-000025,0.023508870036758944
ACH-000028,0.05534441292354747
ACH-000030,0.0839582345386329
ACH-000035,0.0020176018242861046
ACH-000036,0.10365964830502766
ACH-000037,0.11732366802325325
ACH-000039,-0.010740610510521295
ACH-000040,0.12961668112536914
ACH-000041,0.04490271311173789
ACH-000042,0.1294877445575233
ACH-000045,-0.10815880757659677
ACH-000047,0.033625721423314124
ACH-000052,0.06287727641081814
ACH-000053,0.01562092278405757
ACH-000054,0.06577317942842853
ACH-000055,0.1224647704899148
ACH-000060,0.12169206073371408
ACH-000067,0.11585797674713293
ACH-000070,0.15470308177160186
ACH-000075,-0.06320296227765619
ACH-000078,0.062417934416500336
ACH-000082,0.06306271264163764
ACH-000085,-0.06824556304027506
ACH-000086,-0.02804273997346569
ACH-000087,0.1511678688412029
ACH-000092,0.10504062768274952
ACH-000095,0.06359907982917926
ACH-000097,0.2696765080767863
ACH-000098,0.17821487544038245
ACH-000099,0.05468656325492427
ACH-000108,0.10452336915648444
ACH-000113,0.08989714798640185
ACH-000116,0.1021859448933401
ACH-000118,0.1311787047027414
ACH-000120,-0.08023633211630563
ACH-000123,0.062321291790705176
ACH-000127,0.04926181280802027
ACH-000128,0.003298742703226295
ACH-000132,0.011140326750716224
ACH-000133,0.02334771954810709
ACH-000137,0.1690649957259694
ACH-000138,0.035796787290445976
ACH-000142,0.18348492041245848
ACH-000143,-0.1639600603348934
ACH-000146,0.039167773594681286
ACH-000148,0.07238895092201858
ACH-000150,0.13537465780426403
ACH-000152,0.08401362328501097
ACH-000153,-0.1803393777489166
ACH-000159,0.1172216699213854
ACH-000160,0.041024225550092455
ACH-000163,0.1436708028418823
ACH-000167,0.08340893188992789
ACH-000168,-0.039214626117542735
ACH-000169,0.0038564673481825133
ACH-000178,0.052258379349818036
ACH-000183,-0.22246221639073566
ACH-000188,0.17656484041993933
ACH-000189,0.29535517173757186
ACH-000190,0.19281273338980506
ACH-000198,0.024013087271557085
ACH-000203,-0.09265770887676844
ACH-000204,0.13452618278451992
ACH-000206,-0.06258593642983934
ACH-000207,-0.09230394703314464
ACH-000208,0.08602525188524256
ACH-000210,0.2021702651579905
ACH-000211,0.08303589947718895
ACH-000215,0.11142024644144456
ACH-000221,0.11680349509276355
ACH-000222,0.0041379623909269785
ACH-000223,0.08633903846122605
ACH-000226,0.15607535504219516
ACH-000227,0.10984130855653644
ACH-000228,0.05996974611986284
ACH-000231,0.04132382372635788
ACH-000232,0.07540410850843421
ACH-000233,0.029474884614859063
ACH-000234,-0.023967013670762698
ACH-000235,0.013303950202811709
ACH-000237,0.06314036605397337
ACH-000238,-0.1670094042074009
ACH-000242,0.1244952148168266
ACH-000243,0.04896091564513834
ACH-000244,-0.3904397638224819
ACH-000246,0.19477600324476269
ACH-000248,-0.00725719806888326
ACH-000250,0.014621075792005975
ACH-000251,-0.008971766315282573
ACH-000252,0.11140768481454592
ACH-000253,0.13134030247274422
ACH-000255,0.014669644214927743
ACH-000256,-0.016557962634326018
ACH-000257,-0.022064255693850125
ACH-000258,0.16218366869773215
ACH-000259,0.05570565982184778
ACH-000260,0.13116958835279058
ACH-000261,-0.004158884309315297
ACH-000262,0.16499234336339427
ACH-000263,-0.05589314761697152
ACH-000264,0.03754553891408127
ACH-000265,0.017126966369616317
ACH-000266,0.01858922861605189
ACH-000272,0.05029301875652618
ACH-000274,0.07565540579613679
ACH-000277,-0.03951202724964481
ACH-000278,0.13555318989853646
ACH-000279,-0.020665911769669768
ACH-000280,0.05218303900497778
ACH-000281,0.03994983185810133
ACH-000288,0.05260721013303241
ACH-000291,0.07968644491302712
ACH-000293,0.1684865351544912
ACH-000294,0.1202232704213595
ACH-000295,0.14068323264250332
ACH-000296,-0.08336150103583312
ACH-000302,0.015874336896351246
ACH-000304,0.31564452438346274
ACH-000307,0.01439096098109545
ACH-000308,0.1033871041402064
ACH-000310,0.07559654430799978
ACH-000311,0.03731796974882956
ACH-000312,0.052679001356278274
ACH-000315,0.0965181312559388
ACH-000316,-0.053651785621774216
ACH-000317,0.0046602760514067925
ACH-000318,0.0440969074920255
ACH-000319,-0.11960363611767065
ACH-000320,0.023637360072823316
ACH-000322,0.05770405120570695
ACH-000323,0.10008722047361177
ACH-000324,0.11662130262661438
ACH-000329,0.19490174978961494
ACH-000330,-0.06045872161563558
ACH-000331,0.16700774257906034
ACH-000332,0.1002314285512824
ACH-000334,-0.03860706379007831
ACH-000335,0.07891754891462369
ACH-000336,0.17530593516009702
ACH-000337,0.2850841582882593
ACH-000338,-0.28956806369873944
ACH-000339,0.07919989409119307
ACH-000341,0.1299738907523169
ACH-000348,0.006798420937517375
ACH-000350,0.038264983892795514
ACH-000352,0.08398098948599753
ACH-000356,0.04611761680756902
ACH-000361,0.12365947383895108
ACH-000362,0.08918133104495454
ACH-000363,0.06243048874817485
ACH-000364,0.030184519139275782
ACH-000365,0.005499426438474608
ACH-000366,0.12688470028770255
ACH-000368,-0.055781136791101936
ACH-000374,0.08657895727176479
ACH-000375,0.016779293274668115
ACH-000376,-0.06910955188313986
ACH-000381,0.11107818658514362
ACH-000383,0.00270679758640158
ACH-000387,0.00912376651608894
ACH-000389,0.12930023574246247
ACH-000390,0.08586938225020786
ACH-000393,0.04228659020205218
ACH-000395,-0.043735417787727916
ACH-000396,-0.26604605140243176
ACH-000397,0.06607088016363237
ACH-000401,0.08813643101497913
ACH-000402,-0.17784945822412046
ACH-000403,0.06810196944881149
ACH-000404,0.11013772094123876
ACH-000406,0.049886786924403084
ACH-000407,0.014973494373629919
ACH-000408,0.09368536105171632
ACH-000410,-0.014276885092985497
ACH-000411,0.15764620333793058
ACH-000414,0.15764321558996053
ACH-000415,0.03211071175507445
ACH-000416,0.025095559888733084
ACH-000420,-0.023183034953375058
ACH-000421,0.08169894734405513
ACH-000424,0.0922251764088023
ACH-000425,-0.06814793633452725
ACH-000426,-0.12322054228251918
ACH-000427,0.11391646317034528
ACH-000433,0.010025674665887174
ACH-000435,0.33462339984810074
ACH-000436,0.08951042186529791
ACH-000444,-0.054890327076540506
ACH-000445,-0.08177321086668192
ACH-000448,-0.06729712247416228
ACH-000450,0.2513459589437531
ACH-000452,0.059538846377834236
ACH-000454,0.191835394237755
ACH-000458,-0.06567215571791113
ACH-000459,0.26147698143054593
ACH-000460,0.1003721023989457
ACH-000461,0.04847718727576361
ACH-000463,0.07646343405165983
ACH-000464,0.12676535116722876
ACH-000466,0.03529851329357301
ACH-000467,0.0335594244256708
ACH-000468,0.05718768977918232
ACH-000469,0.05590254510770982
ACH-000470,0.08504730221185387
ACH-000471,0.04915156103745759
ACH-000472,0.07729957746570222
ACH-000473,0.08333929097421998
ACH-000475,0.0779710297393847
ACH-000476,-0.05625161056581613
ACH-000477,-0.1568976721213416
ACH-000479,0.22522533751490065
ACH-000480,0.12836190960735416
ACH-000481,-0.007864035550484878
ACH-000483,-0.005172172749950422
ACH-000484,-0.07128363363997803
ACH-000485,-0.050419356529203575
ACH-000486,0.06687042914111538
ACH-000487,0.022758625024654
ACH-000488,0.1678169650704648
ACH-000490,0.2198099206946185
ACH-000491,-0.20261692464980488
ACH-000495,-0.003794227796429385
ACH-000496,0.016587107695912342
ACH-000499,-0.061688102741948025
ACH-000500,0.19652442540321824
ACH-000502,0.09312738359519417
