,MIPOL1 (145282)
ACH-000004,-0.14682780007816493
ACH-000005,0.033515864640563366
ACH-000007,0.11333159021306112
ACH-000009,0.05270696134822228
ACH-000011,0.04868183004675968
ACH-000012,-0.021788367177924324
ACH-000013,0.05149436247093065
ACH-000014,-0.01640424957083486
ACH-000015,-0.09418567653687658
ACH-000017,-0.015842044660145087
ACH-000018,-0.22231532169144447
ACH-000019,-0.07732884866443025
ACH-000021,-0.09551296518961216
ACH-000022,-0.10664981197684513
ACH-000025,-0.04806391416180262
ACH-000028,-0.1257726482341308
ACH-000030,-0.04084985721071077
ACH-000035,-0.07707125425227705
ACH-000036,-0.07238150113474234
ACH-000037,-0.049643711859290535
ACH-000039,-0.11352077548112607
ACH-000040,-0.13384794024167498
ACH-000041,-0.1851418294323833
ACH-000042,-0.18409550191114216
ACH-000045,-0.05117278667838362
ACH-000047,-0.2046733550912017
ACH-000052,-0.1925815637287077
ACH-000053,-0.029011132065348125
ACH-000054,-0.05202923595772305
ACH-000055,-0.0014540227557896849
ACH-000060,-0.07578834102341445
ACH-000067,-0.14380752990522785
ACH-000070,-0.06919670675637248
ACH-000075,-0.014777947352553191
ACH-000078,-0.008291885073507492
ACH-000082,-0.095537411100503
ACH-000085,0.09436927845008504
ACH-000086,-0.0824545262929699
ACH-000087,-0.004077002300810368
ACH-000092,-0.04337070890767573
ACH-000095,-0.07060845099495991
ACH-000097,-0.09962499776423857
ACH-000098,-0.07974379101001483
ACH-000099,0.04975683761979475
ACH-000108,-0.11446965300112487
ACH-000113,-0.07025743240295934
ACH-000116,0.09724440375838693
ACH-000118,-0.2089262443434919
ACH-000120,-0.11676099978835534
ACH-000123,-0.05659161477986972
ACH-000127,-0.11577330935836665
ACH-000128,-0.025937545198312692
ACH-000132,0.020812479558872374
ACH-000133,-0.06668072493810465
ACH-000137,-0.08977996069879722
ACH-000138,-0.07978254152993625
ACH-000142,0.06574133943335954
ACH-000143,-0.09919087142067913
ACH-000146,0.038349286880054935
ACH-000148,-0.19245949543120608
ACH-000150,0.11055825022629097
ACH-000152,-0.12126112704284382
ACH-000153,0.09273188057925076
ACH-000159,-0.005788233582193294
ACH-000160,-0.3449644914778677
ACH-000163,-0.032943725373905816
ACH-000167,0.13160659700262667
ACH-000168,-0.17462597825582607
ACH-000169,0.018725894790761505
ACH-000178,-0.08600468100384018
ACH-000183,-0.1108775933507526
ACH-000188,-0.016823524371890945
ACH-000189,0.10396512471712024
ACH-000190,0.14721585911066806
ACH-000198,-0.02561124508145475
ACH-000203,0.42964160878600977
ACH-000204,-0.16378457784681855
ACH-000206,-0.22720559445744645
ACH-000207,-0.16070789769547597
ACH-000208,0.14809587005404998
ACH-000210,-0.3496226187262101
ACH-000211,-0.10552078374490016
ACH-000215,-0.039212470770319405
ACH-000221,-0.12434503668179568
ACH-000222,0.004003253488551554
ACH-000223,-0.029184061858385613
ACH-000226,-0.16728464090678113
ACH-000227,0.017754994928183325
ACH-000228,-0.0146034150333587
ACH-000231,-0.0608112571237186
ACH-000232,-0.029076594953951918
ACH-000233,-0.022306475531517662
ACH-000234,-0.013206627321304594
ACH-000235,-0.041675247115019694
ACH-000237,-0.02879101570031043
ACH-000238,-0.07902647781655084
ACH-000242,-0.12426831796256102
ACH-000243,-0.02458328802610529
ACH-000244,0.07693362877940031
ACH-000246,-0.05082202627702477
ACH-000248,-0.1911884874788748
ACH-000250,-0.07134444192378518
ACH-000251,-0.015204234551887559
ACH-000252,-0.2605323608026119
ACH-000253,-0.11023835250219148
ACH-000255,-0.11070124646160036
ACH-000256,-0.0937906732428117
ACH-000257,-0.16092698042622694
ACH-000258,0.11564592721599365
ACH-000259,-0.08282420666429759
ACH-000260,0.008458339796721767
ACH-000261,-0.045328341344572434
ACH-000262,0.0034730208547402515
ACH-000263,-0.2817749866769559
ACH-000264,-0.0950221636359703
ACH-000265,-0.09799769626449956
ACH-000266,-0.12105615236903892
ACH-000272,-0.05850631774130152
ACH-000274,-0.0963448879523468
ACH-000277,-0.14014000020997974
ACH-000278,-0.06680161681701546
ACH-000279,-0.1243679166731875
ACH-000280,0.005612047413014404
ACH-000281,0.021905280434532843
ACH-000288,-0.04755504859831339
ACH-000291,-0.1109215831382597
ACH-000293,-0.1096232351561235
ACH-000294,0.13086599518341588
ACH-000295,0.21162879544095053
ACH-000296,0.020199796903196086
ACH-000302,-0.04198971895216831
ACH-000304,0.1589554017979911
ACH-000307,-0.12592422653457164
ACH-000308,-0.07017114154240797
ACH-000310,0.011612965578846205
ACH-000311,-0.0965586732127009
ACH-000312,-0.05388242643139761
ACH-000315,-0.049289071009794176
ACH-000316,-0.02167448754509224
ACH-000317,-0.1628648818915662
ACH-000318,-0.019779693636597616
ACH-000319,-0.13088259353151366
ACH-000320,-0.00951632379456547
ACH-000322,-0.06397926671239214
ACH-000323,-0.10820687693333868
ACH-000324,-0.016493625854358547
ACH-000329,-0.07502260522451598
ACH-000330,0.07456112358109003
ACH-000331,-0.16422454571883224
ACH-000332,-0.026435027504316738
ACH-000334,-0.07414034694725903
ACH-000335,-0.08317088187253545
ACH-000336,-0.07850576223554594
ACH-000337,-0.11091157280611476
ACH-000338,-0.3887925131184393
ACH-000339,-0.06514369658089253
ACH-000341,-0.2109647081528348
ACH-000348,-0.09878252550131474
ACH-000350,0.0497471573344612
ACH-000352,-0.07599420452609189
ACH-000356,-0.05615743640559318
ACH-000361,0.23079685821976426
ACH-000362,-0.0013830304433286409
ACH-000363,-0.05813106540992007
ACH-000364,-0.02725160197282685
ACH-000365,-0.02234835601994262
ACH-000366,-0.08929563996446846
ACH-000368,-0.10179237216438417
ACH-000374,-0.008901203875381675
ACH-000375,0.0898542023266325
ACH-000376,-0.016300229701733882
ACH-000381,-0.17511172382298906
ACH-000383,-0.113828045506582
ACH-000387,0.07453475100714764
ACH-000389,-0.05351134987033375
ACH-000390,-0.09684642688126308
ACH-000393,-0.02854311892045525
ACH-000395,-0.10771755505526276
ACH-000396,-0.0929180471766138
ACH-000397,-0.06773471059761822
ACH-000401,-0.12675545104798686
ACH-000402,-0.20800100621751416
ACH-000403,-0.06641380143444682
ACH-000404,0.058722142467802864
ACH-000406,-0.04909179071213945
ACH-000407,-0.04550377473140646
ACH-000408,0.04084323270425085
ACH-000410,0.004251869948326893
ACH-000411,-0.052002815866536614
ACH-000414,-0.1035732998654726
ACH-000415,-0.11864379194170728
ACH-000416,-0.10651557226033784
ACH-000420,-0.011338483621838771
ACH-000421,-0.033794995198273295
ACH-000424,-0.08417443288917628
ACH-000425,-0.0492217977476695
ACH-000426,0.18912553491964565
ACH-000427,-0.07392340959234471
ACH-000433,-0.01976306166010164
ACH-000435,-0.20213529514310105
ACH-000436,-0.02123523248416913
ACH-000444,-0.0750999587625118
ACH-000445,0.06560137000375887
ACH-000448,0.02037589671254028
ACH-000450,0.15191842710454884
ACH-000452,-0.08566631527597349
ACH-000454,-0.1429571813145363
ACH-000458,0.037689941632064614
ACH-000459,-0.0025442037615964357
ACH-000460,0.02434887209794637
ACH-000461,-0.05777055306687976
ACH-000463,-0.10860653620965564
ACH-000464,-0.040429370377887984
ACH-000466,-0.15036259010330494
ACH-000467,-0.24926100248596925
ACH-000468,0.05856143266219601
ACH-000469,0.017534979780089086
ACH-000470,-0.08484062783709526
ACH-000471,0.026466917302514173
ACH-000472,-0.0230484258338088
ACH-000473,-0.02351559889504835
ACH-000475,-0.0548714347257133
ACH-000476,-0.12373165742168585
ACH-000477,0.10804779584382472
ACH-000479,-0.07683493905588581
ACH-000480,-0.06983992588180725
ACH-000481,-0.24978338828075186
ACH-000483,0.022849895052450008
ACH-000484,-0.1754270852082222
ACH-000485,-0.09606595477030434
ACH-000486,-0.11310639541685658
ACH-000487,0.035269305903617675
ACH-000488,-0.14634131299222675
ACH-000490,-0.06049691919005945
ACH-000491,0.0524039373424761
ACH-000495,0.02744045872391591
ACH-000496,0.097110928922411
ACH-000499,0.18184225188803413
ACH-000500,-0.134432590483021
ACH-000502,-0.11405340902904353
ACH-000503,-0.2599068525534265
ACH-000505,0.014407788449460826
ACH-000507,0.004917781995295657
ACH-000510,-0.15177885073060302
ACH-000511,-0.08107494408227796
ACH-000512,0.02973225030650234
ACH-000516,-0.06555045094997716
ACH-000517,-0.03261160645637873
ACH-000518,-0.10124999445937087
ACH-000520,-0.0878319233731552
ACH-000521,0.029561478534274075
ACH-000522,-0.16902090866697875
ACH-000524,0.0069875712471479424
ACH-000527,-0.0447407773061663
ACH-000528,-0.04160401168569932
ACH-000537,-0.18127145896253916
ACH-000541,-0.2510144043013268
ACH-000542,-0.08819724653536766
ACH-000544,-0.24407700841131724
ACH-000545,-0.08482538442893213
ACH-000547,-0.2889659875659198
ACH-000548,-0.10194473805002216
ACH-000549,-0.1731605301590134
ACH-000550,-0.06896959364004412
ACH-000552,-0.19334082487376614
ACH-000556,-0.14274595475437415
ACH-000557,-0.11136704847820124
ACH-000569,-0.4234530889451416
ACH-000570,-0.01707782460922512
ACH-000571,-0.1552107443457389
ACH-000573,-0.14358478970533026
ACH-000576,-0.06053608227977594
ACH-000579,0.008673899887443073
ACH-000580,-0.06354398748134568
ACH-000584,-0.047766195065253474
ACH-000585,-0.030891181095007776
ACH-000588,-0.05973326673140498
ACH-000589,-0.16370321313751995
ACH-000591,-0.10777916359777193
ACH-000593,-0.014988247082505473
ACH-000600,-0.023584955577559158
ACH-000601,-0.1176098629035069
ACH-000605,-0.038517068485715324
ACH-000606,-0.06286811432505347
ACH-000608,-0.06952944874194511
ACH-000614,0.008920811414607153
ACH-000616,-0.05759370132632055
ACH-000618,0.3043303239451283
ACH-000619,-0.19254315534885344
ACH-000620,-0.04389471797697997
ACH-000621,-0.04482716503010584
ACH-000622,-0.17126292220821018
ACH-000623,-0.13546579624608646
ACH-000624,0.0013310483759351429
ACH-000627,-0.01720197362923231
ACH-000630,0.04971889873684863
ACH-000631,-0.08730247888027942
ACH-000632,-0.1767138488264749
ACH-000633,-0.08951426344137416
ACH-000637,-0.1418894285597437
ACH-000638,-0.0403410079426805
ACH-000646,-0.07037075932240977
ACH-000647,0.003499952585978986
ACH-000648,-0.10742176600956747
ACH-000649,-0.06406836689557242
ACH-000651,-0.007094102848760991
ACH-000652,-0.10241343920472423
ACH-000653,-0.1177982583173674
ACH-000657,-0.10230444724739517
ACH-000658,-0.1304989448894716
ACH-000661,-0.08859723863015083
ACH-000662,-0.06706052653950156
ACH-000663,0.06354483689806975
ACH-000665,-0.056150800609810016
ACH-000671,-0.006323258334865237
ACH-000672,-0.5594421344212296
ACH-000673,-0.051091018234072035
ACH-000676,-0.09420283074259612
ACH-000677,0.025670922359861764
ACH-000681,-0.05318480744539438
ACH-000683,-0.06809102681460953
ACH-000684,-0.02436563093743389
ACH-000688,-0.019883574445319026
ACH-000693,-0.048811706630850216
ACH-000694,-0.2955305892987215
ACH-000695,-0.0023267192230823678
ACH-000696,-0.04555153662788387
ACH-000697,-0.2528469385675963
ACH-000699,-0.03309844719071084
ACH-000701,-0.10545090305534688
ACH-000706,-0.04080484318942522
ACH-000711,-0.11090497452927923
ACH-000713,-0.06030162432153038
ACH-000714,-0.13100084840202367
ACH-000718,-0.2287782845519352
ACH-000720,0.04065051949671408
ACH-000721,-0.05602090034839253
ACH-000724,0.063482181016504
ACH-000725,0.00840399974910694
ACH-000732,-0.193264443496385
ACH-000734,-0.03144787079423069
ACH-000735,-0.07178146691657386
ACH-000736,-0.09616474141107688
ACH-000738,-0.09498060168683256
ACH-000746,-0.14538897212147026
ACH-000747,-0.12681866503345604
ACH-000748,-0.028379861029513568
ACH-000753,-0.00967518382099578
ACH-000756,-0.05726228051678708
ACH-000757,-0.028601061493420607
ACH-000758,-0.00893404302521013
ACH-000760,-0.14792061265840514
ACH-000762,0.015177384846524972
ACH-000763,-0.02555428955189137
ACH-000764,0.08079474930119268
ACH-000765,-0.08222514645953588
ACH-000766,-0.09610856415280973
ACH-000767,-0.0929367909844156
ACH-000768,-0.06679197397613
ACH-000769,0.02961807276652243
ACH-000770,-0.007189698091936298
ACH-000771,-0.09643397593681788
ACH-000773,0.015248035291612491
ACH-000776,-0.014680879244216356
ACH-000777,-0.09950901865283572
ACH-000778,-0.08165073948342469
ACH-000781,-0.0594674984084787
ACH-000782,-0.04565925381603742
ACH-000783,-0.14217606721282022
ACH-000784,-0.010396616625288624
ACH-000785,-0.01223353657301973
ACH-000787,-0.01461166202851828
ACH-000788,-0.052597884509329895
ACH-000791,-0.1961541041754581
ACH-000792,-0.06850434253669607
ACH-000794,-0.11902201211164133
ACH-000796,-0.056262822844628885
ACH-000798,-0.049728491134186384
ACH-000799,-0.1057243647188936
ACH-000800,-0.19998877075023155
ACH-000802,-0.1086781925820466
ACH-000804,-0.14014620341141984
ACH-000805,0.011623754180289807
ACH-000809,-0.0057779172158997395
ACH-000810,-0.35363663757576674
ACH-000811,-0.04591065393979291
ACH-000817,-0.06653605869083748
ACH-000819,-0.0334876681823973
ACH-000820,0.12013231003706602
ACH-000821,-0.09373788822707356
ACH-000822,-0.1915260037498229
ACH-000823,-0.21227966115333555
ACH-000824,-0.05641169999366804
ACH-000827,-0.05730963986496316
ACH-000829,-0.14155773377270756
ACH-000831,-0.08154187388887288
ACH-000832,-0.02479694677487099
ACH-000833,-0.18724001131306225
ACH-000834,0.05253313555108295
ACH-000835,-0.11237599380783887
ACH-000836,0.022641410955429188
ACH-000837,-0.06072539351468145
ACH-000838,-0.2383216067805077
ACH-000839,0.00499636512643965
ACH-000840,0.008664221024620219
ACH-000841,-0.10294606582261953
ACH-000843,-0.0074417311832914185
ACH-000846,0.094995557094887
ACH-000847,0.07588675223140033
ACH-000848,-0.0016529728255193098
ACH-000849,-0.06246150978817412
ACH-000851,-0.05232980970201005
ACH-000855,-0.15591261352299088
ACH-000856,-0.022881487553366175
ACH-000858,-0.01463673512396418
ACH-000859,0.0010397333693902332
ACH-000861,-0.13560897336861558
ACH-000862,0.002611717187938664
ACH-000865,-0.03200010216923504
ACH-000866,-0.08823945351236255
ACH-000867,-0.022025966241264343
ACH-000869,-0.027715357866875238
ACH-000872,0.029313067563328694
ACH-000873,0.018317840426238845
ACH-000876,-0.0546268174525357
ACH-000878,-0.04585963365711914
ACH-000880,-0.006332389387464477
ACH-000881,-0.02416087016477968
ACH-000882,-0.04775469676173531
ACH-000884,-0.021698399412581275
ACH-000885,-0.12933280173942274
ACH-000887,-0.08628283466282084
ACH-000889,-0.09286988971695548
ACH-000896,-0.10731791485196354
ACH-000898,0.026909082619540142
ACH-000900,-0.21980393729253436
ACH-000901,-0.006137578834843404
ACH-000905,-0.038643481615568964
ACH-000906,-0.03973292516306267
ACH-000907,-0.1246658382154667
ACH-000910,-0.035464512171527206
ACH-000911,0.01816961601699902
ACH-000912,-0.09032205811010577
ACH-000913,-0.05101676299685442
ACH-000915,-0.08557636762338558
ACH-000916,-0.02829665654363165
ACH-000917,-0.13027758229807168
ACH-000920,-0.1772678537760143
ACH-000921,-0.16026940094627912
ACH-000924,-0.023266260258154488
ACH-000926,0.13151276949565865
ACH-000928,0.05598608451805174
ACH-000929,0.03509765179773268
ACH-000932,-0.11248970346884474
ACH-000935,-0.020844667086821388
ACH-000936,0.08671911456382095
ACH-000937,-0.06611637628313069
ACH-000938,-0.03946426929346725
ACH-000939,-0.09794143270688907
ACH-000941,-0.1217685116114877
ACH-000943,-0.10956443561732196
ACH-000946,-0.10101061298998212
ACH-000947,-0.02085464410139621
ACH-000948,-0.1350729684331723
ACH-000950,-0.05098158221438831
ACH-000953,-0.1074159552476239
ACH-000954,-0.04959575066786169
ACH-000957,0.014685304004266616
ACH-000958,-0.1326959537431988
ACH-000960,-0.03546106333181467
ACH-000963,-0.18016137425317316
ACH-000968,-0.046620452097424964
ACH-000969,-0.047776352066958565
ACH-000972,-0.26158403019160376
ACH-000973,-0.014746415574786334
ACH-000974,-0.028578880389007643
ACH-000978,-0.0558606461206618
ACH-000984,0.02758750983141245
ACH-000986,-0.02204594815332583
ACH-000988,-0.02306767724580431
ACH-000993,-0.07412196612510001
ACH-000994,0.0020341341041196018
ACH-000996,-0.07860598871082156
ACH-001001,0.0123164462903834
ACH-001020,0.017218194399975555
ACH-001028,-0.09244966104394983
ACH-001031,-0.06160972596124493
ACH-001038,-0.06912399935767354
ACH-001048,-0.06967246954428935
ACH-001050,-0.06735004217853417
ACH-001053,-0.012875831510612492
ACH-001054,-0.10157500362122583
ACH-001061,-0.015281012880506544
ACH-001067,-0.1875463036471604
ACH-001075,0.03252819065284142
ACH-001096,0.013569776725152185
ACH-001111,-0.1991093309917368
ACH-001119,-0.016042668166419572
ACH-001128,0.07893502534254034
ACH-001134,-0.047532520260327074
ACH-001151,-0.1331119741534101
ACH-001163,-0.014970808604224475
ACH-001164,-0.04954022815747314
ACH-001183,-0.0670101249135402
ACH-001192,-0.10931805548054976
ACH-001193,0.053266034833186315
ACH-001196,-0.13660300230077074
ACH-001197,-0.06552901483527042
ACH-001205,-0.2429919881595807
ACH-001211,0.02091356538980856
ACH-001212,-0.12669597903112645
ACH-001228,-0.03944502449310694
ACH-001232,-0.12204296337266042
ACH-001239,-0.05519218784652015
ACH-001270,-0.04038514287375967
ACH-001274,-0.039087812742116715
ACH-001275,-0.08817623291790484
ACH-001277,0.004589079836308936
ACH-001278,-0.047420382589515815
ACH-001280,-0.10188949654860123
ACH-001283,-0.16715251821560434
ACH-001289,-0.08402326003641414
ACH-001300,0.06520968200204193
ACH-001301,0.02695200124864457
ACH-001302,-0.020678585892462308
ACH-001306,-0.07929297665574572
ACH-001318,-0.027758628568583462
ACH-001322,-0.1506140708551652
ACH-001328,-0.0392244700954857
ACH-001332,-0.015439324844314128
ACH-001336,-0.01975989667269798
ACH-001346,-0.0180042921480404
ACH-001353,-0.08071465536422204
ACH-001354,-0.09303839896244886
ACH-001367,0.033830350032921334
ACH-001368,-0.09896571356267504
ACH-001374,-0.016004807950407714
ACH-001377,-0.07120351606642965
ACH-001380,-0.0905249947420679
ACH-001391,-0.126434102822441
ACH-001408,-0.033512926392310675
ACH-001430,0.038149852699939625
ACH-001431,0.02949673575798965
ACH-001450,-0.11915032367112363
ACH-001496,-0.19735206543445985
ACH-001500,-0.1244476698238555
ACH-001523,-0.0855182715763565
ACH-001532,0.0034132531857215143
ACH-001550,-0.2934579583833099
ACH-001552,0.11602850969234127
ACH-001554,-0.1767045866256044
ACH-001654,0.0402090165315069
ACH-001735,-0.03795086603266152
ACH-001736,-0.09422296337781527
ACH-001737,-0.07281094685029585
ACH-001740,-0.09076328802405448
ACH-001745,-0.15787332548058966
ACH-001765,-0.0980917954261341
