,S100A11 (6282)
ACH-000004,-0.38378075213085855
ACH-000005,-0.2394520719838777
ACH-000007,-0.19809761570667905
ACH-000009,-0.4049596483887522
ACH-000011,-0.5253349726958377
ACH-000012,-0.19257375341939734
ACH-000013,-0.18411374920032564
ACH-000014,-0.4191691081772897
ACH-000015,-0.2114458907956762
ACH-000017,-0.22015064957885724
ACH-000018,-0.10822394357955804
ACH-000019,-0.49612325135404794
ACH-000021,-0.225361445130262
ACH-000022,-0.2425835779121577
ACH-000025,-0.2752122324855928
ACH-000028,-0.4476918318663553
ACH-000030,-0.2277253681371008
ACH-000035,-0.3651612663160115
ACH-000036,-0.25531858097473564
ACH-000037,-0.22023127015943292
ACH-000039,-0.3626612045933546
ACH-000040,-0.2369216256386217
ACH-000041,-0.4766216134115718
ACH-000042,-0.15753901740437615
ACH-000045,-0.19870391664973552
ACH-000047,-0.25490865732042595
ACH-000052,-0.2662452702896226
ACH-000053,-0.3028383401818818
ACH-000054,-0.28757304754384266
ACH-000055,-0.234031194145362
ACH-000060,-0.3100184746355068
ACH-000067,-0.3947655410873479
ACH-000070,-0.3587545873395402
ACH-000075,-0.08298356101972079
ACH-000078,-0.33106193786437343
ACH-000082,-0.4298076623881504
ACH-000085,-0.4357275641185777
ACH-000086,-0.39483743497224455
ACH-000087,-0.27044163020768
ACH-000092,-0.3425258096557139
ACH-000095,-0.23803877816211225
ACH-000097,-0.3310155486496766
ACH-000098,-0.30201463325150024
ACH-000099,-0.14956557351202693
ACH-000108,-0.2442838537787209
ACH-000113,-0.2830386214219393
ACH-000116,-0.3725924437726961
ACH-000118,-0.2586020839732494
ACH-000120,-0.24572920150755104
ACH-000123,-0.35014998191796226
ACH-000127,-0.2615773096619222
ACH-000128,-0.19171129488888236
ACH-000132,-0.17781243768539667
ACH-000133,-0.3380597700525951
ACH-000137,-0.25906096427594216
ACH-000138,-0.18062279846417412
ACH-000142,-0.4057479370219888
ACH-000143,0.2850820632259102
ACH-000146,-0.25187040575460423
ACH-000148,-0.29503736644774115
ACH-000150,-0.3032572879020354
ACH-000152,-0.11658369500783468
ACH-000153,-0.2947270911028779
ACH-000159,-0.3235564591073333
ACH-000160,-0.19250436172940952
ACH-000163,-0.23357799914143945
ACH-000167,-0.0116191425742865
ACH-000168,-0.3608265786768684
ACH-000169,-0.24012937624916786
ACH-000178,-0.1883678617252832
ACH-000183,-0.2910220540900667
ACH-000188,-0.3599159040794849
ACH-000189,-0.17024957944354188
ACH-000190,-0.17258471192279715
ACH-000198,-0.2821776113002668
ACH-000203,-0.33787131253000896
ACH-000204,-0.3472226749425999
ACH-000206,-0.06741372389218274
ACH-000207,-0.21095893215512385
ACH-000208,-0.16369733100003153
ACH-000210,-0.16198719345898388
ACH-000211,-0.283193984299269
ACH-000215,-0.20632064104796852
ACH-000221,-0.1904111170520409
ACH-000222,-0.2791158054956973
ACH-000223,-0.2261251438213075
ACH-000226,-0.3244916825365198
ACH-000227,-0.3169490472323542
ACH-000228,-0.3707523704714295
ACH-000231,-0.3235214466589199
ACH-000232,-0.26382888273854666
ACH-000233,-0.15476087571468272
ACH-000234,-0.2669996416776529
ACH-000235,-0.2393258035023987
ACH-000237,-0.280953747772556
ACH-000238,-0.03982329701175369
ACH-000242,-0.6830857758987593
ACH-000243,-0.16709607979979546
ACH-000244,-0.3456758925987295
ACH-000246,-0.19811829452504856
ACH-000248,-0.07790853565443516
ACH-000250,-0.2253117297512321
ACH-000251,-0.04773948315009421
ACH-000252,-0.2215597906191562
ACH-000253,-0.25558768139949234
ACH-000255,-0.1837081920823618
ACH-000256,-0.37079351117150056
ACH-000257,-0.3380505442713683
ACH-000258,-0.4140006384640044
ACH-000259,-0.2841176863005179
ACH-000260,-0.2553881399618343
ACH-000261,-0.13356077687719034
ACH-000262,-0.1375703679566221
ACH-000263,-0.5499866560981884
ACH-000264,-0.34814211103711484
ACH-000265,-0.16228397640871944
ACH-000266,-0.2030095759152799
ACH-000272,-0.4708752494115048
ACH-000274,-0.1926587481455864
ACH-000277,-0.30245855598076826
ACH-000278,-0.4715020113000822
ACH-000279,-0.24161427694096896
ACH-000280,-0.08341098947854368
ACH-000281,-0.1713669275224123
ACH-000288,-0.3147720263953378
ACH-000291,-0.2287017289283564
ACH-000293,-0.22178680304938705
ACH-000294,-0.2678469891212554
ACH-000295,-0.20952880695565185
ACH-000296,-0.022411415013776317
ACH-000302,-0.11633808792428114
ACH-000304,-0.4731494005591661
ACH-000307,-0.17262399722648705
ACH-000308,-0.30696438670562864
ACH-000310,-0.1993582926130056
ACH-000311,-0.25781276332571884
ACH-000312,-0.19462849664300272
ACH-000315,-0.2412496101299913
ACH-000316,-0.2742916452987565
ACH-000317,-0.2715641775971415
ACH-000318,-0.372068119578816
ACH-000319,-0.060039671202023075
ACH-000320,-0.08900438010516673
ACH-000322,-0.3849059997289548
ACH-000323,-0.41156779131887694
ACH-000324,-0.2613299378202338
ACH-000329,-0.24222029501358866
ACH-000330,-0.25053063291432115
ACH-000331,-0.18678134354330733
ACH-000332,-0.2940969455497299
ACH-000334,-0.3700382950280638
ACH-000335,-0.13973059158285642
ACH-000336,-0.32611530182914644
ACH-000337,-0.22318648373065364
ACH-000338,0.25389089358824035
ACH-000339,-0.16925676181384242
ACH-000341,-0.2340671469767019
ACH-000348,-0.3093415661581616
ACH-000350,-0.24758218399914045
ACH-000352,-0.2517761174590511
ACH-000356,-0.2938447821634099
ACH-000361,-0.25171382084829835
ACH-000362,-0.37945055291377305
ACH-000363,-0.16082424128460188
ACH-000364,-0.3423133693464199
ACH-000365,-0.230295344131768
ACH-000366,-0.20644798286135546
ACH-000368,-0.13705028002749495
ACH-000374,-0.4395848862123389
ACH-000375,-0.1405615673318899
ACH-000376,-0.2709231554211922
ACH-000381,-0.3371486265302051
ACH-000383,-0.35323300477189823
ACH-000387,-0.11845907812941756
ACH-000389,-0.12412545608193892
ACH-000390,-0.3763458741181215
ACH-000393,-0.17160583046509542
ACH-000395,-0.2542452710447944
ACH-000396,-0.2693194209008541
ACH-000397,-0.1416891516672277
ACH-000401,-0.2672681178800935
ACH-000402,0.12993321653299927
ACH-000403,-0.21836882253732245
ACH-000404,-0.18689201414939696
ACH-000406,-0.1568058388258326
ACH-000407,-0.2899151789948719
ACH-000408,-0.10828128748941744
ACH-000410,-0.393918286754262
ACH-000411,-0.4585013031146444
ACH-000414,-0.2483379467425621
ACH-000415,-0.19958247837224669
ACH-000416,-0.24858180460783685
ACH-000420,-0.4296807535934646
ACH-000421,-0.21681986730089986
ACH-000424,-0.193394748568337
ACH-000425,-0.2806178697397813
ACH-000426,-0.2093812435971508
ACH-000427,-0.27549008352812426
ACH-000433,-0.5519115786571388
ACH-000435,-0.28907418056335005
ACH-000436,-0.3620827630058315
ACH-000444,-0.020435620890045428
ACH-000445,-0.14792277565340026
ACH-000448,-0.3219870847310933
ACH-000450,-0.07308299124894851
ACH-000452,-0.232901012815774
ACH-000454,-0.2123807429845801
ACH-000458,-0.13830915942631622
ACH-000459,-0.055729007945435866
ACH-000460,-0.2046707131708375
ACH-000461,-0.2886148236819103
ACH-000463,-0.22909207355643196
ACH-000464,-0.3205872407718313
ACH-000466,-0.2073489610616526
ACH-000467,-0.2657085651372971
ACH-000468,-0.19063285884260311
ACH-000469,-0.3707965169657362
ACH-000470,-0.2257935787987556
ACH-000471,-0.23128363649033246
ACH-000472,-0.23437329727010656
